row_type,period,evidence_class,game_date,game_pk,model_key,model_identity,distribution_mean,distribution_median,market_total_line,absolute_mean_minus_market_line,absolute_median_minus_market_line,market_status,market_snapshot_timestamp_utc,sportsbook_provider,interpretation,games_with_governed_line,mean_absolute_mean_minus_market_line,mean_absolute_median_minus_market_line
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-07,823750,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.402644432606778,8.0,8.0,0.4026444326067775,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-07T12:48:57Z,MyBookie.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-07,823836,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.014304082734128,8.0,9.0,0.014304082734128087,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-07T12:48:57Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-07,824566,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.982464415958049,8.0,7.5,1.4824644159580487,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-07T12:48:57Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-07,824727,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.623633024853653,8.0,8.5,0.12363302485365324,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-07T12:48:57Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-07,825051,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.322220349890364,9.0,9.0,0.3222203498903635,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-07T12:48:57Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,822701,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.091635386602155,9.0,8.5,0.5916353866021549,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,822864,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.01435628002883,8.0,7.5,0.5143562800288297,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823021,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.779902050952632,8.0,8.5,0.2799020509526322,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823102,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.266187634187755,8.0,7.0,1.2661876341877552,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823188,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.510190755814548,8.0,8.0,0.5101907558145484,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823267,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.096101851964042,8.0,7.5,0.5961018519640415,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823348,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.723153057604005,8.0,9.0,0.27684694239599494,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823426,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.793210210788775,8.0,9.5,0.7067897892112249,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823514,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.720361780618319,8.0,7.5,1.220361780618319,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823752,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.549425440219995,8.0,8.0,0.549425440219995,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,823834,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.786431837457638,8.0,7.5,1.2864318374576378,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,824079,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.225888893212357,9.0,9.5,0.27411110678764317,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,824565,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.745123891924246,8.0,7.5,1.245123891924246,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,824726,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.47988401008353,8.0,9.0,0.5201159899164693,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-08,825049,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.375705525898425,9.0,8.0,1.3757055258984252,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-08T15:47:16Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,822700,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.444419132618638,9.0,9.0,0.44441913261863775,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,822862,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,7.999643180263771,7.0,8.5,0.5003568197362291,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823020,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.601922228640793,8.0,9.0,0.3980777713592065,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823104,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.089546576563292,8.0,7.5,0.5895465765632917,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T15:47:41Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823190,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.197912178978578,8.0,7.5,0.6979121789785783,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823268,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.308008443919066,8.0,9.0,0.691991556080934,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T20:08:27Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823345,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.774654066561025,8.0,8.0,0.7746540665610251,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823425,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.724936157443237,8.0,8.0,0.7249361574432367,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823513,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.923539230327576,8.0,8.5,0.42353923032757557,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823751,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.536549241118772,8.0,7.5,1.036549241118772,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,823835,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.104178324254711,9.0,8.5,0.6041783242547112,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,824078,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.143319697378464,9.0,10.0,0.8566803026215357,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,824564,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.557199646523884,8.0,8.5,0.057199646523883985,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,824724,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.6661517889498,8.0,9.5,0.8338482110501992,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T15:47:41Z,LowVig.ag,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-09,825050,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.259696877715012,9.0,9.0,0.2596968777150117,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-09T12:50:29Z,Bovada,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,822780,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.659445151396824,8.0,8.5,0.1594451513968238,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823018,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.64150915989756,8.0,9.0,0.3584908401024407,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823189,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.64116790055324,8.0,8.5,0.14116790055324024,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823265,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.325263332864665,8.0,7.5,0.8252633328646652,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823675,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.07104993804612,9.0,8.0,1.0710499380461194,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823918,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.367479419576961,8.0,7.5,0.8674794195769611,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,823998,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.973720028155102,8.0,8.0,0.9737200281551015,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,824887,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.48542093155091,8.0,8.5,0.014579068449089405,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,824969,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.80247201115653,9.0,10.0,0.19752798884347023,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-10,825048,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.33635253345688,9.0,8.5,0.8363525334568802,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-10T12:44:42Z,BetRivers,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,822697,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.236261917310319,9.0,9.0,0.2362619173103191,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T20:17:48Z,FanDuel,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,822778,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.622611036252477,8.0,7.0,1.6226110362524775,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823019,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.634001027981572,8.0,8.0,0.6340010279815722,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823186,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.640950158878985,8.0,8.0,0.6409501588789848,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T18:18:09Z,Pinnacle,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823264,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.18071735185019,8.0,7.5,0.6807173518501894,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823512,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.709987957652599,8.0,8.0,0.7099879576525989,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823673,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.074829909889033,9.0,9.5,0.4251700901109672,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823832,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.852538871157146,8.0,7.0,1.8525388711571456,1.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823917,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.57897471455851,8.0,8.5,0.07897471455851068,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,823997,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,9.119476469033389,9.0,9.0,0.11947646903338871,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,824240,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.722043095424304,8.0,8.5,0.22204309542430423,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,824563,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.75586417447173,8.0,8.0,0.7558641744717303,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,824886,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.668905822342657,8.0,8.5,0.16890582234265672,0.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,824970,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,10.131716732309538,10.0,10.0,0.1317167323095383,0.0,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
GAME,PROSPECTIVE_AUG06_15,RETROSPECTIVE_POST_HOC_DIAGNOSTIC,2026-08-11,825046,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,8.947404829129427,8.0,9.5,0.552595170870573,1.5,TOTAL_MARKET_CERTIFIED_PAIRED,2026-08-11T12:49:21Z,Fanatics,DESCRIPTIVE_ONLY_NO_EDGE_OR_EV,,,
