period,evidence_class,game_date,game_pk,actual_total,model_key,model_identity,model_hash,dispersion_alpha,theoretical_distribution_mean,folded_support_distribution_mean,distribution_median,distribution_mode,current_stored_control_raw_point_forecast,model_frozen_point_forecast,current_stored_raw_equals_model_theoretical_mean,current_stored_raw_equality_contract,theoretical_variance,mean_minus_median,mean_minus_mode,theoretical_minus_folded_support_mean,mean_absolute_error_row,median_absolute_error_row,mode_absolute_error_row,mean_squared_error_row,median_squared_error_row,mode_squared_error_row,support_contract
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-07,777597,7.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.480451340602231,8.480087695312118,8.0,7.0,8.24213229497915,8.480451340602231,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.82141774059623,0.48045134060223127,1.4804513406022313,0.0003636452901130127,1.4804513406022313,1.0,0.0,2.191736171890944,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-07,777605,17.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.074253387222795,9.073435298752027,9.0,7.0,8.537520266583167,9.074253387222795,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.76912760455781,0.07425338722279484,2.074253387222795,0.0008180884707673641,7.925746612777205,8.0,10.0,62.81745936994934,64.0,100.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-07,777603,14.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.201060345559302,9.200098946415176,9.0,8.0,8.818926934657222,9.201060345559302,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,20.1969313108587,0.20106034555930208,1.201060345559302,0.0009613991441259628,4.798939654440698,5.0,6.0,23.029821806963405,25.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-07,777604,9.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,10.727518983481541,10.722375405521383,10.0,9.0,10.052149128376916,10.727518983481541,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,25.67446480050473,0.7275189834815414,1.7275189834815414,0.0051435779601582965,1.7275189834815414,1.0,0.0,2.984321838289098,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-07,777599,11.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.463237715735307,9.461911375903561,9.0,8.0,10.23045262974145,9.463237715735307,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,21.09467480490396,0.4632377157353069,1.463237715735307,0.001326339831745571,1.536762284264693,2.0,3.0,2.3616383183384375,4.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777592,5.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.589005719848863,8.588580945770573,8.0,7.0,8.837341145059327,8.589005719848863,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,18.170641551513782,0.5890057198488634,1.5890057198488634,0.00042477407829011327,3.5890057198488634,3.0,2.0,12.880962057107858,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777586,1.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.582939452317317,8.582518313305824,8.0,7.0,8.479459630889039,8.582939452317317,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,18.151045373308797,0.5829394523173175,1.5829394523173175,0.0004211390114932101,7.5829394523173175,7.0,6.0,57.50097073751046,49.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777595,3.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.921317193620533,8.920647363208733,8.0,7.0,8.550537405550678,8.921317193620533,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.258729498200776,0.9213171936205331,1.921317193620533,0.0006698304118000209,5.921317193620533,5.0,4.0,35.06199730746614,25.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777596,6.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.48913873758886,9.487770708716967,9.0,8.0,9.221272529887164,9.48913873758886,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,21.184333792095657,0.48913873758885984,1.4891387375888598,0.0013680288718926903,3.48913873758886,3.0,2.0,12.174089130143182,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777591,6.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.52557959116598,8.525191522498853,8.0,7.0,8.342689597606821,8.52557959116598,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.96622537377559,0.5255795911659806,1.5255795911659806,0.00038806866712803867,2.5255795911659806,2.0,1.0,6.378552271314122,4.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777594,4.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.903503464090523,8.902849305040759,8.0,7.0,8.762373288191064,8.903503464090523,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.19967432118225,0.9035034640905231,1.903503464090523,0.0006541590497644023,4.903503464090523,4.0,3.0,24.04434622234776,16.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777602,6.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.443389811680495,9.44209468617735,9.0,8.0,9.320109916243025,9.443389811680495,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,21.026087229432882,0.44338981168049507,1.443389811680495,0.0012951255031445896,3.443389811680495,3.0,2.0,11.856933395185035,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777585,9.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.955775574644637,8.955074518016103,8.0,7.0,8.78042744771823,8.955775574644637,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.37319813144124,0.9557755746446368,1.9557755746446368,0.0007010566285341469,0.044224425355363195,1.0,2.0,0.001955799798012091,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777590,12.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.920549462958634,8.919880314500771,8.0,7.0,8.377706136204388,8.920549462958634,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.25618265650976,0.9205494629586344,1.9205494629586344,0.0006691484578631446,3.0794505370413656,4.0,5.0,9.483015610084355,16.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777582,10.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.953272001086942,8.952573254326133,8.0,7.0,8.365920840927805,8.953272001086942,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.36487102244246,0.9532720010869422,1.9532720010869422,0.0006987467608094988,1.0467279989130578,2.0,3.0,1.0956395037085342,4.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777583,18.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,10.8059649338083,10.800422219611022,10.0,9.0,10.155129126403704,10.8059649338083,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,25.97231180283481,0.8059649338082995,1.8059649338082995,0.005542714197277476,7.1940350661917005,8.0,9.0,51.75414053359582,64.0,81.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777587,7.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.491150132012683,8.49078081965191,8.0,7.0,8.024764561746627,8.491150132012683,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.85570020379508,0.49115013201268276,1.4911501320126828,0.00036931236077286655,1.4911501320126828,1.0,0.0,2.223528716201441,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777588,6.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,10.177618546085371,10.174659158717077,10.0,8.0,10.517534020579356,10.177618546085371,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,23.63145722790339,0.17761854608537142,2.1776185460853714,0.002959387368294486,4.177618546085371,4.0,2.0,17.452496716596453,16.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777589,5.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.120602086082174,9.119733887226092,9.0,7.0,9.036927987182935,9.120602086082174,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.92500805523646,0.12060208608217415,2.120602086082174,0.0008681988560823584,4.120602086082174,4.0,2.0,16.979361551824766,16.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-08,777593,18.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.845054114804332,8.844449194460724,8.0,7.0,8.586327545199783,8.845054114804332,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.00648494767492,0.8450541148043325,1.8450541148043325,0.0006049203436084838,9.154945885195668,10.0,11.0,83.81303416086108,100.0,121.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777574,13.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.92685531275673,8.926180545370116,8.0,7.0,8.357924181474727,8.92685531275673,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.277105988454515,0.9268553127567305,1.9268553127567305,0.0006747673866147608,4.0731446872432695,5.0,6.0,16.59050764321807,25.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777580,11.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.413461334739498,8.41313149961131,8.0,7.0,8.10156030349763,8.413461334739498,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.607435586325444,0.4134613347394982,1.4134613347394982,0.00032983512818773875,2.586538665260502,3.0,4.0,6.690182266887578,9.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777578,7.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.920354134609113,8.919685159561295,8.0,7.0,8.848083914680439,8.920354134609113,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.25553470580136,0.9203541346091129,1.9203541346091129,0.0006689750478177103,1.9203541346091129,1.0,0.0,3.687760002310315,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777584,18.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.364497064136412,9.363319940451698,9.0,8.0,9.215879063318706,9.364497064136412,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,20.754472629248955,0.3644970641364118,1.3644970641364118,0.001177123684714232,8.635502935863588,9.0,10.0,74.57191095530865,81.0,100.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777575,8.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.529679440160344,8.529289084313389,8.0,7.0,8.371737824373728,8.529679440160344,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.979407192656595,0.5296794401603435,1.5296794401603435,0.000390355846954904,0.5296794401603435,0.0,1.0,0.28056030932857495,0.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777581,9.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.0226745710777,9.021909329724995,8.0,7.0,8.670790750140073,9.0226745710777,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.596313205736646,1.0226745710776992,2.022674571077699,0.0007652413527043933,0.022674571077699213,1.0,2.0,0.0005141361735576336,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777576,11.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.418766137678022,8.418433727841958,8.0,7.0,8.423769721106666,8.418766137678022,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.62433789841348,0.4187661376780216,1.4187661376780216,0.0003324098360639738,2.5812338623219784,3.0,4.0,6.662768251997638,9.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777577,12.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.18284518465873,9.181905597755947,9.0,7.0,8.967594621213317,9.18284518465873,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,20.135222618843066,0.18284518465872956,2.1828451846587296,0.0009395869027830628,2.8171548153412704,3.0,5.0,7.9363612536005075,9.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-09,777579,15.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.67009717010447,8.669621151111393,8.0,7.0,8.443727409364898,8.67009717010447,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,18.433513446674425,0.6700971701044693,1.6700971701044693,0.00047601899307636586,6.329902829895531,7.0,8.0,40.067669835919446,49.0,64.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777573,8.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.426522881265361,8.42618667547189,8.0,7.0,8.093960673355285,8.426522881265361,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.649065811802565,0.4265228812653614,1.4265228812653614,0.00033620579347193313,0.4265228812653614,0.0,1.0,0.1819217682429056,0.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777566,5.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.85515132714845,8.854538134782803,8.0,7.0,8.749609306214085,8.85515132714845,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.039795288407312,0.8551513271484499,1.8551513271484499,0.0006131923656464977,3.85515132714845,3.0,2.0,14.862191755214454,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777569,1.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.758876666686705,8.7583385448152,8.0,7.0,8.29409557793839,8.758876666686705,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,18.72326624743586,0.7588766666867048,1.7588766666867048,0.0005381218715054814,7.758876666686705,7.0,6.0,60.20016712885539,49.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777571,12.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.892871726831956,8.892226770713265,8.0,7.0,8.291403755558342,8.892871726831956,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.16446780241518,0.8928717268319559,1.892871726831956,0.0006449561186911978,3.107128273168044,4.0,5.0,9.654246105920231,16.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777565,4.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.756729423782769,9.754861814297682,9.0,8.0,9.411240254634247,9.756729423782769,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,22.12082629643185,0.7567294237827689,1.7567294237827689,0.0018676094850871294,5.756729423782769,5.0,4.0,33.13993365864629,25.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777570,9.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.874649421430439,8.874019981349413,8.0,7.0,8.801603904278638,8.874649421430439,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.10419375040624,0.8746494214304388,1.8746494214304388,0.0006294400810258338,0.12535057856956122,1.0,2.0,0.01571276754772374,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777557,20.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.973723861760625,8.973006053789502,8.0,7.0,8.643216201193212,8.973723861760625,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.43294341265741,0.9737238617606252,1.9737238617606252,0.0007178079711227525,11.026276138239375,12.0,13.0,121.57876547670702,144.0,169.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777568,5.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.512480382510127,8.512099544367647,8.0,7.0,8.069478170851635,8.512480382510127,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,17.924138109938035,0.5124803825101267,1.5124803825101267,0.00038083814247968917,3.5124803825101267,3.0,2.0,12.337518437518487,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777572,12.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.122384865874439,9.121514688501032,9.0,7.0,8.515766011945203,9.122384865874439,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.931015064741032,0.12238486587443909,2.122384865874439,0.0008701773734074436,2.877615134125561,3.0,5.0,8.28066886014847,9.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777558,19.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,9.098935250157577,9.098090792572807,9.0,7.0,9.057063456484022,9.098935250157577,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,19.852068456992257,0.09893525015757731,2.0989352501575773,0.000844457584770808,9.901064749842423,10.0,12.0,98.0310831805722,100.0,144.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777567,6.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,8.574584457439423,8.574168281157052,8.0,7.0,8.024660579628195,8.574584457439423,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,18.124071450217663,0.574584457439423,1.574584457439423,0.00041617628237133886,2.574584457439423,2.0,1.0,6.628485128488648,4.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-06-10,777563,11.0,C_CONFIDENCE_ONLY,DIRECT_NEGATIVE_BINOMIAL_COUNT_CONFIDENCE_ONLY_V1,21828319efc421661f833484246b81e48721282ccd65f84ccc4f94222d7dd1cd,0.12988346817423194,10.454610642630037,10.450675620313175,10.0,9.0,9.777558602720351,10.454610642630037,False,NOT_APPLICABLE_C_IS_FROZEN_RESEARCH_ARTIFACT,24.650728723728466,0.4546106426300369,1.454610642630037,0.003935022316861492,0.5453893573699631,1.0,2.0,0.2974495511324213,1.0,4.0,0..30_WITH_30_PLUS_TAIL
