game_date,game_pk,model_timestamp_utc,pinnacle_timestamp_utc,absolute_timing_difference_minutes,within_30_minutes,within_60_minutes,scheduled_start_utc,total_line,over_american_price,under_american_price,pinnacle_no_vig_over_probability,pinnacle_no_vig_under_probability,c_expected_total,c_binary_over_probability,actual_total,result,c_side,pinnacle_side,c_correct,pinnacle_correct,c_minus_market_total,absolute_total_separation,absolute_probability_difference,market_identity,market_payload_sha256,raw_source_sha256
2026-08-18,824319,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-19T00:40:00Z,11.5,-111,-101,0.5114621062766493,0.4885378937233506,11.31328236565357,0.43640600387148476,13,OVER,UNDER,OVER,False,True,-0.1867176343464294,0.1867176343464294,0.07505610240516458,THE_ODDS_API|pinnacle|824319|FULL_GAME_TOTAL|total=11.5|2026-08-18T12:50:23.239831Z,58f03e2bff565e535fedade0dbc77dd83d21b1c4a8a74eb3696aee643ae401ae,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,824398,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:40:00Z,8.0,-108,-104,0.504580432392818,0.49541956760718214,8.235317910599992,0.4697754727895856,9,OVER,UNDER,OVER,False,True,0.23531791059999208,0.23531791059999208,0.03480495960323243,THE_ODDS_API|pinnacle|824398|FULL_GAME_TOTAL|total=8|2026-08-18T12:50:23.239831Z,36a8cb96edfb85ba6b0f6ba41368b592a9c604e2f0a7fcee6a7102ca7ff8603c,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,824475,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:40:00Z,8.5,-106,-106,0.5,0.5,8.934864410477347,0.4890584272910846,3,UNDER,UNDER,NEUTRAL,True,False,0.43486441047734736,0.43486441047734736,0.010941572708915381,THE_ODDS_API|pinnacle|824475|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,11fd2e301457256e4df8a6c8f4af722934be9aab113dea92a650c9d03cc3a4b4,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,824639,2026-08-18T20:18:43.758867Z,2026-08-18T20:17:55.858724Z,0.7983357166666667,True,True,2026-08-19T00:05:00Z,9.0,-115,102,0.5193382517326178,0.48066174826738206,8.255953053650245,0.37107327379540606,7,UNDER,UNDER,OVER,True,False,-0.744046946349755,0.744046946349755,0.14826497793721177,THE_ODDS_API|pinnacle|824639|FULL_GAME_TOTAL|total=9|2026-08-18T20:17:55.858724Z,3172d7d59b0c7a86c2095e710a225f7b6608ed4b6c4272855d0fc1b3a2a94254,77654135a4d8706c0a99a506366eb43fcddc7fd9bf26df79d9146be285ded1b0
2026-08-18,824723,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T23:10:00Z,8.5,-107,-105,0.5022899015342339,0.4977100984657659,9.037934312496196,0.49823952755384693,13,OVER,UNDER,OVER,False,True,0.5379343124961959,0.5379343124961959,0.00405037398038699,THE_ODDS_API|pinnacle|824723|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,ba444f5026dd0106c17c7aea36b981d1b2ab1ac19c8574944fb89a4c3800d48b,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-18,824803,2026-08-18T12:51:10.415715Z,2026-08-18T12:50:23.239831Z,0.7862647333333334,True,True,2026-08-18T22:35:00Z,8.5,-110,-102,0.5091659028414299,0.4908340971585702,8.823705482985487,0.4790411147066141,4,UNDER,UNDER,OVER,True,False,0.3237054829854866,0.3237054829854866,0.03012478813481584,THE_ODDS_API|pinnacle|824803|FULL_GAME_TOTAL|total=8.5|2026-08-18T12:50:23.239831Z,41f1d4de07a99573350fc7015b31f54bedc996df220b18c8436fb0b2fbfdc453,083e35e7e1517cb4d507a604a0a3868a5539c6011bafa55502e411bff8ffe7d1
2026-08-19,822860,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-20T00:05:00Z,7.5,-116,101,0.5191023243387657,0.48089767566123426,8.255896629757844,0.5231740176870576,6,UNDER,OVER,OVER,False,False,0.755896629757844,0.755896629757844,0.004071693348291938,THE_ODDS_API|pinnacle|822860|FULL_GAME_TOTAL|total=7.5|2026-08-19T12:51:42.462158Z,661e7e8ca48ea88e54028decc01b09645fce26507084db04d39dd447e631418d,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,822937,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T22:40:00Z,7.5,103,-116,0.4784265083724639,0.5215734916275362,8.052079501604359,0.5037487737488492,13,OVER,OVER,UNDER,True,False,0.5520795016043589,0.5520795016043589,0.025322265376385267,THE_ODDS_API|pinnacle|822937|FULL_GAME_TOTAL|total=7.5|2026-08-19T12:51:42.462158Z,457828356e2d6933e2d0942d97c698219d8608c765d5613dd9eca67bd1cab349,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,823342,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T16:35:00Z,8.0,-108,-104,0.504580432392818,0.49541956760718214,8.665049176267482,0.5138790301102897,7,UNDER,OVER,OVER,False,False,0.6650491762674822,0.6650491762674822,0.009298597717471657,THE_ODDS_API|pinnacle|823342|FULL_GAME_TOTAL|total=8|2026-08-19T12:51:42.462158Z,c66d9276979b2db9b8f470d024fe03a69b626999fd72dbfc7024b357e568db4b,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
2026-08-19,823424,2026-08-19T12:52:32.857071Z,2026-08-19T12:51:42.462158Z,0.8399152166666667,True,True,2026-08-19T22:05:00Z,8.5,-107,-105,0.5022899015342339,0.4977100984657659,9.10155684152081,0.5038540926264002,5,UNDER,OVER,OVER,False,False,0.6015568415208108,0.6015568415208108,0.0015641910921663227,THE_ODDS_API|pinnacle|823424|FULL_GAME_TOTAL|total=8.5|2026-08-19T12:51:42.462158Z,6dabe4e7e3a3f11e1f0d58ed5cdb13a20a7e6d400fedd3956362251d1b9b2d0e,b03b06a504e64368b63ece1a7069c27c9ce9af5abffbd295ee81f6fa463b463d
