canonical_season,game_id,summary_rows,summary_teams,summary_home_rows,summary_goal_min,summary_goal_max,source_event_rows,source_goal_rows,source_home_team,source_away_team,final_home_before_so,final_away_before_so,final_home_goals,final_away_goals,score_status,authority_decision,summary_semantic_defect
2024,2024021006,2,2,1,0,0,89,4,FLA,BUF,4,0,4,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021007,2,2,1,0,0,86,11,COL,TOR,7,4,7,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021008,2,2,1,0,0,81,1,CGY,MTL,1,0,1,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021009,2,2,1,0,0,82,5,NSH,CHI,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021010,2,2,1,0,0,77,3,LAK,STL,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021011,2,2,1,0,0,72,9,EDM,DAL,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021012,2,2,1,0,0,106,6,SJS,NYI,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021013,2,2,1,0,0,74,4,PHI,NJD,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021014,2,2,1,0,0,94,6,WSH,SEA,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021015,2,2,1,0,0,78,4,MIN,PIT,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021016,2,2,1,0,0,74,6,CAR,WPG,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021017,2,2,1,0,0,92,10,NYR,CBJ,3,7,3,7,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021018,2,2,1,0,0,93,11,VGK,LAK,5,6,5,6,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021019,2,2,1,0,0,68,5,VAN,DAL,1,4,1,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021020,2,2,1,0,0,98,5,ANA,NYI,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021021,2,2,1,0,0,82,5,BUF,EDM,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021022,2,2,1,0,0,102,3,OTT,DET,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021023,2,2,1,0,0,70,3,COL,CHI,3,0,3,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021024,2,2,1,0,0,90,6,UTA,TOR,3,3,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021025,2,2,1,0,0,86,5,BOS,FLA,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021026,2,2,1,0,0,76,8,NJD,CBJ,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021027,2,2,1,0,0,70,7,PHI,OTT,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021028,2,2,1,0,0,89,5,PIT,VGK,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021029,2,2,1,0,0,88,5,CAR,TBL,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021030,2,2,1,0,0,73,2,MIN,COL,1,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021031,2,2,1,0,0,86,3,WPG,NYR,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021032,2,2,1,0,0,97,6,VAN,MTL,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021033,2,2,1,0,0,112,11,ANA,WSH,4,7,4,7,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021034,2,2,1,0,0,88,5,LAK,NYI,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021035,2,2,1,0,0,68,5,SJS,NSH,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021036,2,2,1,0,0,87,10,DET,BUF,7,3,7,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021037,2,2,1,0,0,82,6,CGY,VAN,3,3,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021038,2,2,1,0,0,103,5,UTA,ANA,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021039,2,2,1,0,0,100,9,SEA,MTL,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021040,2,2,1,0,0,78,5,TOR,FLA,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021041,2,2,1,0,0,81,9,OTT,BOS,6,3,6,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021042,2,2,1,0,0,84,5,NJD,EDM,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021043,2,2,1,0,0,84,6,PHI,TBL,3,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021044,2,2,1,0,0,80,8,PIT,STL,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021045,2,2,1,0,0,79,4,CBJ,VGK,0,4,0,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021046,2,2,1,0,0,95,5,MIN,NYR,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021047,2,2,1,0,0,83,3,LAK,WSH,3,0,3,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021048,2,2,1,0,0,74,6,SJS,CHI,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021049,2,2,1,0,0,96,6,CAR,DET,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021050,2,2,1,0,0,86,3,NYI,EDM,1,2,1,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021051,2,2,1,0,0,77,5,WPG,DAL,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021052,2,2,1,0,0,82,6,CGY,COL,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021053,2,2,1,0,0,77,3,ANA,NSH,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021054,2,2,1,0,0,85,6,SEA,UTA,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021055,2,2,1,0,0,88,6,BUF,VGK,3,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021056,2,2,1,0,0,86,10,PIT,NJD,7,3,7,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021057,2,2,1,0,0,68,6,SJS,WSH,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021058,2,2,1,0,0,90,8,BOS,TBL,2,6,2,6,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021059,2,2,1,0,0,82,6,TOR,OTT,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021060,2,2,1,0,0,76,4,MTL,FLA,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021061,2,2,1,0,0,88,5,PHI,CAR,0,5,0,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021062,2,2,1,0,0,71,4,CBJ,NYR,0,4,0,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021063,2,2,1,0,0,83,6,MIN,STL,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021064,2,2,1,0,0,83,1,LAK,NSH,1,0,1,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021065,2,2,1,0,0,64,8,VAN,CHI,6,2,6,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021066,2,2,1,0,0,78,3,DET,VGK,3,0,3,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021067,2,2,1,0,0,90,7,COL,DAL,4,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021068,2,2,1,0,0,73,9,STL,ANA,7,2,7,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021069,2,2,1,0,0,74,4,NYR,EDM,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021070,2,2,1,0,0,87,6,NYI,FLA,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021071,2,2,1,0,0,67,4,VAN,UTA,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021072,2,2,1,0,0,86,5,SEA,WPG,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021073,2,2,1,0,0,73,5,BOS,BUF,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021074,2,2,1,0,0,74,2,TBL,PHI,2,0,2,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021075,2,2,1,0,0,91,3,CBJ,NJD,1,2,1,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021076,2,2,1,0,0,81,8,TOR,CGY,6,2,6,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021077,2,2,1,0,0,79,4,MIN,LAK,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021078,2,2,1,0,0,77,9,MTL,OTT,6,3,6,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021079,2,2,1,0,0,81,3,NYR,CGY,1,2,1,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021080,2,2,1,0,0,94,6,PIT,NYI,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021081,2,2,1,0,0,88,5,WSH,DET,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021082,2,2,1,0,0,64,5,NSH,STL,1,4,1,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021083,2,2,1,0,0,86,6,DAL,ANA,4,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021084,2,2,1,0,0,78,8,CHI,SEA,2,6,2,6,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021085,2,2,1,0,0,97,8,EDM,UTA,7,1,7,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021086,2,2,1,0,0,85,8,VAN,WPG,6,2,6,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021087,2,2,1,0,0,99,3,TOR,COL,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021088,2,2,1,0,0,82,4,MIN,SEA,4,0,4,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021089,2,2,1,0,0,78,6,OTT,COL,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021090,2,2,1,0,0,90,8,NJD,CGY,3,5,3,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021091,2,2,1,0,0,83,7,NYR,TOR,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021092,2,2,1,0,0,72,5,WSH,PHI,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021093,2,2,1,0,0,105,1,CBJ,FLA,0,1,0,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021094,2,2,1,0,0,89,7,NYI,MTL,4,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021095,2,2,1,0,0,74,7,STL,VAN,4,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021096,2,2,1,0,0,90,5,NSH,ANA,1,4,1,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021097,2,2,1,0,0,78,4,DAL,TBL,2,2,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021098,2,2,1,0,0,84,4,CHI,LAK,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021099,2,2,1,0,0,79,7,EDM,WPG,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021100,2,2,1,0,0,100,7,UTA,BUF,5,2,5,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021101,2,2,1,0,0,74,6,VGK,BOS,5,1,5,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021102,2,2,1,0,0,77,4,SJS,CAR,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021103,2,2,1,0,0,116,9,PIT,CBJ,6,3,6,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021104,2,2,1,0,0,78,8,NYR,VAN,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021105,2,2,1,0,0,70,5,DAL,PHI,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021106,2,2,1,0,0,66,5,MIN,BUF,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021107,2,2,1,0,0,75,5,STL,CHI,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
