canonical_season,game_id,regulation_home_goals,regulation_away_goals,regulation_tied,went_to_overtime,went_to_shootout,max_period,decision_type,final_home_goals,final_away_goals
2023,2023020916,1,4,False,False,False,3,REGULATION,1,4
2023,2023020917,7,6,False,False,False,3,REGULATION,7,6
2023,2023020918,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023020919,4,2,False,False,False,3,REGULATION,4,2
2023,2023020920,2,2,True,True,False,4,OVERTIME,2,3
2023,2023020921,3,3,True,True,False,4,OVERTIME,4,3
2023,2023020922,2,4,False,False,False,3,REGULATION,2,4
2023,2023020923,6,3,False,False,False,3,REGULATION,6,3
2023,2023020924,2,2,True,True,False,4,OVERTIME,2,3
2023,2023020925,4,2,False,False,False,3,REGULATION,4,2
2023,2023020926,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023020927,8,3,False,False,False,3,REGULATION,8,3
2023,2023020928,3,2,False,False,False,3,REGULATION,3,2
2023,2023020929,4,2,False,False,False,3,REGULATION,4,2
2023,2023020930,6,2,False,False,False,3,REGULATION,6,2
2023,2023020931,2,6,False,False,False,3,REGULATION,2,6
2023,2023020932,2,3,False,False,False,3,REGULATION,2,3
2023,2023020933,4,1,False,False,False,3,REGULATION,4,1
2023,2023020934,4,2,False,False,False,3,REGULATION,4,2
2023,2023020935,4,2,False,False,False,3,REGULATION,4,2
2023,2023020936,5,1,False,False,False,3,REGULATION,5,1
2023,2023020937,3,3,True,True,False,4,OVERTIME,3,4
2023,2023020938,2,7,False,False,False,3,REGULATION,2,7
2023,2023020939,4,1,False,False,False,3,REGULATION,4,1
2023,2023020940,2,2,True,True,False,4,OVERTIME,3,2
2023,2023020941,5,4,False,False,False,3,REGULATION,5,4
2023,2023020942,2,4,False,False,False,3,REGULATION,2,4
2023,2023020943,3,5,False,False,False,3,REGULATION,3,5
2023,2023020944,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023020945,2,2,True,True,False,4,OVERTIME,2,3
2023,2023020946,4,2,False,False,False,3,REGULATION,4,2
2023,2023020947,4,1,False,False,False,3,REGULATION,4,1
2023,2023020948,6,1,False,False,False,3,REGULATION,6,1
2023,2023020949,0,5,False,False,False,3,REGULATION,0,5
2023,2023020950,2,0,False,False,False,3,REGULATION,2,0
2023,2023020951,1,5,False,False,False,3,REGULATION,1,5
2023,2023020952,4,6,False,False,False,3,REGULATION,4,6
2023,2023020953,3,5,False,False,False,3,REGULATION,3,5
2023,2023020954,5,2,False,False,False,3,REGULATION,5,2
2023,2023020955,4,3,False,False,False,3,REGULATION,4,3
2023,2023020956,3,5,False,False,False,3,REGULATION,3,5
2023,2023020957,5,1,False,False,False,3,REGULATION,5,1
2023,2023020958,1,2,False,False,False,3,REGULATION,1,2
2023,2023020959,5,1,False,False,False,3,REGULATION,5,1
2023,2023020960,7,2,False,False,False,3,REGULATION,7,2
2023,2023020961,0,4,False,False,False,3,REGULATION,0,4
2023,2023020962,4,2,False,False,False,3,REGULATION,4,2
2023,2023020963,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023020964,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023020965,2,5,False,False,False,3,REGULATION,2,5
2023,2023020966,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023020967,3,1,False,False,False,3,REGULATION,3,1
2023,2023020968,4,3,False,False,False,3,REGULATION,4,3
2023,2023020969,2,5,False,False,False,3,REGULATION,2,5
2023,2023020970,5,1,False,False,False,3,REGULATION,5,1
2023,2023020971,2,5,False,False,False,3,REGULATION,2,5
2023,2023020972,4,3,False,False,False,3,REGULATION,4,3
2023,2023020973,1,2,False,False,False,3,REGULATION,1,2
2023,2023020974,6,1,False,False,False,3,REGULATION,6,1
2023,2023020975,6,3,False,False,False,3,REGULATION,6,3
2023,2023020976,2,4,False,False,False,3,REGULATION,2,4
2023,2023020977,1,1,True,True,True,4,SHOOTOUT,1,2
2023,2023020978,1,4,False,False,False,3,REGULATION,1,4
2023,2023020979,5,0,False,False,False,3,REGULATION,5,0
2023,2023020980,2,4,False,False,False,3,REGULATION,2,4
2023,2023020981,1,1,True,True,False,4,OVERTIME,1,2
2023,2023020982,3,5,False,False,False,3,REGULATION,3,5
2023,2023020983,5,3,False,False,False,3,REGULATION,5,3
2023,2023020984,4,2,False,False,False,3,REGULATION,4,2
2023,2023020985,3,3,True,True,False,4,OVERTIME,3,4
2023,2023020986,3,4,False,False,False,3,REGULATION,3,4
2023,2023020987,2,5,False,False,False,3,REGULATION,2,5
2023,2023020988,1,1,True,True,False,4,OVERTIME,1,2
2023,2023020989,6,6,True,True,False,4,OVERTIME,6,7
2023,2023020990,1,1,True,True,False,4,OVERTIME,2,1
2023,2023020991,7,2,False,False,False,3,REGULATION,7,2
2023,2023020992,2,1,False,False,False,3,REGULATION,2,1
2023,2023020993,4,1,False,False,False,3,REGULATION,4,1
2023,2023020994,4,1,False,False,False,3,REGULATION,4,1
2023,2023020995,4,2,False,False,False,3,REGULATION,4,2
2023,2023020996,1,2,False,False,False,3,REGULATION,1,2
2023,2023020997,4,1,False,False,False,3,REGULATION,4,1
2023,2023020998,0,6,False,False,False,3,REGULATION,0,6
2023,2023020999,3,6,False,False,False,3,REGULATION,3,6
2023,2023021000,4,2,False,False,False,3,REGULATION,4,2
2023,2023021001,2,5,False,False,False,3,REGULATION,2,5
2023,2023021002,1,3,False,False,False,3,REGULATION,1,3
2023,2023021003,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021004,2,7,False,False,False,3,REGULATION,2,7
2023,2023021005,4,0,False,False,False,3,REGULATION,4,0
2023,2023021006,1,1,True,True,False,4,OVERTIME,2,1
2023,2023021007,2,6,False,False,False,3,REGULATION,2,6
2023,2023021008,0,3,False,False,False,3,REGULATION,0,3
2023,2023021009,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023021010,1,2,False,False,False,3,REGULATION,1,2
2023,2023021011,2,4,False,False,False,3,REGULATION,2,4
2023,2023021012,5,1,False,False,False,3,REGULATION,5,1
2023,2023021013,5,1,False,False,False,3,REGULATION,5,1
2023,2023021014,2,3,False,False,False,3,REGULATION,2,3
2023,2023021015,2,1,False,False,False,3,REGULATION,2,1
2023,2023021016,7,0,False,False,False,3,REGULATION,7,0
2023,2023021017,4,1,False,False,False,3,REGULATION,4,1
2023,2023021018,4,0,False,False,False,3,REGULATION,4,0
2023,2023021019,5,0,False,False,False,3,REGULATION,5,0
2023,2023021020,5,3,False,False,False,3,REGULATION,5,3
2023,2023021021,1,4,False,False,False,3,REGULATION,1,4
2023,2023021022,0,4,False,False,False,3,REGULATION,0,4
2023,2023021023,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021024,7,2,False,False,False,3,REGULATION,7,2
2023,2023021025,7,4,False,False,False,3,REGULATION,7,4
2023,2023021026,1,6,False,False,False,3,REGULATION,1,6
2023,2023021027,1,5,False,False,False,3,REGULATION,1,5
2023,2023021028,3,1,False,False,False,3,REGULATION,3,1
2023,2023021029,3,0,False,False,False,3,REGULATION,3,0
2023,2023021030,3,0,False,False,False,3,REGULATION,3,0
2023,2023021031,7,3,False,False,False,3,REGULATION,7,3
2023,2023021032,0,1,False,False,False,3,REGULATION,0,1
2023,2023021033,3,0,False,False,False,3,REGULATION,3,0
2023,2023021034,1,1,True,True,False,4,OVERTIME,2,1
2023,2023021035,3,2,False,False,False,3,REGULATION,3,2
2023,2023021036,3,4,False,False,False,3,REGULATION,3,4
2023,2023021037,4,1,False,False,False,3,REGULATION,4,1
2023,2023021038,7,2,False,False,False,3,REGULATION,7,2
2023,2023021039,2,6,False,False,False,3,REGULATION,2,6
2023,2023021040,4,4,True,True,False,4,OVERTIME,4,5
2023,2023021041,3,1,False,False,False,3,REGULATION,3,1
2023,2023021042,2,4,False,False,False,3,REGULATION,2,4
2023,2023021043,7,2,False,False,False,3,REGULATION,7,2
2023,2023021044,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021045,4,0,False,False,False,3,REGULATION,4,0
2023,2023021046,4,0,False,False,False,3,REGULATION,4,0
2023,2023021047,2,2,True,True,True,4,SHOOTOUT,2,3
2023,2023021048,1,4,False,False,False,3,REGULATION,1,4
2023,2023021049,1,1,True,True,False,4,OVERTIME,1,2
2023,2023021050,2,6,False,False,False,3,REGULATION,2,6
2023,2023021051,6,3,False,False,False,3,REGULATION,6,3
2023,2023021052,6,3,False,False,False,3,REGULATION,6,3
2023,2023021053,2,6,False,False,False,3,REGULATION,2,6
2023,2023021054,2,0,False,False,False,3,REGULATION,2,0
2023,2023021055,4,1,False,False,False,3,REGULATION,4,1
2023,2023021056,1,2,False,False,False,3,REGULATION,1,2
2023,2023021057,6,0,False,False,False,3,REGULATION,6,0
2023,2023021058,0,5,False,False,False,3,REGULATION,0,5
2023,2023021059,4,1,False,False,False,3,REGULATION,4,1
2023,2023021060,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021061,4,7,False,False,False,3,REGULATION,4,7
2023,2023021062,4,1,False,False,False,3,REGULATION,4,1
2023,2023021063,3,5,False,False,False,3,REGULATION,3,5
2023,2023021064,6,5,False,False,False,3,REGULATION,6,5
2023,2023021065,4,2,False,False,False,3,REGULATION,4,2
2023,2023021066,5,2,False,False,False,3,REGULATION,5,2
2023,2023021067,4,4,True,True,True,4,SHOOTOUT,4,5
2023,2023021068,4,1,False,False,False,3,REGULATION,4,1
2023,2023021069,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023021070,2,2,True,True,False,4,OVERTIME,2,3
2023,2023021071,1,4,False,False,False,3,REGULATION,1,4
2023,2023021072,1,2,False,False,False,3,REGULATION,1,2
2023,2023021073,5,2,False,False,False,3,REGULATION,5,2
2023,2023021074,3,1,False,False,False,3,REGULATION,3,1
2023,2023021075,1,6,False,False,False,3,REGULATION,1,6
2023,2023021076,5,2,False,False,False,3,REGULATION,5,2
2023,2023021077,2,7,False,False,False,3,REGULATION,2,7
2023,2023021078,6,3,False,False,False,3,REGULATION,6,3
2023,2023021079,4,2,False,False,False,3,REGULATION,4,2
2023,2023021080,2,5,False,False,False,3,REGULATION,2,5
2023,2023021081,2,6,False,False,False,3,REGULATION,2,6
2023,2023021082,6,2,False,False,False,3,REGULATION,6,2
2023,2023021083,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021084,5,2,False,False,False,3,REGULATION,5,2
2023,2023021085,2,4,False,False,False,3,REGULATION,2,4
2023,2023021086,4,3,False,False,False,3,REGULATION,4,3
2023,2023021087,1,4,False,False,False,3,REGULATION,1,4
2023,2023021088,8,2,False,False,False,3,REGULATION,8,2
2023,2023021089,3,4,False,False,False,3,REGULATION,3,4
2023,2023021090,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021091,0,4,False,False,False,3,REGULATION,0,4
2023,2023021092,6,2,False,False,False,3,REGULATION,6,2
2023,2023021093,3,2,False,False,False,3,REGULATION,3,2
2023,2023021094,3,5,False,False,False,3,REGULATION,3,5
2023,2023021095,3,7,False,False,False,3,REGULATION,3,7
2023,2023021096,5,2,False,False,False,3,REGULATION,5,2
2023,2023021097,6,0,False,False,False,3,REGULATION,6,0
2023,2023021098,2,5,False,False,False,3,REGULATION,2,5
2023,2023021099,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021100,6,3,False,False,False,3,REGULATION,6,3
2023,2023021101,0,3,False,False,False,3,REGULATION,0,3
2023,2023021102,4,1,False,False,False,3,REGULATION,4,1
2023,2023021103,2,5,False,False,False,3,REGULATION,2,5
2023,2023021104,8,3,False,False,False,3,REGULATION,8,3
2023,2023021105,4,0,False,False,False,3,REGULATION,4,0
2023,2023021106,4,1,False,False,False,3,REGULATION,4,1
2023,2023021107,3,1,False,False,False,3,REGULATION,3,1
2023,2023021108,1,4,False,False,False,3,REGULATION,1,4
2023,2023021109,6,6,True,True,True,4,SHOOTOUT,7,6
2023,2023021110,4,2,False,False,False,3,REGULATION,4,2
2023,2023021111,6,1,False,False,False,3,REGULATION,6,1
2023,2023021112,1,1,True,True,False,4,OVERTIME,2,1
2023,2023021113,6,3,False,False,False,3,REGULATION,6,3
2023,2023021114,3,2,False,False,False,3,REGULATION,3,2
2023,2023021115,4,4,True,True,False,4,OVERTIME,4,5
2023,2023021116,1,0,False,False,False,3,REGULATION,1,0
2023,2023021117,2,5,False,False,False,3,REGULATION,2,5
2023,2023021118,6,3,False,False,False,3,REGULATION,6,3
2023,2023021119,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023021120,4,2,False,False,False,3,REGULATION,4,2
2023,2023021121,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021122,4,4,True,True,False,4,OVERTIME,4,5
2023,2023021123,4,2,False,False,False,3,REGULATION,4,2
2023,2023021124,3,0,False,False,False,3,REGULATION,3,0
2023,2023021125,4,4,True,True,False,4,OVERTIME,5,4
2023,2023021126,0,4,False,False,False,3,REGULATION,0,4
2023,2023021127,2,1,False,False,False,3,REGULATION,2,1
2023,2023021128,5,3,False,False,False,3,REGULATION,5,3
2023,2023021129,1,4,False,False,False,3,REGULATION,1,4
2023,2023021130,2,4,False,False,False,3,REGULATION,2,4
2023,2023021131,2,2,True,True,False,4,OVERTIME,2,3
2023,2023021132,1,4,False,False,False,3,REGULATION,1,4
2023,2023021133,1,5,False,False,False,3,REGULATION,1,5
2023,2023021134,1,1,True,True,False,4,OVERTIME,1,2
2023,2023021135,2,3,False,False,False,3,REGULATION,2,3
2023,2023021136,3,4,False,False,False,3,REGULATION,3,4
2023,2023021137,5,5,True,True,False,4,OVERTIME,6,5
2023,2023021138,4,1,False,False,False,3,REGULATION,4,1
2023,2023021139,3,6,False,False,False,3,REGULATION,3,6
2023,2023021140,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021141,4,4,True,True,False,4,OVERTIME,5,4
2023,2023021142,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021143,3,1,False,False,False,3,REGULATION,3,1
2023,2023021144,1,2,False,False,False,3,REGULATION,1,2
2023,2023021145,6,2,False,False,False,3,REGULATION,6,2
2023,2023021146,4,0,False,False,False,3,REGULATION,4,0
2023,2023021147,3,6,False,False,False,3,REGULATION,3,6
2023,2023021148,2,6,False,False,False,3,REGULATION,2,6
2023,2023021149,3,1,False,False,False,3,REGULATION,3,1
2023,2023021150,4,0,False,False,False,3,REGULATION,4,0
2023,2023021151,2,3,False,False,False,3,REGULATION,2,3
2023,2023021152,4,1,False,False,False,3,REGULATION,4,1
2023,2023021153,2,0,False,False,False,3,REGULATION,2,0
2023,2023021154,3,2,False,False,False,3,REGULATION,3,2
2023,2023021155,5,1,False,False,False,3,REGULATION,5,1
2023,2023021156,3,1,False,False,False,3,REGULATION,3,1
2023,2023021157,5,3,False,False,False,3,REGULATION,5,3
2023,2023021158,1,4,False,False,False,3,REGULATION,1,4
2023,2023021159,2,2,True,True,True,4,SHOOTOUT,2,3
2023,2023021160,4,1,False,False,False,3,REGULATION,4,1
2023,2023021161,8,4,False,False,False,3,REGULATION,8,4
2023,2023021162,4,2,False,False,False,3,REGULATION,4,2
2023,2023021163,1,3,False,False,False,3,REGULATION,1,3
2023,2023021164,5,2,False,False,False,3,REGULATION,5,2
2023,2023021165,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023021166,1,1,True,True,False,4,OVERTIME,1,2
2023,2023021167,6,1,False,False,False,3,REGULATION,6,1
2023,2023021168,5,8,False,False,False,3,REGULATION,5,8
2023,2023021169,7,4,False,False,False,3,REGULATION,7,4
2023,2023021170,0,3,False,False,False,3,REGULATION,0,3
2023,2023021171,3,3,True,True,True,4,SHOOTOUT,4,3
2023,2023021172,0,3,False,False,False,3,REGULATION,0,3
2023,2023021173,1,5,False,False,False,3,REGULATION,1,5
2023,2023021174,4,1,False,False,False,3,REGULATION,4,1
2023,2023021175,2,3,False,False,False,3,REGULATION,2,3
2023,2023021176,2,2,True,True,True,4,SHOOTOUT,2,3
2023,2023021177,0,4,False,False,False,3,REGULATION,0,4
2023,2023021178,4,2,False,False,False,3,REGULATION,4,2
2023,2023021179,0,3,False,False,False,3,REGULATION,0,3
2023,2023021180,3,2,False,False,False,3,REGULATION,3,2
2023,2023021181,4,1,False,False,False,3,REGULATION,4,1
2023,2023021182,2,5,False,False,False,3,REGULATION,2,5
2023,2023021183,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021184,2,4,False,False,False,3,REGULATION,2,4
2023,2023021185,6,4,False,False,False,3,REGULATION,6,4
2023,2023021186,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021187,4,3,False,False,False,3,REGULATION,4,3
2023,2023021188,2,4,False,False,False,3,REGULATION,2,4
2023,2023021189,6,2,False,False,False,3,REGULATION,6,2
2023,2023021190,5,3,False,False,False,3,REGULATION,5,3
2023,2023021191,3,6,False,False,False,3,REGULATION,3,6
2023,2023021192,2,1,False,False,False,3,REGULATION,2,1
2023,2023021193,3,2,False,False,False,3,REGULATION,3,2
2023,2023021194,0,3,False,False,False,3,REGULATION,0,3
2023,2023021195,3,5,False,False,False,3,REGULATION,3,5
2023,2023021196,6,3,False,False,False,3,REGULATION,6,3
2023,2023021197,1,4,False,False,False,3,REGULATION,1,4
2023,2023021198,4,3,False,False,False,3,REGULATION,4,3
2023,2023021199,5,0,False,False,False,3,REGULATION,5,0
2023,2023021200,1,2,False,False,False,3,REGULATION,1,2
2023,2023021201,5,2,False,False,False,3,REGULATION,5,2
2023,2023021202,1,4,False,False,False,3,REGULATION,1,4
2023,2023021203,2,4,False,False,False,3,REGULATION,2,4
2023,2023021204,4,7,False,False,False,3,REGULATION,4,7
2023,2023021205,0,6,False,False,False,3,REGULATION,0,6
2023,2023021206,1,4,False,False,False,3,REGULATION,1,4
2023,2023021207,2,5,False,False,False,3,REGULATION,2,5
2023,2023021208,6,3,False,False,False,3,REGULATION,6,3
2023,2023021209,5,2,False,False,False,3,REGULATION,5,2
2023,2023021210,1,2,False,False,False,3,REGULATION,1,2
2023,2023021211,4,2,False,False,False,3,REGULATION,4,2
2023,2023021212,4,2,False,False,False,3,REGULATION,4,2
2023,2023021213,3,4,False,False,False,3,REGULATION,3,4
2023,2023021214,6,2,False,False,False,3,REGULATION,6,2
2023,2023021215,1,3,False,False,False,3,REGULATION,1,3
2023,2023021216,7,4,False,False,False,3,REGULATION,7,4
2023,2023021217,5,4,False,False,False,3,REGULATION,5,4
2023,2023021218,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021219,2,4,False,False,False,3,REGULATION,2,4
2023,2023021220,3,2,False,False,False,3,REGULATION,3,2
2023,2023021221,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021222,6,2,False,False,False,3,REGULATION,6,2
2023,2023021223,2,4,False,False,False,3,REGULATION,2,4
2023,2023021224,3,4,False,False,False,3,REGULATION,3,4
2023,2023021225,2,0,False,False,False,3,REGULATION,2,0
2023,2023021226,2,4,False,False,False,3,REGULATION,2,4
2023,2023021227,6,3,False,False,False,3,REGULATION,6,3
2023,2023021228,3,1,False,False,False,3,REGULATION,3,1
2023,2023021229,0,4,False,False,False,3,REGULATION,0,4
2023,2023021230,3,0,False,False,False,3,REGULATION,3,0
2023,2023021231,2,5,False,False,False,3,REGULATION,2,5
2023,2023021232,2,2,True,True,False,4,OVERTIME,2,3
2023,2023021233,2,2,True,True,True,4,SHOOTOUT,2,3
2023,2023021234,5,2,False,False,False,3,REGULATION,5,2
2023,2023021235,5,5,True,True,True,4,SHOOTOUT,5,6
2023,2023021236,4,7,False,False,False,3,REGULATION,4,7
2023,2023021237,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021238,4,3,False,False,False,3,REGULATION,4,3
2023,2023021239,1,4,False,False,False,3,REGULATION,1,4
2023,2023021240,1,2,False,False,False,3,REGULATION,1,2
2023,2023021241,2,0,False,False,False,3,REGULATION,2,0
2023,2023021242,9,3,False,False,False,3,REGULATION,9,3
2023,2023021243,2,5,False,False,False,3,REGULATION,2,5
2023,2023021244,4,2,False,False,False,3,REGULATION,4,2
2023,2023021245,5,2,False,False,False,3,REGULATION,5,2
2023,2023021246,3,2,False,False,False,3,REGULATION,3,2
2023,2023021247,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021248,5,2,False,False,False,3,REGULATION,5,2
2023,2023021249,3,1,False,False,False,3,REGULATION,3,1
2023,2023021250,5,0,False,False,False,3,REGULATION,5,0
2023,2023021251,2,2,True,True,False,4,OVERTIME,2,3
2023,2023021252,5,2,False,False,False,3,REGULATION,5,2
2023,2023021253,5,1,False,False,False,3,REGULATION,5,1
2023,2023021254,3,3,True,True,False,4,OVERTIME,3,4
2023,2023021255,4,2,False,False,False,3,REGULATION,4,2
2023,2023021256,4,0,False,False,False,3,REGULATION,4,0
2023,2023021257,1,4,False,False,False,3,REGULATION,1,4
2023,2023021258,5,5,True,True,False,4,OVERTIME,6,5
2023,2023021259,2,2,True,True,True,4,SHOOTOUT,2,3
2023,2023021260,5,6,False,False,False,3,REGULATION,5,6
2023,2023021261,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021262,0,3,False,False,False,3,REGULATION,0,3
2023,2023021263,1,3,False,False,False,3,REGULATION,1,3
2023,2023021264,4,1,False,False,False,3,REGULATION,4,1
2023,2023021265,2,5,False,False,False,3,REGULATION,2,5
2023,2023021266,1,5,False,False,False,3,REGULATION,1,5
2023,2023021267,2,2,True,True,False,4,OVERTIME,2,3
2023,2023021268,3,6,False,False,False,3,REGULATION,3,6
2023,2023021269,7,2,False,False,False,3,REGULATION,7,2
2023,2023021270,2,2,True,True,True,4,SHOOTOUT,3,2
2023,2023021271,3,1,False,False,False,3,REGULATION,3,1
2023,2023021272,0,7,False,False,False,3,REGULATION,0,7
2023,2023021273,2,2,True,True,False,4,OVERTIME,3,2
2023,2023021274,1,0,False,False,False,3,REGULATION,1,0
2023,2023021275,4,2,False,False,False,3,REGULATION,4,2
2023,2023021276,4,4,True,True,True,4,SHOOTOUT,5,4
2023,2023021277,4,4,True,True,False,4,OVERTIME,4,5
2023,2023021278,6,4,False,False,False,3,REGULATION,6,4
2023,2023021279,4,6,False,False,False,3,REGULATION,4,6
2023,2023021280,1,3,False,False,False,3,REGULATION,1,3
2023,2023021281,3,1,False,False,False,3,REGULATION,3,1
2023,2023021282,2,6,False,False,False,3,REGULATION,2,6
2023,2023021283,4,1,False,False,False,3,REGULATION,4,1
2023,2023021284,3,3,True,True,False,4,OVERTIME,4,3
2023,2023021285,2,4,False,False,False,3,REGULATION,2,4
2023,2023021286,6,5,False,False,False,3,REGULATION,6,5
2023,2023021287,4,4,True,True,False,4,OVERTIME,5,4
2023,2023021288,1,4,False,False,False,3,REGULATION,1,4
2023,2023021289,4,2,False,False,False,3,REGULATION,4,2
2023,2023021290,2,4,False,False,False,3,REGULATION,2,4
2023,2023021291,2,0,False,False,False,3,REGULATION,2,0
2023,2023021292,4,0,False,False,False,3,REGULATION,4,0
2023,2023021293,9,2,False,False,False,3,REGULATION,9,2
2023,2023021294,1,3,False,False,False,3,REGULATION,1,3
2023,2023021295,1,3,False,False,False,3,REGULATION,1,3
2023,2023021296,6,3,False,False,False,3,REGULATION,6,3
2023,2023021297,5,2,False,False,False,3,REGULATION,5,2
2023,2023021298,4,4,True,True,True,4,SHOOTOUT,4,5
2023,2023021299,1,2,False,False,False,3,REGULATION,1,2
2023,2023021300,4,3,False,False,False,3,REGULATION,4,3
2023,2023021301,3,1,False,False,False,3,REGULATION,3,1
2023,2023021302,4,1,False,False,False,3,REGULATION,4,1
2023,2023021303,5,4,False,False,False,3,REGULATION,5,4
2023,2023021304,6,4,False,False,False,3,REGULATION,6,4
2023,2023021305,1,1,True,True,True,4,SHOOTOUT,2,1
2023,2023021306,5,2,False,False,False,3,REGULATION,5,2
2023,2023021307,3,4,False,False,False,3,REGULATION,3,4
2023,2023021308,4,2,False,False,False,3,REGULATION,4,2
2023,2023021309,5,1,False,False,False,3,REGULATION,5,1
2023,2023021310,5,1,False,False,False,3,REGULATION,5,1
2023,2023021311,1,4,False,False,False,3,REGULATION,1,4
2023,2023021312,4,4,True,True,False,4,OVERTIME,5,4
2023,2023030111,3,2,False,False,False,3,REGULATION,3,2
2023,2023030112,2,2,True,True,False,4,OVERTIME,3,2
2023,2023030113,3,5,False,False,False,3,REGULATION,3,5
2023,2023030114,6,3,False,False,False,3,REGULATION,6,3
2023,2023030115,6,1,False,False,False,3,REGULATION,6,1
2023,2023030121,5,1,False,False,False,3,REGULATION,5,1
2023,2023030122,2,3,False,False,False,3,REGULATION,2,3
2023,2023030123,2,4,False,False,False,3,REGULATION,2,4
2023,2023030124,1,3,False,False,False,3,REGULATION,1,3
2023,2023030125,1,1,True,True,False,4,OVERTIME,1,2
2023,2023030126,2,1,False,False,False,3,REGULATION,2,1
2023,2023030127,1,1,True,True,False,4,OVERTIME,2,1
2023,2023030131,4,1,False,False,False,3,REGULATION,4,1
2023,2023030132,4,3,False,False,False,3,REGULATION,4,3
2023,2023030133,1,3,False,False,False,3,REGULATION,1,3
2023,2023030134,2,4,False,False,False,3,REGULATION,2,4
2023,2023030141,3,1,False,False,False,3,REGULATION,3,1
2023,2023030142,5,3,False,False,False,3,REGULATION,5,3
2023,2023030143,2,3,False,False,False,3,REGULATION,2,3
2023,2023030144,2,2,True,True,False,5,OVERTIME,3,2
2023,2023030145,6,3,False,False,False,3,REGULATION,6,3
2023,2023030151,3,4,False,False,False,3,REGULATION,3,4
2023,2023030152,1,3,False,False,False,3,REGULATION,1,3
2023,2023030153,2,2,True,True,False,4,OVERTIME,2,3
2023,2023030154,2,4,False,False,False,3,REGULATION,2,4
2023,2023030155,3,2,False,False,False,3,REGULATION,3,2
2023,2023030156,2,0,False,False,False,3,REGULATION,2,0
2023,2023030157,2,1,False,False,False,3,REGULATION,2,1
2023,2023030161,7,6,False,False,False,3,REGULATION,7,6
2023,2023030162,2,5,False,False,False,3,REGULATION,2,5
2023,2023030163,6,2,False,False,False,3,REGULATION,6,2
2023,2023030164,5,1,False,False,False,3,REGULATION,5,1
2023,2023030165,3,6,False,False,False,3,REGULATION,3,6
2023,2023030171,4,2,False,False,False,3,REGULATION,4,2
2023,2023030172,1,4,False,False,False,3,REGULATION,1,4
2023,2023030173,1,2,False,False,False,3,REGULATION,1,2
2023,2023030174,3,3,True,True,False,4,OVERTIME,3,4
2023,2023030175,1,2,False,False,False,3,REGULATION,1,2
2023,2023030176,0,1,False,False,False,3,REGULATION,0,1
2023,2023030181,7,4,False,False,False,3,REGULATION,7,4
2023,2023030182,4,4,True,True,False,4,OVERTIME,4,5
2023,2023030183,1,6,False,False,False,3,REGULATION,1,6
2023,2023030184,0,1,False,False,False,3,REGULATION,0,1
2023,2023030185,4,3,False,False,False,3,REGULATION,4,3
2023,2023030211,1,5,False,False,False,3,REGULATION,1,5
2023,2023030212,6,1,False,False,False,3,REGULATION,6,1
2023,2023030213,2,6,False,False,False,3,REGULATION,2,6
2023,2023030214,2,3,False,False,False,3,REGULATION,2,3
2023,2023030215,1,2,False,False,False,3,REGULATION,1,2
2023,2023030216,1,2,False,False,False,3,REGULATION,1,2
2023,2023030221,4,3,False,False,False,3,REGULATION,4,3
2023,2023030222,3,3,True,True,False,5,OVERTIME,4,3
2023,2023030223,2,2,True,True,False,4,OVERTIME,2,3
2023,2023030224,4,3,False,False,False,3,REGULATION,4,3
2023,2023030225,1,4,False,False,False,3,REGULATION,1,4
2023,2023030226,3,5,False,False,False,3,REGULATION,3,5
2023,2023030231,3,3,True,True,False,4,OVERTIME,3,4
2023,2023030232,5,3,False,False,False,3,REGULATION,5,3
2023,2023030233,1,4,False,False,False,3,REGULATION,1,4
2023,2023030234,1,5,False,False,False,3,REGULATION,1,5
2023,2023030235,3,5,False,False,False,3,REGULATION,3,5
2023,2023030236,1,1,True,True,False,5,OVERTIME,1,2
