league,slate_date,game_date,game_id,game_type,home_team_code,away_team_code,player_id,player_name,prop_type,market_key,line,prob_over,prob_under,fair_odds_over_american,fair_odds_under_american,model_pick_side,model_pick_prob,prediction_source_file,generated_at_utc
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,669160,Dustin May,strikeouts_pitching,pitcher_strikeouts,4.5,0.462299,0.537701,116,-116,under,0.537701,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,680779,Henry Davis,hits,batter_hits,0.5,0.343886,0.656114,191,-191,under,0.656114,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,680779,Henry Davis,singles,batter_singles,0.5,0.448081,0.551919,123,-123,under,0.551919,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,680779,Henry Davis,total_bases,batter_bases,0.5,0.444404,0.555596,125,-125,under,0.555596,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,802139,JJ Wetherholt,hits,batter_hits,0.5,0.554259,0.445741,-124,124,over,0.554259,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,802139,JJ Wetherholt,hits_runs_rbis,batter_h+r+rbi,1.5,0.528973,0.471027,-112,112,over,0.528973,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,802139,JJ Wetherholt,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,802139,JJ Wetherholt,total_bases,batter_bases,1.5,0.557918,0.442082,-126,126,over,0.557918,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663968,Jake Mangum,hits,batter_hits,0.5,0.449458,0.550542,122,-122,under,0.550542,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663968,Jake Mangum,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663968,Jake Mangum,total_bases,batter_bases,1.5,0.33738,0.66262,196,-196,under,0.66262,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663698,Joey Bart,hits,batter_hits,0.5,0.381661,0.618339,162,-162,under,0.618339,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663698,Joey Bart,singles,batter_singles,0.5,0.477526,0.522474,109,-109,under,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,663698,Joey Bart,total_bases,batter_bases,0.5,0.529072,0.470928,-112,112,over,0.529072,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691023,Jordan Walker,hits,batter_hits,0.5,0.520898,0.479102,-109,109,over,0.520898,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691023,Jordan Walker,hits_runs_rbis,batter_h+r+rbi,1.5,0.448055,0.551945,123,-123,under,0.551945,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691023,Jordan Walker,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691023,Jordan Walker,total_bases,batter_bases,1.5,0.449583,0.550417,122,-122,under,0.550417,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,804606,Konnor Griffin,hits,batter_hits,0.5,0.509854,0.490146,-104,104,over,0.509854,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,804606,Konnor Griffin,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,804606,Konnor Griffin,total_bases,batter_bases,0.5,0.594903,0.405097,-147,147,over,0.594903,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,542303,Marcell Ozuna,hits,batter_hits,0.5,0.409658,0.590342,144,-144,under,0.590342,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,542303,Marcell Ozuna,hits_runs_rbis,batter_h+r+rbi,1.5,0.266668,0.733332,275,-275,under,0.733332,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,542303,Marcell Ozuna,singles,batter_singles,0.5,0.477526,0.522474,109,-109,under,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,542303,Marcell Ozuna,total_bases,batter_bases,1.5,0.387609,0.612391,158,-158,under,0.612391,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691026,Masyn Winn,hits,batter_hits,0.5,0.665114,0.334886,-199,199,over,0.665114,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691026,Masyn Winn,singles,batter_singles,0.5,0.601126,0.398874,-151,151,over,0.601126,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,691026,Masyn Winn,total_bases,batter_bases,0.5,0.762589,0.237411,-321,321,over,0.762589,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,701675,Nathan Church,hits,batter_hits,0.5,0.632347,0.367653,-172,172,over,0.632347,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,701675,Nathan Church,singles,batter_singles,0.5,0.522474,0.477526,-109,109,over,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,701675,Nathan Church,total_bases,batter_bases,0.5,0.791279,0.208721,-379,379,over,0.791279,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,693304,Nick Gonzales,hits,batter_hits,0.5,0.668484,0.331516,-202,202,over,0.668484,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,693304,Nick Gonzales,singles,batter_singles,0.5,0.692322,0.307678,-225,225,over,0.692322,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,693304,Nick Gonzales,total_bases,batter_bases,1.5,0.521777,0.478223,-109,109,over,0.521777,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,694377,Nick Yorke,hits,batter_hits,0.5,0.41592,0.58408,140,-140,under,0.58408,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,694377,Nick Yorke,total_bases,batter_bases,0.5,0.540235,0.459765,-118,118,over,0.540235,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,669357,Nolan Gorman,hits,batter_hits,0.5,0.517624,0.482376,-107,107,over,0.517624,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,669357,Nolan Gorman,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,669357,Nolan Gorman,total_bases,batter_bases,0.5,0.587403,0.412597,-142,142,over,0.587403,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,665833,Oneil Cruz,hits,batter_hits,0.5,0.51959,0.48041,-108,108,over,0.51959,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,665833,Oneil Cruz,hits_runs_rbis,batter_h+r+rbi,1.5,0.4653,0.5347,115,-115,under,0.5347,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,665833,Oneil Cruz,singles,batter_singles,0.5,0.448081,0.551919,123,-123,under,0.551919,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,665833,Oneil Cruz,total_bases,batter_bases,1.5,0.51815,0.48185,-108,108,over,0.51815,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,656811,Ryan O'Hearn,hits,batter_hits,0.5,0.622245,0.377755,-165,165,over,0.622245,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,656811,Ryan O'Hearn,hits_runs_rbis,batter_h+r+rbi,1.5,0.51154,0.48846,-105,105,over,0.51154,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,656811,Ryan O'Hearn,singles,batter_singles,0.5,0.60071,0.39929,-150,150,over,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,656811,Ryan O'Hearn,total_bases,batter_bases,1.5,0.539758,0.460242,-117,117,over,0.539758,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687462,Spencer Horwitz,hits,batter_hits,0.5,0.492531,0.507469,103,-103,under,0.507469,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687462,Spencer Horwitz,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687462,Spencer Horwitz,total_bases,batter_bases,0.5,0.59779,0.40221,-149,149,over,0.59779,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687363,Victor Scott II,hits,batter_hits,0.5,0.324408,0.675592,208,-208,under,0.675592,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687363,Victor Scott II,singles,batter_singles,0.5,0.39929,0.60071,150,-150,under,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823395,R,PIT,STL,687363,Victor Scott II,total_bases,batter_bases,0.5,0.376429,0.623571,166,-166,under,0.623571,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,686797,Brooks Lee,hits,batter_hits,0.5,0.6111,0.3889,-157,157,over,0.6111,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,686797,Brooks Lee,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,686797,Brooks Lee,total_bases,batter_bases,0.5,0.709831,0.290169,-245,245,over,0.709831,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,621439,Byron Buxton,hits,batter_hits,0.5,0.598686,0.401314,-149,149,over,0.598686,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,621439,Byron Buxton,hits_runs_rbis,batter_h+r+rbi,1.5,0.526556,0.473444,-111,111,over,0.526556,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,621439,Byron Buxton,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,621439,Byron Buxton,total_bases,batter_bases,1.5,0.586885,0.413115,-142,142,over,0.586885,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663728,Cal Raleigh,hits,batter_hits,0.5,0.660199,0.339801,-194,194,over,0.660199,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663728,Cal Raleigh,hits_runs_rbis,batter_h+r+rbi,1.5,0.625439,0.374561,-167,167,over,0.625439,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663728,Cal Raleigh,singles,batter_singles,0.5,0.522474,0.477526,-109,109,over,0.522474,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,663728,Cal Raleigh,total_bases,batter_bases,1.5,0.69088,0.30912,-223,223,over,0.69088,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,702284,Cole Young,hits,batter_hits,0.5,0.636692,0.363308,-175,175,over,0.636692,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,702284,Cole Young,singles,batter_singles,0.5,0.578326,0.421674,-137,137,over,0.578326,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,702284,Cole Young,total_bases,batter_bases,0.5,0.675833,0.324167,-208,208,over,0.675833,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,656582,Connor Joe,hits,batter_hits,0.5,0.414341,0.585659,141,-141,under,0.585659,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,656582,Connor Joe,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,656582,Connor Joe,total_bases,batter_bases,0.5,0.522614,0.477386,-109,109,over,0.522614,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641487,J.P. Crawford,hits,batter_hits,0.5,0.446341,0.553659,124,-124,under,0.553659,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641487,J.P. Crawford,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641487,J.P. Crawford,total_bases,batter_bases,0.5,0.579783,0.420217,-138,138,over,0.579783,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605137,Josh Bell,hits,batter_hits,0.5,0.509433,0.490567,-104,104,over,0.509433,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605137,Josh Bell,hits_runs_rbis,batter_h+r+rbi,1.5,0.402491,0.597509,148,-148,under,0.597509,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605137,Josh Bell,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,605137,Josh Bell,total_bases,batter_bases,1.5,0.369534,0.630466,171,-171,under,0.630466,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,647304,Josh Naylor,hits,batter_hits,1.5,0.432935,0.567065,131,-131,under,0.567065,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,647304,Josh Naylor,hits_runs_rbis,batter_h+r+rbi,1.5,0.643441,0.356559,-180,180,over,0.643441,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,647304,Josh Naylor,singles,batter_singles,0.5,0.620195,0.379805,-163,163,over,0.620195,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,647304,Josh Naylor,total_bases,batter_bases,1.5,0.57583,0.42417,-136,136,over,0.57583,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,665019,Kody Clemens,hits,batter_hits,0.5,0.462318,0.537682,116,-116,under,0.537682,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,665019,Kody Clemens,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,665019,Kody Clemens,total_bases,batter_bases,1.5,0.387677,0.612323,158,-158,under,0.612323,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,660844,Leo Rivas,hits,batter_hits,0.5,0.408426,0.591574,145,-145,under,0.591574,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,660844,Leo Rivas,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,660844,Leo Rivas,total_bases,batter_bases,0.5,0.465392,0.534608,115,-115,under,0.534608,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,622491,Luis Castillo,outs_recorded,pitcher_outs,15.5,0.37381,0.62619,168,-168,under,0.62619,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,622491,Luis Castillo,strikeouts_pitching,pitcher_strikeouts,4.5,0.588181,0.411819,-143,143,over,0.588181,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,807712,Luke Keaschall,hits,batter_hits,0.5,0.526128,0.473872,-111,111,over,0.526128,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,807712,Luke Keaschall,hits_runs_rbis,batter_h+r+rbi,1.5,0.393617,0.606383,154,-154,under,0.606383,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,807712,Luke Keaschall,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,807712,Luke Keaschall,total_bases,batter_bases,0.5,0.544079,0.455921,-119,119,over,0.544079,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,670242,Matt Wallner,hits,batter_hits,0.5,0.429381,0.570619,133,-133,under,0.570619,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,670242,Matt Wallner,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,670242,Matt Wallner,total_bases,batter_bases,0.5,0.56484,0.43516,-130,130,over,0.56484,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641598,Mitch Garver,hits,batter_hits,0.5,0.393374,0.606626,154,-154,under,0.606626,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641598,Mitch Garver,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,641598,Mitch Garver,total_bases,batter_bases,1.5,0.297065,0.702935,237,-237,under,0.702935,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668227,Randy Arozarena,hits,batter_hits,0.5,0.57625,0.42375,-136,136,over,0.57625,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668227,Randy Arozarena,hits_runs_rbis,batter_h+r+rbi,1.5,0.446532,0.553468,124,-124,under,0.553468,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668227,Randy Arozarena,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,823719,R,MIN,SEA,668227,Randy Arozarena,total_bases,batter_bases,1.5,0.544477,0.455523,-120,120,over,0.544477,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
