game_date,game_pk,original_raw_expected_total,corrected_state_raw_expected_total,corrected_minus_original,original_probability_distribution_0_to_30plus,corrected_probability_distribution_0_to_30plus,evidence_class,original_prediction_preserved
2026-08-09,823345,7.937175460525815,8.1446989735637,0.20752351303788608,"[0.0042536068436222095,0.016652456064343443,0.03681580164420068,0.060481367589252995,0.08218198868715118,0.09766437812869415,0.10496839340322639,0.10430087120785657,0.09728988256044531,0.0861449228791458,0.0730145107005544,0.059623252513708015,0.04714859723955878,0.03625389014875473,0.027197749991665757,0.019962414666093213,0.01436839592779807,0.010161940529487806,0.0070737756886312874,0.004853596863026366,0.003286713617522443,0.002198995763947105,0.0014550296852576968,0.0009529625474033425,0.0006182530835890102,0.0003975919547140349,0.0002536024494772905,0.00016052810119893533,0.00010088918431362266,6.298368466943728e-05,0.00010065665069005955]","[0.0038423392256606483,0.015233833918638414,0.03410811692830014,0.056746312597117814,0.07808817110275315,0.0939804144105168,0.10229449871388663,0.1029376444607958,0.09724035390149284,0.08719691094531415,0.07484678566873647,0.06189737053862758,0.049569880781473,0.03860079723171569,0.029326970265310552,0.02179916486079506,0.01589013663134844,0.011381213109807347,0.008023350268464511,0.005575203588282993,0.003823415140672014,0.002590636892212487,0.0017359873994507824,0.0011514447635224093,0.0007565299558068873,0.0004927084239255709,0.0003182719795514606,0.00020402744532118733,0.0001298597897657255,8.210142790745335e-05,0.0001355476328259752]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,823425,8.203256367919836,8.420439670560135,0.21718330264029895,"[0.0037345557489045166,0.014858131162125103,0.03338292934284163,0.055733468932048176,0.07696183412295365,0.09294782727211223,0.10152333922588469,0.10251786901206006,0.09718150125243803,0.08744800408373575,0.07532405376263183,0.06250927466678494,0.05023447439812613,0.03925472971169552,0.02992778978451236,0.022323332627274182,0.016328960367838468,0.01173629960618075,0.008302523495879512,0.005789310207640119,0.003984091227550338,0.002708919462002444,0.0018215783036916828,0.0012124284375268385,0.0007993755545637651,0.0005224280060313783,0.00033864650426174267,0.00021784545929969234,0.00013913818845083731,8.827426058186745e-05,0.00014706581237178303]","[0.003363584702757456,0.013551724533287037,0.03083342549310392,0.05212911638011296,0.07289649599385851,0.08915330381751883,0.09861229105363697,0.10083973152722814,0.09680162991559814,0.08820961433425366,0.07694256532526236,0.06466129413363444,0.05262216971824154,0.041641449191370666,0.03214959039474163,0.0242843668826083,0.017988429378329236,0.013092809646277447,0.009379479422506533,0.006623116557748008,0.0046156387105963145,0.0031780855350244087,0.0021641347004166963,0.0014586782709159693,0.0009739153660915401,0.0006445606087113688,0.00042310763561302997,0.0002756257151387771,0.00017827256851160746,0.00011453526397293962,0.0001972572229313645]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,823513,8.033260148837053,8.232028753452592,0.19876860461553925,"[0.004057307678488888,0.015978227987886853,0.035534834651851775,0.05872342270954792,0.08026683239236354,0.09595450902312713,0.1037426814363053,0.10369470376107812,0.09729847617574851,0.08666380768737772,0.07389022336229296,0.060696435077991,0.0482820850873086,0.03734578354343967,0.028183158226980944,0.02080843770030185,0.015066223611805207,0.01071870927231412,0.007505624738078168,0.005180467870038714,0.003528879816344414,0.002375030092585757,0.0015808341095070852,0.0010415017338245435,0.0006797045483127003,0.00043970478637631895,0.0002821283763979299,0.0001796445782886615,0.00011357359608358803,7.132315576934014e-05,0.00011572321218268668]","[0.0036828501118297448,0.014677297711155488,0.033032631878863176,0.05524228422044713,0.0764130932767823,0.09244180834272789,0.1011420851309738,0.10230630458345523,0.0971456257348779,0.08756415609938462,0.07555217446554666,0.06280504943811253,0.05055787170811789,0.03957452683041816,0.030222835193515665,0.022581688245163045,0.016545988972024795,0.011912480478623646,0.00844146737276097,0.00589619003546757,0.004064533847920546,0.002768307837289111,0.001864674159413385,0.0012432201496882134,0.0008210689104284644,0.0005375167644088672,0.000349018927052573,0.00022489909764540858,0.00014388726716558679,9.144225484058716e-05,0.000153020953899161]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,823751,7.654569120978252,7.803943995420885,0.14937487444263287,"[0.004896065245500855,0.018824813343061467,0.04087419148757378,0.06594760804568993,0.08800687969647436,0.10271614165367367,0.10842354185235359,0.10580726966649469,0.09692990394311694,0.08429121643188955,0.07016561651648379,0.05627213093718421,0.043702774134263385,0.03300330063914049,0.024316343514129604,0.01752834436641333,0.012390779897328431,0.008606558723968977,0.005883919238664876,0.00396498594144829,0.0026369527397307633,0.0017327160827472644,0.001125997429517158,0.0007242756916372836,0.000461484266973641,0.0002914678972712233,0.00018258668996044155,0.00011350873190209385,7.006245411699974e-05,4.2956741506974806e-05,6.560599978199003e-05]","[0.004543796838102427,0.01763998080633804,0.038673397412227715,0.06300251988996823,0.0848928700727622,0.1000435311041597,0.10662759799071585,0.10506480640585968,0.0971841097174872,0.08533270656863137,0.07172214443996099,0.058078849321939116,0.04554381102486498,0.03472749519476628,0.02583509575425929,0.018803921248619983,0.013421525798125482,0.009413009686498882,0.006497725995972726,0.004421117562956567,0.002968851528802445,0.001969741615905744,0.0012924536413662256,0.0008394159287601917,0.0005400399860602895,0.0003443939130165995,0.00021783596094468246,0.0001367368130073201,8.521915984306737e-05,5.2756861852480605e-05,8.254175622436119e-05]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,823835,8.12216840131297,8.371563025330257,0.2493946240172864,"[0.003884742590255645,0.015381182155863982,0.034391585542092415,0.05714076596038831,0.07852494110077413,0.0943786324332079,0.10258941636615636,0.10309520415920934,0.09725786329720022,0.08709500521696595,0.07465850001579989,0.0616584016633291,0.049311917807230904,0.03834813516598264,0.02909572144934553,0.021598109747766565,0.015722350566843412,0.011245851799222708,0.007917234511504246,0.005494047934608088,0.0037626786155370634,0.002546045565443825,0.0017038060295428356,0.0011285755770472823,0.000740504367155517,0.0004816210263645825,0.00031069038480183836,0.00019889870509390604,0.0001264247244735498,7.98218864131263e-05,0.00013132363437907732]","[0.0034432951481536147,0.013834227932727317,0.03138850401192246,0.05291973790969364,0.07379593743672862,0.0900019092618177,0.09927360871984742,0.10123318969000007,0.09690861568955057,0.08806110343208702,0.07659904258506053,0.0641932777451122,0.05209576141636644,0.041110045173161656,0.03165089845644364,0.023841076633276434,0.017610869686718825,0.012782296625378692,0.009131523738273046,0.0064300654770993,0.004468618550370787,0.003068283879954114,0.002083544234838532,0.0014004462011360762,0.0009324308072419748,0.0006153860349982432,0.0004028313097755478,0.00026168604824682463,0.00016878499561672898,0.00010813767201947313,0.00018486349638263444]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,824078,8.032976187277546,8.221315101641567,0.18833891436402084,"[0.004057872525033933,0.01598017550437513,0.03553854997833129,0.05872854478034085,0.08027244248971184,0.0959595526654571,0.10374633659207783,0.10369656023396444,0.09729853201641597,0.08666235562364691,0.07388770489684676,0.060693314533214054,0.04827876615417246,0.03734256925487748,0.028180244205207056,0.020805925641202483,0.015064143718987741,0.01071704383478884,0.007504328493952792,0.005179483430540263,0.003528148086127801,0.0023744964702173263,0.0015804515391200568,0.001041231640930919,0.000679516504800126,0.00043957552239343764,0.00028204054899854926,0.00017958554230110862,0.0001135343053044107,7.129724599370943e-05,0.00011567602066734069]","[0.0037020080925489573,0.014744346181793152,0.03316260888492328,0.05542468520493939,0.07661706012009438,0.09263012096709276,0.10128422215928108,0.1023854840664723,0.09715951448326093,0.08752145887118236,0.07546772282200515,0.06269529280327188,0.05043769747884744,0.039455567618669224,0.030112988851677625,0.022485428258797964,0.016465070039888376,0.011846747979785681,0.00838959487426282,0.005856263531031921,0.0040344652535517335,0.0027460959835909284,0.001848546496616304,0.0012316904174336598,0.0008129413716887207,0.000531860487815055,0.0003451284718973011,0.00022225196948359851,0.00014210402039897314,9.025203919888626e-05,0.00015078019849826927]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,824564,7.852918947174112,7.976987813624446,0.12406886645033399,"[0.00443460186907495,0.017269641420708796,0.037979305523512065,0.06206433328702887,0.08388897191915726,0.0991681356796823,0.10602352611450695,0.10479471085674337,0.09723594534487401,0.08564392889410279,0.07220774938848733,0.058654053001375814,0.04613801159909934,0.03529006401753194,0.02633531655580213,0.01922765727356676,0.01376668325964602,0.00968512915745248,0.006706374253115414,0.0045772848186987495,0.00308328616296074,0.002052031846344111,0.0013506390175272109,0.0008799358347937923,0.0005678703542402647,0.0003632689073222818,0.00023048985660267086,0.00014512999371130275,9.073157557095842e-05,5.63442548691035e-05,8.884796189029964e-05]","[0.0041709979027806056,0.016369346420608256,0.03627920171940273,0.05974691441975778,0.08138435816056304,0.09695515460189572,0.10446328579113383,0.10405512748807659,0.09730018063250855,0.08636664943939794,0.07338308780838959,0.06007210966725844,0.04762077011945854,0.03670731938347983,0.027605870802659038,0.020311966154370236,0.014656072205826261,0.010390976819752524,0.007251058832772508,0.004987515561696706,0.003385734075156574,0.0022708361055350248,0.0015062729241252831,0.000988958496826732,0.0006431894945856539,0.00041464903290457013,0.000265134919839756,0.0001682422133277765,0.00010599830801907847,6.633653821611764e-05,0.00010668395967478141]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,824724,7.762338540970757,7.9324947848430565,0.17015624387229966,"[0.004638950354270492,0.01796149464288365,0.03927355690093409,0.06381009264220802,0.08575238675460836,0.10078770525352662,0.10713508443313874,0.10528412690636219,0.09712799886004753,0.08505664461040041,0.07130000114301477,0.05758346828259797,0.04503526572668104,0.03424840620252112,0.025410928051380344,0.018446009151415036,0.013131049293752264,0.009184797629706242,0.006323332586601725,0.004291017047525095,0.0028738242209692135,0.001901623462833354,0.0012444394956532905,0.0008060826302323376,0.0005172158428054356,0.0003289613792625933,0.0002075212467393955,0.00012991580554239608,8.07527517728466e-05,4.985888725366715e-05,7.748780335975202e-05]","[0.004263439871318847,0.016686095076277177,0.0368794384688587,0.06056828296660648,0.08227614346109843,0.09774782226873323,0.1050275107909813,0.10432924859483687,0.097288037672524,0.08611822542226864,0.07297064510542114,0.05957009478516197,0.04709285548159852,0.03620049291748409,0.027149789574842438,0.019921415071607378,0.014334713564549156,0.010135169183335535,0.007053087290330891,0.0048379936828470416,0.0032751943861110367,0.0021906511833603656,0.0014490865069764932,0.0009487939624833044,0.0006153695350443166,0.0003956224332136114,0.0002522727763640476,0.00015963996818382878,0.00010030181589194579,6.259878011443975e-05,9.996740157500334e-05]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-09,825050,8.640769859793577,8.743802919153485,0.10303305935990714,"[0.003029198523843267,0.012355238916227848,0.028458340657126862,0.04870789666080701,0.06895358972407481,0.08537267394155033,0.0955968772834381,0.0989636154101233,0.09617401718739348,0.0887201413763195,0.0783437180888072,0.06665199054777218,0.054912181533419306,0.043990307397725956,0.03438252920217291,0.026291803438623435,0.019715965598138298,0.014527432790414924,0.010535762472306677,0.007531489049654091,0.005313509640107802,0.0037037909171090304,0.0025532678942489467,0.0017422193143818152,0.0011775944316804567,0.0007889863706561631,0.0005243096101975731,0.00034577047274325813,0.0002264039015884875,0.000147254922324817,0.0002621227250220758]","[0.0028858390045734214,0.011836352477407606,0.027415659325495702,0.0471857515132832,0.06717238370704773,0.08363251229298353,0.0941721193435221,0.09803396552224991,0.09580345108293505,0.08887262364456326,0.07891732105721605,0.06751552651175546,0.055934738441982455,0.04506011441284452,0.035415672518900404,0.027233309937084393,0.02053621880559767,0.015216461987899091,0.011097193549756383,0.007977198852750767,0.005659439495337784,0.0039669871167094025,0.0027500025169141535,0.0018869565950975235,0.0012825585761378183,0.000864118585335375,0.0005774495434244971,0.0003829450915153298,0.0002521476294593309,0.00016491614830051947,0.0002980647119194733]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,822780,8.244352819206098,8.483419359086524,0.23906653988042592,"[0.0036609507658173696,0.014600588339332513,0.03288378793080309,0.05503319128709935,0.07617899847636143,0.09222535145554871,0.1009783331500487,0.10221463941771665,0.09712887567628167,0.0876124623682077,0.07564860026007138,0.06293074867931517,0.05069574722009669,0.039711188442464726,0.030349166259613154,0.022692501752722763,0.01663922556562719,0.011988283068569075,0.008501335225250777,0.005942306878376517,0.004099291072680619,0.002794002580232776,0.0018833445576907012,0.0012565774962935853,0.0008304916183783374,0.000544079130766673,0.0003535358353470146,0.0002279746637731556,0.00014596060118691502,9.282706396461954e-05,0.00015563316036104665]","[0.0032639294449737302,0.013197095787825798,0.03013359799357774,0.051127550659706235,0.07175079006804538,0.0880649081633268,0.0977556581229546,0.1003200976024487,0.09664610265752273,0.08838183394519335,0.07736760587943324,0.06525026782364189,0.0532907788392832,0.042320867564196916,0.03279061643587891,0.024856863802965038,0.018478137862386074,0.013497185650472227,0.009703636355148398,0.006876438866329973,0.004809261648118438,0.003323208502624139,0.0022710239155061935,0.0015361808354563977,0.001029317739329669,0.0006836556549736864,0.0004503704866025244,0.00029443145412630774,0.0001911148360512856,0.00012322377567725517,0.00021424762622316115]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823018,7.613315138167361,7.8425996701039224,0.2292845319365613,"[0.004998718437192413,0.019167333695144364,0.041504935870310095,0.06678349861714303,0.0888804590346794,0.10345414838556846,0.10890613600358896,0.10598973683145661,0.0968335013047911,0.08397881094037593,0.06971581233968689,0.05575962637154172,0.04318719981423729,0.03252542370285712,0.023899202220456474,0.017180886853589022,0.012112195447760937,0.008390219271169685,0.0057204477668624,0.003844364161827914,0.0025497920420320228,0.0016708958036889346,0.0010828764471566877,0.000694648280580442,0.00044140525777617196,0.0002780294989756976,0.00017369559776924914,0.0001076882984203683,6.628940719172935e-05,4.053308570605273e-05,6.148921046288184e-05]","[0.004457361091777563,0.017346953463893054,0.03812445320103841,0.0622609022623213,0.08409978756969412,0.09935251989731286,0.10615139183723836,0.10485267725139039,0.09722628959472703,0.08557958277227194,0.07210644801899437,0.05853357261395557,0.04601321616196756,0.035171660584478355,0.0262298424176248,0.019138161802282137,0.01369367073925545,0.009627481408278848,0.006662109535993194,0.0045441078589563266,0.0030589419778839196,0.00203450243086303,0.0013382280211231463,0.0008712816015733352,0.0005619186505980952,0.00035922717988322,0.00022777680148385095,0.0001433281713766134,8.954669207868711e-05,5.557218154705458e-05,8.748620813737873e-05]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823189,7.589603357086832,7.738901277641078,0.14929792055424596,"[0.005058820009892229,0.019367315142247765,0.04187208872674136,0.0672684170579778,0.08938517462465315,0.10387816682120582,0.10918070119371515,0.10609001388866636,0.09677284091314145,0.08379435053336881,0.06945339394952502,0.055462468964934994,0.04288955621275038,0.032250513357977025,0.023659972532757364,0.01698218519552737,0.01195330573837085,0.008267146456440224,0.005627681465354181,0.0037760798214626166,0.002500567430787143,0.0016360641943403982,0.001058636935674289,0.000678032111481388,0.00043016984416520334,0.00027052692751909684,0.000168742934520776,0.0001044533717080429,6.419707586648053e-05,3.9192046457885275e-05,5.922452076931568e-05]","[0.004693542302000971,0.018145457481021334,0.03961595431473211,0.06426931907787531,0.08623925129428486,0.10120704747331288,0.10741856628653115,0.10540348554296593,0.09709144191868228,0.08489638415025884,0.07105831768018821,0.05730171771206741,0.044747315763528896,0.033978097802335586,0.02517234411591038,0.01824525722901369,0.012968550567370256,0.009057451918366518,0.006226255058104991,0.004218767190882983,0.0028211745538064474,0.0018639691565302085,0.0012179582960930434,0.0007877395161818662,0.0005046837548982582,0.0003205065117247145,0.00020188262765928676,0.00012619519198347123,7.832178666069107e-05,4.828500430385169e-05,7.47587207237097e-05]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823265,7.710834804443591,7.902736732098236,0.1919019276546452,"[0.004759874103583459,0.018368499258896852,0.040030120613151796,0.06482335410082452,0.08682480185153463,0.10170928520980577,0.10775569240920961,0.1055423758831255,0.09704292275018883,0.08469994614829653,0.07076522396099395,0.056961790021573054,0.04440112762761526,0.03365403148492203,0.02488700976343458,0.018005702580033353,0.012775048123662062,0.008906112274244359,0.006111109414709009,0.004133231544936648,0.002758958429752802,0.0018195539795922173,0.0011867784831507942,0.0007661801589000371,0.0004899802989475544,0.0003106040925254712,0.00019529012727163394,0.00012185270424497123,7.548939982535377e-05,4.645438174884737e-05,7.159881929870192e-05]","[0.004326558503128177,0.016901725517483368,0.03728674932119726,0.06112366373204202,0.08287660172250189,0.09827860676980205,0.10540200341142575,0.10450709244384837,0.09727315938212405,0.08594538129478102,0.07268914303792444,0.05923024741007527,0.04673735952527083,0.035860597769499965,0.02684499954914848,0.01966124476727995,0.014121269366793938,0.009965741392471047,0.006922321437074918,0.004739490886308703,0.003202560692685962,0.0021380970338347677,0.0014116999053390953,0.0009226009085666107,0.0005972715796398505,0.00038327514813469134,0.00024394618448799458,0.00015408457613779513,9.663183432017624e-05,6.019649302036246e-05,9.56784036512447e-05]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823675,8.571435234732478,8.70004377821792,0.12860854348544137,"[0.0031301963053495647,0.012718616910387325,0.02918389222440956,0.049759718589010335,0.07017466056666234,0.08655401627782965,0.09655103804118817,0.09957118934763687,0.09639639647464328,0.08858703539986901,0.07792862656502901,0.06604666120876995,0.05420649692928158,0.043259803445639025,0.03368296128772015,0.02565888161160958,0.019168154375275435,0.014070062356440354,0.010165248941752834,0.007238987010727542,0.0050877214013244805,0.0035329151879375065,0.002426208021690369,0.0016492229687638553,0.0011104965010342385,0.0007412007544324553,0.0004906808063159994,0.0003223621594986353,0.00021027370161379733,0.0001362434946580068,0.0002400311334991085]","[0.0029457676924467624,0.012053712776969178,0.027853398777082983,0.04782631629996348,0.06792401805627826,0.08436927261649978,0.09477811334634911,0.09843257324812918,0.09596657055902678,0.08881439792005594,0.07867998384716893,0.0671540392090748,0.05550430205397869,0.04460811561162105,0.03497789211679044,0.026833364042452745,0.020186997540302395,0.014922496504082373,0.01085719190888152,0.007786303445985775,0.005511005967491311,0.0038538499671476813,0.002665285016152763,0.0018245216874522767,0.001237202764944118,0.0008315982601906934,0.0005544097018740715,0.0003668004330530156,0.00024094880418164459,0.0001572206625109916,0.00028232916186122267]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823918,7.878608622052052,8.109887866042744,0.23127924399069144,"[0.004378511046933855,0.017078823537673034,0.03762049169145706,0.061577543516293895,0.08336580621716846,0.09870929459758833,0.10570388768428249,0.10464799153320434,0.09725707224406294,0.08580127673085798,0.07245757482480837,0.0589523103052244,0.046447729920796016,0.035584501205169344,0.026598049906849233,0.01945093322903083,0.013949100656179242,0.009829357287674416,0.006817267065846844,0.004660508195657397,0.0031444304271255213,0.0020961148258787535,0.001381888752187857,0.0009017530333580579,0.0005828927068345806,0.00037348268239081157,0.00023735417568945398,0.00014969422712739065,9.373658893888912e-05,5.830464427501983e-05,9.231653943524506e-05]","[0.0039080774101424975,0.01546215989241619,0.03454714611993221,0.05735688671754901,0.07876380090951987,0.09459588844004015,0.10274972625044404,0.10318013965264769,0.09726619043093866,0.08703821299083875,0.07455478298949769,0.061527326836675986,0.0491707928830922,0.03821018159219034,0.02896966789147401,0.02148867629841147,0.015631149967309188,0.011172370876710518,0.007859701114212712,0.00545010036864033,0.0037298272296557304,0.002521954783349129,0.0016864396671018515,0.0011162483748807855,0.000731875737495681,0.0004756578831337465,0.0003066172659816394,0.00019614637375520763,0.00012458331354312592,7.860123737339663e-05,0.00012906850104608454]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,823998,8.357210642434513,8.582658977290135,0.22544833485562243,"[0.0034671053637444667,0.013918419262904491,0.03155351920783802,0.053154136740587526,0.07406176149348569,0.09025172347839223,0.09946717633653228,0.10134704713544158,0.09693771243498003,0.08801500105624051,0.07649589238783562,0.06405403961546025,0.051939954026109826,0.04095333966648841,0.03150428375933696,0.02371109606617454,0.017500431956299207,0.012691678285591222,0.009059320288819683,0.006373969127551918,0.0044259860708056485,0.0030365084612223327,0.002060268776942437,0.0013836612675205348,0.0009204965533642363,0.0006070093597060981,0.0003970207157986477,0.0002576989903380336,0.00016607649987138498,0.0001063147594575768,0.00018135085515862275]","[0.0031135920232278225,0.012658997848661174,0.029065109312455758,0.04958792910378118,0.06997576980797658,0.0863622398019589,0.09639686896245693,0.09947386292540228,0.09636190925264998,0.08861027273341171,0.07799741968197145,0.06614597000699159,0.05432167737346184,0.04337861481335775,0.033796421064927654,0.025761282329515512,0.01925658898792216,0.014143744189272212,0.010224820619729087,0.007285926477383151,0.0051238878682726904,0.003560236228881172,0.0024464871891433093,0.0016640393595577414,0.0011211680742764225,0.0007487876777598979,0.0004960108935234409,0.0003260659949234459,0.0002128216082800834,0.0001379799056961888,0.00024349788317085312]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,824887,7.953364944049966,8.129962601902541,0.1765976578525752,"[0.00421979342915529,0.016536682800748433,0.03659658953538788,0.06018166659981842,0.08185694044675772,0.09737585967250531,0.10476348089224129,0.10420188128395362,0.09729523179320558,0.08623624118713076,0.07316536865188714,0.05980648847289269,0.047341026471951646,0.03643843890296616,0.02736367222066636,0.020104382060225485,0.014485123321244128,0.010254790994602614,0.007145583565147945,0.004907794546617657,0.003326754788714276,0.002228022505207845,0.001475717707207814,0.0009674833981562348,0.000628304592067789,0.00040446205548692605,0.00025824379473808113,0.00016363031768516488,0.00010294222946341034,6.432995936955613e-05,0.00010307180279692536]","[0.0038700141099203954,0.015330030895613982,0.034293240585701074,0.057004008850008586,0.0783736320541581,0.09424081810979527,0.10248750955136765,0.10304095069586801,0.09725213210531036,0.08713059303214875,0.07472392808853383,0.06174129145321729,0.049401297235755565,0.038435605113194694,0.029175722315869523,0.021667621644881733,0.015780326645700685,0.011292598364600146,0.007953861942574162,0.005522045705183026,0.0037836215561398243,0.0025614138345156482,0.0017148918767728733,0.0011364497913350646,0.0007460196088801557,0.00048543498322085676,0.00031329716009351855,0.0002006612965911567,0.00012760470489164665,8.060457121447645e-05,0.0001327721169419408]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,824969,9.723573134814238,9.972933378671105,0.2493602438568665,"[0.0018466595018071083,0.007949882319874969,0.019327228864686945,0.03491482384431212,0.05216963801705802,0.06817580749606114,0.08057597626298692,0.08804159190342577,0.09030682094937828,0.08792967866882966,0.08195357499841464,0.07359144187604151,0.06399312949272043,0.05410932447631495,0.04463786345792102,0.03602769016968389,0.02851573418987257,0.02217715565011112,0.016975923294917053,0.012808513957661641,0.00953783562029362,0.007017223132968254,0.00510582201975296,0.003677245077991981,0.0026234087231612278,0.0018551976245015818,0.001301244659626938,0.0009057524331989418,0.000625973540142695,0.0004297267153535676,0.0008921110609286925]","[0.0016549291643056646,0.007204233572436864,0.017710514374687725,0.032352358102623054,0.04888193729970503,0.06459447566951082,0.07719784256273875,0.08529468588975939,0.08846859746881063,0.08710409535351503,0.08209288005038268,0.07454171862606024,0.06554505604365066,0.05604194536616324,0.046749717429951675,0.03815456534919679,0.030537195501459606,0.02401512971296702,0.01858861346994896,0.014182305587813113,0.01067904525237108,0.007944789233978988,0.005845440798051923,0.004257049207118704,0.0030710476405337354,0.002196065429422712,0.0015575735241727625,0.0010963105819186657,0.0007661513534642582,0.0005318454540134521,0.001141884929266801]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-10,825048,8.445726599114565,8.63614344725795,0.19041684814338566,"[0.0033231649714607525,0.013408083383626732,0.030550373018459216,0.05172466765438679,0.07243468948662506,0.08871560032032068,0.09826892541223206,0.10063277369590398,0.0967415489029167,0.08828133543065599,0.07711559911385099,0.06489968242074438,0.05289194461170685,0.04191497611495033,0.032407194532320834,0.024514067730000165,0.018184629036028573,0.013254600989737244,0.009509006490708204,0.006724212214720483,0.004692814898424828,0.0032358605937875306,0.002206638110393692,0.001489460339695008,0.0009958943128743041,0.0006600523768367727,0.00043389845691119665,0.0002830607027827412,0.0001833441143484638,0.00011796258378480857,0.00020393797880471096]","[0.003035821890829825,0.012379123449916396,0.028506146587640866,0.048777384655629114,0.0690345040872772,0.08545124749720731,0.09566067117009626,0.0990046208015966,0.09618954336646798,0.08871203169653998,0.07831675301713814,0.06661220548639553,0.054865530261755176,0.0439418234069625,0.03433595194454531,0.02624954881411054,0.01967930298512318,0.014496752679673059,0.010510854398618187,0.007511784018124713,0.005298267857584144,0.003692232955699626,0.002544656762836282,0.0017359045627518888,0.0011730295653887295,0.000785729231085441,0.0005220131237692216,0.00034416896161722997,0.00022529829175145624,0.00014649877978538126,0.0002605976920827769]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
2026-08-11,822697,8.835534472542005,8.931417735566296,0.09588326302429095,"[0.0027646271391833796,0.011394690942169886,0.026521833735453273,0.045870758588799875,0.06561996566765836,0.08209951176141426,0.09289834314747288,0.09718122901766323,0.09543488689487482,0.08896397991890605,0.07938505114418384,0.06824804985559013,0.05681832043038165,0.04599591501348339,0.03632809784233323,0.02807164007044051,0.02127198576460343,0.01583876914460635,0.0116075642668422,0.008384912731152274,0.005977804982907551,0.004210651560135452,0.0029332008224915674,0.0020225106158643516,0.0013814217869962087,0.0009352821175488698,0.0006280634489783919,0.00041854887348728937,0.00027693940344539794,0.00018201753919058975,0.0003334257717413738]","[0.0026440375433991665,0.01095251780453258,0.02562095612024931,0.044535678570782354,0.06403073946337742,0.08051438128194272,0.09156325452946477,0.09626668272479878,0.09501258840135142,0.08901609876000033,0.07983134556065287,0.0689771638902993,0.05771435495623104,0.04695643144048448,0.037273386014462256,0.02894705206353026,0.022045753956395058,0.016497522080163633,0.012151188366166764,0.008821787054475873,0.006320917661968282,0.004474742631533049,0.003132859529397029,0.002171052378105864,0.001490342751113654,0.0010141048416059855,0.0006844222381653881,0.0004584026680931838,0.00030483587678165026,0.00020136080182805668,0.00037403803864749047]",COUNTERFACTUAL_CORRECTED_FEATURE_STATE_NOT_ORIGINAL_PREDICTION,True
