active_start,active_end,artifact,position,feature,source,missing_value_handling,preprocessing,lineage_hash,recovery
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,59,isna__d15_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,60,isna__d30_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,61,isna__d7_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,62,isna__d15_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,63,isna__d30_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,64,isna__d7_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,65,isna__d15_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,66,isna__d30_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,67,isna__d7_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,68,isna__d15_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,69,isna__d30_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,70,isna__d7_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,71,isna__d15_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,72,isna__d30_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,73,isna__d7_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,74,isna__d15_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,75,isna__d30_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,76,isna__d7_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,77,isna__d15_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,78,isna__d30_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,79,isna__bvp_at_bats,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,80,isna__bvp_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,81,isna__bvp_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,82,isna__bvp_rbi,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,83,isna__bvp_strikeouts,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,84,isna__bvp_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,85,isna__bvp_plate_appearances,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-04,2026-06-10,models_out/archive/hits/hits-20260604T060815Z.joblib,86,isna__bvp_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=7786e49cc87262ae87e3c8915c45d7ca96b6c275893dfc856b0b9533533e90b3,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,0,d7_hits,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,1,d7_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,2,d7_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,3,d7_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,4,d15_hits,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,5,d15_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,6,d15_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,7,d15_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,8,d30_hits,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,9,d30_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,10,d30_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,11,d30_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,12,d7_total_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,13,d15_total_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,14,d30_total_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,15,d7_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,16,d15_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,17,d30_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,18,d7_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,19,d15_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,20,d30_stolen_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,21,d7_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,22,d15_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,23,d30_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,24,d7_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,25,d15_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,26,d30_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,27,d7_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,28,d15_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,29,d30_walks_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,30,d7_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,31,d15_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,32,d30_earned_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,33,d7_hits_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,34,d15_hits_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,35,d30_hits_allowed,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,36,bvp_at_bats,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,37,bvp_hits,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,38,bvp_home_runs,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,39,bvp_strikeouts,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,40,bvp_walks,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,41,bvp_plate_appearances,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,42,bvp_total_bases,strict-prior prop_workflow/prepared feature vector,numeric coercion; missing/non-numeric -> 0.0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,43,isna__d7_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,44,isna__d7_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,45,isna__d7_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,46,isna__d7_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,47,isna__d15_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,48,isna__d15_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,49,isna__d15_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
2026-06-11,2026-07-08,models_out/archive/hits/hits-20260611T060831Z.joblib,50,isna__d15_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=e545924f2dd44a4a7ec4a1ea97d405057d5a52d0381c7396b552f333933851e7,EXACT_FEATURE_CONTRACT_RECOVERED
