population,feature,variant,games,mae,rmse,actual_minus_forecast_bias,absolute_bias,mean_forecast,median_forecast,crps,governed_total_line_brier,governed_total_line_log_loss,governed_total_line_ece,mae_delta,rmse_delta,absolute_bias_delta,champion_mae,champion_rmse,champion_absolute_bias
2026_LATE_HOLDOUT,game_number,FROZEN_DIRECT_TERM_ABLATION,439,3.6765220864022874,4.676814065877892,0.6630292923452665,0.6630292923452665,8.26407776915815,8.165920017464558,2.5999246777075906,0.2303060100393031,0.6538254570192871,0.04387143510175235,-0.0017392256021362407,-0.004115426894788499,0.001974534987547183,3.6782613120044236,4.68092949277268,0.6610547573577193
PROSPECTIVE_AUG17_28_CLEAN_RAW,UNALTERED_CHAMPION,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,156,3.718377464847284,4.612639130611647,0.4553877843382915,0.4553877843382915,8.230509651559144,8.114563304438565,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.0,0.0,0.0,,,
PROSPECTIVE_AUG17_28_CLEAN_RAW,league_total,FROZEN_DIRECT_TERM_ABLATION,156,3.710915998971367,4.628704779802288,0.5952399894293281,0.5952399894293281,8.090657446468107,7.9766812510153535,2.6062275259746652,0.22972198541611497,0.6527856333511358,0.05315753826145556,-0.007461465875917117,0.01606564919064013,0.13985220509103657,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_offense,FROZEN_DIRECT_TERM_ABLATION,156,3.7197128065411165,4.6093413728533505,0.4377744805369389,0.4377744805369389,8.248122955360499,8.132960156027567,2.5955472729814866,0.22846587750742436,0.6495225167141039,0.03948250010750142,0.0013353416938324258,-0.003297757758296882,-0.01761330380135262,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_prevention,FROZEN_DIRECT_TERM_ABLATION,156,3.7170218376455764,4.611593809398893,0.4638704716967648,0.4638704716967648,8.222026964200671,8.057522400674861,2.5961420200909506,0.22854530910177503,0.6498719288341696,0.042975137806679095,-0.0013556272017076765,-0.0010453212127545797,0.008482687358473295,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_offense,FROZEN_DIRECT_TERM_ABLATION,156,3.7201428136847503,4.611722611657468,0.4404625057005778,0.4404625057005778,8.245434930196858,8.144268293557376,2.5973964021690894,0.22864715952658315,0.6500312399118533,0.039614584182433556,0.001765348837466263,-0.0009165189541793239,-0.014925278637713701,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_prevention,FROZEN_DIRECT_TERM_ABLATION,156,3.714362519647767,4.609626455545363,0.4645162774697698,0.4645162774697698,8.221381158427665,8.098990331756934,2.5952227773293495,0.2283877921114081,0.6494777595235062,0.04318752813398717,-0.0040149451995170615,-0.0030126750662846646,0.009128493131478288,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_starter_ra9,FROZEN_DIRECT_TERM_ABLATION,156,3.7225554356206905,4.617810014046253,0.44266653436814224,0.44266653436814224,8.243230901529293,8.138764261754238,2.600089625968852,0.228847245863613,0.6505526476189721,0.04138407792639306,0.004177970773406425,0.005170883434605145,-0.012721249970149284,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_starter_ra9,FROZEN_DIRECT_TERM_ABLATION,156,3.7215900527780774,4.613298367872767,0.45001754583873377,0.45001754583873377,8.235879890058701,8.112981157904493,2.598027796255261,0.22871292195808046,0.6501302363786016,0.041723353943127664,0.003212587930793376,0.0006592372611198272,-0.005370238499557756,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_starter_prior_starts,FROZEN_DIRECT_TERM_ABLATION,156,3.720546559833565,4.6538634110828925,0.6786076129576042,0.6786076129576042,8.00728982293983,7.892085160651403,2.622022066919361,0.2314669601986043,0.6567114740655562,0.060446976245151114,0.0021690949862809283,0.041224280471245045,0.22321982861931267,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_starter_prior_starts,FROZEN_DIRECT_TERM_ABLATION,156,3.7181603510317323,4.614616955317875,0.46958732974249184,0.46958732974249184,8.216310106154944,8.095973684468092,2.5985616725775973,0.22877688044836794,0.6503797093886106,0.04435195689422804,-0.00021711381555178377,0.001977824706227871,0.01419954540420032,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_expected_outs,FROZEN_DIRECT_TERM_ABLATION,156,3.720929212731078,4.620589215959706,0.4552539819890674,0.4552539819890674,8.23064345390837,8.097200032162846,2.6013816715202607,0.2290532257103311,0.6511403289045316,0.04245181473570271,0.0025517478837939755,0.007950085348058522,-0.00013380234922411027,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_expected_outs,FROZEN_DIRECT_TERM_ABLATION,156,3.7173793090574554,4.609502148950868,0.45042629298484843,0.45042629298484843,8.235471142912587,8.140736911763469,2.596252448472438,0.22858667637476052,0.6499509722002483,0.04050227830043261,-0.0009981557898286475,-0.003136981660779803,-0.004961491353443093,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_workload_uncertainty_outs,FROZEN_DIRECT_TERM_ABLATION,156,3.713746291480588,4.60741302393476,0.45963616125023704,0.45963616125023704,8.2262612746472,8.111010195897766,2.594050589076206,0.22824207426231544,0.6490675923973056,0.04129794094388359,-0.00463117336669594,-0.005226106676887277,0.004248376911945517,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_workload_uncertainty_outs,FROZEN_DIRECT_TERM_ABLATION,156,3.71907343452331,4.614422532960985,0.4548428371381915,0.4548428371381915,8.231054598759243,8.11721978604312,2.5984181619601734,0.22870208735571543,0.6501608491822587,0.04200968990035861,0.0006959696760260314,0.0017834023493374929,-0.00054494720010001,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_bullpen_ra9,FROZEN_DIRECT_TERM_ABLATION,156,3.7210342646444827,4.616681180634226,0.45951475214646603,0.45951475214646603,8.22638268375097,8.129339366861421,2.600288112575351,0.22886144654149412,0.6504606333826458,0.04113733983234579,0.0026567997971986834,0.004042050022578181,0.004126967808174509,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_bullpen_ra9,FROZEN_DIRECT_TERM_ABLATION,156,3.720461309099968,4.6159221958126455,0.4558677697877619,0.4558677697877619,8.230029666109676,8.100644946630005,2.5993641825412888,0.22884141104172392,0.6504893602944885,0.04101315734372201,0.0020838442526840417,0.003283065200998081,0.0004799854494703659,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_bullpen_likely_available_reliever_count,FROZEN_DIRECT_TERM_ABLATION,156,3.7172902583842724,4.600396216729379,0.3993325747399486,0.3993325747399486,8.286564861157487,8.149563052173825,2.590211907681936,0.22787537009911765,0.648164927606189,0.03613229520165612,-0.0010872064630116363,-0.01224291388226817,-0.056055209598342925,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_bullpen_likely_available_reliever_count,FROZEN_DIRECT_TERM_ABLATION,156,3.7143582849490326,4.612674872822856,0.47421717587511397,0.47421717587511397,8.211680260022323,8.073204615257204,2.5967467287651433,0.2285440364489736,0.6498053503310254,0.042613338571483264,-0.0040191798982514015,3.574221120850041e-05,0.01882939153682245,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,home_bullpen_recent_innings_burden,FROZEN_DIRECT_TERM_ABLATION,156,3.7186373101690755,4.612392619573865,0.4529717731006587,0.4529717731006587,8.232925662796776,8.11585036248281,2.5972274553827415,0.2286025550315921,0.6499171200223877,0.04074587764949496,0.00025984532179146314,-0.00024651103778250416,-0.002416011237632798,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,away_bullpen_recent_innings_burden,FROZEN_DIRECT_TERM_ABLATION,156,3.713436626201062,4.60668735991188,0.4611247929489433,0.4611247929489433,8.224772642948492,8.084455778882564,2.594216042564947,0.2282887776577001,0.6491909828248768,0.04145489652553575,-0.00494083864622219,-0.0059517706997676,0.005737008610651795,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,strict_prior_total_run_factor,FROZEN_DIRECT_TERM_ABLATION,156,3.7731591410837293,4.643391238018734,0.4072321424450917,0.4072321424450917,8.278665293452345,8.281002246908539,2.621171093914557,0.23101639482834094,0.6547425948712661,0.03690661505328635,0.054781676236445254,0.03075210740708645,-0.04815564189319982,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,park_history_depth,FROZEN_DIRECT_TERM_ABLATION,156,3.8676116046355227,4.637537604125967,-0.6092481529500314,0.6092481529500314,9.295145588847467,9.194527633551868,2.615252552937701,0.23021480548265652,0.6522546878538584,0.052089006168799995,0.14923413978823863,0.02489847351431962,0.1538603686117399,3.718377464847284,4.612639130611647,0.4553877843382915
PROSPECTIVE_AUG17_28_CLEAN_RAW,game_number,FROZEN_DIRECT_TERM_ABLATION,156,3.720343761004207,4.613382756815679,0.4534779764233009,0.4534779764233009,8.232419459474135,8.108395085462343,2.598069917608092,0.22873566578216342,0.6502164197399128,0.04078982808562712,0.0019662961569228976,0.0007436262040316777,-0.0019098079149906244,3.718377464847284,4.612639130611647,0.4553877843382915
