date,lane,game_pk,player_id,player_name,line,qualification_status,exclusion_reason,secondary_reason,source_artifact
2026-08-08,HITS05,822701,553993,Eugenio Suárez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,668709,JJ Bleday,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,696285,Jacob Young,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,678391,Jorbit Vivas,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,624431,Jose Trevino,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,663647,Ke'Bryan Hayes,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,660688,Keibert Ruiz,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,680574,Matt McLain,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,683083,Nasim Nuñez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822701,701398,Sal Stewart,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,642851,Austin Wynns,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,607043,Brandon Nimmo,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,665966,Carlos Narváez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,687952,Christian Encarnacion-Strand,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,681297,Colton Cowser,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,687637,Dylan Beavers,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,694497,Evan Carter,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,677649,Ezequiel Duran,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,683002,Gunnar Henderson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,669394,Jake Burger,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,592626,Joc Pederson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,665750,Leody Taveras,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,670032,Nicky Lopez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,624413,Pete Alonso,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,641933,Tyler O'Neill,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,822864,694671,Wyatt Langford,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,691458,Blaze Jordan,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,694249,Cole Carrigg,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,678662,Ezequiel Tovar,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,696100,Hunter Goodman,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,802139,JJ Wetherholt,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,687597,Jordan Beck,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,691023,Jordan Walker,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,665877,José Fermín,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,691720,Kyle Karros,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,691026,Masyn Winn,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,701675,Nathan Church,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,681198,TJ Rumfield,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,671289,Tyler Freeman,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823021,650489,Willi Castro,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,680977,Brendan Donovan,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,663728,Cal Raleigh,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,656775,Cedric Mullins,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,802415,Chandler Simpson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,702284,Cole Young,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,806068,Colt Emerson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,686527,Dominic Canzone,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,666018,Jonathan Aranda,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,647304,Josh Naylor,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,677594,Julio Rodríguez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,691406,Junior Caminero,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,689414,Liam Hicks,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,663743,Nick Fortes,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,668227,Randy Arozarena,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,680700,Richie Palacios,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,670764,Taylor Walls,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,621493,Taylor Ward,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,683748,Victor Mesa Jr.,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823102,650490,Yandy Díaz,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,805811,Bryce Eldridge,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,683766,Christian Koss,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,690993,Colt Keith,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,693307,Dillon Dingler,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,701852,Drew Cavanaugh,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,687551,Drew Gilbert,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,678760,Eddys Leonard,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,650402,Gleyber Torres,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,595879,Javier Báez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,808982,Jung Hoo Lee,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,805808,Kevin McGonigle,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,703601,Max Clark,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,678545,Osleivis Basabe,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,646240,Rafael Devers,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,679529,Spencer Torkelson,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,642715,Willy Adames,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823188,656716,Zach McKinstry,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,701358,Cam Smith,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,543877,Christian Vázquez,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,572233,Christian Walker,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,662139,Daulton Varsho,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,665487,Fernando Tatis Jr.,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,657757,Gavin Sheets,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,701538,Jackson Merrill,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,665161,Jeremy Peña,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,669134,Luis Campusano,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,650859,Luis Rengifo,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,592518,Manny Machado,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,666211,Taylor Trammell,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
2026-08-08,HITS05,823267,664034,Ty France,0.5,EXCLUDED,AUG3_ANCHOR_REPLAY_MISMATCH_GATE_FAILED,TIMING_UNRESOLVED_FEATURE_STATE_TIMESTAMP_ABSENT,backend/mlb/exports/model_diagnostics/prepared_feature_vectors/2026-08-08/hits_features.csv
