player_id,game_id,team_id,opponent_id,is_home,game_date,shots_on_goal,d5_sog_per60,d10_sog_per60,d20_sog_per60,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_matchup_index,role_pp_share,rest_days,b2b_flag,season,attempts_d10_per60,last10_team_sog_share,hot_last5_flag,num_shotwasongoal_last5,num_shotwasongoal_last10,num_shotwasongoal_season_to_date,num_event_shot_last5,num_event_shot_last10,num_event_shot_season_to_date,team_num_event_shot_for_last10,team_num_shotwasongoal_for_last10,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_5on5,szn_shifts_per_game_pp,szn_shifts_per_game_pk,season_5on5_icetime_per_game,season_5on4_icetime_per_game,season_4on5_icetime_per_game,season_5on5_shifts_per_game,season_5on4_shifts_per_game,season_4on5_shifts_per_game,num_sog_last5,num_sog_last10,num_sog_szn_to_date,num_event_last5,num_event_last10,num_event_szn_to_date,team_num_sog_last10,team_num_event_last10,pace_index,d3_toi_min_avg,d5_toi_min_avg,d10_toi_min_avg,d20_toi_min_avg,d10_toi_min_sd,d10_toi_cv,toi_trend_3v10,toi_hist_games,toi_missing_flag,toi_hist_ok,opp_d10_sf_per60,team_d10_sa_per60,opp_d10_sa_per60
8477446,2024020830,18,5,f,2025-02-01,1,6.39464068209500609040,7.35559241364390279060,5.04035939953979327220,35.5555555555555556,23.7777777777777778,1.02065759021794031,0.00000000000000000000,3,f,2024,7.78827432032883824880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.928,7.928,7.663
8477450,2024020826,16,13,f,2025-02-01,0,3.06435137895812053140,2.96040458862711237180,3.58926808841563724460,,27.3333333333333333,0.47019057526893879296,0.00000000000000000000,4,f,2024,5.92080917725422474420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477451,2024020828,30,9,f,2025-02-01,3,10.99267155229846768800,9.88838115214622818200,8.92572521517373286580,,,0.00000000000000000000,0.00000000000000000000,3,f,2024,13.93362798711513971100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477479,2024020826,16,13,f,2025-02-01,3,4.02684563758389261720,7.38585496866606982980,6.63658856061708630480,,27.3333333333333333,0.47019057526893879296,0.00000000000000000000,4,f,2024,9.73589973142345568460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477493,2024020826,13,16,t,2025-02-01,3,9.45775535939470365720,6.59077291791491911320,5.95410978797560267200,33.4444444444444444,,0.57531448437378283198,0.00000000000000000000,6,f,2024,11.68364289994008388260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047,5.047,6.240
8477495,2024020826,16,13,f,2025-02-01,0,4.87092060399415489500,3.80147835269271383340,4.02583242472532080860,,27.3333333333333333,0.47019057526893879296,0.00000000000000000000,4,f,2024,5.32206969376979936640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477496,2024020827,6,3,t,2025-02-01,1,6.18627563294764577820,5.56131072460607382360,5.93961392509486883340,,34.6666666666666667,0.59633926619475164115,0.00000000000000000000,4,f,2024,7.19699034949021318380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477498,2024020833,22,10,t,2025-02-01,4,5.81856651679449880980,5.40345821325648414960,5.65618476870244428000,,,0.00000000000000000000,0.00000000000000000000,5,f,2024,8.37536023054755043200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477500,2024020829,2,14,f,2025-02-01,3,8.77535101404056162220,9.32084081751541336980,9.81269005698515319540,,28.5555555555555556,0.49121535708990760214,0.00000000000000000000,4,f,2024,12.52487984853633671520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477503,2024020833,10,22,f,2025-02-01,1,6.56904338305734227460,5.61347233360064153940,6.70554954073970593380,,,0.00000000000000000000,0.00000000000000000000,7,f,2024,7.61828388131515637520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477504,2024020831,52,15,f,2025-02-01,3,6.25271385149804602680,6.94712466229255113840,5.70588743840235151740,,30.6666666666666667,0.52753088932612645186,0.00000000000000000000,4,f,2024,8.74823105622024958200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477507,2024020827,6,3,t,2025-02-01,2,5.50964187327823691460,4.67375366568914956020,3.72341695109435043060,,34.6666666666666667,0.59633926619475164115,0.00000000000000000000,4,f,2024,6.04838709677419354860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477845,2024020831,15,52,t,2025-02-01,2,2.69662921348314606720,2.40494732020155748980,2.08158663158807713440,25.7777777777777778,,0.44343176204225122030,0.00000000000000000000,4,f,2024,3.77920293174530462640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
