season,game_date,line,prob_over,y_over
2025,2025-10-07,2.5,0.24620832313274,1
2025,2025-10-07,2.5,0.302290192794639,0
2025,2025-10-07,2.5,0.386167551073306,0
2025,2025-10-07,2.5,0.323274993367391,0
2025,2025-10-07,2.5,0.30337351288866,0
2025,2025-10-07,2.5,0.258978592239577,0
2025,2025-10-07,2.5,0.226966912801763,0
2025,2025-10-07,2.5,0.310090399621343,1
2025,2025-10-07,2.5,0.397615400986741,0
2025,2025-10-07,2.5,0.368875821492802,1
2025,2025-10-07,2.5,0.467227227097911,0
2025,2025-10-07,2.5,0.346723303831216,0
2025,2025-10-07,2.5,0.21971429281026,0
2025,2025-10-07,2.5,0.284477986989714,0
2025,2025-10-07,2.5,0.26451468742624,0
2025,2025-10-07,2.5,0.272818940949899,0
2025,2025-10-07,2.5,0.392970397364129,0
2025,2025-10-07,2.5,0.297631522995142,0
2025,2025-10-07,2.5,0.265622775107748,0
2025,2025-10-07,2.5,0.223985283807943,0
2025,2025-10-07,2.5,0.2102248470932,0
2025,2025-10-07,2.5,0.323431052047606,0
2025,2025-10-07,2.5,0.291808990425946,0
2025,2025-10-07,2.5,0.369883689555795,0
2025,2025-10-07,2.5,0.333900171847303,0
2025,2025-10-07,2.5,0.317110011301942,0
2025,2025-10-07,2.5,0.408459987757544,0
2025,2025-10-07,2.5,0.392611592274358,0
2025,2025-10-07,2.5,0.251151029519738,0
2025,2025-10-07,2.5,0.325183287086868,0
2025,2025-10-07,2.5,0.324032753450751,0
2025,2025-10-07,3.5,0.177170224376937,0
2025,2025-10-07,3.5,0.265445603328575,0
2025,2025-10-07,3.5,0.274840781623166,0
2025,2025-10-07,3.5,0.140600526097299,0
2025,2025-10-07,3.5,0.17853255682407,0
2025,2025-10-07,3.5,0.313526699783399,1
2025,2025-10-07,3.5,0.184732231167285,0
2025,2025-10-07,3.5,0.141286184305952,0
2025,2025-10-07,3.5,0.163461894888784,0
2025,2025-10-07,3.5,0.184048007238999,0
2025,2025-10-07,3.5,0.139359061737474,0
2025,2025-10-07,3.5,0.124968053686291,0
2025,2025-10-07,3.5,0.200000169028945,0
2025,2025-10-07,3.5,0.211919901497715,0
2025,2025-10-07,3.5,0.211630975206888,0
2025,2025-10-07,3.5,0.201578461741272,0
2025,2025-10-07,3.5,0.121610376449308,0
2025,2025-10-07,3.5,0.229977973738598,0
2025,2025-10-07,3.5,0.281870765093367,1
2025,2025-10-07,3.5,0.199055139107597,0
2025,2025-10-07,3.5,0.135233887180645,0
2025,2025-10-07,3.5,0.173413867105142,0
2025,2025-10-07,3.5,0.159269157052815,0
2025,2025-10-07,3.5,0.242849694191374,1
2025,2025-10-07,3.5,0.138586308760414,0
2025,2025-10-07,3.5,0.131550556234188,0
2025,2025-10-07,3.5,0.132867653685857,0
2025,2025-10-07,3.5,0.182313498672162,0
2025,2025-10-07,3.5,0.260679631815055,1
2025,2025-10-07,3.5,0.191498659936916,0
2025,2025-10-07,3.5,0.133479422244098,0
2025,2025-10-07,3.5,0.258826329360307,0
2025,2025-10-07,3.5,0.177158244219817,0
2025,2025-10-07,3.5,0.371018859689766,0
2025,2025-10-07,3.5,0.124503690228758,0
2025,2025-10-07,3.5,0.240151340630421,0
2025,2025-10-07,3.5,0.179948604837559,0
2025,2025-10-07,3.5,0.134794660660688,0
2025,2025-10-07,3.5,0.179742384117217,1
2025,2025-10-07,3.5,0.309791921919834,0
2025,2025-10-07,3.5,0.35100700121849,1
2025,2025-10-07,3.5,0.392142025466442,0
2025,2025-10-07,3.5,0.336678049869667,0
2025,2025-10-07,3.5,0.234082978500817,0
2025,2025-10-07,3.5,0.357810176006359,0
2025,2025-10-07,3.5,0.12769157491744,0
2025,2025-10-07,3.5,0.194556465073843,0
2025,2025-10-07,3.5,0.148317552648205,0
2025,2025-10-07,3.5,0.28570917903788,0
2025,2025-10-07,3.5,0.212353932991668,0
2025,2025-10-07,3.5,0.225546176612187,0
2025,2025-10-07,3.5,0.126196435650876,0
2025,2025-10-07,3.5,0.151729205588883,0
2025,2025-10-07,3.5,0.200531198884882,0
2025,2025-10-07,3.5,0.279747306344554,0
2025,2025-10-07,3.5,0.127699382026736,0
2025,2025-10-07,3.5,0.154478115376784,0
2025,2025-10-07,3.5,0.120835523144805,0
2025,2025-10-07,3.5,0.122587361772944,0
2025,2025-10-07,3.5,0.140910948331355,0
2025,2025-10-07,3.5,0.250770678549642,0
2025,2025-10-07,3.5,0.207864204819464,0
2025,2025-10-07,3.5,0.235845307313538,0
2025,2025-10-07,3.5,0.142824674859487,0
2025,2025-10-07,3.5,0.280091213954513,0
2025,2025-10-07,3.5,0.209787237128548,1
2025,2025-10-07,3.5,0.352994216305843,0
2025,2025-10-07,3.5,0.181715494349783,0
2025,2025-10-07,3.5,0.116483536086815,0
2025,2025-10-07,3.5,0.148209181087152,0
2025,2025-10-07,3.5,0.179999048458104,0
2025,2025-10-07,3.5,0.216289560274649,0
2025,2025-10-07,3.5,0.235417599236805,0
2025,2025-10-07,3.5,0.227182798249356,0
2025,2025-10-07,3.5,0.200587616461496,0
2025,2025-10-07,3.5,0.13772844569769,0
2025,2025-10-07,3.5,0.210003554795206,0
2025,2025-10-07,3.5,0.13700668106549,1
2025,2025-10-07,3.5,0.195863715359355,0
2025,2025-10-07,3.5,0.269966225635668,0
2025,2025-10-07,3.5,0.228236863793521,0
2025,2025-10-07,3.5,0.198429318691228,0
2025,2025-10-07,3.5,0.184981947853538,0
2025,2025-10-07,3.5,0.135777585346901,0
2025,2025-10-07,3.5,0.200674416690536,1
2025,2025-10-07,3.5,0.29384155632893,0
2025,2025-10-07,3.5,0.280596786062498,1
2025,2025-10-07,3.5,0.349277339076009,0
2025,2025-10-07,3.5,0.246478028100895,0
2025,2025-10-07,3.5,0.131475185130409,0
2025,2025-10-07,3.5,0.206848826621441,0
2025,2025-10-07,3.5,0.158813492887576,0
2025,2025-10-07,3.5,0.153532843152387,0
2025,2025-10-07,3.5,0.286282544225524,0
2025,2025-10-07,3.5,0.191746910747865,0
2025,2025-10-07,3.5,0.172994786722415,0
2025,2025-10-07,3.5,0.123189873388574,0
2025,2025-10-07,3.5,0.112001726164733,0
2025,2025-10-07,3.5,0.204872051978846,0
2025,2025-10-07,3.5,0.190277851853872,0
2025,2025-10-07,3.5,0.311272031388936,0
2025,2025-10-07,3.5,0.232648491379175,0
2025,2025-10-07,3.5,0.212045780304808,0
2025,2025-10-07,3.5,0.294161799127569,0
2025,2025-10-07,3.5,0.277972423049693,0
2025,2025-10-07,3.5,0.15210307313691,0
2025,2025-10-07,3.5,0.237779189932288,0
2025,2025-10-07,3.5,0.237791636434941,0
2025,2025-10-08,0.5,0.948426155276348,1
2025,2025-10-08,0.5,0.858999959716693,0
2025,2025-10-08,0.5,0.931763559773435,1
2025,2025-10-08,0.5,0.935664804125287,0
2025,2025-10-08,0.5,0.944356114510245,1
2025,2025-10-08,0.5,0.930994622989758,1
2025,2025-10-08,0.5,0.936644549949806,1
2025,2025-10-08,0.5,0.940268484301916,1
2025,2025-10-08,0.5,0.943139841942148,1
2025,2025-10-08,0.5,0.92820051370473,1
2025,2025-10-08,0.5,0.944153156199925,1
2025,2025-10-08,0.5,0.934107267330476,1
2025,2025-10-08,0.5,0.931197994378459,1
2025,2025-10-08,0.5,0.942328280409231,0
2025,2025-10-08,0.5,0.93637001258789,1
2025,2025-10-08,0.5,0.937012488369183,1
2025,2025-10-08,0.5,0.839354031506147,1
2025,2025-10-08,0.5,0.856635683697241,1
2025,2025-10-08,0.5,0.94784147299649,1
2025,2025-10-08,0.5,0.940476345227871,1
2025,2025-10-08,0.5,0.933725659176775,1
2025,2025-10-08,0.5,0.861339340090208,1
2025,2025-10-08,0.5,0.931675049620658,1
2025,2025-10-08,0.5,0.944275139343372,1
2025,2025-10-08,0.5,0.94207241877503,1
2025,2025-10-08,0.5,0.944868283102701,1
2025,2025-10-08,0.5,0.857858623964622,1
2025,2025-10-08,0.5,0.93540686001624,1
2025,2025-10-08,0.5,0.929152686754044,1
2025,2025-10-08,0.5,0.858999992549381,1
2025,2025-10-08,0.5,0.936796787972458,1
2025,2025-10-08,0.5,0.85695406252336,0
2025,2025-10-08,0.5,0.856826537507434,1
2025,2025-10-08,0.5,0.94585605961406,1
2025,2025-10-08,0.5,0.92662791458324,1
2025,2025-10-08,0.5,0.944294380105257,1
2025,2025-10-08,0.5,0.931245017254514,1
2025,2025-10-08,0.5,0.93803399498715,1
2025,2025-10-08,0.5,0.941115115280722,1
2025,2025-10-08,0.5,0.933722224966683,0
2025,2025-10-08,0.5,0.941819599394749,1
2025,2025-10-08,0.5,0.938114355559778,0
2025,2025-10-08,0.5,0.948961818898633,1
2025,2025-10-08,0.5,0.943997763560126,1
2025,2025-10-08,0.5,0.943138809103833,0
2025,2025-10-08,0.5,0.926650291549356,0
2025,2025-10-08,0.5,0.944626884370438,1
2025,2025-10-08,0.5,0.927160978250494,1
2025,2025-10-08,0.5,0.934310637083129,0
2025,2025-10-08,0.5,0.935290161707662,0
2025,2025-10-08,0.5,0.94635714684062,1
2025,2025-10-08,0.5,0.942418018851201,1
2025,2025-10-08,0.5,0.93198433091767,1
2025,2025-10-08,0.5,0.855012468690939,0
2025,2025-10-08,0.5,0.854474391683703,1
2025,2025-10-08,0.5,0.933085313198392,1
2025,2025-10-08,0.5,0.93061205311695,0
2025,2025-10-08,0.5,0.927001919810357,1
2025,2025-10-08,0.5,0.931844067318073,1
2025,2025-10-08,0.5,0.845090535381222,1
2025,2025-10-08,0.5,0.930722912813667,1
2025,2025-10-08,0.5,0.93176355963829,0
2025,2025-10-08,0.5,0.94270527944606,1
2025,2025-10-08,0.5,0.851385018381382,1
2025,2025-10-08,0.5,0.844876218910419,0
2025,2025-10-08,0.5,0.926257257918068,1
2025,2025-10-08,0.5,0.946075706882388,1
2025,2025-10-08,0.5,0.944040020319998,1
2025,2025-10-08,0.5,0.939189372873531,1
2025,2025-10-08,0.5,0.936424450348098,1
2025,2025-10-08,0.5,0.928200513699968,1
2025,2025-10-08,0.5,0.948057946818589,1
2025,2025-10-08,0.5,0.939255488308287,0
2025,2025-10-08,0.5,0.938806886665963,1
2025,2025-10-08,0.5,0.593658393813629,1
2025,2025-10-08,0.5,0.85739719389962,1
2025,2025-10-08,0.5,0.932553899415035,0
2025,2025-10-08,0.5,0.856557310721765,1
2025,2025-10-08,0.5,0.929218298661457,1
2025,2025-10-08,0.5,0.944275142384844,1
2025,2025-10-08,0.5,0.852685984361489,1
2025,2025-10-08,0.5,0.93113855977356,1
2025,2025-10-08,0.5,0.942641909910178,1
2025,2025-10-08,0.5,0.929203249289544,1
2025,2025-10-08,0.5,0.860407562795801,1
2025,2025-10-08,0.5,0.928727584443413,0
2025,2025-10-08,0.5,0.604435527840057,0
2025,2025-10-08,0.5,0.907166642941213,1
2025,2025-10-08,0.5,0.894043536210272,0
2025,2025-10-08,0.5,0.857774396529814,1
2025,2025-10-08,0.5,0.949068978237456,1
2025,2025-10-08,0.5,0.771159806436483,0
2025,2025-10-08,0.5,0.749957612476459,1
2025,2025-10-08,1.5,0.644436132103239,1
2025,2025-10-08,1.5,0.898494809799675,0
2025,2025-10-08,1.5,0.636806092102703,0
2025,2025-10-08,1.5,0.627847899826287,0
2025,2025-10-08,1.5,0.901422251400497,1
2025,2025-10-08,1.5,0.63743277336279,1
2025,2025-10-08,1.5,0.635876694904734,0
2025,2025-10-08,1.5,0.628504210238994,1
2025,2025-10-08,1.5,0.898865617228278,0
2025,2025-10-08,1.5,0.650132768195475,0
2025,2025-10-08,1.5,0.635787872882138,1
2025,2025-10-08,1.5,0.649323006256655,1
2025,2025-10-08,1.5,0.636619950041474,1
2025,2025-10-08,1.5,0.629229909274997,0
2025,2025-10-08,1.5,0.635876694904197,1
2025,2025-10-08,1.5,0.632777617630386,1
2025,2025-10-08,1.5,0.644328337437367,1
2025,2025-10-08,1.5,0.903719633956987,1
2025,2025-10-08,1.5,0.645078549449623,1
2025,2025-10-08,1.5,0.640525540548908,1
2025,2025-10-08,1.5,0.613214469528696,0
2025,2025-10-08,1.5,0.646171465022204,0
2025,2025-10-08,1.5,0.636685035718921,1
2025,2025-10-08,1.5,0.89948095151717,1
2025,2025-10-08,1.5,0.641348761765851,1
2025,2025-10-08,1.5,0.899869028853929,0
2025,2025-10-08,1.5,0.897810963693769,0
2025,2025-10-08,1.5,0.63143299527356,0
2025,2025-10-08,1.5,0.63613340384524,1
2025,2025-10-08,1.5,0.898557907222887,1
2025,2025-10-08,1.5,0.635082249624439,1
2025,2025-10-08,1.5,0.902311546843252,0
2025,2025-10-08,1.5,0.645240844276494,0
2025,2025-10-08,1.5,0.824889342463542,0
2025,2025-10-08,1.5,0.644565239408224,0
2025,2025-10-08,1.5,0.639237055303418,0
2025,2025-10-08,1.5,0.635879236233611,1
2025,2025-10-08,1.5,0.633557722493085,1
2025,2025-10-08,1.5,0.641061480252006,1
2025,2025-10-08,1.5,0.635598680076127,0
2025,2025-10-08,1.5,0.6509018135941,0
2025,2025-10-08,1.5,0.636151763856675,0
2025,2025-10-08,1.5,0.642944698371552,0
2025,2025-10-08,1.5,0.902300220209245,1
2025,2025-10-08,1.5,0.897055445861897,0
2025,2025-10-08,1.5,0.638472484083019,0
2025,2025-10-08,1.5,0.902423571593586,0
2025,2025-10-08,1.5,0.651193965606906,0
2025,2025-10-08,1.5,0.636867990011536,0
2025,2025-10-08,1.5,0.627498401276875,0
2025,2025-10-08,1.5,0.645474047997475,0
2025,2025-10-08,1.5,0.646277438542551,0
2025,2025-10-08,1.5,0.645633372006572,1
2025,2025-10-08,1.5,0.600259450170688,0
2025,2025-10-08,1.5,0.903587615469424,0
2025,2025-10-08,1.5,0.637305554021062,0
