game_date,player_id,team_id,opponent_id,is_home,y_saves,d10_shots_faced_per60,d10_save_pct,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_index,rest_days,b2b_flag,d5_saves_per60,d10_saves_per60,d5_shots_faced_per60,season_save_pct
2023-12-09,8479979,10,30,t,21,28.642271567085846699120,0.89084507042253521127,29.0000000000000000,28.6000000000000000,28.79930554718290425048224767937241,2,f,25.106,25.496,28.373,0.90831918505942275042
2023-12-09,8480051,16,4,f,46,32.690425554139103342040,0.88554216867469879518,25.3000000000000000,29.7000000000000000,27.41185874762964701352806705819472,2,f,28.898,28.898,32.690,0.88554216867469879518
2023-12-09,8480313,30,10,f,19,26.631550266107294118960,0.91015625000000000000,34.7000000000000000,29.0000000000000000,31.72223195174009189629186984417815,3,f,22.962,24.158,25.501,0.91705069124423963134
2023-12-09,8480947,18,28,f,33,30.592401303456828181950,0.89777777777777777778,30.8000000000000000,33.2000000000000000,31.97749208427702824376255821438479,2,f,28.345,27.428,31.201,0.89777777777777777778
2023-12-09,8481031,9,22,t,29,33.450207754222809815200,0.91911764705882352941,27.0000000000000000,26.5000000000000000,26.74883175019051182487556125221399,2,f,29.554,30.817,32.715,0.91911764705882352941
2023-12-09,8481692,7,17,t,26,29.472912025213280443400,0.90123456790123456790,29.4000000000000000,28.8000000000000000,29.09845356715713853126109853729866,2,f,26.428,26.428,29.473,0.90123456790123456790
2023-12-09,8482221,4,16,t,29,30.451876957853583955980,0.88692579505300353357,30.2000000000000000,33.4000000000000000,31.75972292070571575376171394625776,2,f,27.206,26.762,31.163,0.87735849056603773585
2023-12-10,8471734,20,14,t,25,26.886426983362569332520,0.90804597701149425287,32.1000000000000000,26.0000000000000000,28.88944443910266682856284780081147,1,t,26.215,24.525,29.195,0.90804597701149425287
2023-12-10,8474596,16,18,t,30,36.751422868125110581440,0.89795918367346938776,24.2000000000000000,31.5000000000000000,27.60978087562449308327967685091119,1,t,29.385,31.970,36.253,0.89516129032258064516
2023-12-10,8475311,32,8,f,32,27.047218883036799353340,0.88715953307392996109,24.9000000000000000,31.5000000000000000,28.00624930261101564201927241498080,1,t,22.577,23.160,27.557,0.88190954773869346734
2023-12-10,8475717,12,17,t,25,26.143085480828780177400,0.89130434782608695652,33.1000000000000000,29.0000000000000000,30.98225298457166752466269249415871,2,f,23.383,23.383,26.143,0.89130434782608695652
2023-12-10,8476434,1,31,t,27,29.592682342591968703500,0.89122807017543859649,31.6000000000000000,29.6000000000000000,30.58365576578444292505567065091066,3,f,23.882,26.291,27.214,0.90143369175627240143
2023-12-10,8476932,13,6,f,17,26.776649639930783439686,0.90909090909090909091,33.1000000000000000,37.0000000000000000,34.99571402329148077186690523664918,2,f,25.373,24.300,28.038,0.90909090909090909091
2023-12-10,8476945,31,1,f,24,29.426779508495109419460,0.93515358361774744027,27.2000000000000000,28.8000000000000000,27.98856909525744226019593381221880,3,f,28.226,27.515,29.642,0.91228070175438596491
2023-12-10,8477424,18,16,f,36,30.283107275451178992300,0.90181818181818181818,29.6000000000000000,33.0000000000000000,31.25379976898809019436832525892365,1,t,29.976,26.831,33.621,0.90837282780410742496
2023-12-10,8477831,14,20,f,23,26.445535657297618119825,0.87570621468926553672,33.7000000000000000,33.5000000000000000,33.59985119014666112424497452833265,1,t,22.126,21.452,27.986,0.87570621468926553672
2023-12-10,8478039,25,30,f,23,37.649724716771930102880,0.89666666666666666667,25.2000000000000000,26.8000000000000000,25.98768939324925824214344130414941,3,f,33.962,32.896,38.792,0.90155440414507772021
2023-12-10,8478916,24,15,t,23,25.889728352934768254400,0.88510638297872340426,32.2000000000000000,26.6000000000000000,29.26636294451362126754974260312243,1,t,21.106,22.816,24.312,0.89583333333333333333
2023-12-10,8479406,15,24,f,24,27.514944720542583233640,0.90123456790123456790,29.6000000000000000,24.2000000000000000,26.76415513331216663159861067888910,2,f,22.451,22.763,24.285,0.89912280701754385965
2023-12-10,8481033,17,12,f,26,29.550296175245654434740,0.90076335877862595420,31.8000000000000000,27.9000000000000000,29.78623843320938703856504103792422,1,t,27.684,26.290,29.963,0.90144927536231884058
2023-12-10,8482821,8,32,t,23,30.248711840844910316040,0.86690647482014388489,28.4000000000000000,32.3000000000000000,30.28729106407504381779124385452849,1,t,23.930,25.824,27.339,0.88739946380697050938
2023-12-10,8482982,6,13,t,30,41.000000000000000000100,0.93902439024390243902,27.9000000000000000,26.5000000000000000,27.19099115516019581495418160127144,2,f,38.500,38.500,41.000,0.93902439024390243902
2023-12-11,8473503,11,10,f,29,27.411089869872932752333,0.92990654205607476636,28.6000000000000000,27.9000000000000000,28.24783177520002153554597893355158,2,f,26.984,25.794,29.295,0.92990654205607476636
2023-12-11,8478009,19,28,t,37,36.388207051556287346040,0.91420911528150134048,26.3000000000000000,32.6000000000000000,29.28105189367349213912590514356314,2,f,34.046,33.260,36.980,0.90718562874251497006
2023-12-11,8478435,7,9,f,32,31.015210181455853045533,0.87109375000000000000,29.0000000000000000,31.3000000000000000,30.12806001056158278841141728016228,2,f,27.825,26.799,31.612,0.87109375000000000000
2023-12-11,8478492,28,19,f,25,29.281100254868433160860,0.89558232931726907631,28.0000000000000000,35.0000000000000000,31.30495168499705574972843136223787,2,f,27.095,24.514,31.794,0.87888198757763975155
2023-12-11,8478872,2,4,f,33,31.211833729331385660360,0.88850174216027874564,25.8000000000000000,28.8000000000000000,27.25876005984131333228322232316331,2,f,25.052,27.335,30.096,0.89066666666666666667
2023-12-11,8479979,10,11,t,27,28.442271567085846699140,0.87588652482269503546,28.2000000000000000,32.1000000000000000,30.08687421451420898667728230623333,2,f,25.189,24.896,28.421,0.90259740259740259740
2023-12-11,8480382,9,7,t,16,29.263294997280498604140,0.91467576791808873720,27.9000000000000000,28.3000000000000000,28.09928824721366496698072658626450,2,f,31.058,26.766,33.442,0.89925925925925925926
2023-12-11,8481031,9,7,t,11,33.528749503619551270200,0.90588235294117647059,27.9000000000000000,28.3000000000000000,28.09928824721366496698072658626450,2,f,29.954,30.557,33.915,0.90588235294117647059
2023-12-11,8482221,4,2,t,21,30.257388254706137175300,0.89436619718309859155,32.0000000000000000,29.1000000000000000,30.51556979641704150625367658106274,2,f,25.960,26.790,29.886,0.88252148997134670487
2023-12-12,8474889,28,20,f,28,62.30529595015576200,0.90000000000000000000,29.8000000000000000,32.5000000000000000,31.12073263919087107968781596123623,1,t,56.075,56.075,62.305,0.90000000000000000000
2023-12-12,8475683,13,24,f,19,27.079756059442300859940,0.92164179104477611940,33.1000000000000000,24.4000000000000000,28.41900772370492178440974705804060,2,f,24.707,24.954,26.315,0.90909090909090909091
2023-12-12,8475852,8,12,f,25,33.455097727284424979160,0.90851735015772870662,28.2000000000000000,27.0000000000000000,27.59347749016060498179662758482969,2,f,32.474,30.101,35.083,0.90579710144927536232
2023-12-12,8476316,31,25,f,30,27.284607270927380366600,0.90303030303030303030,28.5000000000000000,32.6000000000000000,30.48114171090052853698026799328318,2,f,25.120,24.637,27.489,0.90303030303030303030
2023-12-12,8476412,26,11,t,26,34.227299093389333952580,0.89000000000000000000,31.2000000000000000,32.7000000000000000,31.94119597009479543448652861800780,3,f,35.675,29.979,39.005,0.91141141141141141141
2023-12-12,8476883,27,29,f,18,27.165087328782767575800,0.89887640449438202247,30.4000000000000000,28.0000000000000000,29.17533204609675046500052846986409,3,f,25.539,24.167,28.721,0.89887640449438202247
2023-12-12,8476914,21,5,t,24,35.531919989466455657580,0.91131498470948012232,33.4000000000000000,23.4000000000000000,27.95639461733218559770213256338152,3,f,27.975,32.218,30.944,0.91106290672451193059
2023-12-12,8477424,18,22,t,37,31.512006114360587328660,0.92361111111111111111,28.3000000000000000,27.2000000000000000,27.74454901417573952633089131997821,2,f,31.305,28.578,34.744,0.91194029850746268657
2023-12-12,8477465,23,2,t,19,32.147307230624154690960,0.91588785046728971963,29.7000000000000000,30.3000000000000000,29.99849996249812488280429625971728,4,f,28.960,29.446,31.554,0.91600633914421553090
2023-12-12,8477967,29,27,t,28,29.047163398806770113440,0.89655172413793103448,27.1000000000000000,27.7000000000000000,27.39835761501042967215463676292224,3,f,27.666,26.030,31.080,0.91666666666666666667
2023-12-12,8478024,11,26,f,33,32.566572246211000227240,0.88036809815950920245,28.7000000000000000,32.7000000000000000,30.63478415135318037646707073124170,1,t,27.491,28.673,31.285,0.88659793814432989691
2023-12-12,8478048,20,28,t,23,32.985289533613842796620,0.91185410334346504559,31.5000000000000000,32.2000000000000000,31.84807686501651232787866683238470,2,f,30.519,30.067,34.164,0.90669371196754563895
2023-12-12,8478406,25,31,t,36,33.989698175814140614560,0.89873417721518987342,25.7000000000000000,29.4000000000000000,27.48781548250060558093041615049105,2,f,29.393,30.295,33.232,0.89522342064714946071
2023-12-12,8478916,24,13,t,24,24.696126783942290224740,0.88340807174887892377,32.0000000000000000,24.9000000000000000,28.22764602300376020499242155068841,2,f,19.840,21.722,22.911,0.89731051344743276284
2023-12-12,8478971,2,23,f,39,30.966992574558760403340,0.92542372881355932203,26.3000000000000000,32.5000000000000000,29.23610781208743593177430226528395,1,t,26.099,28.612,28.706,0.92120075046904315197
2023-12-12,8479973,12,8,t,22,29.754247068702481131480,0.90874524714828897338,33.0000000000000000,31.6000000000000000,32.29241396984746942564939400261083,2,f,24.551,26.159,26.699,0.88777555110220440882
2023-12-12,8480313,30,7,t,27,25.553454225669214927680,0.91020408163265306122,32.4000000000000000,29.0000000000000000,30.65289545866752209903997928297918,2,f,21.265,23.179,23.268,0.91850220264317180617
2023-12-12,8481035,22,18,f,19,22.838963861927920212660,0.88744588744588744589,32.0000000000000000,32.6000000000000000,32.29860678109815931197875102471393,3,f,24.458,20.225,26.423,0.88744588744588744589
2023-12-12,8481611,5,21,f,31,27.284770596397892233620,0.88405797101449275362,34.6000000000000000,30.3000000000000000,32.37869670014529784949588302198297,3,f,22.974,21.948,31.418,0.87878787878787878788
2023-12-12,8481692,7,30,f,34,29.515246199489176686900,0.90000000000000000000,29.1000000000000000,26.9000000000000000,27.97838451376347783430038067252815,1,t,26.465,26.465,29.515,0.90000000000000000000
2023-12-13,8473575,19,1,t,21,33.760352665916548753860,0.91715976331360946746,27.1000000000000000,28.4000000000000000,27.74238634292298943580093140535141,2,f,29.975,30.958,33.137,0.91715976331360946746
2023-12-13,8475660,14,31,t,24,27.082624821009717506640,0.94444444444444444444,33.6000000000000000,30.8000000000000000,32.16955082061296049516342422202600,3,f,22.704,25.574,24.321,0.92463235294117647059
2023-12-13,8476434,1,19,f,31,29.595215587633268197380,0.88771929824561403509,30.7000000000000000,36.1000000000000000,33.29068938907694053161732919610514,3,f,26.382,26.192,29.583,0.90136054421768707483
2023-12-13,8476945,31,14,f,32,29.834347015467317172060,0.93602693602693602694,29.6000000000000000,25.6000000000000000,27.52744085453640566953431531215908,1,t,26.463,27.922,28.283,0.91271056661562021440
2023-12-13,8477968,23,16,f,39,33.122252801495095954600,0.93467336683417085427,30.8000000000000000,31.8000000000000000,31.29600613496872383305786027258173,1,t,32.592,30.952,34.783,0.93467336683417085427
2023-12-13,8477970,17,3,t,23,28.380077668566969767160,0.86831275720164609053,31.1000000000000000,34.2000000000000000,32.61318751670863588112663760621263,3,f,22.183,23.886,26.252,0.88043478260869565217
2023-12-13,8478470,16,23,t,27,31.423699122912648218340,0.91639871382636655949,25.7000000000000000,30.8000000000000000,28.13467611329478233842629456419916,3,f,30.668,28.822,33.292,0.90773067331670822943
2023-12-13,8480045,4,9,f,24,29.795754102823612915980,0.90441176470588235294,33.1000000000000000,31.6000000000000000,32.34130485926626925218411919063351,2,f,24.669,27.138,27.388,0.90414507772020725389
2023-12-13,8480280,3,17,f,33,31.068017823058406051160,0.92387543252595155709,30.6000000000000000,28.5000000000000000,29.53133928557931149760017391281596,4,f,30.873,28.625,33.807,0.93006993006993006993
2023-12-13,8481031,9,4,t,29,33.462655815667107361425,0.91160220994475138122,29.2000000000000000,28.1000000000000000,28.64472028140613559515657422031621,2,f,32.922,30.863,36.075,0.91160220994475138122
2023-12-14,8475683,13,29,f,13,26.407798387484628902280,0.91538461538461538462,32.2000000000000000,28.1000000000000000,30.08022606298031131869621568335466,2,f,23.021,24.165,24.856,0.90746753246753246753
2023-12-14,8475852,8,24,f,5,32.355097727284424979120,0.89869281045751633987,27.1000000000000000,23.7000000000000000,25.34304638357433145310812777400840,2,f,30.861,28.801,33.669,0.90361445783132530120
2023-12-14,8476412,26,21,t,32,35.050720767637887164340,0.88328075709779179811,31.8000000000000000,30.6000000000000000,31.19423023573429997197141613568595,2,f,33.800,30.463,37.509,0.90817790530846484935
2023-12-14,8476883,27,12,f,53,26.457164723265126406950,0.89447236180904522613,30.0000000000000000,26.9000000000000000,28.40774542268358191293588388044213,2,f,24.123,23.450,27.307,0.89447236180904522613
2023-12-14,8476914,21,26,f,26,34.472570671294393670580,0.90536277602523659306,32.8000000000000000,33.4000000000000000,33.09864045546281950789549126366241,2,f,27.993,31.062,31.564,0.90797546012269938650
2023-12-14,8476932,13,29,f,1,25.806549252287225334600,0.90776699029126213592,32.2000000000000000,28.1000000000000000,30.08022606298031131869621568335466,2,f,24.570,23.389,26.795,0.90776699029126213592
2023-12-14,8477967,29,13,t,36,28.780176834507345929160,0.90209790209790209790,25.6000000000000000,24.3000000000000000,24.94153162899183302679522731768456,2,f,27.266,25.951,30.680,0.91891891891891891892
2023-12-14,8478007,6,28,f,43,36.810461707335049414980,0.91825613079019073569,27.2000000000000000,32.4000000000000000,29.68636050444715595871415096301335,4,f,36.188,33.793,38.803,0.90936555891238670695
2023-12-14,8478024,11,5,t,37,32.754557458780316308620,0.88307692307692307692,29.1000000000000000,24.3000000000000000,26.59191606484948274871477082027759,2,f,30.491,28.923,34.285,0.88697318007662835249
2023-12-14,8478435,7,15,f,30,31.821144176163738178020,0.86734693877551020408,29.6000000000000000,26.4000000000000000,27.95424833544983731047615103749316,2,f,28.499,27.409,32.781,0.86734693877551020408
2023-12-14,8478492,28,6,t,29,29.037769753594006652820,0.89430894308943089431,29.9000000000000000,36.9000000000000000,33.21611054894898437317031638660896,2,f,25.885,24.263,28.246,0.87749287749287749288
2023-12-14,8478916,24,8,t,21,24.603819091634597917020,0.89545454545454545455,31.2000000000000000,30.8000000000000000,30.99935483199610075394616820449640,2,f,22.040,21.907,24.911,0.90300230946882217090
2023-12-14,8479292,32,22,f,29,33.693091752385671091980,0.93072289156626506024,25.0000000000000000,27.2000000000000000,26.07680962081059485833188622971674,4,f,31.119,31.321,33.854,0.92937853107344632768
2023-12-14,8479406,15,7,t,35,26.018840824438687129740,0.91703056768558951965,29.8000000000000000,28.4000000000000000,29.09157953772878245707729575677623,4,f,23.353,21.779,24.572,0.90416666666666666667
2023-12-14,8479973,12,27,t,17,28.754247068702481131460,0.90513833992094861660,31.7000000000000000,26.7000000000000000,29.09278261012514423246474632976128,2,f,24.655,25.159,26.593,0.89080459770114942529
2023-12-14,8481035,22,32,t,27,23.626850948596329625140,0.88284518828451882845,33.2000000000000000,32.1000000000000000,32.64536720577668735744271063329258,2,f,24.750,20.815,26.901,0.88537549407114624506
2023-12-14,8481611,5,11,f,25,28.141816436805362522220,0.89814814814814814815,34.7000000000000000,34.8000000000000000,34.74996402875836071618601804764069,2,f,23.574,23.010,32.018,0.88851351351351351351
2023-12-14,8482821,8,24,f,17,30.616523219625023078700,0.87188612099644128114,27.1000000000000000,23.7000000000000000,25.34304638357433145310812777400840,2,f,26.043,26.282,29.405,0.88500000000000000000
2023-12-15,8471734,20,1,t,29,27.694225173261268434660,0.92193308550185873606,31.0000000000000000,28.7000000000000000,29.82783934514868611286899588267579,3,f,26.249,25.635,28.829,0.91289198606271777003
2023-12-15,8475809,10,21,t,25,32.900331112970798962500,0.89716312056737588652,28.1000000000000000,29.5000000000000000,28.79149179879361513317876490778266,4,f,31.970,29.281,35.098,0.89716312056737588652
2023-12-15,8476341,21,10,f,19,26.535721915842965741280,0.88477366255144032922,32.8000000000000000,27.6000000000000000,30.08787131054638102444910829047484,1,t,26.907,23.225,29.350,0.89966555183946488294
2023-12-15,8476999,3,19,f,33,35.029369424204061951420,0.91071428571428571429,30.3000000000000000,34.9000000000000000,32.51876381414275101995086593032910,2,f,32.850,31.874,36.776,0.91393442622950819672
2023-12-15,8477293,5,18,t,24,24.390983039036296094760,0.87053571428571428571,36.2000000000000000,32.6000000000000000,34.35287469776001147867521042459269,1,t,19.213,21.245,23.321,0.85573770491803278689
2023-12-15,8478009,19,3,t,30,36.871084046854100220180,0.91820580474934036939,28.1000000000000000,33.0000000000000000,30.45160094313597824900048818946916,2,f,33.864,33.854,37.390,0.90819209039548022599
2023-12-15,8478039,25,2,f,23,38.330841323138312417760,0.89274447949526813880,27.5000000000000000,32.1000000000000000,29.71110903349115980285929776400035,3,f,30.512,33.386,33.699,0.89830508474576271186
2023-12-15,8478971,2,25,t,21,31.167333871487088048420,0.92229729729729729730,25.3000000000000000,33.3000000000000000,29.02567828664818644086138504956148,3,f,28.855,28.705,31.517,0.92173913043478260870
2023-12-15,8479979,10,21,t,0,28.854823868341076824680,0.87762237762237762238,28.1000000000000000,29.5000000000000000,28.79149179879361513317876490778266,4,f,25.189,25.307,29.024,0.90247678018575851393
2023-12-15,8480313,30,4,t,22,26.374430088618304267500,0.90944881889763779528,33.7000000000000000,27.7000000000000000,30.55306858565928071451297318094688,3,f,23.561,23.910,25.749,0.91546391752577319588
2023-12-15,8480843,1,20,f,34,34.989026342197506670140,0.88498402555910543131,30.0000000000000000,32.3000000000000000,31.12876483254676136299356672161224,2,f,27.637,30.560,33.688,0.88269794721407624633
2023-12-15,8480947,18,5,f,26,31.290207023352695192133,0.90038314176245210728,27.0000000000000000,25.5000000000000000,26.23928352680385211893368794895512,3,f,28.505,28.136,31.576,0.90038314176245210728
2023-12-15,8482221,4,30,f,33,29.634492235892093835780,0.89568345323741007194,32.7000000000000000,26.8000000000000000,29.60337818560577724526058230892956,2,f,25.718,26.270,28.336,0.88440860215053763441
2023-12-16,8473575,19,16,f,36,33.060352665916548753840,0.92145015105740181269,28.2000000000000000,29.3000000000000000,28.74473864901192661389919631403014,1,t,29.096,30.458,32.223,0.91436464088397790055
2023-12-16,8474889,28,23,t,38,46.717501531563236648400,0.90243902439024390244,32.2000000000000000,28.5000000000000000,30.29356367283321125506877207200746,2,f,42.096,42.096,46.718,0.90243902439024390244
2023-12-16,8475660,14,24,f,17,27.660368075333479597200,0.93065693430656934307,33.9000000000000000,24.5000000000000000,28.81926439033446252546573300684895,3,f,22.017,25.725,24.086,0.92132867132867132867
2023-12-16,8475683,13,12,f,38,26.377067908895208247380,0.90836653386454183267,33.0000000000000000,26.0000000000000000,29.29163703175361962514603811151866,2,f,22.951,23.829,25.995,0.90363349131121642970
2023-12-16,8475717,12,13,t,34,26.276775380957488639600,0.91666666666666666667,34.5000000000000000,23.6000000000000000,28.53419001829209099093752805282474,2,f,24.097,24.097,26.277,0.91666666666666666667
2023-12-16,8475809,10,26,f,30,32.718714173606025141540,0.90243902439024390244,27.3000000000000000,33.3000000000000000,30.15111938220536448280840522972927,1,t,28.534,29.319,31.523,0.89967637540453074434
2023-12-16,8476412,26,10,t,20,35.354220208670187338640,0.89375000000000000000,30.9000000000000000,27.9000000000000000,29.36170975948096929897127705841388,2,f,31.819,31.067,35.129,0.90971272229822161423
2023-12-16,8476883,27,7,f,22,29.850813087346779028400,0.90234375000000000000,31.0000000000000000,27.7000000000000000,29.30358339862208729049330800554890,2,f,29.023,26.733,31.207,0.90234375000000000000
2023-12-16,8476945,31,9,t,30,30.266076800523611952000,0.94039735099337748344,29.3000000000000000,32.5000000000000000,30.85854824841894599655219146996297,3,f,28.984,28.461,30.796,0.91411935953420669578
2023-12-16,8477424,18,32,t,21,33.371560647276668916180,0.93159609120521172638,27.4000000000000000,31.8000000000000000,29.51813002207287520437080838474985,1,t,32.398,30.543,33.951,0.91396332863187588152
2023-12-16,8477465,23,28,f,10,31.252570388518891533060,0.91666666666666666667,28.4000000000000000,32.3000000000000000,30.28729106407504381779124385452849,3,f,28.364,28.651,30.758,0.91564417177914110429
2023-12-16,8477968,23,28,f,18,33.928963939743049279800,0.93360995850622406639,28.4000000000000000,32.3000000000000000,30.28729106407504381779124385452849,3,f,32.958,31.673,35.301,0.93360995850622406639
2023-12-16,8478024,11,22,f,18,33.613613268945089668920,0.88922155688622754491,28.9000000000000000,27.1000000000000000,27.98553197636235751103930876790336,2,f,33.012,29.890,36.812,0.89126559714795008913
2023-12-16,8478048,20,3,f,21,33.232342063216226605620,0.89969604863221884498,33.1000000000000000,32.9000000000000000,32.99984848450065232511249592029126,1,t,28.255,29.889,32.306,0.90038314176245210728
2023-12-16,8478435,7,27,t,31,30.374990330009892024180,0.87943262411347517730,29.4000000000000000,30.0000000000000000,29.69848480983499602483546320840366,2,f,28.743,26.478,32.828,0.87423312883435582822
2023-12-16,8478470,16,19,t,30,30.854098104114078009540,0.91475409836065573770,24.2000000000000000,34.0000000000000000,28.68449058289165434416507485268841,3,f,30.160,28.253,32.933,0.90719257540603248260
2023-12-16,8478872,2,4,t,28,31.418120647145234293980,0.87931034482758620690,25.2000000000000000,27.5000000000000000,26.32489316217636618121916492224893,1,t,27.128,27.242,31.941,0.89077669902912621359
2023-12-16,8478916,24,14,t,36,25.453819091634597917040,0.89699570815450643777,31.1000000000000000,25.5000000000000000,28.16114344269422594142969122592785,2,f,21.840,22.657,23.911,0.90549450549450549451
2023-12-16,8479193,29,15,f,30,28.977912615067475808180,0.91417910447761194030,24.5000000000000000,26.4000000000000000,25.43226297441892998954927560163283,2,f,27.617,26.669,30.074,0.91417910447761194030
2023-12-16,8479292,32,18,f,20,33.165747835645598371440,0.93313069908814589666,24.4000000000000000,32.3000000000000000,28.07347502536869766490306559460027,2,f,30.456,30.915,32.739,0.92746113989637305699
2023-12-16,8479312,11,22,f,15,32.387724526664706255375,0.92608695652173913043,28.9000000000000000,27.1000000000000000,27.98553197636235751103930876790336,2,f,29.525,29.893,31.725,0.92608695652173913043
2023-12-16,8479406,15,29,t,35,25.945853346800046700380,0.93129770992366412214,28.3000000000000000,29.2000000000000000,28.74647804514493911153106256384092,2,f,25.197,24.138,26.584,0.90715667311411992263
2023-12-16,8480045,4,2,f,20,28.695754102823612915940,0.88888888888888888889,34.2000000000000000,31.1000000000000000,32.61318751670863588112663760621263,1,t,24.669,25.738,27.988,0.89879518072289156627
2023-12-16,8480280,3,20,t,32,32.013032158834130804280,0.92333333333333333333,30.0000000000000000,31.6000000000000000,30.78960863668130485189866743486430,1,t,28.942,29.479,31.277,0.93103448275862068966
2023-12-16,8481031,9,31,f,19,33.077916280592984321267,0.91943127962085308057,29.6000000000000000,30.9000000000000000,30.24301572264247592027203630026719,3,f,30.340,30.656,32.296,0.91943127962085308057
2023-12-16,8481033,17,6,f,23,29.416078638052679224980,0.90347490347490347490,33.0000000000000000,37.9000000000000000,35.36523716872262119341483697145084,3,f,27.562,26.236,30.035,0.90106951871657754011
2023-12-16,8481035,22,11,t,32,23.993828340646045686420,0.89344262295081967213,32.0000000000000000,36.0000000000000000,33.94112549695428117124052938103275,2,f,22.750,21.386,24.857,0.88692579505300353357
2023-12-17,8475311,32,5,f,28,28.732933168751085067620,0.90145985401459854015,24.1000000000000000,26.2000000000000000,25.12807195150475527227499266155517,1,t,24.523,25.050,29.345,0.88657407407407407407
2023-12-17,8475852,8,29,t,23,30.846159044827238616000,0.89928057553956834532,26.0000000000000000,29.7000000000000000,27.78848682458258647238928537712790,3,f,29.667,27.594,31.470,0.90443686006825938567
2023-12-17,8476434,1,17,f,18,29.538389459261808855660,0.88070175438596491228,29.7000000000000000,27.9000000000000000,28.78593406509505642169945969888912,2,f,27.880,25.934,31.495,0.90048154093097913323
2023-12-17,8476914,21,30,f,25,33.247916647716741184680,0.89473684210526315789,33.1000000000000000,27.7000000000000000,30.27986129426619417783005945924941,2,f,26.489,29.628,30.142,0.90558766859344894027
2023-12-17,8477967,29,8,f,25,29.663353428028767036780,0.91891891891891891892,24.6000000000000000,30.9000000000000000,27.57063655413128106545172452244742,1,t,26.466,27.253,29.080,0.92330827067669172932
2023-12-17,8478406,25,9,f,23,33.589698175814140614600,0.90064102564102564103,27.6000000000000000,32.0000000000000000,29.71868099361073595357710029164968,2,f,32.511,29.995,36.179,0.89941690962099125364
2023-12-17,8478499,30,21,t,2,29.881512094467985230780,0.93602693602693602694,33.8000000000000000,29.5000000000000000,31.57689028387690997140472011472598,2,f,27.161,28.022,29.127,0.93018018018018018018
2023-12-17,8480313,30,21,t,20,25.930699899857990641800,0.90000000000000000000,33.8000000000000000,29.5000000000000000,31.57689028387690997140472011472598,2,f,23.767,23.266,26.563,0.91193737769080234834
2023-12-17,8480382,9,25,t,25,30.709888183653244095120,0.90572390572390572391,30.4000000000000000,33.7000000000000000,32.00749912129968332243620199561191,1,t,28.248,27.663,31.931,0.89511494252873563218
2023-12-17,8480843,1,17,f,10,35.404570619616174720420,0.88012618296529968454,29.7000000000000000,27.9000000000000000,28.78593406509505642169945969888912,2,f,28.448,30.773,34.941,0.88157894736842105263
2023-12-17,8481033,17,1,t,23,29.641457298436388413800,0.90974729241877256318,32.2000000000000000,29.8000000000000000,30.97676548640932588354477450301120,1,t,28.641,27.059,31.720,0.90000000000000000000
2023-12-17,8481611,5,32,t,20,28.538143648825395911160,0.89545454545454545455,35.0000000000000000,30.6000000000000000,32.72613634390714323450646346211871,2,f,26.413,23.307,34.074,0.89440993788819875776
2023-12-18,8473503,11,1,t,12,28.178149412550299838240,0.91935483870967741935,29.8000000000000000,29.6000000000000000,29.69983164935451279737444818599244,2,f,27.869,26.207,30.600,0.91935483870967741935
2023-12-18,8474593,7,13,t,33,28.047000798014937683280,0.88928571428571428571,29.0000000000000000,24.4000000000000000,26.60075186907317475194247197343530,2,f,24.688,24.942,28.245,0.89390962671905697446
2023-12-18,8474596,16,31,f,30,36.154868832719204340060,0.90390390390390390390,26.3000000000000000,30.8000000000000000,28.46120166120889562606293994695103,2,f,31.197,31.629,35.005,0.89851485148514851485
2023-12-18,8475809,10,24,t,35,33.637456991198345880240,0.89776357827476038339,26.8000000000000000,23.5000000000000000,25.09581638440957353666602778245094,2,f,28.273,29.842,31.654,0.89795918367346938776
2023-12-18,8476932,13,7,f,22,23.272488224255311408533,0.90821256038647342995,33.6000000000000000,28.6000000000000000,30.99935483199610075394616820449640,2,f,21.370,21.124,22.995,0.90821256038647342995
2023-12-18,8476945,31,16,t,23,30.057555497265466588560,0.94333333333333333333,28.7000000000000000,30.6000000000000000,29.63477686772755169549612975883624,2,f,27.656,28.353,29.460,0.91515994436717663421
2023-12-18,8477968,23,15,t,24,33.942300497518279951275,0.92748091603053435115,28.9000000000000000,26.7000000000000000,27.77822888522592615293998714874182,2,f,32.793,31.361,35.308,0.92748091603053435115
2023-12-18,8478024,11,1,t,6,33.268096566178808112540,0.89102564102564102564,29.8000000000000000,29.6000000000000000,29.69983164935451279737444818599244,2,f,32.330,29.838,35.514,0.89464594127806563040
2023-12-18,8478916,24,10,f,24,25.861511399326905609300,0.91250000000000000000,29.3000000000000000,28.6000000000000000,28.94788420593118235502719531867227,2,f,23.039,23.380,25.061,0.90872210953346855984
2023-12-18,8479406,15,23,f,26,26.693822973739630721460,0.94139194139194139194,29.1000000000000000,28.6000000000000000,28.84891679075663319037614906260093,2,f,26.456,25.103,27.828,0.91139240506329113924
2023-12-18,8480843,1,11,f,29,35.605192703597512200960,0.88000000000000000000,29.4000000000000000,35.6000000000000000,32.35181602321576012086969835032191,1,t,28.187,31.181,33.636,0.88461538461538461538
2023-12-19,8470594,15,3,f,40,29.083694625651330845460,0.88235294117647058824,28.0000000000000000,33.5000000000000000,30.62678566222710874574749589693989,1,t,27.839,25.655,31.848,0.89017341040462427746
