record_type,team,appearance,rows,champion_brier,challenger_brier,brier_improvement,champion_log_loss,challenger_log_loss,log_loss_improvement,champion_roc_auc,challenger_roc_auc,roc_auc_change,champion_accuracy,challenger_accuracy,accuracy_change,champion_ece,challenger_ece,ece_degradation
team_appearance,STL,away,65,0.239851939533213,0.237579020288605,0.00227291924460735,0.671510547605397,0.666658497848374,0.00485204975702314,0.64,0.643809523809524,0.00380952380952371,0.538461538461538,0.523076923076923,-0.0153846153846153,0.0836008588746612,0.145584326798327,0.0619834679236663
team_appearance,TBL,away,65,0.240665889980017,0.239737636574499,0.000928253405517943,0.674392130118725,0.672183846523348,0.0022082835953775,0.664136622390892,0.636622390891841,-0.0275142314990512,0.584615384615385,0.538461538461538,-0.0461538461538462,0.033156538072299,0.0837880180637037,0.0506314799914047
team_appearance,TOR,away,70,0.252091097646047,0.248071037506127,0.00402006013992001,0.697435056864071,0.689287175301065,0.00814788156300628,0.594387755102041,0.622448979591837,0.028061224489796,0.471428571428571,0.5,0.0285714285714286,0.135840969113285,0.134512603110138,-0.00132836600314651
team_appearance,UTA,away,41,0.228652433502622,0.232192882664804,-0.00354044916218182,0.650054224395622,0.657551739073969,-0.00749751467834725,0.735714285714286,0.704761904761905,-0.030952380952381,0.634146341463415,0.634146341463415,0,0.138281089247581,0.181734852627626,0.0434537633800444
team_appearance,VAN,away,63,0.24309100436302,0.245515412151297,-0.00242440778827649,0.679066888210588,0.684267750866658,-0.00520086265607045,0.66969696969697,0.63030303030303,-0.0393939393939395,0.555555555555556,0.555555555555556,0,0.0924753994740471,0.0905350880556884,-0.00194031141835867
team_appearance,VGK,away,70,0.241865798176162,0.242694151840333,-0.000828353664170889,0.676705733376381,0.678233257377998,-0.00152752400161749,0.609795918367347,0.582857142857143,-0.0269387755102041,0.571428571428571,0.6,0.0285714285714286,0.0155671348296335,0.0432508162861216,0.0276836814564881
team_appearance,WPG,away,71,0.239569851300374,0.239942295941423,-0.000372444641048492,0.672155544176826,0.672816771590085,-0.000661227413259691,0.646730462519936,0.657097288676236,0.0103668261562999,0.605633802816901,0.661971830985915,0.0563380281690141,0.0911143730714063,0.149169929706684,0.0580555566352775
team_appearance,WSH,away,69,0.236563499781017,0.237906961712773,-0.00134346193175625,0.665467739303531,0.668489539577579,-0.00302180027404808,0.682352941176471,0.670588235294118,-0.011764705882353,0.565217391304348,0.550724637681159,-0.0144927536231884,0.11617971486698,0.116895802510422,0.000716087643442359
leave_one_team_out,ANA,both,1977,0.236654816146142,0.236781867160188,-0.000127051014045781,0.665826425825702,0.666057151195385,-0.00023072536968316,0.620390320709373,0.61842162509323,-0.0019686956161431,0.588770864946889,0.594334850784016,0.00556398583712692,0.0150746543703099,0.0194330610240454,0.00435840665373552
leave_one_team_out,ARI,both,2058,0.236672862571315,0.236712103269882,-3.9240698566978e-05,0.66586278784242,0.66589705580458,-3.4267962159773e-05,0.62126985522985,0.619291501923386,-0.00197835330646456,0.59086491739553,0.595238095238095,0.00437317784256563,0.0172346425943984,0.0201170864433625,0.00288244384896408
leave_one_team_out,BOS,both,1964,0.236101050585832,0.236029729655607,7.13209302244666e-05,0.664659194034823,0.664470225255808,0.000188968779015641,0.622799392007804,0.621670969423795,-0.00112842258400891,0.592158859470468,0.59826883910387,0.00610997963340121,0.016883509641382,0.0217237619066847,0.00484025226530274
leave_one_team_out,BUF,both,1978,0.235989547858277,0.236188199221964,-0.000198651363686603,0.664450048924701,0.664824177187869,-0.000374128263168072,0.626103303084699,0.623569945486281,-0.00253335759841844,0.593528816986855,0.597573306370071,0.00404448938321533,0.018291626498365,0.0211856828516599,0.00289405635329495
leave_one_team_out,CAR,both,1950,0.237684047775443,0.237774649154647,-9.06013792032201e-05,0.668001324486824,0.668151785189622,-0.00015046070279856,0.617942356912664,0.615644371317058,-0.00229798559560557,0.588205128205128,0.592820512820513,0.00461538461538469,0.0159356054956211,0.0192795427349619,0.00334393723934075
leave_one_team_out,CBJ,both,1977,0.237261551156731,0.237245336625949,1.6214530781572e-05,0.667048062447742,0.666980016059005,6.80463887373639e-05,0.619211209079727,0.617731515458483,-0.00147969362124389,0.587253414264036,0.592311583206879,0.00505816894284272,0.0126974925228163,0.016689021377913,0.00399152885509672
leave_one_team_out,CGY,both,1978,0.236562180750579,0.236676657047466,-0.000114476296887572,0.665575194759169,0.66578083404377,-0.000205639284601156,0.619848829985504,0.617889832263409,-0.00195899772209573,0.590495449949444,0.593023255813954,0.00252780586450962,0.0158730390398201,0.0172217824647219,0.0013487434249018
leave_one_team_out,CHI,both,1978,0.237716764644223,0.237784177069751,-6.74124255280184e-05,0.668006564766819,0.668115487081693,-0.000108922314874471,0.613858358171883,0.612027032621295,-0.00183132555058796,0.58695652173913,0.591506572295248,0.00455005055611724,0.0153957852823208,0.016844120103435,0.00144833482111422
leave_one_team_out,COL,both,1961,0.236675040280756,0.236801651160909,-0.000126610880152894,0.665874976022518,0.666097920098746,-0.000222944076227582,0.621076802217336,0.61920076494722,-0.00187603727011565,0.591024987251402,0.595104538500765,0.00407955124936255,0.0163235994247696,0.0194501213782989,0.00312652195352926
leave_one_team_out,DAL,both,1940,0.236451302164501,0.236605688291267,-0.00015438612676652,0.665335273441132,0.665662652336033,-0.000327378894901198,0.620285483935205,0.61863427981559,-0.00165120411961439,0.590721649484536,0.592783505154639,0.00206185567010309,0.0156780084881876,0.0165721900070826,0.000894181518895001
leave_one_team_out,DET,both,1977,0.236706593199956,0.236660824838652,4.57683613040438e-05,0.665970580389264,0.665824266940284,0.000146313448980195,0.622506992739145,0.621078941865545,-0.00142805087360065,0.590288315629742,0.596358118361153,0.00606980273141122,0.0165288946991874,0.021051712338263,0.00452281763907566
leave_one_team_out,EDM,both,1927,0.236807894612094,0.23689368919476,-8.57945826656104e-05,0.666173293365348,0.66629175618954,-0.000118462824192256,0.619788656364846,0.617834436580552,-0.00195421978429422,0.593149974052932,0.595225739491437,0.00207576543850541,0.019572380692868,0.0202775695115683,0.000705188818700277
leave_one_team_out,FLA,both,1930,0.236287393640128,0.236457256889352,-0.000169863249224439,0.665043963076396,0.665345324552829,-0.000301361476432227,0.621938744417262,0.61874798673202,-0.00319075768524246,0.591709844559586,0.595854922279793,0.00414507772020722,0.017376294425442,0.0203794747846186,0.0030031803591767
leave_one_team_out,LAK,both,1964,0.237050179413187,0.236960877317394,8.93020957927482e-05,0.666642506916641,0.666409861091625,0.000232645825015587,0.621860799603056,0.62066065179593,-0.00120014780712629,0.589613034623218,0.592158859470468,0.00254582484725052,0.0155589351261591,0.0167512871444869,0.00119235201832783
leave_one_team_out,MIN,both,1971,0.236549093798639,0.236482155142585,6.69386560537555e-05,0.665583695900241,0.665399364676101,0.000184331224140521,0.617678931583292,0.616707596166909,-0.000971335416383723,0.590055809233891,0.594114662607813,0.00405885337392187,0.0166498820806009,0.0200042216422574,0.0033543395616565
leave_one_team_out,MTL,both,1973,0.236495314954497,0.236479457634721,1.58573197758805e-05,0.665491759219926,0.665423394190584,6.83650293425986e-05,0.622385796193969,0.620952921463705,-0.0014328747302641,0.589457678661936,0.594526102382159,0.00506842372022309,0.0157869693765241,0.0196865362664957,0.00389956688997166
