slate_date,game_pk,player_mlb_id,player,governing_capture,market_timestamp,settlement_side,final_odds,outcome,risk,gross_winning_profit,net_result,decision
2026-07-29,823924,663656,Kyle Tucker,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,149,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,663656,Kyle Tucker,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-196,WIN,5.00,2.5510204081632653,2.5510204081632653,SETTLEMENT_CERTIFIED
2026-07-29,823924,663728,Cal Raleigh,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,124,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,663728,Cal Raleigh,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-161,WIN,5.00,3.1055900621118013,3.1055900621118013,SETTLEMENT_CERTIFIED
2026-07-29,823924,668227,Randy Arozarena,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,118,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,668227,Randy Arozarena,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-154,WIN,5.00,3.2467532467532467,3.2467532467532467,SETTLEMENT_CERTIFIED
2026-07-29,823924,669242,Tommy Edman,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,126,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,669242,Tommy Edman,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-164,WIN,5.00,3.048780487804878,3.048780487804878,SETTLEMENT_CERTIFIED
2026-07-29,823924,670042,Luke Raley,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,670042,Luke Raley,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,823924,677594,Julio Rodríguez,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,100,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,677594,Julio Rodríguez,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-130,WIN,5.00,3.8461538461538463,3.8461538461538463,SETTLEMENT_CERTIFIED
2026-07-29,823924,681624,Andy Pages,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,117,WIN,5.00,5.85,5.85,SETTLEMENT_CERTIFIED
2026-07-29,823924,681624,Andy Pages,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,686527,Dominic Canzone,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,132,WIN,5.00,6.6,6.6,SETTLEMENT_CERTIFIED
2026-07-29,823924,686527,Dominic Canzone,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-172,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,687221,Dalton Rushing,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,823924,687221,Dalton Rushing,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-29,823924,702284,Cole Young,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Over,141,WIN,5.00,7.05,7.05,SETTLEMENT_CERTIFIED
2026-07-29,823924,702284,Cole Young,cleanroom_20260730T011042Z,2026-07-30T01:10:54+00:00,Under,-185,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,514888,Jose Altuve,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,136,WIN,5.00,6.8,6.8,SETTLEMENT_CERTIFIED
2026-07-29,824002,514888,Jose Altuve,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-179,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,545361,Mike Trout,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,122,WIN,5.00,6.1,6.1,SETTLEMENT_CERTIFIED
2026-07-29,824002,545361,Mike Trout,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-159,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,572233,Christian Walker,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,572233,Christian Walker,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-29,824002,624585,Jorge Soler,cleanroom_20260729T194916Z,2026-07-29T19:49:44+00:00,Over,155,LOSS,5.00,,,NO_ACTION
2026-07-29,824002,624585,Jorge Soler,cleanroom_20260729T194916Z,2026-07-29T19:49:44+00:00,Under,-204,WIN,5.00,,,NO_ACTION
2026-07-29,824002,665161,Jeremy Peña,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,-101,WIN,5.00,4.9504950495049505,4.9504950495049505,SETTLEMENT_CERTIFIED
2026-07-29,824002,665161,Jeremy Peña,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,666139,Josh Lowe,cleanroom_20260729T194916Z,2026-07-29T19:49:44+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,666139,Josh Lowe,cleanroom_20260729T194916Z,2026-07-29T19:49:44+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,824002,666176,Jo Adell,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,132,WIN,5.00,6.6,6.6,SETTLEMENT_CERTIFIED
2026-07-29,824002,666176,Jo Adell,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-172,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,666211,Taylor Trammell,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,666211,Taylor Trammell,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-29,824002,670541,Yordan Alvarez,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,-135,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,670541,Yordan Alvarez,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,105,WIN,5.00,5.25,5.25,SETTLEMENT_CERTIFIED
2026-07-29,824002,670623,Isaac Paredes,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,118,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,670623,Isaac Paredes,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-154,WIN,5.00,3.2467532467532467,3.2467532467532467,SETTLEMENT_CERTIFIED
2026-07-29,824002,673237,Yainer Diaz,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,126,WIN,5.00,6.3,6.3,SETTLEMENT_CERTIFIED
2026-07-29,824002,673237,Yainer Diaz,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,687093,Vaughn Grissom,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,130,WIN,5.00,6.5,6.5,SETTLEMENT_CERTIFIED
2026-07-29,824002,687093,Vaughn Grissom,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-169,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,687263,Zach Neto,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,117,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,687263,Zach Neto,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-152,WIN,5.00,3.289473684210526,3.289473684210526,SETTLEMENT_CERTIFIED
2026-07-29,824002,694203,Denzer Guzman,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,694203,Denzer Guzman,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-29,824002,694384,Nolan Schanuel,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,136,WIN,5.00,6.8,6.8,SETTLEMENT_CERTIFIED
2026-07-29,824002,694384,Nolan Schanuel,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-179,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,701358,Cam Smith,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,146,WIN,5.00,7.3,7.3,SETTLEMENT_CERTIFIED
2026-07-29,824002,701358,Cam Smith,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-192,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,828599,Lucas Spence,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Over,178,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824002,828599,Lucas Spence,cleanroom_20260730T011042Z,2026-07-30T01:11:17+00:00,Under,-238,WIN,5.00,2.100840336134454,2.100840336134454,SETTLEMENT_CERTIFIED
2026-07-29,824242,595879,Javier Báez,cleanroom_20260729T135332Z,2026-07-29T13:53:20+00:00,Over,167,WIN,5.00,8.35,8.35,SETTLEMENT_CERTIFIED
2026-07-29,824242,595879,Javier Báez,cleanroom_20260729T135332Z,2026-07-29T13:53:20+00:00,Under,-222,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,621493,Taylor Ward,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,621493,Taylor Ward,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,824242,624413,Pete Alonso,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,624413,Pete Alonso,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-29,824242,641933,Tyler O'Neill,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,641933,Tyler O'Neill,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,824242,650402,Gleyber Torres,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,134,WIN,5.00,6.7,6.7,SETTLEMENT_CERTIFIED
2026-07-29,824242,650402,Gleyber Torres,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-175,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,663837,Matt Vierling,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,145,WIN,5.00,7.25,7.25,SETTLEMENT_CERTIFIED
2026-07-29,824242,663837,Matt Vierling,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-192,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,679529,Spencer Torkelson,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,152,WIN,5.00,7.6,7.6,SETTLEMENT_CERTIFIED
2026-07-29,824242,679529,Spencer Torkelson,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-200,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,680664,Eduardo Valencia,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,680664,Eduardo Valencia,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-29,824242,682985,Riley Greene,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,155,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,682985,Riley Greene,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-204,WIN,5.00,2.450980392156863,2.450980392156863,SETTLEMENT_CERTIFIED
2026-07-29,824242,683002,Gunnar Henderson,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,683002,Gunnar Henderson,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-29,824242,687952,Christian Encarnacion-Strand,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,687952,Christian Encarnacion-Strand,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,824242,693307,Dillon Dingler,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,118,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,693307,Dillon Dingler,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-154,WIN,5.00,3.2467532467532467,3.2467532467532467,SETTLEMENT_CERTIFIED
2026-07-29,824242,701678,Hao-Yu Lee,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,139,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,701678,Hao-Yu Lee,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-182,WIN,5.00,2.7472527472527473,2.7472527472527473,SETTLEMENT_CERTIFIED
2026-07-29,824242,805808,Kevin McGonigle,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824242,805808,Kevin McGonigle,cleanroom_20260729T162627Z,2026-07-29T16:25:59+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-29,824487,553993,Eugenio Suárez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,186,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,553993,Eugenio Suárez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-250,WIN,5.00,2.0,2.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,608070,José Ramírez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,-101,WIN,5.00,4.9504950495049505,4.9504950495049505,SETTLEMENT_CERTIFIED
2026-07-29,824487,608070,José Ramírez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,663886,Tyler Stephenson,cleanroom_20260729T194916Z,2026-07-29T19:48:57+00:00,Over,178,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,663886,Tyler Stephenson,cleanroom_20260729T194916Z,2026-07-29T19:48:57+00:00,Under,-238,WIN,5.00,2.100840336134454,2.100840336134454,SETTLEMENT_CERTIFIED
2026-07-29,824487,668709,JJ Bleday,cleanroom_20260729T175530Z,2026-07-29T17:55:21+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,668709,JJ Bleday,cleanroom_20260729T175530Z,2026-07-29T17:55:21+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-29,824487,672275,Patrick Bailey,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,672275,Patrick Bailey,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-29,824487,672356,Gabriel Arias,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,174,WIN,5.00,8.7,8.7,SETTLEMENT_CERTIFIED
2026-07-29,824487,672356,Gabriel Arias,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-233,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,677587,Brayan Rocchio,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,146,WIN,5.00,7.3,7.3,SETTLEMENT_CERTIFIED
2026-07-29,824487,677587,Brayan Rocchio,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-192,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,680757,Steven Kwan,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,134,WIN,5.00,6.7,6.7,SETTLEMENT_CERTIFIED
2026-07-29,824487,680757,Steven Kwan,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-175,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,682657,Angel Martínez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,136,LOSS,5.00,,,NO_ACTION
2026-07-29,824487,682657,Angel Martínez,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-179,WIN,5.00,,,NO_ACTION
2026-07-29,824487,682829,Elly De La Cruz,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,134,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,682829,Elly De La Cruz,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-175,WIN,5.00,2.857142857142857,2.857142857142857,SETTLEMENT_CERTIFIED
2026-07-29,824487,683953,Travis Bazzana,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,130,WIN,5.00,6.5,6.5,SETTLEMENT_CERTIFIED
2026-07-29,824487,683953,Travis Bazzana,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-169,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,690984,Petey Halpin,cleanroom_20260729T135332Z,2026-07-29T13:52:55+00:00,Over,186,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,690984,Petey Halpin,cleanroom_20260729T135332Z,2026-07-29T13:52:55+00:00,Under,-250,WIN,5.00,2.0,2.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,700932,Kyle Manzardo,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,141,WIN,5.00,7.05,7.05,SETTLEMENT_CERTIFIED
2026-07-29,824487,700932,Kyle Manzardo,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-185,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,701398,Sal Stewart,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,130,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,701398,Sal Stewart,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-169,WIN,5.00,2.9585798816568047,2.9585798816568047,SETTLEMENT_CERTIFIED
2026-07-29,824487,800050,Chase DeLauter,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Over,105,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824487,800050,Chase DeLauter,cleanroom_20260729T230547Z,2026-07-29T23:05:41+00:00,Under,-135,WIN,5.00,3.7037037037037037,3.7037037037037037,SETTLEMENT_CERTIFIED
2026-07-29,824567,502671,Paul Goldschmidt,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,152,WIN,5.00,7.6,7.6,SETTLEMENT_CERTIFIED
2026-07-29,824567,502671,Paul Goldschmidt,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-200,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,641857,Ryan McMahon,cleanroom_20260729T135332Z,2026-07-29T13:53:46+00:00,Over,186,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,641857,Ryan McMahon,cleanroom_20260729T135332Z,2026-07-29T13:53:46+00:00,Under,-250,WIN,5.00,2.0,2.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,663757,Trent Grisham,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,136,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,663757,Trent Grisham,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-179,WIN,5.00,2.793296089385475,2.793296089385475,SETTLEMENT_CERTIFIED
2026-07-29,824567,665862,Jazz Chisholm Jr.,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,174,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,665862,Jazz Chisholm Jr.,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-233,WIN,5.00,2.1459227467811157,2.1459227467811157,SETTLEMENT_CERTIFIED
2026-07-29,824567,678246,Miguel Vargas,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,139,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,678246,Miguel Vargas,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-182,WIN,5.00,2.7472527472527473,2.7472527472527473,SETTLEMENT_CERTIFIED
2026-07-29,824567,682987,Spencer Jones,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,178,WIN,5.00,8.9,8.9,SETTLEMENT_CERTIFIED
2026-07-29,824567,682987,Spencer Jones,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-238,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,691176,Jasson Domínguez,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,132,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,691176,Jasson Domínguez,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-172,WIN,5.00,2.9069767441860463,2.9069767441860463,SETTLEMENT_CERTIFIED
2026-07-29,824567,695657,Colson Montgomery,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,695657,Colson Montgomery,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-200,WIN,5.00,2.5,2.5,SETTLEMENT_CERTIFIED
2026-07-29,824567,700250,Ben Rice,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,113,WIN,5.00,5.65,5.65,SETTLEMENT_CERTIFIED
2026-07-29,824567,700250,Ben Rice,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-147,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,803011,Sam Antonacci,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,164,WIN,5.00,8.2,8.2,SETTLEMENT_CERTIFIED
2026-07-29,824567,803011,Sam Antonacci,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-217,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824567,808959,Munetaka Murakami,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Over,171,WIN,5.00,8.55,8.55,SETTLEMENT_CERTIFIED
2026-07-29,824567,808959,Munetaka Murakami,cleanroom_20260729T233728Z,2026-07-29T23:37:41+00:00,Under,-227,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,575929,Willson Contreras,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,-116,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,575929,Willson Contreras,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-111,WIN,5.00,4.504504504504505,4.504504504504505,SETTLEMENT_CERTIFIED
2026-07-29,824973,641680,Jonah Heim,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,128,WIN,5.00,6.4,6.4,SETTLEMENT_CERTIFIED
2026-07-29,824973,641680,Jonah Heim,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-167,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,643446,Jeff McNeil,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,174,WIN,5.00,8.7,8.7,SETTLEMENT_CERTIFIED
2026-07-29,824973,643446,Jeff McNeil,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-233,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,655316,Andruw Monasterio,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,126,WIN,5.00,6.3,6.3,SETTLEMENT_CERTIFIED
2026-07-29,824973,655316,Andruw Monasterio,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,657136,Connor Wong,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,657136,Connor Wong,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-29,824973,663853,Romy Gonzalez,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,100,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,663853,Romy Gonzalez,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-130,WIN,5.00,3.8461538461538463,3.8461538461538463,SETTLEMENT_CERTIFIED
2026-07-29,824973,665966,Carlos Narváez,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
