slate_date,game_pk,player_mlb_id,prop_type,line,population_source,population_sha256,governing_capture,market_timestamp,over_odds,under_odds,official_outcome_source,outcome_payload_sha256,total_bases,action_status,over_settlement,under_settlement,closeout_revision
2026-07-29,823192,641343,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,161,-213,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,4,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823192,642715,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:24:37+00:00,178,-238,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,646240,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,152,-200,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,650333,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,113,-147,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,4,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823192,661388,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:24:37+00:00,134,-175,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,VOID,NO_ACTION,NO_ACTION,1
2026-07-29,823192,668930,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,124,-161,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823192,669003,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,178,-238,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,671218,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,117,-152,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,4,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823192,683734,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:24:37+00:00,164,-217,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,694192,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,115,-149,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,805811,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,164,-217,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,806198,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:24:37+00:00,178,-238,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823192,808982,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T175530Z,2026-07-29T17:55:01+00:00,144,-189,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823192.json,df74c4c50183fb85ab3229c3cd68ffc48582d8dc42fe4c663abeb1255bc518b1,3,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823273,592518,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,109,-141,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,593428,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,158,-208,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,630105,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,134,-175,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,650859,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,167,-222,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,657757,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,161,-213,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,664034,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,124,-161,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,664983,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,144,-189,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,665487,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,-102,-127,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823273,666160,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,146,-192,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,681198,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,182,-244,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,694249,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,158,-208,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,696100,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,126,-164,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823273,701538,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T194916Z,2026-07-29T19:49:37+00:00,117,-152,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823273.json,bf85101610bfb81b681f170f5ca3e973b63e9cf6069328bbd5de4974a392545a,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,545121,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,186,-250,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823351,571448,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,158,-208,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,596146,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,146,-192,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823351,606466,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,115,-149,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,656811,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,144,-189,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,663968,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,105,-135,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,0,VOID,NO_ACTION,NO_ACTION,1
2026-07-29,823351,664040,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,126,-164,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,668804,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,118,-154,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,672515,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,132,-172,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,4,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823351,672695,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,149,-196,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,682998,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,110,-143,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823351,693304,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,104,-135,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823351,699013,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:25+00:00,122,-159,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823351.json,4a6cf999746eb2eb46429b465dea65d0bcdb30cefb15822b9d27f413d5d4598f,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,593871,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T135332Z,2026-07-29T13:53:10+00:00,204,-278,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,596019,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,124,-161,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,621566,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,128,-167,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,4,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823596,642201,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,199,-270,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,2,SETTLED,OVER_WIN,UNDER_LOSS,1
2026-07-29,823596,643289,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,178,-238,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,1,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,645277,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,118,-154,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,660670,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T162627Z,2026-07-29T16:26:49+00:00,122,-159,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,0,SETTLED,OVER_LOSS,UNDER_WIN,1
2026-07-29,823596,663586,Total Bases,1.5,backend/mlb/exports/cleanroom_v1/bol_tb15/2026-07-29/bol_tb15_final_pregame_actionable_2026-07-29.csv,cd88e38bead14a3e33bbe396a2c742c1623740121361b4f1dc28cf4f7ed1cb3a,cleanroom_20260729T155216Z,2026-07-29T15:52:47+00:00,171,-227,backend/mlb/exports/cleanroom_v1/raw/MLB_STATS_API/2026-07-29/closeout_20260730T144954Z/game_823596.json,13a2db9cd207f87bc3c796489303b7948d3808253ea5b1c653bfddd701734972,0,SETTLED,OVER_LOSS,UNDER_WIN,1
