slate_date,partition,game_pk,player_mlb_id,books_observed,books_executable,betonline_odds,best_observed_book,best_observed_odds,best_executable_book,best_executable_odds,median_odds,american_odds_improvement_vs_betonline,break_even_improvement_vs_betonline
2026-06-22,DESIGN,824261,679529,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-22,DESIGN,824261,681481,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-22,DESIGN,824261,682985,5,1,-179.0,betmgm,-175.0,betonlineag,-179.0,-178.99999999999997,4.0,0.005213424568263236
2026-06-22,DESIGN,824261,691176,5,1,-189.0,draftkings,-184.0,betonlineag,-189.0,-185.0,5.0,0.00609191481066329
2026-06-22,DESIGN,824344,665966,1,1,-154.0,betonlineag,-154.0,betonlineag,-154.0,-154.0,0.0,0.0
2026-06-22,DESIGN,824344,671289,5,1,-133.0,draftkings,-129.0,betonlineag,-133.0,-132.0,4.0,0.007496673351200411
2026-06-22,DESIGN,824344,678662,5,1,-143.0,betmgm,-135.0,betonlineag,-143.0,-143.00000000000003,8.0,0.014009281148760988
2026-06-22,DESIGN,824344,681508,5,1,-135.0,williamhill_us,-127.0,betonlineag,-135.0,-132.0,8.0,0.014996719467616493
2026-06-22,DESIGN,824344,691720,5,1,-182.0,betmgm,-160.0,betonlineag,-182.0,-181.99999999999997,22.0,0.03000545553737044
2026-06-22,DESIGN,824344,691785,5,1,-169.0,betmgm,-160.0,betonlineag,-169.0,-169.00000000000003,9.0,0.012868172719473825
2026-06-22,DESIGN,824344,694249,5,1,-149.0,betmgm,-135.0,betonlineag,-149.0,-150.00000000000003,14.0,0.023925489190805727
2026-06-22,DESIGN,824344,696100,5,1,-122.0,betmgm,-120.0,betonlineag,-122.0,-125.0,2.0,0.004095004095004184
2026-06-22,DESIGN,824502,553993,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-22,DESIGN,824502,592885,5,1,-139.0,bovada,-130.0,betonlineag,-139.0,-132.0,9.0,0.016372566854648052
2026-06-22,DESIGN,824502,641343,4,1,-156.0,betonlineag,-156.0,betonlineag,-156.0,-162.9938650306748,0.0,0.0
2026-06-22,DESIGN,824502,663993,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-22,DESIGN,824502,668709,5,1,-164.0,williamhill_us,-157.0,betonlineag,-164.0,-160.0,7.0,0.01031717957787992
2026-06-22,DESIGN,824502,668715,1,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-06-22,DESIGN,824502,668930,5,1,-141.0,bovada,-130.0,betonlineag,-141.0,-134.0,11.0,0.019844849359552663
2026-06-22,DESIGN,824502,669003,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-22,DESIGN,824502,686217,5,1,-208.0,williamhill_us,-190.0,betonlineag,-208.0,-207.99999999999997,18.0,0.020152261531571902
2026-06-22,DESIGN,824502,694192,5,1,-125.0,betonlineag,-125.0,betonlineag,-125.0,-126.00000000000003,0.0,0.0
2026-06-22,DESIGN,824502,694362,4,1,-200.0,williamhill_us,-190.0,betonlineag,-200.0,-200.0,10.0,0.011494252873563204
2026-06-22,DESIGN,824502,701398,5,1,-161.0,williamhill_us,-152.0,betonlineag,-161.0,-165.00000000000003,9.0,0.013683634373289566
2026-06-22,DESIGN,824585,643217,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-22,DESIGN,824585,656555,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-22,DESIGN,824585,677587,4,1,-185.0,bovada,-165.0,betonlineag,-185.0,-171.38192419825074,20.0,0.026481297583581642
2026-06-22,DESIGN,824585,678246,4,1,-169.0,williamhill_us,-162.0,betonlineag,-169.0,-163.9939024390244,7.0,0.009932177417066312
2026-06-23,DESIGN,822718,547180,7,1,-118.0,fanatics,100.0,betonlineag,-118.0,-109.99999999999999,218.0,0.041284403669724745
2026-06-23,DESIGN,822718,592663,5,1,-172.0,bovada,-170.0,betonlineag,-172.0,-171.99999999999994,2.0,0.002723311546840912
2026-06-23,DESIGN,822718,607208,5,1,-128.0,williamhill_us,-121.0,betonlineag,-128.0,-127.00000000000001,7.0,0.01389219655473517
2026-06-23,DESIGN,822718,656941,6,1,-123.0,betmgm,-105.0,betonlineag,-123.0,-124.00000000000001,18.0,0.039374384775237914
2026-06-23,DESIGN,822718,664761,4,1,-147.0,williamhill_us,-143.0,betonlineag,-147.0,-144.4982698961938,4.0,0.006664334149714235
2026-06-23,DESIGN,822718,669016,5,1,-143.0,betmgm,-130.0,betonlineag,-143.0,-139.99999999999997,13.0,0.023259974950796236
2026-06-23,DESIGN,822718,678554,1,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-06-23,DESIGN,822718,681082,4,1,-179.0,bovada,-170.0,betonlineag,-179.0,-170.49853372434012,9.0,0.01194743130226994
2026-06-23,DESIGN,822718,695578,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-23,DESIGN,822718,695734,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,822718,702222,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,822799,514888,5,1,-175.0,betmgm,-160.0,betonlineag,-175.0,-169.99999999999997,15.0,0.020979020979020935
2026-06-23,DESIGN,822799,572233,5,1,-169.0,betmgm,-155.0,betonlineag,-169.0,-169.00000000000003,14.0,0.020409650849187333
2026-06-23,DESIGN,822799,660821,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-23,DESIGN,822799,662139,4,1,-208.0,williamhill_us,-182.0,betonlineag,-208.0,-185.99462365591395,26.0,0.02993460440268947
2026-06-23,DESIGN,822799,664770,5,1,-179.0,betmgm,-160.0,betonlineag,-179.0,-178.99999999999997,19.0,0.02619244554728417
2026-06-23,DESIGN,822799,665489,5,1,-147.0,betmgm,-135.0,betonlineag,-147.0,-147.00000000000003,12.0,0.020673615298475223
2026-06-23,DESIGN,822799,670541,6,1,-118.0,draftkings,-109.0,betonlineag,-118.0,-118.99159663865545,9.0,0.0197533031912559
2026-06-23,DESIGN,822799,672386,5,1,-169.0,williamhill_us,-164.0,betonlineag,-169.0,-169.00000000000003,5.0,0.007040666891968028
2026-06-23,DESIGN,822799,673237,3,1,-196.0,betmgm,-175.0,betonlineag,-196.0,-190.00000000000006,21.0,0.025798525798525818
2026-06-23,DESIGN,822799,676391,5,1,-200.0,williamhill_us,-193.0,betonlineag,-200.0,-200.0,7.0,0.007963594994311651
2026-06-23,DESIGN,822799,701358,1,1,-213.0,betonlineag,-213.0,betonlineag,-213.0,-212.99999999999994,0.0,0.0
2026-06-23,DESIGN,822963,521692,4,1,-182.0,williamhill_us,-173.0,betonlineag,-182.0,-183.48773841961852,9.0,0.01169043722235219
2026-06-23,DESIGN,822963,650490,1,1,-143.0,betonlineag,-143.0,betonlineag,-143.0,-143.00000000000003,0.0,0.0
2026-06-23,DESIGN,822963,666018,5,1,-169.0,betmgm,-160.0,betonlineag,-169.0,-169.99999999999997,9.0,0.012868172719473825
2026-06-23,DESIGN,822963,668723,1,1,-270.0,betonlineag,-270.0,betonlineag,-270.0,-270.0000000000001,0.0,0.0
2026-06-23,DESIGN,822963,672580,5,1,-172.0,draftkings,-169.0,betonlineag,-172.0,-169.99999999999997,3.0,0.004100153072381318
2026-06-23,DESIGN,822963,676356,1,1,-192.0,betonlineag,-192.0,betonlineag,-192.0,-191.99999999999994,0.0,0.0
2026-06-23,DESIGN,822963,691406,5,1,-152.0,bovada,-135.0,betonlineag,-152.0,-140.99999999999997,17.0,0.02870651806822011
2026-06-23,DESIGN,822963,802415,5,1,-213.0,bovada,-190.0,betonlineag,-213.0,-205.0,23.0,0.02533876831552273
2026-06-23,DESIGN,823043,571448,4,1,-208.0,bovada,-190.0,betonlineag,-208.0,-195.48849104859332,18.0,0.020152261531571902
2026-06-23,DESIGN,823043,666971,4,1,-182.0,williamhill_us,-176.0,betonlineag,-182.0,-179.49860724233977,6.0,0.0077089115016960585
2026-06-23,DESIGN,823043,671056,1,1,-172.0,betonlineag,-172.0,betonlineag,-172.0,-171.99999999999994,0.0,0.0
2026-06-23,DESIGN,823043,672695,5,1,-192.0,betmgm,-175.0,betonlineag,-192.0,-191.99999999999994,17.0,0.021170610211706076
2026-06-23,DESIGN,823043,676369,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-23,DESIGN,823043,691023,6,1,-147.0,williamhill_us,-139.0,betonlineag,-147.0,-145.0,8.0,0.01355174224586242
2026-06-23,DESIGN,823210,642715,2,1,-200.0,betmgm,-185.0,betonlineag,-200.0,-192.20779220779224,15.0,0.01754385964912275
2026-06-23,DESIGN,823210,656305,2,1,-189.0,betmgm,-175.0,betonlineag,-189.0,-181.73076923076925,14.0,0.017615602390688934
2026-06-23,DESIGN,823210,669127,5,1,-139.0,bovada,-125.0,betonlineag,-139.0,-129.0,14.0,0.026034402603440254
2026-06-23,DESIGN,823210,691016,4,1,-189.0,bovada,-180.0,betonlineag,-189.0,-181.99999999999997,9.0,0.011122095897182382
2026-06-23,DESIGN,823210,691740,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-06-23,DESIGN,823210,805779,5,1,-161.0,bovada,-150.0,betonlineag,-161.0,-160.0,11.0,0.01685823754789273
2026-06-23,DESIGN,823365,641487,5,1,-196.0,betmgm,-175.0,betonlineag,-196.0,-196.00000000000003,21.0,0.025798525798525818
2026-06-23,DESIGN,823365,647304,5,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-169.99999999999997,7.0,0.010083549409392045
2026-06-23,DESIGN,823365,656811,6,1,-192.0,williamhill_us,-190.0,betonlineag,-192.0,-200.0,2.0,0.002361832782239004
2026-06-23,DESIGN,823365,663728,5,1,-152.0,draftkings,-142.0,betonlineag,-152.0,-145.0,10.0,0.016397743670470866
2026-06-23,DESIGN,823365,663968,2,1,-238.0,betmgm,-225.0,betonlineag,-238.0,-231.31749460043196,13.0,0.01183431952662728
2026-06-23,DESIGN,823365,664040,5,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-165.00000000000003,7.0,0.010083549409392045
2026-06-23,DESIGN,823365,670042,1,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-06-23,DESIGN,823365,677594,1,1,-154.0,betonlineag,-154.0,betonlineag,-154.0,-154.0,0.0,0.0
2026-06-23,DESIGN,823365,682848,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,823365,686527,5,1,-164.0,williamhill_us,-157.0,betonlineag,-164.0,-161.99999999999997,7.0,0.01031717957787992
2026-06-23,DESIGN,823365,687462,5,1,-172.0,betmgm,-160.0,betonlineag,-172.0,-171.99999999999994,12.0,0.016968325791855143
2026-06-23,DESIGN,823365,693304,5,1,-192.0,williamhill_us,-182.0,betonlineag,-192.0,-190.00000000000006,10.0,0.01214417565335657
2026-06-23,DESIGN,823365,702284,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-23,DESIGN,823614,608324,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-23,DESIGN,823614,663538,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,823614,664023,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,823614,676724,1,1,-233.0,betonlineag,-233.0,betonlineag,-233.0,-233.0,0.0,0.0
2026-06-23,DESIGN,823614,683737,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-23,DESIGN,823690,500743,2,1,-192.0,betmgm,-190.0,betonlineag,-192.0,-190.99476439790575,2.0,0.002361832782239004
2026-06-23,DESIGN,823690,518692,5,1,-156.0,bovada,-150.0,betonlineag,-156.0,-154.0,6.0,0.009375000000000022
2026-06-23,DESIGN,823690,571970,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-23,DESIGN,823690,605141,5,1,-149.0,williamhill_us,-139.0,betonlineag,-149.0,-147.00000000000003,10.0,0.016803616138192923
2026-06-23,DESIGN,823690,660271,5,1,-123.0,bovada,-115.0,betonlineag,-123.0,-118.0,8.0,0.016685785796224928
2026-06-23,DESIGN,823690,665019,2,1,-189.0,williamhill_us,-176.0,betonlineag,-189.0,-182.26849315068486,13.0,0.016298079334035487
2026-06-23,DESIGN,823690,668885,2,1,-213.0,williamhill_us,-182.0,betonlineag,-213.0,-196.28354430379738,31.0,0.0351211111866403
2026-06-23,DESIGN,823690,668904,1,1,-189.0,betonlineag,-189.0,betonlineag,-189.0,-189.0,0.0,0.0
2026-06-23,DESIGN,823690,669242,5,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-173.00000000000003,7.0,0.010083549409392045
2026-06-23,DESIGN,823690,681624,5,1,-132.0,bovada,-125.0,betonlineag,-132.0,-129.0,7.0,0.013409961685823757
2026-06-23,DESIGN,823849,592626,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,823849,669364,5,1,-182.0,bovada,-170.0,betonlineag,-182.0,-171.99999999999994,12.0,0.01576044129235621
2026-06-23,DESIGN,823849,669394,3,1,-200.0,williamhill_us,-190.0,betonlineag,-200.0,-200.0,10.0,0.011494252873563204
2026-06-23,DESIGN,823849,672640,5,1,-154.0,williamhill_us,-141.0,betonlineag,-154.0,-150.00000000000003,13.0,0.021236971934524784
2026-06-23,DESIGN,823849,673962,5,1,-164.0,williamhill_us,-159.0,betonlineag,-164.0,-163.99999999999997,5.0,0.0073125073125073214
2026-06-23,DESIGN,823849,677649,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-06-23,DESIGN,823849,805300,5,1,-196.0,betmgm,-165.0,betonlineag,-196.0,-196.00000000000003,31.0,0.039520652728199934
2026-06-23,DESIGN,824017,624413,5,1,-145.0,bovada,-135.0,betonlineag,-145.0,-139.99999999999997,10.0,0.01736864958749451
2026-06-23,DESIGN,824017,624585,1,1,-204.0,betonlineag,-204.0,betonlineag,-204.0,-203.99999999999997,0.0,0.0
2026-06-23,DESIGN,824017,641933,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824017,665750,4,1,-204.0,bovada,-190.0,betonlineag,-204.0,-190.99476439790575,14.0,0.01588021778584392
2026-06-23,DESIGN,824017,666176,3,1,-185.0,williamhill_us,-176.0,betonlineag,-185.0,-185.0,9.0,0.011441647597254079
2026-06-23,DESIGN,824017,669236,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-23,DESIGN,824017,694212,5,1,-154.0,bovada,-145.0,betonlineag,-154.0,-145.99999999999997,9.0,0.014462477904547688
2026-06-23,DESIGN,824017,694384,5,1,-185.0,williamhill_us,-182.0,betonlineag,-185.0,-185.0,3.0,0.0037327360955580202
2026-06-23,DESIGN,824262,641355,4,1,-167.0,williamhill_us,-159.0,betonlineag,-167.0,-161.4860681114551,8.0,0.01156855089439357
2026-06-23,DESIGN,824262,663837,5,1,-196.0,bovada,-185.0,betonlineag,-196.0,-190.00000000000006,11.0,0.013039355144618292
2026-06-23,DESIGN,824262,665862,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-23,DESIGN,824262,679529,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824262,691176,5,1,-175.0,betmgm,-155.0,betonlineag,-175.0,-175.99999999999994,20.0,0.028520499108734443
2026-06-23,DESIGN,824340,650489,5,1,-149.0,betmgm,-140.0,betonlineag,-149.0,-150.00000000000003,9.0,0.015060240963855387
2026-06-23,DESIGN,824340,671289,4,1,-182.0,williamhill_us,-173.0,betonlineag,-182.0,-182.49863013698624,9.0,0.01169043722235219
2026-06-23,DESIGN,824340,678011,4,1,-182.0,williamhill_us,-179.0,betonlineag,-182.0,-185.9139784946237,3.0,0.003813009990086269
2026-06-23,DESIGN,824340,678662,5,1,-182.0,williamhill_us,-170.0,betonlineag,-182.0,-181.00000000000003,12.0,0.01576044129235621
2026-06-23,DESIGN,824340,681508,5,1,-164.0,betmgm,-140.0,betonlineag,-164.0,-163.99999999999997,24.0,0.037878787878787845
2026-06-23,DESIGN,824340,690924,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824340,691720,2,1,-217.0,betmgm,-200.0,betonlineag,-217.0,-208.15347721822536,17.0,0.017875920084121977
2026-06-23,DESIGN,824340,691785,5,1,-167.0,betmgm,-155.0,betonlineag,-167.0,-167.00000000000006,12.0,0.017625027539105553
2026-06-23,DESIGN,824340,694249,5,1,-169.0,betmgm,-165.0,betonlineag,-169.0,-169.99999999999997,4.0,0.005611278670127007
2026-06-23,DESIGN,824340,696100,5,1,-119.0,williamhill_us,-113.0,betonlineag,-119.0,-118.99999999999999,6.0,0.012862563508907354
2026-06-23,DESIGN,824340,807799,4,1,-159.0,williamhill_us,-150.0,betonlineag,-159.0,-156.4600638977636,9.0,0.013899613899613916
2026-06-23,DESIGN,824501,553993,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824501,592885,5,1,-152.0,williamhill_us,-148.0,betonlineag,-152.0,-150.00000000000003,4.0,0.006400409626216019
2026-06-23,DESIGN,824501,661388,5,1,-127.0,betmgm,-125.0,betonlineag,-127.0,-129.0,2.0,0.003915810083210958
2026-06-23,DESIGN,824501,663993,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-23,DESIGN,824501,668709,2,1,-167.0,betonlineag,-167.0,betonlineag,-167.0,-168.486646884273,0.0,0.0
2026-06-23,DESIGN,824501,668715,4,1,-196.0,bovada,-190.0,betonlineag,-196.0,-190.99476439790575,6.0,0.006989748369058746
2026-06-23,DESIGN,824501,668930,4,1,-156.0,williamhill_us,-154.0,betonlineag,-156.0,-159.9,2.0,0.00307578740157477
2026-06-23,DESIGN,824501,683734,5,1,-149.0,betmgm,-135.0,betonlineag,-149.0,-150.00000000000003,14.0,0.023925489190805727
2026-06-23,DESIGN,824501,694362,4,1,-196.0,williamhill_us,-193.0,betonlineag,-196.0,-200.3990024937656,3.0,0.003459090489807193
2026-06-23,DESIGN,824501,701398,4,1,-167.0,williamhill_us,-162.0,betonlineag,-167.0,-164.49848024316108,5.0,0.007147554106984533
2026-06-23,DESIGN,824584,545341,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824584,656555,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824584,672356,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-06-23,DESIGN,824584,677587,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-23,DESIGN,824584,678246,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-23,DESIGN,824584,695657,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-23,DESIGN,824584,700932,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-24,DESIGN,822719,607208,5,1,-119.0,williamhill_us,-113.0,betonlineag,-119.0,-115.00000000000001,6.0,0.012862563508907354
2026-06-24,DESIGN,822719,624641,1,1,-169.0,betonlineag,-169.0,betonlineag,-169.0,-169.00000000000003,0.0,0.0
2026-06-24,DESIGN,822719,656941,6,1,-116.0,betmgm,-115.0,betonlineag,-116.0,-118.99159663865545,1.0,0.0021533161068045814
2026-06-24,DESIGN,822719,660688,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-24,DESIGN,822719,664761,5,1,-135.0,williamhill_us,-130.0,betonlineag,-135.0,-135.0,5.0,0.009250693802035248
2026-06-24,DESIGN,822719,678554,5,1,-175.0,betmgm,-165.0,betonlineag,-175.0,-175.0,10.0,0.013722126929674117
2026-06-24,DESIGN,822719,686611,4,1,-167.0,williamhill_us,-159.0,betonlineag,-167.0,-165.00000000000003,8.0,0.01156855089439357
2026-06-24,DESIGN,822719,695578,5,1,-141.0,bovada,-135.0,betonlineag,-141.0,-139.99999999999997,6.0,0.010594155557517415
2026-06-24,DESIGN,822719,695734,4,1,-159.0,williamhill_us,-154.0,betonlineag,-159.0,-157.48571428571432,5.0,0.007600401301188664
2026-06-24,DESIGN,822719,702222,4,1,-189.0,betonlineag,-189.0,betonlineag,-189.0,-198.81909547738692,0.0,0.0
2026-06-24,DESIGN,822798,514888,1,1,-217.0,betonlineag,-217.0,betonlineag,-217.0,-217.0,0.0,0.0
2026-06-24,DESIGN,822798,572233,5,1,-189.0,williamhill_us,-176.0,betonlineag,-189.0,-181.00000000000003,13.0,0.016298079334035487
2026-06-24,DESIGN,822798,660821,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-24,DESIGN,822798,662139,5,1,-182.0,bovada,-170.0,betonlineag,-182.0,-175.0,12.0,0.01576044129235621
2026-06-24,DESIGN,822798,664770,5,1,-172.0,betmgm,-160.0,betonlineag,-172.0,-169.99999999999997,12.0,0.016968325791855143
2026-06-24,DESIGN,822798,665489,5,1,-137.0,betmgm,-135.0,betonlineag,-137.0,-137.0,2.0,0.003590986623574821
2026-06-24,DESIGN,822798,670541,5,1,-145.0,betmgm,-135.0,betonlineag,-145.0,-143.00000000000003,10.0,0.01736864958749451
2026-06-24,DESIGN,822798,670623,1,1,-227.0,betonlineag,-227.0,betonlineag,-227.0,-227.00000000000006,0.0,0.0
2026-06-24,DESIGN,822798,672386,5,1,-179.0,betmgm,-165.0,betonlineag,-179.0,-175.99999999999994,14.0,0.018935551497937353
2026-06-24,DESIGN,822798,676391,5,1,-204.0,williamhill_us,-197.0,betonlineag,-204.0,-200.0,7.0,0.007752968279284067
2026-06-24,DESIGN,822965,521692,1,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-06-24,DESIGN,822965,650490,1,1,-133.0,betonlineag,-133.0,betonlineag,-133.0,-133.0,0.0,0.0
2026-06-24,DESIGN,822965,666018,5,1,-189.0,williamhill_us,-182.0,betonlineag,-189.0,-185.0,7.0,0.008589167832339428
2026-06-24,DESIGN,822965,676356,1,1,-213.0,betonlineag,-213.0,betonlineag,-213.0,-212.99999999999994,0.0,0.0
2026-06-24,DESIGN,822965,691406,5,1,-143.0,williamhill_us,-134.0,betonlineag,-143.0,-135.0,9.0,0.015827793605571405
2026-06-24,DESIGN,822965,802415,4,1,-227.0,williamhill_us,-205.0,betonlineag,-227.0,-209.49880668257748,22.0,0.022058454905499625
2026-06-24,DESIGN,823041,545121,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
2026-06-24,DESIGN,823041,571448,3,1,-196.0,williamhill_us,-182.0,betonlineag,-196.0,-196.00000000000003,14.0,0.016772091240176312
2026-06-24,DESIGN,823041,606466,5,1,-116.0,betmgm,-110.0,betonlineag,-116.0,-125.0,6.0,0.013227513227513255
2026-06-24,DESIGN,823041,666971,3,1,-200.0,betmgm,-175.0,betonlineag,-200.0,-178.99999999999997,25.0,0.030303030303030276
2026-06-24,DESIGN,823041,671056,1,1,-169.0,betonlineag,-169.0,betonlineag,-169.0,-169.00000000000003,0.0,0.0
2026-06-24,DESIGN,823041,672695,5,1,-172.0,betmgm,-165.0,betonlineag,-172.0,-171.99999999999994,7.0,0.009711431742508325
2026-06-24,DESIGN,823041,676369,1,1,-196.0,betonlineag,-196.0,betonlineag,-196.0,-196.00000000000003,0.0,0.0
2026-06-24,DESIGN,823041,691023,5,1,-132.0,bovada,-125.0,betonlineag,-132.0,-127.00000000000001,7.0,0.013409961685823757
2026-06-24,DESIGN,823041,701675,1,1,-238.0,betonlineag,-238.0,betonlineag,-238.0,-237.99999999999997,0.0,0.0
2026-06-24,DESIGN,823208,642715,1,1,-208.0,betonlineag,-208.0,betonlineag,-208.0,-207.99999999999997,0.0,0.0
2026-06-24,DESIGN,823208,656305,1,1,-213.0,betonlineag,-213.0,betonlineag,-213.0,-212.99999999999994,0.0,0.0
2026-06-24,DESIGN,823208,669127,5,1,-143.0,williamhill_us,-134.0,betonlineag,-143.0,-136.0,9.0,0.015827793605571405
2026-06-24,DESIGN,823208,691016,4,1,-179.0,draftkings,-169.0,betonlineag,-179.0,-169.99999999999997,10.0,0.013324272827810346
2026-06-24,DESIGN,823208,805779,5,1,-164.0,betmgm,-155.0,betonlineag,-164.0,-163.99999999999997,9.0,0.013368983957219305
2026-06-24,DESIGN,823208,805811,2,1,-217.0,betmgm,-185.0,betonlineag,-217.0,-199.726368159204,32.0,0.03541977973324473
2026-06-24,DESIGN,823284,593428,1,1,-222.0,betonlineag,-222.0,betonlineag,-222.0,-221.99999999999997,0.0,0.0
2026-06-24,DESIGN,823284,609280,3,1,-196.0,betmgm,-165.0,betonlineag,-196.0,-190.00000000000006,31.0,0.039520652728199934
2026-06-24,DESIGN,823284,621566,5,1,-175.0,williamhill_us,-164.0,betonlineag,-175.0,-175.0,11.0,0.015151515151515138
2026-06-24,DESIGN,823284,663586,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-24,DESIGN,823284,686948,5,1,-169.0,draftkings,-156.0,betonlineag,-169.0,-160.0,13.0,0.018877788104089244
2026-06-24,DESIGN,823367,641487,2,1,-213.0,betmgm,-200.0,betonlineag,-213.0,-206.29539951573847,13.0,0.013844515441959526
2026-06-24,DESIGN,823367,647304,5,1,-179.0,bovada,-170.0,betonlineag,-179.0,-171.0,9.0,0.01194743130226994
2026-06-24,DESIGN,823367,656811,4,1,-179.0,betonlineag,-179.0,betonlineag,-179.0,-181.9505494505494,0.0,0.0
2026-06-24,DESIGN,823367,663728,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-24,DESIGN,823367,668227,3,1,-200.0,williamhill_us,-190.0,betonlineag,-200.0,-200.0,10.0,0.011494252873563204
2026-06-24,DESIGN,823367,677594,1,1,-152.0,betonlineag,-152.0,betonlineag,-152.0,-152.0,0.0,0.0
2026-06-24,DESIGN,823367,693304,5,1,-196.0,williamhill_us,-190.0,betonlineag,-196.0,-200.0,6.0,0.006989748369058746
2026-06-24,DESIGN,823691,571970,1,1,-185.0,betonlineag,-185.0,betonlineag,-185.0,-185.0,0.0,0.0
2026-06-24,DESIGN,823691,605141,5,1,-167.0,betmgm,-160.0,betonlineag,-167.0,-167.00000000000006,7.0,0.010083549409392045
2026-06-24,DESIGN,823691,665019,1,1,-200.0,betonlineag,-200.0,betonlineag,-200.0,-200.0,0.0,0.0
