dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
game,824583,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6635423362193883,0.6237226914659273,0.5960552857142857,0.050743378066326006,0.09056302281978701,0.11823042857142863,-199.71428571428572,35,2.059987525099288,0.05885678643140823,4.422604910723475,0.126360140306385,15.0,0.42857142857142855,-2.362617385624187,-10.577395089276525
game,824584,7,0.0011860386309725517,6,4,2,1,0,0.6666666666666666,0.6850956003224389,0.6441340906462075,0.5926828333333334,-0.01842893365577225,0.022532576020459105,0.07398383333333325,-218.33333333333334,30,-1.0902091518831614,-0.03634030506277205,0.7480025076567789,0.024933416921892628,10.0,0.3333333333333333,-1.8382116595399403,-9.251997492343222
game,824585,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6640269460797263,0.624435776785583,0.6350065,0.08597305392027366,0.12556422321441696,0.11499349999999997,-199.5,20,2.4653705189007598,0.12326852594503798,3.8847765556620812,0.19423882778310406,10.0,0.5,-1.4194060367613215,-6.115223444337919
game,824599,9,0.0015249068112504235,8,6,2,1,0,0.75,0.6540851525033133,0.6149182617846367,0.5678203749999999,0.09591484749668666,0.1350817382153633,0.18217962500000007,-192.0,40,6.071215511538074,0.15178038778845185,9.00905088439633,0.22522627210990825,20.0,0.5,-2.937835372858257,-10.99094911560367
game,824600,13,0.0022026431718061676,10,5,5,3,0,0.5,0.6531322351295168,0.6138782197299844,0.5641905999999999,-0.1531322351295168,-0.11387821972998435,-0.06419059999999988,-189.9,50,-11.274738915217117,-0.22549477830434234,-8.813322368498442,-0.17626644736996883,0.0,0.0,-2.4614165467186755,-8.813322368498442
game,824601,8,0.0013554727211114877,8,5,3,0,0,0.625,0.6471042832315722,0.6083874016952178,0.582324125,-0.022104283231572208,0.016612598304782233,0.04267587500000003,-184.875,40,-1.246600814374533,-0.031165020359363325,1.2219671717357041,0.030549179293392605,10.0,0.25,-2.468567986110237,-8.778032828264296
game,824602,7,0.0011860386309725517,7,4,3,0,0,0.5714285714285714,0.6562734622977703,0.6170486238768056,0.6289062857142858,-0.08484489086919889,-0.045620052448234194,-0.057477714285714354,-196.42857142857142,35,-6.139818232329244,-0.1754233780665498,-4.3103949293404895,-0.1231541408382997,5.0,0.14285714285714285,-1.8294233029887543,-9.31039492934049
game,824603,2,0.00033886818027787193,2,1,1,0,0,0.5,0.6697898366842345,0.6298062332273349,0.546124,-0.16978983668423453,-0.12980623322733487,-0.046124000000000054,-204.5,10,-2.2527472527472527,-0.22527472527472528,-1.7584716538691438,-0.1758471653869144,0.0,0.0,-0.4942755988781089,-1.7584716538691438
game,824604,8,0.0013554727211114877,8,6,2,0,0,0.75,0.634116216633838,0.5960732440716734,0.623364875,0.11588378336616201,0.1539267559283266,0.12663512499999996,-177.875,40,7.361439936179201,0.18403599840448,10.374758651185132,0.2593689662796283,20.0,0.5,-3.0133187150059317,-9.625241348814868
game,824605,6,0.0010166045408336157,6,6,0,0,0,1.0,0.6649857065234319,0.6249859040668214,0.5962108333333335,0.3350142934765681,0.3750140959331786,0.40378916666666653,-201.66666666666666,30,15.240597020614842,0.5080199006871614,18.136429663765913,0.6045476554588638,30.0,1.0,-2.8958326431510706,-11.863570336234087
game,824606,8,0.0013554727211114877,6,5,1,2,0,0.8333333333333334,0.6391668822633007,0.6006832866668675,0.5923586666666667,0.19416645107003272,0.23265004666646583,0.24097466666666667,-178.16666666666666,30,9.083410111535425,0.30278033705118085,11.594414577709582,0.38648048592365275,20.0,0.6666666666666666,-2.511004466174157,-8.405585422290418
game,824607,5,0.0008471704506946798,5,2,3,0,0,0.4,0.6589877726875473,0.6192982811835264,0.5725362,-0.25898777268754725,-0.21929828118352634,-0.17253620000000003,-193.8,25,-9.60253724394786,-0.38410148975791436,-8.606631233081576,-0.344265249323263,-5.0,-0.2,-0.9959060108662836,-3.6066312330815755
game,824648,4,0.0006777363605557439,4,4,0,0,0,1.0,0.6652356088382524,0.6254820042776975,0.58921825,0.3347643911617476,0.3745179957223025,0.41078174999999995,-200.75,20,10.114365936869357,0.5057182968434678,12.02828875669196,0.601414437834598,20.0,1.0,-1.913922819822604,-7.9717112433080395
game,824649,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6604346740757696,0.6209815893761169,0.5822213333333334,0.0062319925908970175,0.045685077290549714,0.08444533333333326,-196.0,15,0.34142981642349124,0.022761987761566082,1.3212482243633419,0.08808321495755612,5.0,0.3333333333333333,-0.9798184079398506,-3.678751775636658
game,824650,5,0.0008471704506946798,5,4,1,0,0,0.8,0.6701586951159919,0.6300894050394426,0.6047231999999999,0.12984130488400814,0.1699105949605575,0.19527680000000014,-206.2,25,5.003927193906041,0.20015708775624164,6.919054005852075,0.276762160234083,15.0,0.6,-1.9151268119460347,-8.080945994147925
game,824651,8,0.0013554727211114877,8,7,1,0,0,0.875,0.6517216540409391,0.6126923205150274,0.59668075,0.22327834595906093,0.2623076794849726,0.27831925,-189.25,40,13.95597605780231,0.34889940144505777,17.391804530466487,0.4347951132616622,30.0,0.75,-3.435828472664177,-12.608195469533513
game,824652,7,0.0011860386309725517,7,4,3,0,0,0.5714285714285714,0.6686981718903864,0.6287035354652064,0.5958634285714286,-0.09726960046181499,-0.05727496403663501,-0.024434857142857203,-202.42857142857142,35,-5.089303678013357,-0.14540867651466732,-3.1912369871626263,-0.0911781996332179,5.0,0.14285714285714285,-1.8980666908507304,-8.191236987162625
game,824653,8,0.0013554727211114877,8,5,3,0,0,0.625,0.6857245242437082,0.6447089629565884,0.5780605000000001,-0.06072452424370822,-0.019708962956588416,0.04693949999999991,-218.875,40,-3.6460836339349423,-0.09115209084837356,-1.3318257374268985,-0.03329564343567246,10.0,0.25,-2.314257896508044,-11.331825737426898
game,824654,10,0.0016943409013893595,10,6,4,0,0,0.6,0.6336772025087737,0.5956349311046654,0.6003972000000001,-0.03367720250877371,0.004365068895334612,-0.0003972000000000975,-175.3,50,-2.6511659713044784,-0.053023319426089566,0.35362225151960036,0.007072445030392008,10.0,0.2,-3.0047882228240788,-9.6463777484804
game,824656,8,0.0013554727211114877,8,5,3,0,0,0.625,0.6583957655026405,0.6189740558841228,0.59421425,-0.03339576550264045,0.006025944115877202,0.030785749999999945,-194.875,40,-2.845736678242302,-0.07114341695605755,-0.477297431551833,-0.011932435788795825,10.0,0.25,-2.368439246690469,-10.477297431551833
game,824658,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6492666883445467,0.6103467052223641,0.601748,-0.024266688344546705,0.014653294777635884,0.02325200000000005,-186.75,40,-2.0823241935183425,-0.052058104837958565,0.3353604442385425,0.008384011105963563,10.0,0.25,-2.417684637756885,-9.664639555761458
game,824659,14,0.0023720772619451034,12,5,7,2,0,0.4166666666666667,0.604435705412553,0.5681015878187775,0.6047624166666669,-0.1877690387458863,-0.15143492115211082,-0.18809575000000017,-154.75,60,-17.81574667882764,-0.296929111313794,-15.099809577511323,-0.25166349295852203,-10.0,-0.16666666666666666,-2.7159371013163174,-5.099809577511323
game,824660,13,0.0022026431718061676,12,5,7,1,0,0.4166666666666667,0.6165326290593006,0.5794272288221928,0.59808825,-0.19986596239263393,-0.1627605621555261,-0.1814215833333333,-163.66666666666666,60,-18.831327495492378,-0.3138554582582063,-16.205392870580493,-0.27008988117634153,-10.0,-0.16666666666666666,-2.625934624911885,-6.205392870580493
game,824661,14,0.0023720772619451034,13,6,7,1,0,0.46153846153846156,0.5976465759107399,0.5618560231384994,0.6056046153846153,-0.13610811437227832,-0.1003175616000378,-0.14406615384615373,-151.53846153846155,65,-12.933097328729412,-0.19897072813429864,-9.63063413680866,-0.1481636021047486,-5.0,-0.07692307692307693,-3.3024631919207525,-4.630634136808659
game,824662,14,0.0023720772619451034,12,6,6,1,1,0.5,0.5935357418267488,0.5578032590418432,0.6036235,-0.09353574182674884,-0.05780325904184325,-0.10362349999999998,-147.91666666666666,60,-10.13988789163484,-0.16899813152724735,-6.962715593703234,-0.1160452598950539,0.0,0.0,-3.177172297931606,-6.962715593703234
game,824663,6,0.0010166045408336157,5,4,1,1,0,0.8,0.6771323281873345,0.636457710466674,0.569364,0.12286767181266556,0.16354228953332606,0.23063600000000006,-212.2,25,4.7917954671267395,0.19167181868506958,6.700944036253505,0.2680377614501402,15.0,0.6,-1.9091485691267653,-8.299055963746495
game,824665,13,0.0022026431718061676,10,7,3,3,0,0.7,0.6469119357788026,0.6080053240429729,0.5890695,0.053088064221197384,0.09199467595702704,0.11093049999999993,-184.4,50,4.19357949334535,0.083871589866907,7.661385007314001,0.15322770014628,20.0,0.4,-3.467805513968651,-12.338614992685999
game,824674,9,0.0015249068112504235,7,5,2,2,0,0.7142857142857143,0.6669753048746837,0.6269861918845951,0.585882,0.047310409411030596,0.08729952240111916,0.1284037142857143,-202.85714285714286,35,2.805073521628499,0.08014495776081426,5.223181392085337,0.14923375405958106,15.0,0.42857142857142855,-2.4181078704568377,-9.776818607914663
game,824677,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6777491084235422,0.6370623554231177,0.5733984285714284,0.03653660586217211,0.07722335886259657,0.14088728571428588,-213.28571428571428,35,1.5549963168335381,0.044428466195243946,3.8861814641744936,0.11103375611927124,15.0,0.42857142857142855,-2.3311851473409555,-11.113818535825507
game,824679,6,0.0010166045408336157,6,6,0,0,0,1.0,0.672387270562183,0.6322660209113656,0.5769496666666667,0.32761272943781705,0.36773397908863437,0.4230503333333333,-208.0,30,14.718929555904612,0.4906309851968204,17.556493884629102,0.5852164628209701,30.0,1.0,-2.83756432872449,-12.443506115370898
game,824680,12,0.0020332090816672314,11,5,6,1,0,0.45454545454545453,0.625466239144852,0.5879510144190444,0.5878342727272727,-0.17092078459939747,-0.13340555987358987,-0.1332888181818182,-169.9090909090909,55,-15.50971968506915,-0.28199490336489363,-12.990777102840745,-0.23619594732437718,-5.0,-0.09090909090909091,-2.518942582228405,-7.990777102840745
game,824681,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6503855507577261,0.6113696197096659,0.5962473750000001,-0.025385550757726083,0.013630380290334143,0.028752624999999865,-187.875,40,-2.134798978326077,-0.05336997445815193,0.27137583464858395,0.006784395866214599,10.0,0.25,-2.406174812974661,-9.728624165351416
game,824682,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6407378740970072,0.6023510686092706,0.5809655,0.3592621259029928,0.39764893139072943,0.4190345,-178.5,10,5.609679446888748,0.5609679446888748,6.604321831406253,0.6604321831406252,10.0,1.0,-0.9946423845175048,-3.395678168593747
game,824683,5,0.0008471704506946798,5,5,0,0,0,1.0,0.6418406383685807,0.6033456873441303,0.5605534,0.35815936163141926,0.3966543126558697,0.4394466,-180.2,25,13.99714014872915,0.559885605949166,16.485279288316764,0.6594111715326706,25.0,1.0,-2.4881391395876147,-8.514720711683236
game,824684,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6144274238135532,0.5772070269217402,0.5931978,-0.01442742381355322,0.02279297307825978,0.0068021999999999805,-162.2,25,-0.6456968956968954,-0.025827875827875813,0.919143568325496,0.03676574273301984,5.0,0.2,-1.5648404640223914,-4.080856431674504
game,824685,4,0.0006777363605557439,4,2,2,0,0,0.5,0.6633692700280013,0.6236956975385658,0.54766025,-0.16336927002800128,-0.1236956975385658,-0.04766024999999996,-199.0,20,-4.394409937888199,-0.21972049689440992,-3.4052425317953254,-0.17026212658976628,0.0,0.0,-0.9891674060928732,-3.4052425317953254
game,824686,2,0.00033886818027787193,2,1,1,0,0,0.5,0.6766324094259317,0.6359606883394215,0.5163409999999999,-0.17663240942593172,-0.13596068833942154,-0.01634099999999994,-211.5,10,-2.899159663865546,-0.2899159663865546,-2.4457408862825716,-0.24457408862825716,0.0,0.0,-0.45341877758297455,-2.4457408862825716
game,824687,8,0.0013554727211114877,8,2,6,0,0,0.25,0.5979705218877958,0.561900549402604,0.541485,-0.34797052188779576,-0.31190054940260403,-0.291485,-149.75,40,-23.71020041411103,-0.5927550103527757,-22.65180184837414,-0.5662950462093536,-20.0,-0.5,-1.058398565736887,-2.6518018483741415
game,824730,9,0.0015249068112504235,8,4,4,1,0,0.5,0.6483517304684108,0.6092609202529703,0.568441,-0.14835173046841077,-0.1092609202529703,-0.06844099999999997,-187.25,40,-9.157368556510189,-0.22893421391275473,-7.171414117729654,-0.17928535294324136,0.0,0.0,-1.985954438780535,-7.171414117729654
game,824733,8,0.0013554727211114877,8,3,5,0,0,0.375,0.6378321113291758,0.5994742310533165,0.608106625,-0.26283211132917583,-0.22447423105331654,-0.233106625,-179.25,40,-16.099154053064666,-0.40247885132661665,-14.561526659375742,-0.3640381664843936,-10.0,-0.25,-1.5376273936889238,-4.561526659375742
game,824734,8,0.0013554727211114877,8,3,5,0,0,0.375,0.6523148698169293,0.613138778896208,0.607469625,-0.2773148698169293,-0.23813877889620805,-0.232469625,-192.25,40,-18.59501219842776,-0.464875304960694,-17.231465913943083,-0.43078664784857706,-10.0,-0.25,-1.363546284484677,-7.231465913943083
game,824735,17,0.0028803795323619113,12,3,9,5,0,0.25,0.6426838878449876,0.6041999609636927,0.57725425,-0.39268388784498764,-0.35419996096369266,-0.32725424999999997,-181.83333333333334,60,-36.49051940615216,-0.6081753234358693,-34.99011101938043,-0.5831685169896738,-30.0,-0.5,-1.5004083867717313,-4.990111019380429
game,824736,9,0.0015249068112504235,8,5,3,0,1,0.625,0.6576980997751163,0.6182102231754713,0.58676825,-0.032698099775116285,0.006789776824528748,0.03823175000000001,-193.5,40,-1.8949338765006964,-0.04737334691251741,0.5319452687693453,0.013298631719233633,10.0,0.25,-2.426879145270042,-9.468054731230655
game,824739,4,0.0006777363605557439,3,3,0,1,0,1.0,0.628230667976955,0.5903496832476777,0.6253730000000001,0.37176933202304496,0.40965031675232233,0.37462699999999993,-171.0,15,8.945327650363621,0.5963551766909081,10.48274410364484,0.698849606909656,15.0,1.0,-1.5374164532812191,-4.5172558963551595
game,824740,16,0.0027109454422229754,13,3,10,3,0,0.23076923076923078,0.6168783504588661,0.5798072163674192,0.6304325384615385,-0.3861091196896353,-0.3490379855981884,-0.3996633076923077,-166.15384615384616,65,-39.25204216507943,-0.6038775717704528,-37.60150607592847,-0.578484708860438,-35.0,-0.5384615384615384,-1.650536089150961,-2.6015060759284694
game,824741,11,0.0018637749915282956,11,6,5,0,0,0.5454545454545454,0.6154202113986809,0.5785023742075307,0.5955566363636364,-0.06996566594413545,-0.03304782875298529,-0.05010209090909101,-164.0,55,-6.298195311481981,-0.11451264202694511,-3.188898616650879,-0.05797997484819779,5.0,0.09090909090909091,-3.1092966948311025,-8.188898616650878
game,824742,12,0.0020332090816672314,11,6,5,1,0,0.5454545454545454,0.6183607102468116,0.581202567410493,0.6230396363636364,-0.07290616479226619,-0.03574802195594762,-0.07758509090909094,-165.0,55,-5.77662433979317,-0.1050295334507849,-2.630143214690036,-0.04782078572163702,5.0,0.09090909090909091,-3.1464811251031337,-7.630143214690036
game,824743,11,0.0018637749915282956,10,6,4,1,0,0.6,0.6340573488424868,0.59594752785716,0.6011519,-0.03405734884248679,0.004052472142839991,-0.0011518999999999835,-174.7,50,-2.060506026305731,-0.04121012052611462,1.0093446951879206,0.020186893903758413,10.0,0.2,-3.0698507214936517,-8.99065530481208
game,824744,11,0.0018637749915282956,10,10,0,1,0,1.0,0.65414600176801,0.6151137923684301,0.6091654,0.34585399823199003,0.3848862076315699,0.39083460000000003,-191.9,50,26.660164681245718,0.5332032936249144,31.52585861067764,0.6305171722135529,50.0,1.0,-4.865693929431924,-18.47414138932236
game,824745,13,0.0022026431718061676,12,9,3,1,0,0.75,0.6442591141252894,0.605402698370718,0.6182193333333333,0.10574088587471064,0.14459730162928197,0.13178066666666666,-185.41666666666666,60,9.686820285359726,0.16144700475599544,14.159116666265671,0.23598527777109451,30.0,0.5,-4.472296380905945,-15.840883333734329
game,824747,9,0.0015249068112504235,8,7,1,1,0,0.875,0.6382710687360232,0.5999393561255404,0.600562875,0.23672893126397676,0.2750606438744596,0.27443712499999995,-180.625,40,15.947571626106873,0.39868929065267183,19.524693163122947,0.4881173290780737,30.0,0.75,-3.5771215370160743,-10.475306836877053
game,824760,10,0.0016943409013893595,9,5,4,1,0,0.5555555555555556,0.6605091392653124,0.6209382656347263,0.6084878888888889,-0.10495358370975683,-0.06538271007917074,-0.05293233333333336,-195.66666666666666,45,-6.952775672945629,-0.1545061260654584,-4.51892569764794,-0.10042057105884311,5.0,0.1111111111111111,-2.433849975297689,-9.51892569764794
game,824761,6,0.0010166045408336157,5,2,3,1,0,0.4,0.6685665985420062,0.6283397225264735,0.5771102,-0.26856659854200615,-0.2283397225264735,-0.1771102,-203.6,25,-10.105863574480072,-0.40423454297920286,-9.143496780610759,-0.36573987122443036,-5.0,-0.2,-0.9623667938693128,-4.143496780610759
game,824762,7,0.0011860386309725517,7,6,1,0,0,0.8571428571428571,0.6540308282897688,0.6147987918486538,0.5900642857142858,0.20311202885308832,0.24234406529420327,0.2670785714285713,-191.57142857142858,35,11.009633748604337,0.3145609642458382,13.947234749825398,0.3984924214235828,25.0,0.7142857142857143,-2.9376010012210614,-11.052765250174602
game,824763,6,0.0010166045408336157,6,5,1,0,0,0.8333333333333334,0.617429073708386,0.5804437094431696,0.5723366666666667,0.21590425962494741,0.2528896238901638,0.26099666666666665,-163.66666666666666,30,10.89238547934821,0.36307951597827365,13.498184720981008,0.44993949069936695,20.0,0.6666666666666666,-2.6057992416327984,-6.501815279018992
game,824765,5,0.0008471704506946798,5,3,2,0,0,0.6,0.6297538296343195,0.591831603567013,0.5910938,-0.029753829634319495,0.008168396432986946,0.008906199999999975,-171.0,25,-1.4948446130993833,-0.05979378452397533,0.005449895891071144,0.00021799583564284573,5.0,0.2,-1.5002945089904545,-4.994550104108929
game,824766,5,0.0008471704506946798,3,2,1,0,2,0.6666666666666666,0.6507433919776136,0.6114167826528623,0.5622436666666667,0.01592327468905308,0.05524988401380437,0.10442299999999993,-188.33333333333334,15,0.30103274005713043,0.02006884933714203,1.2776066409017144,0.0851737760601143,5.0,0.3333333333333333,-0.976573900844584,-3.7223933590982856
game,824767,10,0.0016943409013893595,9,5,4,0,1,0.5555555555555556,0.6649795385572204,0.6251914214237351,0.5747863333333334,-0.10942398300166478,-0.06963586586817949,-0.01923077777777782,-201.88888888888889,45,-8.19733093065331,-0.18216290957007356,-5.849822043756776,-0.12999604541681722,5.0,0.1111111111111111,-2.3475088868965344,-10.849822043756776
game,824768,7,0.0011860386309725517,7,7,0,0,0,1.0,0.6596012323559618,0.6201179589172684,0.5837872857142857,0.3403987676440382,0.3798820410827316,0.41621271428571427,-195.57142857142858,35,18.15072405233829,0.518592115781094,21.53586046987784,0.6153102991393669,35.0,1.0,-3.385136417539549,-13.46413953012216
game,824769,7,0.0011860386309725517,6,3,3,1,0,0.5,0.6410949391997594,0.6026972699788731,0.5666153333333334,-0.14109493919975935,-0.10269726997887307,-0.06661533333333336,-180.83333333333334,30,-6.789468756010406,-0.22631562520034684,-5.321964815334955,-0.1773988271778318,0.0,0.0,-1.467503940675451,-5.321964815334955
game,824771,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6336040301793183,0.5953379364368941,0.5964353333333333,0.03306263648734831,0.07132873022977249,0.07023133333333331,-173.66666666666666,15,0.994005994005994,0.06626706626706627,2.024442679503907,0.13496284530026045,5.0,0.3333333333333333,-1.030436685497913,-2.975557320496093
game,824807,5,0.0008471704506946798,0,0,0,5,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
game,824808,8,0.0013554727211114877,8,6,2,0,0,0.75,0.6319528118963812,0.5941678267509247,0.5780823749999999,0.1180471881036188,0.15583217324907528,0.17191762500000007,-174.25,40,7.003802172626414,0.17509505431566036,9.99721994506111,0.24993049862652775,20.0,0.5,-2.9934177724346958,-10.00278005493889
game,824810,8,0.0013554727211114877,8,3,5,0,0,0.375,0.6644328377074755,0.6244921398689891,0.579253125,-0.2894328377074755,-0.2494921398689891,-0.20425312500000004,-203.125,40,-18.549929787781096,-0.4637482446945274,-17.177724025185654,-0.42944310062964136,-10.0,-0.25,-1.372205762595442,-7.177724025185654
game,824811,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6414893063639613,0.6029797765736171,0.5724316666666667,0.025177360302705343,0.06368689009304951,0.09423499999999996,-184.22222222222223,45,1.1180417398381346,0.02484537199640299,4.059333515718901,0.09020741146042002,15.0,0.3333333333333333,-2.9412917758807664,-10.940666484281099
game,824812,8,0.0013554727211114877,8,6,2,0,0,0.75,0.6566441862296909,0.6173031461136855,0.55436375,0.0933558137703091,0.13269685388631447,0.19563624999999996,-195.125,40,6.10960576594832,0.152740144148708,9.052987988689503,0.2263246997172376,20.0,0.5,-2.9433822227411834,-10.947012011310497
game,824813,9,0.0015249068112504235,8,4,4,0,1,0.5,0.6323772644170229,0.5943747140032161,0.56528475,-0.1323772644170229,-0.09437471400321606,-0.06528475,-173.875,40,-8.806593645303323,-0.22016484113258308,-6.812392359561399,-0.17030980898903497,0.0,0.0,-1.9942012857419238,-6.812392359561399
game,824814,12,0.0020332090816672314,11,8,3,1,0,0.7272727272727273,0.6402552726654069,0.6018981724195316,0.5787881818181818,0.08701745460732035,0.1253745548531957,0.14848454545454548,-182.27272727272728,55,7.457694171611902,0.13559443948385275,11.440056561403235,0.20800102838914974,25.0,0.45454545454545453,-3.9823623897913336,-13.559943438596765
game,824815,14,0.0023720772619451034,14,9,5,0,0,0.6428571428571429,0.636291885347689,0.5982024135388906,0.5995042142857143,0.0065652575094539145,0.04465472931825232,0.043352928571428584,-178.64285714285714,70,1.8443066424335357,0.02634723774905051,6.426946133412159,0.09181351619160227,20.0,0.2857142857142857,-4.582639490978623,-13.573053866587841
game,824816,12,0.0020332090816672314,12,10,2,0,0,0.8333333333333334,0.6330099375165174,0.5951856999052457,0.5720111666666666,0.20032339581681602,0.23814763342808765,0.26132216666666674,-174.33333333333334,60,19.345202189251452,0.3224200364875242,24.38861339927228,0.40647688998787135,40.0,0.6666666666666666,-5.043411210020828,-15.61138660072772
game,824817,12,0.0020332090816672314,12,8,4,0,0,0.6666666666666666,0.633443923171301,0.5953030222805328,0.5851093333333333,0.03322274349536558,0.07136364438613385,0.08155733333333337,-177.41666666666666,60,3.844227133890707,0.06407045223151178,7.946717608913254,0.13244529348188755,20.0,0.3333333333333333,-4.102490475022547,-12.053282391086746
game,824819,14,0.0023720772619451034,11,6,5,3,0,0.5454545454545454,0.6480495223652983,0.609081406128794,0.5875626363636364,-0.10259497691075292,-0.06362686067424861,-0.042108090909090956,-188.36363636363637,55,-8.848692892990883,-0.16088532532710695,-5.891601136452,-0.10712002066276363,5.0,0.09090909090909091,-2.9570917565388832,-10.891601136452
game,824820,13,0.0022026431718061676,12,10,2,1,0,0.8333333333333334,0.6502700661770267,0.6111704668833632,0.6089415833333334,0.18306326715630672,0.2221628664499702,0.22439175,-189.91666666666666,60,16.433904663792113,0.2738984110632019,21.333676379046086,0.35556127298410145,40.0,0.6666666666666666,-4.899771715253973,-18.666323620953914
game,824821,12,0.0020332090816672314,12,9,3,0,0,0.75,0.6396064905985747,0.6012722314056959,0.58338125,0.11039350940142534,0.14872776859430414,0.16661875000000004,-182.33333333333334,60,10.812832091714748,0.1802138681952458,15.32870002099919,0.25547833368331985,30.0,0.5,-4.5158679292844415,-14.67129997900081
game,824822,10,0.0016943409013893595,8,4,4,2,0,0.5,0.6446533078829939,0.6058267634394696,0.585244375,-0.1446533078829939,-0.10582676343946962,-0.08524437500000004,-185.25,40,-9.849656954209575,-0.24624142385523937,-7.914852735951613,-0.19787131839879032,0.0,0.0,-1.9348042182579617,-7.914852735951613
game,824824,11,0.0018637749915282956,10,6,4,1,0,0.6,0.6535072647709602,0.6142536597293555,0.6140941999999999,-0.05350726477096024,-0.01425365972935555,-0.014094199999999946,-191.1,50,-4.2001726864737625,-0.08400345372947525,-1.269623671831686,-0.02539247343663372,10.0,0.2,-2.9305490146420765,-11.269623671831686
game,824825,8,0.0013554727211114877,7,6,1,1,0,0.8571428571428571,0.6353667555090231,0.5971260129982613,0.5769232857142857,0.221776101633834,0.2600168441445958,0.28021957142857135,-177.0,35,12.030433219848856,0.343726663424253,15.03678343519212,0.429622383862632,25.0,0.7142857142857143,-3.0063502153432644,-9.96321656480788
game,824840,10,0.0016943409013893595,9,8,1,1,0,0.8888888888888888,0.6600374079164479,0.6204278840862839,0.6028464444444445,0.2288514809724409,0.26846100480260493,0.2860424444444444,-198.11111111111111,45,15.214322563914035,0.3380960569758674,19.058245514021376,0.4235165669782528,35.0,0.7777777777777778,-3.8439229501073413,-15.941754485978624
game,824842,8,0.0013554727211114877,7,4,3,1,0,0.5714285714285714,0.6531476980069152,0.6141494886244538,0.6018144285714285,-0.08171912657834379,-0.042720917195882446,-0.03038585714285713,-190.0,35,-4.447445973952675,-0.12706988497007643,-2.5038496197349422,-0.07153856056385549,5.0,0.14285714285714285,-1.9435963542177328,-7.503849619734942
game,824844,5,0.0008471704506946798,5,5,0,0,0,1.0,0.6598129432735299,0.6204481504253604,0.5606920000000001,0.3401870567264701,0.3795518495746396,0.4393079999999999,-196.0,25,12.965300625640092,0.5186120250256037,15.375208744842622,0.6150083497937049,25.0,1.0,-2.4099081192025302,-9.624791255157378
game,824845,8,0.0013554727211114877,7,5,2,1,0,0.7142857142857143,0.65410426397744,0.6148988298020814,0.5689169999999999,0.060181450308274265,0.09938688448363286,0.1453687142857144,-194.14285714285714,35,2.851882016404982,0.08148234332585663,5.262216846155425,0.15034905274729787,15.0,0.42857142857142855,-2.410334829750443,-9.737783153844575
game,824846,6,0.0010166045408336157,6,6,0,0,0,1.0,0.6597722303990947,0.620125006951645,0.6291983333333332,0.3402277696009053,0.37987499304835504,0.3708016666666668,-196.0,30,15.55354326523883,0.5184514421746277,18.46632012100375,0.6155440040334583,30.0,1.0,-2.912776855764921,-11.53367987899625
game,824847,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6631745507146899,0.6235441793259108,0.5923748571428572,0.05111116357102441,0.09074153495980353,0.1219108571428571,-201.28571428571428,35,1.812423807824096,0.05178353736640274,4.145445879032977,0.11844131082951362,15.0,0.42857142857142855,-2.3330220712088807,-10.854554120967023
game,824890,2,0.00033886818027787193,2,1,1,0,0,0.5,0.6655090273603597,0.6251171064134293,0.6258520000000001,-0.16550902736035966,-0.12511710641342932,-0.12585200000000007,-200.5,10,-2.7477477477477477,-0.27477477477477474,-2.2838006545871705,-0.22838006545871706,0.0,0.0,-0.46394709316057714,-2.2838006545871705
game,824892,2,0.00033886818027787193,1,1,0,1,0,1.0,0.6845425867507886,0.6437721940036859,0.595692,0.3154574132492114,0.3562278059963141,0.404308,-217.0,5,2.304147465437788,0.46082949308755755,2.766722524787041,0.5533445049574082,5.0,1.0,-0.46257505934925325,-2.233277475212959
game,824893,4,0.0006777363605557439,4,2,2,0,0,0.5,0.6786349420055636,0.6381732765790329,0.570446,-0.17863494200556362,-0.1381732765790329,-0.07044600000000001,-214.75,20,-5.7481765003249805,-0.28740882501624904,-4.842488755460734,-0.24212443777303672,0.0,0.0,-0.9056877448642462,-4.842488755460734
