row_type,source,variant,synchronized_rows,binary_nonpush_rows,mean_lead_time_minutes,median_lead_time_minutes,mae,proper_score_rows,brier,log_loss,mean_absolute_raw_model_market_separation,median_absolute_raw_model_market_separation,timing_quality,date,game_pk,capture_timestamp_utc,timing_relationship,lead_time_minutes,market_total,actual_total,raw_total_forecast,intercept_adjusted_total_forecast,raw_absolute_error,intercept_absolute_error,market_absolute_error,raw_minus_market,intercept_minus_market,result,raw_p_over,raw_p_under,raw_p_push,intercept_p_over,intercept_p_under,intercept_p_push,market_no_vig_over_probability
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,822779,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,439.18986673333336,7.0,10,7.906632514728591,8.400182514728591,2.0933674852714086,1.5998174852714087,3.0,0.9066325147285914,1.4001825147285913,OVER,0.4896805276274668,0.40583540823578174,0.10448406413675132,0.5367546220471109,0.3622415139045152,0.10100386404837379,0.5236051502145922
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,824883,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,447.1602598,8.5,9,7.610935845009887,8.104485845009888,1.3890641549901126,0.8955141549901118,0.5,-0.8890641549901126,-0.3955141549901118,OVER,0.36324531717557484,0.6367546828244253,0.0,0.41164809821444187,0.5883519017855583,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,824883,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,447.18986673333336,8.5,9,7.610935845009887,8.104485845009888,1.3890641549901126,0.8955141549901118,0.5,-0.8890641549901126,-0.3955141549901118,OVER,0.36324531717557484,0.6367546828244253,0.0,0.41164809821444187,0.5883519017855583,0.0,0.5151837230488916
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,824562,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,472.1602598,8.5,5,8.379441663422579,8.87299166342258,3.379441663422579,3.87299166342258,3.5,-0.12055833657742099,0.37299166342257983,UNDER,0.4379466126453585,0.5620533873546417,0.0,0.48360185533593986,0.5163981446640602,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,824562,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,472.18986673333336,8.75,5,8.379441663422579,8.87299166342258,3.379441663422579,3.87299166342258,3.75,-0.370558336577421,0.12299166342257983,UNDER,0.4379466126453585,0.5620533873546417,0.0,0.48360185533593986,0.5163981446640602,0.0,
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823916,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,622.1602598000001,9.0,6,7.585672541180946,8.079222541180947,1.585672541180946,2.079222541180947,3.0,-1.414327458819054,-0.9207774588190532,UNDER,0.27697241747268614,0.6392641572764519,0.08376342525086176,0.32231229989989607,0.59079516164526,0.08689253845484401,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823916,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,622.1898667333334,9.0,6,7.585672541180946,8.079222541180947,1.585672541180946,2.079222541180947,3.0,-1.414327458819054,-0.9207774588190532,UNDER,0.27697241747268614,0.6392641572764519,0.08376342525086176,0.32231229989989607,0.59079516164526,0.08689253845484401,0.4913348631982378
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-12,823994,2026-08-12T15:47:50.384412Z,POST_PREDICTION_MARKET_OBSERVATION,622.1602598000001,8.5,7,8.44828841461906,8.941838414619061,1.4482884146190607,1.9418384146190615,1.5,-0.05171158538093934,0.4418384146190615,UNDER,0.4444411491517417,0.5555588508482584,0.0,0.4897933662138837,0.5102066337861163,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-12,823994,2026-08-12T15:47:48.607996Z,POST_PREDICTION_MARKET_OBSERVATION,622.1898667333334,9.0,7,8.44828841461906,8.941838414619061,1.4482884146190607,1.9418384146190615,2.0,-0.5517115853809393,-0.05816158538093852,UNDER,0.35615274087898746,0.5555588508482584,0.0882884082727542,0.4007742174801302,0.5102066337861163,0.08901914873375355,0.4804509318389157
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,823829,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,88.68466566666666,8.0,14,7.986041094604796,8.479591094604796,6.013958905395204,5.520408905395204,6.0,-0.013958905395203836,0.4795910946047961,OVER,0.40015736040790084,0.5025414554384571,0.09730118415364228,0.4473812563689994,0.4559626281946414,0.09665611543635931,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,823829,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,88.71998156666668,8.0,14,7.986041094604796,8.479591094604796,6.013958905395204,5.520408905395204,6.0,-0.013958905395203836,0.4795910946047961,OVER,0.40015736040790084,0.5025414554384571,0.09730118415364228,0.4473812563689994,0.4559626281946414,0.09665611543635931,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,824238,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,88.68466566666666,8.0,3,7.9411754659262295,8.43472546592623,4.9411754659262295,5.434725465926229,5.0,-0.05882453407377053,0.4347254659262294,UNDER,0.3957819280067955,0.5069267190300719,0.09729135296313252,0.4431647464656128,0.46006717351683574,0.09676808001755129,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,824238,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,88.71998156666668,8.0,3,7.9411754659262295,8.43472546592623,4.9411754659262295,5.434725465926229,5.0,-0.05882453407377053,0.4347254659262294,UNDER,0.3957819280067955,0.5069267190300719,0.09729135296313252,0.4431647464656128,0.46006717351683574,0.09676808001755129,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,823508,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,113.68466566666666,7.5,1,8.376721162630842,8.870271162630843,7.376721162630842,7.870271162630843,6.5,0.876721162630842,1.3702711626308428,UNDER,0.5345870982760628,0.4654129017239372,0.0,0.578642435062734,0.42135756493726595,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,823508,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,113.71998156666668,7.5,1,8.376721162630842,8.870271162630843,7.376721162630842,7.870271162630843,6.5,0.876721162630842,1.3702711626308428,UNDER,0.5345870982760628,0.4654129017239372,0.0,0.578642435062734,0.42135756493726595,0.0,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,824561,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,148.68466566666666,8.5,17,8.005217424959215,8.498767424959215,8.994782575040785,8.501232575040785,8.5,-0.4947825750407855,-0.001232575040784667,OVER,0.40202376737372675,0.5979762326262732,0.0,0.44917837692503054,0.5508216230749694,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,824561,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,148.71998156666666,8.5,17,8.005217424959215,8.498767424959215,8.994782575040785,8.501232575040785,8.5,-0.4947825750407855,-0.001232575040784667,OVER,0.40202376737372675,0.5979762326262732,0.0,0.44917837692503054,0.5508216230749694,0.0,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,822776,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,205.68466566666666,8.0,7,8.155576908385202,8.649126908385202,1.1555769083852017,1.6491269083852025,1.0,0.15557690838520166,0.6491269083852025,UNDER,0.41657603490387174,0.4861930927979556,0.09723087229817283,0.46316050424284705,0.4406937709068568,0.09614572485029621,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,822776,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,205.71998156666666,8.0,7,8.155576908385202,8.649126908385202,1.1555769083852017,1.6491269083852025,1.0,0.15557690838520166,0.6491269083852025,UNDER,0.41657603490387174,0.4861930927979556,0.09723087229817283,0.46316050424284705,0.4406937709068568,0.09614572485029621,0.49454957704717883
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,822696,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,263.68466566666666,9.0,7,8.222723576124793,8.716273576124793,1.2227235761247925,1.7162735761247934,2.0,-0.7772764238752075,-0.28372642387520663,UNDER,0.33549778062455404,0.5769751098913224,0.08752710948412375,0.38050308641342984,0.5306598031724119,0.08883711041415829,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,822696,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,263.71998156666666,8.5,7,8.222723576124793,8.716273576124793,1.2227235761247925,1.7162735761247934,1.5,-0.27727642387520746,0.21627357612479337,UNDER,0.4230248901086778,0.5769751098913224,0.0,0.4693401968275881,0.5306598031724119,0.0,0.5217391304347826
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,823995,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,625.6846656666668,7.5,7,7.553918184921802,8.047468184921803,0.5539181849218018,1.0474681849218026,0.5,0.05391818492180178,0.5474681849218026,UNDER,0.4542524598309786,0.5457475401690213,0.0,0.503422938335083,0.496577061664917,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,823995,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,625.7199815666667,7.5,7,7.553918184921802,8.047468184921803,0.5539181849218018,1.0474681849218026,0.5,0.05391818492180178,0.5474681849218026,UNDER,0.4542524598309786,0.5457475401690213,0.0,0.503422938335083,0.496577061664917,0.0,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-13,823915,2026-08-13T15:41:18.920060Z,POST_PREDICTION_MARKET_OBSERVATION,628.6846656666668,8.0,9,7.609337733695186,8.102887733695187,1.3906622663048136,0.8971122663048128,1.0,-0.3906622663048136,0.10288773369518722,OVER,0.36308664529056206,0.5400897597547343,0.09682359495470372,0.4114936680750609,0.4912357810828817,0.09727055084205748,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-13,823915,2026-08-13T15:41:16.801106Z,POST_PREDICTION_MARKET_OBSERVATION,628.7199815666667,8.5,9,7.609337733695186,8.102887733695187,1.3906622663048136,0.8971122663048128,0.5,-0.8906622663048136,-0.3971122663048128,OVER,0.36308664529056206,0.636913354709438,0.0,0.4114936680750609,0.5885063319249392,0.0,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824643,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,153.07610348333336,8.0,3,7.595822036265654,8.089372036265654,4.595822036265654,5.0893720362656545,5.0,-0.40417796373434633,0.08937203626565449,UNDER,0.3617443140996141,0.5414665630623694,0.09678912283801641,0.4101869241787274,0.4925349028766852,0.09727817294458758,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824643,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,153.11271368333334,8.0,3,7.595822036265654,8.089372036265654,4.595822036265654,5.0893720362656545,5.0,-0.40417796373434633,0.08937203626565449,UNDER,0.3617443140996141,0.5414665630623694,0.09678912283801641,0.4101869241787274,0.4925349028766852,0.09727817294458758,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824479,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,383.0761034833333,7.5,1,7.806989868062871,8.300539868062872,6.806989868062871,7.300539868062872,6.5,0.3069898680628711,0.8005398680628719,UNDER,0.4798148930175967,0.5201851069824032,0.0,0.5274995524774391,0.4725004475225608,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824479,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,383.1127136833333,8.0,1,7.806989868062871,8.300539868062872,6.806989868062871,7.300539868062872,7.0,-0.1930101319371289,0.3005398680628719,UNDER,0.3826271135832166,0.5201851069824032,0.09718777943438017,0.43045741696645234,0.4725004475225608,0.09704213551098682,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,823346,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,413.0761034833333,8.0,12,7.833840094020714,8.327390094020714,4.166159905979286,3.672609905979286,4.0,-0.16615990597928576,0.3273900940207142,OVER,0.3852671881124019,0.5175152473029971,0.09721756458460104,0.43301140161366397,0.4699938425066775,0.09699475587965839,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,823346,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,413.1127136833333,8.0,12,7.833840094020714,8.327390094020714,4.166159905979286,3.672609905979286,4.0,-0.16615990597928576,0.3273900940207142,OVER,0.3852671881124019,0.5175152473029971,0.09721756458460104,0.43301140161366397,0.4699938425066775,0.09699475587965839,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824237,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,413.0761034833333,8.5,14,7.6130208238921755,8.106570823892175,6.3869791761078245,5.893429176107825,5.5,-0.8869791761078245,-0.3934291761078246,OVER,0.36345231369919445,0.6365476863008057,0.0,0.4118495500066396,0.5881504499933605,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824237,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,413.1127136833333,8.5,14,7.6130208238921755,8.106570823892175,6.3869791761078245,5.893429176107825,5.5,-0.8869791761078245,-0.3934291761078246,OVER,0.36345231369919445,0.6365476863008057,0.0,0.4118495500066396,0.5881504499933605,0.0,0.5214399039492303
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,822942,2026-08-14T20:17:11.836834Z,POST_PREDICTION_MARKET_OBSERVATION,172.80271943333335,8.0,11,7.972803760100364,8.466353760100365,3.027196239899636,2.5336462398996353,3.0,-0.027196239899636154,0.46635376010036467,OVER,0.3988676740245368,0.5038327759316228,0.09729955004384037,0.44613892626376894,0.45717088996864735,0.09669018376758375,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,822942,2026-08-14T20:17:09.616441Z,POST_PREDICTION_MARKET_OBSERVATION,172.83972598333332,8.0,11,7.972803760100364,8.466353760100365,3.027196239899636,2.5336462398996353,3.0,-0.027196239899636154,0.46635376010036467,OVER,0.3988676740245368,0.5038327759316228,0.09729955004384037,0.44613892626376894,0.45717088996864735,0.09669018376758375,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,823591,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,443.0761034833333,8.5,5,7.55951540815453,8.05306540815453,2.55951540815453,3.0530654081545308,3.5,-0.9404845918454701,-0.44693459184546924,UNDER,0.35813505993255446,0.6418649400674454,0.0,0.40667070496163293,0.5933292950383671,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,823591,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,443.1127136833333,8.5,5,7.55951540815453,8.05306540815453,2.55951540815453,3.0530654081545308,3.5,-0.9404845918454701,-0.44693459184546924,UNDER,0.35813505993255446,0.6418649400674454,0.0,0.40667070496163293,0.5933292950383671,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824399,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,443.0761034833333,7.5,12,7.724515558242924,8.218065558242925,4.275484441757076,3.781934441757075,4.5,0.22451555824292413,0.718065558242925,OVER,0.4715623574264159,0.5284376425735839,0.0,0.5197421722382991,0.4802578277617009,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824399,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,443.1127136833333,7.5,12,7.724515558242924,8.218065558242925,4.275484441757076,3.781934441757075,4.5,0.22451555824292413,0.718065558242925,OVER,0.4715623574264159,0.5284376425735839,0.0,0.5197421722382991,0.4802578277617009,0.0,0.4782608695652174
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,822777,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,448.0761034833333,8.0,4,8.20899837787441,8.702548377874411,4.20899837787441,4.702548377874411,4.0,0.20899837787441022,0.702548377874411,UNDER,0.42170932205312317,0.4811159732585876,0.09717470468828901,0.4680803420219694,0.43596219751356924,0.0959574604644614,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,822777,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,448.1127136833333,8.0,4,8.20899837787441,8.702548377874411,4.20899837787441,4.702548377874411,4.0,0.20899837787441022,0.702548377874411,UNDER,0.42170932205312317,0.4811159732585876,0.09717470468828901,0.4680803420219694,0.43596219751356924,0.0959574604644614,0.4782608695652174
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824882,2026-08-14T20:17:11.836834Z,POST_PREDICTION_MARKET_OBSERVATION,177.80271943333335,8.0,2,7.955952402719436,8.449502402719437,5.955952402719436,6.449502402719437,6.0,-0.04404759728056362,0.4495024027194372,UNDER,0.3972243498351848,0.5054797113857812,0.09729593877903396,0.4445553235967462,0.4587123723239639,0.09673230407928994,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824882,2026-08-14T20:17:09.616441Z,POST_PREDICTION_MARKET_OBSERVATION,177.83972598333332,8.0,2,7.955952402719436,8.449502402719437,5.955952402719436,6.449502402719437,6.0,-0.04404759728056362,0.4495024027194372,UNDER,0.3972243498351848,0.5054797113857812,0.09729593877903396,0.4445553235967462,0.4587123723239639,0.09673230407928994,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,824159,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,503.0761034833333,8.0,17,7.681991755285065,8.175541755285066,9.318008244714935,8.824458244714934,9.0,-0.3180082447149353,0.17554175528506555,OVER,0.3702897585613294,0.5327226127668482,0.09698762867182242,0.41849682492642526,0.4842914342031879,0.09721174087038692,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,824159,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,503.1127136833333,8.0,17,7.681991755285065,8.175541755285066,9.318008244714935,8.824458244714934,9.0,-0.3180082447149353,0.17554175528506555,OVER,0.3702897585613294,0.5327226127668482,0.09698762867182242,0.41849682492642526,0.4842914342031879,0.09721174087038692,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,823993,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,591.0761034833333,8.5,13,8.179643371930684,8.673193371930685,4.820356628069316,4.326806628069315,4.5,-0.320356628069316,0.17319337193068485,OVER,0.4188910890355602,0.58110891096444,0.0,0.4653800756627139,0.5346199243372859,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,823993,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,591.1127136833333,8.5,13,8.179643371930684,8.673193371930685,4.820356628069316,4.326806628069315,4.5,-0.320356628069316,0.17319337193068485,OVER,0.4188910890355602,0.58110891096444,0.0,0.4653800756627139,0.5346199243372859,0.0,0.5
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,823913,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,623.0761034833333,7.5,4,7.6929850140873235,8.186535014087324,3.6929850140873235,4.186535014087324,3.5,0.1929850140873235,0.6865350140873243,UNDER,0.4683870660973088,0.5316129339026912,0.0,0.5167535299584473,0.48324647004155274,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,823913,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,623.1127136833333,7.5,4,7.6929850140873235,8.186535014087324,3.6929850140873235,4.186535014087324,3.5,0.1929850140873235,0.6865350140873243,UNDER,0.4683870660973088,0.5316129339026912,0.0,0.5167535299584473,0.48324647004155274,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-14,823185,2026-08-14T15:46:55.433791Z,POST_PREDICTION_MARKET_OBSERVATION,628.0761034833333,7.5,7,7.727099406914774,8.220649406914774,0.7270994069147738,1.2206494069147737,0.5,0.22709940691477382,0.7206494069147737,UNDER,0.4718220716609923,0.5281779283390077,0.0,0.5199865240512712,0.4800134759487289,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-14,823185,2026-08-14T15:46:53.237179Z,POST_PREDICTION_MARKET_OBSERVATION,628.1127136833333,7.5,7,7.727099406914774,8.220649406914774,0.7270994069147738,1.2206494069147737,0.5,0.22709940691477382,0.7206494069147737,UNDER,0.4718220716609923,0.5281779283390077,0.0,0.5199865240512712,0.4800134759487289,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,824239,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,81.97888865,7.5,7,7.557219809790545,8.050769809790545,0.5572198097905448,1.0507698097905447,0.5,0.05721980979054475,0.5507698097905447,UNDER,0.45459043337142285,0.5454095666285771,0.0,0.503742208336675,0.49625779166332495,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,824239,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,82.01051188333332,7.5,7,7.557219809790545,8.050769809790545,0.5572198097905448,1.0507698097905447,0.5,0.05721980979054475,0.5507698097905447,UNDER,0.45459043337142285,0.5454095666285771,0.0,0.503742208336675,0.49625779166332495,0.0,0.5217391304347826
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,824644,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,151.97888865000002,9.0,12,7.48076949045907,7.97431949045907,4.51923050954093,4.02568050954093,3.0,-1.5192305095409298,-1.0256805095409298,OVER,0.2673895888355637,0.6497088752124125,0.08290153595202353,0.3126633149140701,0.6009845975389051,0.08635208754702474,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,824644,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,152.01051188333335,9.0,12,7.48076949045907,7.97431949045907,4.51923050954093,4.02568050954093,3.0,-1.5192305095409298,-1.0256805095409298,OVER,0.2673895888355637,0.6497088752124125,0.08290153595202353,0.3126633149140701,0.6009845975389051,0.08635208754702474,0.4782608695652174
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,822775,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,198.97888865000002,7.0,5,7.948724224426722,8.442274224426722,2.948724224426722,3.442274224426722,2.0,0.948724224426722,1.442274224426722,UNDER,0.4938128085275646,0.40195680214462737,0.10423038932780782,0.5406252819192462,0.35871355462024257,0.10066116346051134,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,822775,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,199.01051188333335,7.5,5,7.948724224426722,8.442274224426722,2.948724224426722,3.442274224426722,2.5,0.448724224426722,0.9422742244267219,UNDER,0.4938128085275646,0.5061871914724352,0.0,0.5406252819192462,0.4593747180807539,0.0,0.47639484978540764
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,823184,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,256.97888865,7.5,8,7.652268339766789,8.14581833976679,0.3477316602332108,0.14581833976678915,0.5,0.15226833976678922,0.6458183397667892,OVER,0.46427038149793026,0.5357296185020698,0.0,0.5128755745539357,0.4871244254460643,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,823184,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,257.0105118833333,7.5,8,7.652268339766789,8.14581833976679,0.3477316602332108,0.14581833976678915,0.5,0.15226833976678922,0.6458183397667892,OVER,0.46427038149793026,0.5357296185020698,0.0,0.5128755745539357,0.4871244254460643,0.0,0.5108342361863488
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,823588,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,261.97888865,8.0,9,7.7394699173179085,8.23301991731791,1.2605300826820915,0.7669800826820907,1.0,-0.26053008268209155,0.23301991731790928,OVER,0.3759720757618623,0.5269355528472643,0.09709237139087334,0.4240109025817186,0.47884478824997073,0.09714430916831053,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,823588,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,262.0105118833333,8.0,9,7.7394699173179085,8.23301991731791,1.2605300826820915,0.7669800826820907,1.0,-0.26053008268209155,0.23301991731790928,OVER,0.3759720757618623,0.5269355528472643,0.09709237139087334,0.4240109025817186,0.47884478824997073,0.09714430916831053,0.4891657638136511
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,822941,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,381.97888865,7.5,7,7.736879487140698,8.230429487140698,0.7368794871406976,1.2304294871406984,0.5,0.23687948714069762,0.7304294871406984,UNDER,0.4728044318146412,0.5271955681853588,0.0,0.52091064574582,0.47908935425418,0.0,
DETAIL,CANONICAL_MULTIBOOK_CONSENSUS,,,,,,,,,,,,,2026-08-15,822941,2026-08-15T15:47:59.369287Z,POST_PREDICTION_MARKET_OBSERVATION,382.0105118833333,7.5,7,7.736879487140698,8.230429487140698,0.7368794871406976,1.2304294871406984,0.5,0.23687948714069762,0.7304294871406984,UNDER,0.4728044318146412,0.5271955681853588,0.0,0.52091064574582,0.47908935425418,0.0,0.47639484978540764
DETAIL,PINNACLE,,,,,,,,,,,,,2026-08-15,824480,2026-08-15T15:48:01.266681Z,POST_PREDICTION_MARKET_OBSERVATION,411.97888865,9.5,12,8.395487707028504,8.889037707028505,3.6045122929714957,3.110962292971495,2.5,-1.1045122929714957,-0.6109622929714948,OVER,0.35132826170591447,0.6486717382940856,0.0,0.3960505461664868,0.6039494538335134,0.0,
