game_pk,player_mlb_id,player,local_status,official_source_status,final_participation_role,final_batting_position,official_plate_appearances,official_at_bats,official_hits,official_doubles,official_triples,official_home_runs,official_total_bases,official_source_payload,official_source_sha256,source_observation_timestamp,source_acquisition,final_support_decision
824404,680757,Steven Kwan,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,2,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824404_a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59.json,a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59,2026-08-03T13:47:42.799675+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824404,682998,Corbin Carroll,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824404_a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59.json,a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59,2026-08-03T13:47:42.799675+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824404,683953,Travis Bazzana,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,2,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824404_a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59.json,a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59,2026-08-03T13:47:42.799675+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824404,700932,Kyle Manzardo,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824404_a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59.json,a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59,2026-08-03T13:47:42.799675+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824404,800050,Chase DeLauter,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,2,1,0,0,3,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824404_a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59.json,a057921b09fdd88472849e49e44bd292f77ded9b9a9db97ff867265c45b8ba59,2026-08-03T13:47:42.799675+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,663886,Tyler Stephenson,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,5,4,2,1,0,1,6,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,663968,Jake Mangum,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,2,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,663993,Nathaniel Lowe,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,5,4,3,2,0,0,5,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,664040,Brandon Lowe,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,3,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,668709,JJ Bleday,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,5,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,668804,Bryan Reynolds,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,682622,Noelvi Marte,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,7,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,682829,Elly De La Cruz,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,5,4,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,682848,Endy Rodríguez,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,7,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,693304,Nick Gonzales,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,699013,Esmerlyn Valdez,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824483,701398,Sal Stewart,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,5,5,1,0,0,1,4,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824483_cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496.json,cf852e14e00a7f25c0101af22aa07d30e1f7de23130aef478f5cf65abf70d496,2026-08-03T13:47:42.919848+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824648,663757,Trent Grisham,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824648_571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37.json,571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37,2026-08-03T13:47:43.034988+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824648,665862,Jazz Chisholm Jr.,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824648_571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37.json,571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37,2026-08-03T13:47:43.034988+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824648,691176,Jasson Domínguez,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,4,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824648_571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37.json,571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37,2026-08-03T13:47:43.034988+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824648,700250,Ben Rice,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824648_571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37.json,571f09cd4306c6fa0e295576b3a35b3ccd561d02c6cdda786ce72ea1fd140d37,2026-08-03T13:47:43.034988+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824807,547180,Bryce Harper,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,3,1,0,0,1,4,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,592663,J.T. Realmuto,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,3,2,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,607208,Trea Turner,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,624413,Pete Alonso,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,2,2,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,656941,Kyle Schwarber,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,2,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,664761,Alec Bohm,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,4,2,0,0,0,2,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,669016,Brandon Marsh,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,3,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,681082,Bryson Stott,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,7,3,1,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824807,683002,Gunnar Henderson,LOCAL_ROW_MISSING,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,2,2,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824807_2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc.json,2a44ea2187e7a1dfee280881268dabbf35012a0c562fa9a33f1107f758fffcfc,2026-08-03T13:47:43.153198+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_APPEARANCE_RESULT_RECOVERED
824891,621566,Matt Olson,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,2,0,0,1,5,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,643289,Mauricio Dubón,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,3,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,645277,Ozzie Albies,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,3,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,660670,Ronald Acuña Jr.,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,4,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,671277,Luis García Jr.,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_NONAPPEARANCE_SUPPORTED
824891,671739,Michael Harris II,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,3,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,677588,José Tena,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,6,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,682928,CJ Abrams,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,4,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,686611,Dylan Crews,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,686948,Drake Baldwin,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,695578,James Wood,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,3,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
824891,695734,Daylen Lile,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,2,4,3,1,0,0,0,1,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_824891_48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf.json,48a2b40602f579a951a58901b3d81be221c0e7969ab040af818ed22c3b3992cf,2026-08-03T13:47:43.270411+00:00,PRESERVED_OFFICIAL_FEED,LOCAL_ROW_VERIFIED_EXACT
822783,802139,JJ Wetherholt,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,backend/mlb/exports/cleanroom_v1/bol_tb15/schedule_cohorts/2026-08-02/outcome_sources/game_822783_3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087.json,3d28f303484db711ad0f1b949c50dd69098dcee039338696fe9532b662cf9087,2026-08-03T13:47:42.240378+00:00,PRESERVED_OFFICIAL_FEED,OFFICIAL_NONAPPEARANCE_SUPPORTED
823996,592885,Christian Yelich,LOCAL_ROW_MISSING,OFFICIAL_NONAPPEARANCE_SUPPORTED,DID_NOT_APPEAR,,0,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,OFFICIAL_NONAPPEARANCE_SUPPORTED
823996,641343,Jake Bauers,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,5,4,3,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
823996,661388,William Contreras,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,4,4,3,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
823996,668930,Brice Turang,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,1,4,4,1,0,0,0,1,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
823996,669003,Garrett Mitchell,LOCAL_ROW_VERIFIED_EXACT,OFFICIAL_APPEARANCE_RESULT_RECOVERED,STARTED,3,4,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_cleanroom_august2_normal_outcome_reconciliation/2026-08-03/official_sources/game_823996_66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4.json,66b7572a14be3c53fdb9f90fde555f8836e84f8c83f3acc768a4872dc45937e4,2026-08-03T16:12:38.628142+00:00,FRESH_OFFICIAL_RECOVERY,LOCAL_ROW_VERIFIED_EXACT
