slate_date,game_pk,player_mlb_id,player,original_partition,over_odds,under_odds,market_observation_timestamp,market_source_payload,market_source_sha256
2026-08-02,824648,691176,Jasson Domínguez,FORMERLY_LINEUP_ADMITTED,161,-213,2026-08-02 15:45:03+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_7cae5f89359f34f8e1b03d1c46f2c3d6.json,f0232977ebf7766eaf47cbd5e2e1c8c67b784f4616b5301afed0bac4d26c969b
2026-08-02,824648,700250,Ben Rice,FORMERLY_LINEUP_ADMITTED,134,-175,2026-08-02 15:45:03+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_7cae5f89359f34f8e1b03d1c46f2c3d6.json,f0232977ebf7766eaf47cbd5e2e1c8c67b784f4616b5301afed0bac4d26c969b
2026-08-02,824807,547180,Bryce Harper,FORMERLY_LINEUP_ADMITTED,124,-161,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,592663,J.T. Realmuto,FORMERLY_LINEUP_ADMITTED,144,-189,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,607208,Trea Turner,FORMERLY_LINEUP_ADMITTED,115,-149,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,624413,Pete Alonso,FORMERLY_LINEUP_ADMITTED,146,-192,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,656941,Kyle Schwarber,FORMERLY_LINEUP_ADMITTED,122,-159,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,664761,Alec Bohm,FORMERLY_LINEUP_ADMITTED,146,-192,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,669016,Brandon Marsh,FORMERLY_LINEUP_ADMITTED,146,-192,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,681082,Bryson Stott,FORMERLY_LINEUP_ADMITTED,161,-213,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824807,683002,Gunnar Henderson,FORMERLY_LINEUP_ADMITTED,149,-196,2026-08-02 15:45:20+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_0a83565a7c1b5059b188a176bf7ef21f.json,1c935246aace80c2881318ec41d7166a4998fdf80a0d97e35c8610a8df06da24
2026-08-02,824891,621566,Matt Olson,FORMERLY_LINEUP_ADMITTED,134,-175,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,643289,Mauricio Dubón,FORMERLY_LINEUP_ADMITTED,164,-217,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,645277,Ozzie Albies,FORMERLY_LINEUP_ADMITTED,149,-196,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,660670,Ronald Acuña Jr.,FORMERLY_LINEUP_ADMITTED,136,-179,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,671277,Luis García Jr.,FORMERLY_LINEUP_ADMITTED,118,-154,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,671739,Michael Harris II,FORMERLY_LINEUP_ADMITTED,118,-154,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,677588,José Tena,FORMERLY_LINEUP_ADMITTED,171,-227,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,682928,CJ Abrams,FORMERLY_LINEUP_ADMITTED,124,-161,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,686611,Dylan Crews,FORMERLY_LINEUP_ADMITTED,158,-208,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,686948,Drake Baldwin,FORMERLY_LINEUP_ADMITTED,126,-164,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,695578,James Wood,FORMERLY_LINEUP_ADMITTED,128,-167,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,824891,695734,Daylen Lile,FORMERLY_LINEUP_ADMITTED,134,-175,2026-08-02 15:45:41+00:00,/Users/jerrystrain/Projects/proppadia/backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-08-02/cleanroom_20260802T154517Z/event_279531c847530b5f8dc9fa88594748e6.json,764e46732743337c1847fe1340c2e4a545cf26ae91583e0574298ae55484f993
2026-08-02,822783,802139,JJ Wetherholt,FORMERLY_LINEUP_NOT_CONFIRMED,109,-141,,,
2026-08-02,823996,592885,Christian Yelich,FORMERLY_LINEUP_NOT_CONFIRMED,144,-189,,,
2026-08-02,823996,641343,Jake Bauers,FORMERLY_LINEUP_NOT_CONFIRMED,164,-217,,,
2026-08-02,823996,661388,William Contreras,FORMERLY_LINEUP_NOT_CONFIRMED,128,-167,,,
2026-08-02,823996,668930,Brice Turang,FORMERLY_LINEUP_NOT_CONFIRMED,134,-175,,,
2026-08-02,823996,669003,Garrett Mitchell,FORMERLY_LINEUP_NOT_CONFIRMED,161,-213,,,
2026-08-02,823996,683734,Andrew Vaughn,FORMERLY_LINEUP_NOT_CONFIRMED,140,-185,,,
2026-08-02,823996,687263,Zach Neto,FORMERLY_LINEUP_NOT_CONFIRMED,178,-238,,,
2026-08-02,823996,694192,Jackson Chourio,FORMERLY_LINEUP_NOT_CONFIRMED,113,-147,,,
2026-08-02,824163,572233,Christian Walker,FORMERLY_LINEUP_NOT_CONFIRMED,155,-204,,,
2026-08-02,824163,665161,Jeremy Peña,FORMERLY_LINEUP_NOT_CONFIRMED,106,-137,,,
2026-08-02,824163,670541,Yordan Alvarez,FORMERLY_LINEUP_NOT_CONFIRMED,-105,-123,,,
2026-08-02,824163,670623,Isaac Paredes,FORMERLY_LINEUP_NOT_CONFIRMED,141,-185,,,
2026-08-02,824163,673237,Yainer Diaz,FORMERLY_LINEUP_NOT_CONFIRMED,146,-192,,,
2026-08-02,824323,516782,Starling Marte,FORMERLY_LINEUP_NOT_CONFIRMED,102,-132,,,
2026-08-02,824323,623205,Andrew Velazquez,FORMERLY_LINEUP_NOT_CONFIRMED,174,-233,,,
2026-08-02,824323,650489,Willi Castro,FORMERLY_LINEUP_NOT_CONFIRMED,112,-145,,,
2026-08-02,824323,664983,Jake McCarthy,FORMERLY_LINEUP_NOT_CONFIRMED,-130,101,,,
2026-08-02,824323,666160,Mickey Moniak,FORMERLY_LINEUP_NOT_CONFIRMED,-139,107,,,
2026-08-02,824323,670231,John Rave,FORMERLY_LINEUP_NOT_CONFIRMED,139,-182,,,
2026-08-02,824323,671289,Tyler Freeman,FORMERLY_LINEUP_NOT_CONFIRMED,134,-175,,,
2026-08-02,824323,678662,Ezequiel Tovar,FORMERLY_LINEUP_NOT_CONFIRMED,132,-172,,,
2026-08-02,824323,679845,Nick Loftin,FORMERLY_LINEUP_NOT_CONFIRMED,-112,-115,,,
2026-08-02,824323,681198,TJ Rumfield,FORMERLY_LINEUP_NOT_CONFIRMED,-111,-116,,,
2026-08-02,824323,686475,Tyler Tolbert,FORMERLY_LINEUP_NOT_CONFIRMED,126,-164,,,
2026-08-02,824323,686555,Isaac Collins,FORMERLY_LINEUP_NOT_CONFIRMED,-102,-127,,,
2026-08-02,824323,687859,Troy Johnston,FORMERLY_LINEUP_NOT_CONFIRMED,126,-164,,,
2026-08-02,824323,691720,Kyle Karros,FORMERLY_LINEUP_NOT_CONFIRMED,104,-135,,,
2026-08-02,824323,694249,Cole Carrigg,FORMERLY_LINEUP_NOT_CONFIRMED,-106,-122,,,
2026-08-02,824323,695600,Carter Jensen,FORMERLY_LINEUP_NOT_CONFIRMED,-119,-109,,,
2026-08-02,824323,696100,Hunter Goodman,FORMERLY_LINEUP_NOT_CONFIRMED,-127,-102,,,
