scope_type,scope,games,mean_raw_forecast,mean_actual_total,mean_run_residual,median_run_residual,mae,rmse
DATE,2026-05-17,15,8.594259548793598,9.866666666666667,1.2724071178730667,1.1750665751014937,2.9920347160904224,3.785793907850503
DATE,2026-05-18,14,8.56600762400924,10.857142857142858,2.291135233133619,2.0208228234058314,4.805759172998898,6.361764292379671
DATE,2026-05-19,15,8.550240595370237,9.066666666666666,0.5164260712964286,-0.7269396846724412,3.336767902303964,4.570942535932556
DATE,2026-05-20,15,8.583057057423023,7.8,-0.7830570574230227,-0.9453615452499706,2.50524496888615,2.904055985793123
DATE,2026-05-21,7,8.59413888318545,5.285714285714286,-3.308424597471164,-4.581899705407379,4.201226659455843,4.682857191298701
DATE,2026-05-22,14,8.132405344437393,7.785714285714286,-0.3466910587231055,-1.2659137433460548,3.8986295010298293,4.463578723232002
DATE,2026-05-23,14,8.352269133220803,7.0,-1.352269133220804,-2.3347821841714005,3.6807319195406802,4.21127488516508
DATE,2026-05-24,15,8.302281094500175,7.2,-1.102281094500175,-2.0973693906556807,3.6677112354005947,4.095908892426084
DATE,2026-05-25,13,8.228307733903197,8.153846153846153,-0.0744615800570428,0.08076199838737885,2.716006675290731,3.6040535953641
DATE,2026-05-26,15,8.286580646095924,11.2,2.9134193539040756,1.1552957463495739,4.141024335942199,5.55761614437829
DATE,2026-05-27,15,8.260611084914624,7.333333333333333,-0.9272777515812921,-2.069324092714897,3.5287362451614532,4.232089189751808
DATE,2026-05-28,6,8.352465208305624,7.666666666666667,-0.6857985416389568,-0.5251188314958917,2.13779980284933,2.9012994650311303
DATE,2026-05-29,15,8.487783068566301,10.733333333333333,2.245550264767031,2.6010402457156907,2.833156093224513,3.419463342865866
DATE,2026-05-30,15,8.433388575862693,10.466666666666667,2.0332780908039747,0.8700548779905599,3.0343192437813893,4.2256905536540055
DATE,2026-05-31,15,8.397363104084183,10.266666666666667,1.869303562582483,1.3185889742150358,4.613384065598885,5.972045885489264
DATE,2026-06-01,9,8.28257258899895,11.444444444444445,3.1618718554454954,2.687412786597001,5.765034584419959,6.592749036307122
DATE,2026-06-02,15,8.22366886623575,9.266666666666667,1.0429978004309186,1.5413155758849104,2.8871320238692837,3.503696866790056
DATE,2026-06-03,15,8.23369345051943,8.666666666666666,0.43297321614723727,-0.08711069185481968,2.9049412920593314,4.377089689410886
DATE,2026-06-04,9,8.304735088210947,10.11111111111111,1.8063760229001642,1.3182618584473556,4.395198543530749,5.67659179552585
DATE,2026-06-05,15,8.306419616432528,10.2,1.8935803835674714,0.9459114745541903,4.23248777302988,5.387306726595536
DATE,2026-06-06,14,8.222834600480816,8.0,-0.2228346004808146,-1.4533896223348348,2.603450043087087,3.0538659619465034
DATE,2026-06-07,15,8.304082616533643,9.133333333333333,0.829250716799691,0.31882327203163996,3.241088531984774,4.091491213553365
DATE,2026-06-08,8,8.361722358123739,10.625,2.2632776418762623,0.29478872143206125,3.993253474914906,7.132842367017301
DATE,2026-06-09,15,8.436267436851175,9.933333333333334,1.4970658964821582,1.0773363707282941,2.801441869505203,3.6451699238440995
DATE,2026-06-10,15,8.538284777942499,10.0,1.4617152220575003,1.140297493729082,3.863110301947729,5.015828923719365
DATE,2026-06-11,7,8.657541024508658,9.428571428571429,0.7710304040627695,1.9419714133929382,3.471633243993447,3.852814101920886
DATE,2026-06-12,15,8.231306054130505,10.333333333333334,2.1020272792028285,1.8883270964855452,3.2882049586770212,4.175320502413857
DATE,2026-06-13,15,8.333593121245158,8.933333333333334,0.5997402120881744,-0.3660174513706682,3.6213203310866264,4.428120418272323
DATE,2026-06-14,14,8.434201813322359,9.857142857142858,1.4229410438204992,0.41334702240879384,3.473122973950152,6.345147497398952
DATE,2026-06-15,10,8.271843778175125,8.6,0.3281562218248754,-0.045709416312119444,2.535627732772378,2.861594733306937
DATE,2026-06-16,15,8.308543183748622,7.733333333333333,-0.5752098504152889,-0.9000183958177299,2.9086991315827215,3.5760169075133055
DATE,2026-06-17,14,8.27830443425403,10.428571428571429,2.150266994317398,1.341257111208912,3.4074325497652995,4.267531278546804
DATE,2026-06-18,8,8.282068448498297,8.625,0.3429315515017036,-1.5121139221846986,3.9648884807112843,5.141656437150955
DATE,2026-06-19,14,8.338637188238199,10.785714285714286,2.447077097476085,1.0984274197775568,4.149344338381497,5.550331920319505
DATE,2026-06-20,14,8.391138699413444,9.714285714285714,1.3231470148722697,-0.10569043721928129,4.018320399680612,5.587267249562861
DATE,2026-06-21,14,8.420017781971946,9.285714285714286,0.8656965037423394,-0.45332058055387714,3.995628315031571,5.171836358641551
DATE,2026-06-22,12,8.370521641491958,5.333333333333333,-3.037188308158624,-3.3136172979867267,3.550581045952996,4.006626258428659
DATE,2026-06-23,15,8.36930820629441,10.0,1.6306917937055914,-1.124430598562963,5.229042621736662,6.209787815782347
DATE,2026-06-24,16,8.42773635875376,9.25,0.8222636412462401,0.14431427540725217,3.072209027190815,3.5214242573042194
DATE,2026-06-25,8,8.325185272963687,10.125,1.799814727036313,1.496637509960272,4.045593069331495,4.7154764854744515
DATE,2026-06-26,15,8.054530460404287,8.533333333333333,0.47880287292904605,-0.28424815932481096,3.563191281602344,5.260258574721285
DATE,2026-06-27,15,8.090873767704961,9.066666666666666,0.975792898961704,-1.0156874199145296,3.4158943425347417,4.366408569642907
DATE,2026-06-28,15,8.160358212493714,7.666666666666667,-0.49369154582704794,-0.848827633693694,2.384727146707468,2.6873850876515646
DATE,2026-06-29,13,8.375892511550967,9.846153846153847,1.470261334602878,0.8999964199870263,2.7060228961675814,3.873104672177651
DATE,2026-06-30,15,8.433699563352866,10.466666666666667,2.032967103313801,1.4410734121253892,3.194613810343458,3.990033352497453
DATE,2026-07-01,14,8.49422068870702,10.571428571428571,2.0772078827215497,0.3868730247648635,3.9456015667956854,5.849311750109998
DATE,2026-07-02,9,8.067791093148397,11.333333333333334,3.2655422401849363,3.205247002461867,5.332961009412938,6.355648479814265
DATE,2026-07-03,13,8.412064195993318,9.461538461538462,1.049474265545142,-0.886932461358839,4.1927785085175735,5.201702671483836
DATE,2026-07-04,15,8.4610067359962,9.133333333333333,0.6723265973371326,-0.6860904448474798,3.863604824521969,4.775461569685972
DATE,2026-07-05,15,8.332002422521311,9.733333333333333,1.4013309108120233,1.4491771459852973,4.152776545597443,4.933464249381125
DATE,2026-07-06,8,8.314776637477589,12.375,4.060223362522409,3.9992817967297096,5.00681592682765,6.446984229665368
DATE,2026-07-07,16,8.122358679892312,10.0625,1.9401413201076894,0.7727340363614461,3.692835651786361,5.85811072157539
DATE,2026-07-08,15,8.080401822412588,8.8,0.7195981775874133,0.32610514514354083,3.9203177034232146,4.7053175269415535
DATE,2026-07-09,13,8.212099984103107,8.692307692307692,0.4802077082045854,1.4951266082793957,4.357364784322523,4.812559104839859
DATE,2026-07-10,14,8.165432530407594,8.285714285714286,0.12028175530669204,0.10299098265435447,2.375136735715725,3.1797402492117373
DATE,2026-07-11,16,8.168576446183284,7.4375,-0.731076446183285,-1.4455818552428732,3.222865785557601,3.7970409804845096
DATE,2026-07-12,15,8.189223942591815,8.733333333333333,0.5441093907415196,0.3092018475725,2.7426859991485184,3.5631527734816424
DATE,2026-07-16,1,8.505117798996856,5.0,-3.5051177989968565,-3.5051177989968565,3.5051177989968565,3.5051177989968565
DATE,2026-07-17,14,8.176785896931504,9.714285714285714,1.5374998173542096,-0.13626004487001397,4.317071631078409,6.214543181619599
DATE,2026-07-18,15,8.301889789011023,9.066666666666666,0.7647768776556424,-0.00604043813115851,2.7225219098359092,3.6318449052121644
DATE,2026-07-19,16,8.393674025003055,9.0625,0.6688259749969464,-0.42473535686059805,3.744687111886063,4.704828294471554
DATE,2026-07-20,15,8.41792670580462,10.6,2.182073294195382,2.71696255343919,3.5879730325841375,4.407740111677994
DATE,2026-07-21,13,8.21059070340834,8.692307692307692,0.4817169888993529,-0.05221891949414115,3.2086905430844306,3.6581161148045935
DATE,2026-07-22,17,8.266705083594347,8.588235294117647,0.3215302105232994,-0.4840513559337669,3.2790835837660666,4.617720870918418
DATE,2026-07-23,5,7.967522984761874,8.4,0.43247701523812604,-0.6732551275478507,3.9449883166980784,4.638501772434485
DATE,2026-07-24,15,8.204696263739557,7.6,-0.6046962637395569,-1.9410603488786036,3.8477736001138667,4.388641954458027
DATE,2026-07-25,15,8.122316334541843,6.933333333333334,-1.1889830012085092,-0.9914698563817232,2.7676717219474622,3.308232950707238
DATE,2026-07-26,15,8.285376094412017,10.666666666666666,2.3812905722546494,2.394277730477989,4.11936568336394,5.266154686857172
DATE,2026-07-27,11,8.38433875016017,9.818181818181818,1.4338430680216485,1.8653192772929312,4.366408455631056,4.837799179912099
DATE,2026-07-28,15,8.21498462154333,8.933333333333334,0.7183487117900036,2.3698901729933155,4.802966542944987,5.117276723454452
DATE,2026-07-29,16,8.407668480497698,7.8125,-0.5951684804976959,-2.509202919426201,4.571660236727345,5.342381860615208
DATE,2026-07-30,10,8.27570431147505,6.3,-1.9757043114750494,-1.9592500917644333,2.238202891923622,2.621081194666725
DATE,2026-07-31,15,8.288981999590009,8.333333333333334,0.04435133374332363,-0.3096399120656015,3.0026857299583063,3.768929752114704
DATE,2026-08-01,15,8.334732951482273,8.733333333333333,0.39860038185106067,-0.973480558152052,3.869615583080943,4.937505566237155
DATE,2026-08-02,15,8.246239313704596,7.933333333333334,-0.31290598037126166,-0.132359349632873,2.9399340942696828,3.40068824780658
DATE,2026-08-03,8,8.488198121907399,11.125,2.6368018780926024,-0.1910682915892985,5.166492987538753,6.739387680919013
DATE,2026-08-04,15,8.145685875390264,8.466666666666667,0.32098079127640333,0.1978698487571693,2.8613011364144114,3.7291972619443805
DATE,2026-08-05,15,8.232078585971497,7.4,-0.8320785859714975,-1.6067233714949092,3.497448147462662,3.922267150656356
DATE,2026-08-06,5,8.411675961188376,12.0,3.5883240388116233,1.2790619461433135,5.16741202991399,7.175409064695315
DATE,2026-08-07,14,7.99099257170045,7.928571428571429,-0.0624211431290212,-0.4367969966011329,2.7030999137419363,3.4202156573620712
DATE,2026-08-08,15,7.9937348417205785,8.2,0.20626515827942243,0.22116894772022277,2.1431085324303534,2.753609699029807
DATE,2026-08-09,15,7.914413180263788,9.0,1.0855868197362137,0.14708105282588768,3.193158719685026,3.9072044042400265
DATE,2026-08-10,10,8.20880252961017,9.6,1.3911974703898307,2.2658940104305576,3.653677123606671,4.049237660357942
DATE,2026-08-11,15,8.153726876463583,7.6,-0.5537268764635831,-1.6023005493366025,3.381361590272291,3.8971161956886693
DATE,2026-08-12,15,8.208182232897062,9.466666666666667,1.258484433769605,1.3890641549901126,2.8661564331910863,3.7523651707103727
DATE,2026-08-13,8,7.981338943906008,8.125,0.14366105609399193,-0.8547475466535017,3.956189880591209,5.012187935593001
DATE,2026-08-14,14,7.961287468228734,8.285714285714286,0.32442681748555174,0.18402695771693756,4.40262146235398,4.915123968225351
DATE,2026-08-15,15,7.945804434480427,8.2,0.2541955655195722,-0.2910162409905084,2.948089176955229,3.6862809135028853
WEEK,2025-W12,2,9.683076958687234,7.0,-2.6830769586872343,-2.6830769586872343,2.6830769586872343,3.1669442890785544
WEEK,2025-W13,51,8.830480519459917,8.313725490196079,-0.5167550292638379,-1.6050247534433986,3.516157143127718,4.758236181987475
WEEK,2025-W14,90,8.835687690031712,9.322222222222223,0.48653453219050913,-0.45869153630878046,3.6529515145058933,4.75589406248073
WEEK,2025-W15,91,8.941372808053215,7.956043956043956,-0.9853288520092581,-1.507746900847355,3.282347465046096,3.9733820038449745
WEEK,2025-W16,95,8.734465593171427,8.810526315789474,0.07606072261804517,-0.323295702788684,3.8933600118394835,5.126516808799346
WEEK,2025-W17,91,8.815728255142101,8.384615384615385,-0.43111287052671715,-1.6096755410636074,3.388673230440916,4.027062224222897
WEEK,2025-W18,94,8.644235752655362,9.117021276595745,0.47278552394038,0.07837042079960232,3.380399426165532,4.36684238478752
WEEK,2025-W19,93,8.959832673515693,8.96774193548387,0.00790926196817686,-0.6510185109108164,3.3882006532397733,4.504752863423858
WEEK,2025-W20,92,8.475078180191991,8.532608695652174,0.057530515460181855,-1.2372328048601737,4.125328017263283,5.202831547045432
WEEK,2025-W21,94,8.931595263218277,8.414893617021276,-0.5167016461970007,-0.9840418616406046,3.78263511560706,4.556831416731395
WEEK,2025-W22,91,8.500470763780667,8.296703296703297,-0.20376746707737045,-1.1161637898051833,4.180110838522002,5.0727193858131345
WEEK,2025-W23,94,8.800770924795698,8.287234042553191,-0.5135368822425067,-1.286357390626371,3.634335597666234,4.506063717383671
WEEK,2025-W24,92,8.579708310596505,8.967391304347826,0.3876829937513227,-0.1575244089625194,3.6701554749965903,4.4866169085529695
WEEK,2025-W25,95,8.784785452655179,9.526315789473685,0.7415303368185071,-0.11976548846617696,3.6890974046387526,4.797703903723923
WEEK,2025-W26,93,8.584534161353279,9.10752688172043,0.5229927203671526,0.07345825436254039,4.056498481819451,5.214526529378626
WEEK,2025-W27,93,8.669075460856702,8.806451612903226,0.13737615204652573,0.034037500484807026,3.511749229745344,4.3256668054782
WEEK,2025-W28,95,8.676319395203608,9.010526315789473,0.3342069205858658,0.2602027447794697,3.147629058083107,3.9143641871863415
WEEK,2025-W29,45,8.565555817103741,9.444444444444445,0.8788886273407049,0.6775164633122106,3.286179676231914,4.090715139712318
WEEK,2025-W30,95,8.594538376350378,8.631578947368421,0.03704057101804166,-0.9998483299986596,3.5201026318246,4.3755849021133555
WEEK,2025-W31,93,8.742559063735692,9.731182795698924,0.9886237319632334,0.4100603239872651,4.090834189359299,5.615627030259544
WEEK,2025-W32,93,8.472413663935534,9.172043010752688,0.699629346817153,0.2259859152402015,3.2026424859806513,4.205969162835981
WEEK,2025-W33,93,8.657785210268662,9.344086021505376,0.6863008112367153,-0.09132138391316502,3.6742412396871247,4.616253330917139
WEEK,2025-W34,95,8.631556159840926,9.221052631578948,0.5894964717380224,0.5268944502616169,3.166010521817708,4.289033462597546
WEEK,2025-W35,96,8.586445544535525,9.583333333333334,0.9968877887978075,0.37389447718587476,3.965665876257359,5.166387585320284
WEEK,2025-W36,93,8.646628183751163,9.67741935483871,1.0307911710875448,-0.15946627906221167,3.848333302694688,4.988838201882853
WEEK,2025-W37,95,8.416570134053298,8.778947368421052,0.36237723436775415,-0.009105665713148525,3.335957723424661,4.1586573936735745
WEEK,2025-W38,96,8.659876788812364,8.614583333333334,-0.04529345547903052,-0.4657083088733307,3.3920384787790354,4.262545853138075
WEEK,2025-W39,90,8.445461742969869,8.122222222222222,-0.32323952074764584,-1.1520175466264257,3.138214753478708,3.846424584355878
WEEK,2025-W40,3,8.334418791378264,3.6666666666666665,-4.6677521247115985,-4.566672083776297,4.6677521247115985,4.679011303258528
WEEK,2026-W13,47,8.330745801181008,8.97872340425532,0.647977603074311,-0.30435734103843615,3.656468347809937,4.626662376482685
WEEK,2026-W14,92,8.620013538251003,8.695652173913043,0.07563863566204213,-0.003601368319142928,3.8365979576257194,4.75213443038576
WEEK,2026-W15,94,8.519412599149128,8.446808510638299,-0.0726040885108316,-0.14477005986481384,3.194025720191957,3.972923018078904
WEEK,2026-W16,95,8.58128343012598,9.442105263157895,0.8608218330319148,0.24285849162943585,3.9258465334400765,4.810188200516135
WEEK,2026-W17,93,8.408487349453154,9.666666666666666,1.258179317213514,0.6810890242018601,3.587764847254432,4.5834921562958995
WEEK,2026-W18,92,8.454310744047485,8.695652173913043,0.24134142986555834,-0.7329877985537498,3.375002977574637,4.352921807515359
WEEK,2026-W19,94,8.362209946362759,8.138297872340425,-0.22391207402233393,-1.0916979985744604,3.324507472858225,4.051226221179014
WEEK,2026-W20,92,8.41601843757959,8.66304347826087,0.2470250406812812,-0.036668098524925696,3.365647606151199,4.071749751961777
WEEK,2026-W21,94,8.429810668245146,8.053191489361701,-0.3766191788834441,-0.8359451711260077,3.674958899202374,4.541631048888817
WEEK,2026-W22,94,8.351794563653524,9.595744680851064,1.2439501171975405,0.45649290020742317,3.408448780335129,4.530684788582824
WEEK,2026-W23,92,8.26547197551566,9.402173913043478,1.1367019375278187,0.9377422346263158,3.5529906855317894,4.627106301595014
WEEK,2026-W24,89,8.411990587366333,9.853932584269662,1.4419419969033307,1.1310660924043763,3.466093753492407,4.979611962699865
WEEK,2026-W25,89,8.332545017755658,9.370786516853933,1.0382414990982733,0.05354252244950075,3.580854276260456,4.720225553133617
WEEK,2026-W26,96,8.25018315963681,8.5625,0.31231684036319013,-1.0543373354703993,3.5731238794777,4.514697603523927
WEEK,2026-W27,94,8.384822101131544,10.01063829787234,1.6258161967407956,1.1410894775272333,3.841323584975597,4.984316006391011
WEEK,2026-W28,97,8.167947595991166,8.97938144329897,0.8114338473078045,0.03138179320135848,3.5108088912052944,4.6278510393014685
WEEK,2026-W29,46,8.30015764328809,9.173913043478262,0.8737554001901707,-0.1557647286291548,3.5803683276480487,4.901185566184239
WEEK,2026-W30,95,8.237515910175707,8.821052631578947,0.5835367214032398,-0.11246933638116552,3.4949905277658133,4.358314588382607
WEEK,2026-W31,97,8.307026271642048,8.29896907216495,-0.008057199477098985,-1.0708482933169226,3.7400733502332386,4.458086125006747
WEEK,2026-W32,87,8.116397103852865,8.689655172413794,0.5732580685609283,0.04489049536121037,3.2234212745075155,4.243525244415368
WEEK,2026-W33,77,8.078083955326859,8.519480519480519,0.4413965641536607,0.5071414071854639,3.477364918961444,4.180977453744289
MONTH,2025-03,67,8.827812155350381,8.865671641791044,0.037859486440663136,-1.0006280994677539,3.459347579690213,4.6974099158013285
MONTH,2025-04,391,8.819599613164376,8.657289002557544,-0.1623106106068309,-0.8278022392809703,3.5855989447330288,4.550634465814431
MONTH,2025-05,411,8.718327979039392,8.632603406326034,-0.08572457271335782,-0.767267686356103,3.7809006697564578,4.747655789200722
MONTH,2025-06,397,8.677346327634265,8.894206549118389,0.21686022148412218,-0.36400721403368586,3.745748250428617,4.7398749484896445
MONTH,2025-07,369,8.641970696279103,8.997289972899729,0.35531927662062673,0.1950619709945549,3.428727830548406,4.25929769103102
MONTH,2025-08,421,8.609697780086105,9.368171021377671,0.7584732412915683,0.31432051437680464,3.5989458702492727,4.810897705014313
MONTH,2025-09,377,8.541521402629527,8.761273209549072,0.21975180691954507,-0.5666611312662582,3.440024559750543,4.339407495294092
MONTH,2026-03,76,8.38045826543501,8.618421052631579,0.23796278719657005,-0.8555262996547386,3.6397654401043664,4.4803184343566675
MONTH,2026-04,392,8.509436511603987,9.10969387755102,0.6002573659470338,0.03627946743758681,3.601347759268801,4.531261985154204
MONTH,2026-05,419,8.414313371360787,8.608591885441527,0.19427851408073843,-0.34103816139304755,3.441074884402912,4.321433372127148
MONTH,2026-06,394,8.320042563525096,9.347715736040609,1.0276731725155146,0.4374237992763712,3.502971865360708,4.658414768912789
MONTH,2026-07,371,8.265526484222299,9.008086253369273,0.7425597691469741,-0.30367607576607547,3.70862611226743,4.72337124563126
MONTH,2026-08,194,8.128111322542114,8.56701030927835,0.43889898673623506,0.09598123739557263,3.3522577051672395,4.218156491491043
CUMULATIVE,2025-03-18,1,9.365525817906715,5.0,-4.365525817906715,-4.365525817906715,4.365525817906715,4.365525817906715
CUMULATIVE,2025-03-19,2,9.683076958687234,7.0,-2.6830769586872343,-2.6830769586872343,2.6830769586872343,3.1669442890785544
CUMULATIVE,2025-03-27,16,8.856220858426294,9.0,0.1437791415737052,0.4327663062196594,2.2858518786109148,2.9503286953954873
CUMULATIVE,2025-03-28,25,8.849962366692248,8.44,-0.4099623666922486,-0.8320351505705759,2.444062600899096,3.0428698132767353
CUMULATIVE,2025-03-29,40,8.847073904673318,8.4,-0.4470739046733162,-1.3477267249792728,3.474346768291624,4.919720594029134
CUMULATIVE,2025-03-30,53,8.862653969996794,8.264150943396226,-0.5985030266005698,-1.6050247534433986,3.4847201550356237,4.707962869161875
CUMULATIVE,2025-03-31,67,8.827812155350381,8.865671641791044,0.037859486440663136,-1.0006280994677539,3.459347579690213,4.6974099158013285
CUMULATIVE,2025-04-01,80,8.831964539430823,8.6375,-0.19446453943082265,-1.1790250446730406,3.4642690166519055,4.600996515958578
CUMULATIVE,2025-04-02,95,8.824817620006598,8.463157894736842,-0.36165972526975565,-1.3732267485901968,3.437768195611201,4.5080799407417285
CUMULATIVE,2025-04-03,100,8.830415444023554,8.44,-0.39041544402355444,-1.4625492698927962,3.520427947173008,4.562023790620344
CUMULATIVE,2025-04-04,114,8.835023496722561,8.666666666666666,-0.16835683005589352,-1.2210728502446893,3.580125867973838,4.6673913283461905
CUMULATIVE,2025-04-05,128,8.84323867897526,8.6953125,-0.14792617897525903,-1.1790250446730406,3.537400526500596,4.599373973724527
CUMULATIVE,2025-04-06,143,8.845682185403389,8.93006993006993,0.08438774466654284,-1.0006280994677539,3.590600031625304,4.738185905857786
CUMULATIVE,2025-04-07,154,8.860878472700467,8.792207792207792,-0.06867068049267538,-1.039109318057882,3.5283414881004016,4.655536595707449
CUMULATIVE,2025-04-08,169,8.869942215721963,8.70414201183432,-0.16580020388764266,-1.127462590291609,3.588541053628224,4.6695233716066555
CUMULATIVE,2025-04-09,184,8.883537841300582,8.646739130434783,-0.23679871086579976,-1.1355221245273794,3.605652463962672,4.666717250030632
CUMULATIVE,2025-04-10,190,8.89358656659906,8.615789473684211,-0.2777970929148478,-1.2210728502446893,3.5678893047019526,4.616240503138106
CUMULATIVE,2025-04-11,204,8.888861366130595,8.651960784313726,-0.2369005818168681,-1.1025265634698096,3.518218299878414,4.560345185185724
CUMULATIVE,2025-04-12,219,8.884407174854072,8.60730593607306,-0.27710123878101256,-1.0775905366480103,3.5104718501288885,4.528158117083463
CUMULATIVE,2025-04-13,234,8.882895205322765,8.551282051282051,-0.3316131540407133,-1.1790250446730406,3.470724033511167,4.456386268307769
CUMULATIVE,2025-04-14,244,8.873794846529494,8.651639344262295,-0.22215550226719902,-1.039109318057882,3.4831776582793803,4.449368384464082
CUMULATIVE,2025-04-15,259,8.864916797861747,8.613899613899614,-0.25101718396213457,-0.9593537341976752,3.4665022721814833,4.425042397602064
CUMULATIVE,2025-04-16,274,8.860270155271651,8.532846715328468,-0.32742343994318246,-1.1025265634698096,3.469473260280866,4.411196927034115
CUMULATIVE,2025-04-17,284,8.858453882870279,8.528169014084508,-0.33028486878577085,-1.011272900854065,3.436325055470091,4.397862414917688
CUMULATIVE,2025-04-18,298,8.846853066603849,8.56711409395973,-0.2797389726441167,-0.9017471500185907,3.4786617968717404,4.485849449355758
CUMULATIVE,2025-04-19,313,8.83875379828314,8.60702875399361,-0.2317250442895309,-0.9593537341976752,3.552463364542965,4.582444396310204
CUMULATIVE,2025-04-20,329,8.840035590871771,8.626139817629179,-0.2138957732425915,-0.9141537080274436,3.592761778013265,4.659795765013373
CUMULATIVE,2025-04-21,337,8.836228420618635,8.632047477744807,-0.20418094287382912,-0.8893405920097379,3.5475392179804293,4.617062920305666
CUMULATIVE,2025-04-22,352,8.83605329180444,8.653409090909092,-0.1826442008953494,-0.9367537211125594,3.571873392344814,4.631206107226306
CUMULATIVE,2025-04-23,366,8.83443999630636,8.612021857923498,-0.22241813838286323,-1.0497541194441933,3.55549449879887,4.58998476942673
CUMULATIVE,2025-04-24,375,8.837421292179174,8.586666666666666,-0.25075462551250877,-1.127462590291609,3.539148803784521,4.563344712177354
CUMULATIVE,2025-04-25,388,8.838986682940485,8.543814432989691,-0.29517224995079444,-1.1355221245273794,3.559538713316901,4.569922934204791
CUMULATIVE,2025-04-26,404,8.835563767939044,8.55940594059406,-0.27615782734498423,-1.0497541194441933,3.557111025518067,4.554399239139223
CUMULATIVE,2025-04-27,420,8.834769001463677,8.573809523809524,-0.260959477654152,-1.0497541194441933,3.5485425927059224,4.530209213192842
CUMULATIVE,2025-04-28,428,8.833367874507598,8.61214953271028,-0.22121834179731806,-1.0497541194441933,3.5779871046718994,4.574596587754132
CUMULATIVE,2025-04-29,442,8.82694700366663,8.683257918552036,-0.14368908511459366,-0.8862206567642845,3.5868880134474925,4.588130144968025
CUMULATIVE,2025-04-30,458,8.820801011257087,8.687772925764191,-0.13302808549289621,-0.8525269241132207,3.567129858580477,4.5724002002172845
CUMULATIVE,2025-05-01,469,8.81539972757997,8.671641791044776,-0.14375793653519503,-0.8730186976558656,3.536621979712472,4.537437262030782
CUMULATIVE,2025-05-02,484,8.809936209222844,8.642561983471074,-0.1673742257517701,-0.8780597095873484,3.52513362185059,4.51106959205497
CUMULATIVE,2025-05-03,498,8.804190530301465,8.63855421686747,-0.16563631343399665,-0.8525269241132207,3.5207801077430276,4.50132331961483
CUMULATIVE,2025-05-04,514,8.799924399541533,8.673151750972762,-0.12677264856877074,-0.8181358644356669,3.517792675089587,4.500775869841427
CUMULATIVE,2025-05-05,523,8.802183073798375,8.663479923518164,-0.13870315028021019,-0.8166741403371294,3.5004059891911483,4.480641194503889
CUMULATIVE,2025-05-06,538,8.806052373760206,8.693308550185874,-0.11274382357433327,-0.7919709133466162,3.5077938602372716,4.491749363126011
CUMULATIVE,2025-05-07,553,8.809536927343165,8.687160940325498,-0.12237598701766923,-0.8166741403371294,3.479801715828029,4.457957710845506
CUMULATIVE,2025-05-08,562,8.818150223609688,8.706405693950177,-0.11174452965951026,-0.764845924978256,3.4593365494956783,4.434114792690466
CUMULATIVE,2025-05-09,577,8.820732188341324,8.707105719237434,-0.11362646910388897,-0.767267686356103,3.489623595096126,4.489655563862598
CUMULATIVE,2025-05-10,592,8.82180017254297,8.733108108108109,-0.0886920644348613,-0.764845924978256,3.5212621897006953,4.532638867050002
CUMULATIVE,2025-05-11,607,8.824424349260804,8.71828665568369,-0.10613769357711314,-0.767267686356103,3.4979375547732228,4.501385422982988
CUMULATIVE,2025-05-12,618,8.815649052512667,8.716828478964402,-0.0988205735482646,-0.8181358644356669,3.511305740320057,4.507557892516003
CUMULATIVE,2025-05-13,631,8.805894903010104,8.719492868462758,-0.08640203454734774,-0.8195975885342044,3.542452174806169,4.543093028647166
CUMULATIVE,2025-05-14,648,8.796417948558698,8.729938271604938,-0.0664796769537595,-0.8181358644356669,3.554842429622223,4.549435376891923
CUMULATIVE,2025-05-15,654,8.791480649722233,8.729357798165138,-0.0621228515570954,-0.8181358644356669,3.5647296505580246,4.56914525867915
CUMULATIVE,2025-05-16,669,8.785961273127787,8.738415545590433,-0.04754572753735345,-0.7454839260825992,3.5355968186654576,4.541480721043761
CUMULATIVE,2025-05-17,684,8.782141093643766,8.735380116959064,-0.046760976684701035,-0.7919709133466162,3.5801615215024416,4.606547628549679
CUMULATIVE,2025-05-18,699,8.778444595964192,8.69384835479256,-0.08459624117163227,-0.8278022392809703,3.580512551266908,4.599824231988623
CUMULATIVE,2025-05-19,711,8.781660981797234,8.70464135021097,-0.07701963158626353,-0.8278022392809703,3.5731406241707884,4.585476040096265
CUMULATIVE,2025-05-20,725,8.781940499697098,8.664827586206897,-0.11711291349020139,-0.8730186976558656,3.5714784145100498,4.5815931611470235
CUMULATIVE,2025-05-21,739,8.783870000551815,8.671177266576455,-0.1126927339753606,-0.8730186976558656,3.5740060859797986,4.5699363638541985
CUMULATIVE,2025-05-22,747,8.78851649572668,8.681392235609103,-0.10712426011757854,-0.8320351505705759,3.5892955695812487,4.580782201362909
CUMULATIVE,2025-05-23,762,8.791558433395283,8.678477690288714,-0.11308074310657011,-0.8780597095873484,3.613935126789908,4.610700341126318
CUMULATIVE,2025-05-24,778,8.794539857888076,8.674807197943444,-0.11973265994462956,-0.8299186949257731,3.6116865683132118,4.603009006053694
CUMULATIVE,2025-05-25,793,8.796598647315877,8.66078184110971,-0.13581680620616526,-0.8730186976558656,3.6044715942025625,4.594749000489317
CUMULATIVE,2025-05-26,805,8.793820688666564,8.622360248447205,-0.17146044021936044,-0.9052926554575382,3.593502979774904,4.578460708491501
