requested_slate_date,source_derived_slate_date,game_pk,player_mlb_id,team_mlb_id,batting_order_position,lineup_status,source_observation_timestamp,ingestion_run_id,source_payload_sha256
2026-07-30,2026-07-29,824242,595879,116,9,CONFIRMED,2026-08-01 00:12:46.264306+00,14951a25-57cb-49f1-88c1-15424cac4f94,b3b69430de17010da7760018a6f993d675bb16ed38a6e0c28bbf0caec4472e4b
2026-07-30,2026-07-29,824487,682829,113,1,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,701398,113,2,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,667472,113,3,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,553993,113,4,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,663886,113,5,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,682622,113,6,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,668709,113,7,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,695490,113,8,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,663993,113,9,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,680757,114,1,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,608070,114,2,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,682657,114,3,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,683953,114,4,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,677587,114,5,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,700932,114,6,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,672356,114,7,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,672275,114,8,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824487,690984,114,9,CONFIRMED,2026-08-01 00:12:47.265367+00,14951a25-57cb-49f1-88c1-15424cac4f94,8e769a2c3329ff87f010109440f42e21d22d55960f868f0cb09c131cfe800f32
2026-07-30,2026-07-29,824567,545341,145,1,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,808959,145,2,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,678246,145,3,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,682668,145,4,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,677592,145,5,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,695731,145,6,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,671976,145,7,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,805367,145,8,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,700337,145,9,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,663757,147,1,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,700250,147,2,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,645305,147,3,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,502671,147,4,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,683011,147,5,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,665862,147,6,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,641857,147,7,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,676609,147,8,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824567,680474,147,9,CONFIRMED,2026-08-01 00:12:47.576352+00,14951a25-57cb-49f1-88c1-15424cac4f94,068455ec918398b49cccb03d3178a9f697cdd59034c572e86e055ad3f840d4b6
2026-07-30,2026-07-29,824973,680776,111,1,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,678882,111,2,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,677800,111,3,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,575929,111,4,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,702332,111,5,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,663853,111,6,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,655316,111,7,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,686765,111,8,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,665966,111,9,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,805779,133,1,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,643446,133,2,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,695720,133,3,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,691016,133,4,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,641680,133,5,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,666126,133,6,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,703607,133,7,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,671732,133,8,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-29,824973,622268,133,9,CONFIRMED,2026-08-01 00:12:48.188837+00,14951a25-57cb-49f1-88c1-15424cac4f94,1df1b58b7bb6e48707c815ba4c584c9f5914ca95685e02f621737b337352989b
2026-07-30,2026-07-30,822946,650490,139,1,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,666018,139,2,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,691406,139,3,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,656775,139,4,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,676356,139,5,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,683748,139,6,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,810938,139,7,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,670764,139,8,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,676439,139,9,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,694671,140,1,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,677649,140,2,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,607043,140,3,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,669394,140,4,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,669701,140,5,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,695508,140,6,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,670032,140,7,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,694497,140,8,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,822946,696030,140,9,CONFIRMED,2026-08-01 00:12:44.214584+00,14951a25-57cb-49f1-88c1-15424cac4f94,0002acb38367329c841e41880f04662c5768262c0f7b56f56b332986caea16d9
2026-07-30,2026-07-30,823023,691718,112,1,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,673548,112,2,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,683737,112,3,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,608324,112,4,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,664023,112,5,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,663538,112,6,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,650644,112,7,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,608348,112,8,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,621020,112,9,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,802139,138,1,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,691023,138,2,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,676475,138,3,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,699625,138,4,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,663457,138,5,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,691026,138,6,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,663494,138,7,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,691458,138,8,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823023,665877,138,9,CONFIRMED,2026-08-01 00:12:44.661179+00,14951a25-57cb-49f1-88c1-15424cac4f94,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,2026-07-30,823271,665487,135,1,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,650859,135,2,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,592518,135,3,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,664034,135,4,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,701538,135,5,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,660710,135,6,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,593428,135,7,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,630105,135,8,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,657757,135,9,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,650333,137,1,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,671218,137,2,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,805811,137,3,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,646240,137,4,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,808982,137,5,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,642715,137,6,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,691740,137,7,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,687529,137,8,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823271,683766,137,9,CONFIRMED,2026-08-01 00:12:45.458625+00,14951a25-57cb-49f1-88c1-15424cac4f94,fb1dba5f26e04636b9cc795ef56f922957f9185c0d4d3208cf618ddb992ee92b
2026-07-30,2026-07-30,823595,805999,121,1,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,596019,121,2,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,666182,121,3,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,701807,121,4,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,673357,121,5,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,676724,121,6,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,543760,121,7,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,593871,121,8,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,682626,121,9,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
2026-07-30,2026-07-30,823595,689414,146,1,CONFIRMED,2026-08-01 00:12:44.973068+00,14951a25-57cb-49f1-88c1-15424cac4f94,41e2dab8271720e4f147930564e4e6cb2da320632fb3fad22bb5ed1a50642c3e
