full_name,player_id,game_id,team_id,line,p_over,game_date
J. Mahura,8479372,2025020735,55,2.5,0.1874391733580501,2026-01-14
T. Raddysh,8479390,2025020737,3,2.5,0.6119800359856478,2026-01-14
Carter Hart,8479394,2025020738,54,2.5,0.0953226029215643,2026-01-14
J. Bratt,8479407,2025020735,1,2.5,0.9831537996991332,2026-01-14
T. Thompson,8479420,2025020736,7,2.5,0.9868230669865784,2026-01-14
J. Moverare,8479421,2025020738,26,2.5,0.4033913680904715,2026-01-14
T. Moore,8479675,2025020738,26,2.5,0.861662836143198,2026-01-14
Z. MacEwen,8479772,2025020735,1,2.5,0.8893614386586788,2026-01-14
J. Danforth,8479941,2025020736,7,2.5,0.3371518158657729,2026-01-14
C. Timmins,8479982,2025020736,7,2.5,0.6800133205628047,2026-01-14
C. Fleury,8479985,2025020735,55,2.5,0.6940303807043832,2026-01-14
C. Glass,8479996,2025020735,1,2.5,0.6374997171987716,2026-01-14
M. Anderson,8479998,2025020738,26,2.5,0.3986324531840453,2026-01-14
U. Vaakanainen,8480001,2025020737,3,2.5,0.3469970103981878,2026-01-14
N. Hischier,8480002,2025020735,1,2.5,0.9740411437156432,2026-01-14
E. Tolvanen,8480009,2025020735,55,2.5,0.9266979771770284,2026-01-14
O. Tippett,8480015,2025020736,4,2.5,0.9987297269265596,2026-01-14
U. Luukkonen,8480045,2025020736,7,2.5,0.1023960770020746,2026-01-14
J. Norris,8480064,2025020736,7,2.5,0.4102722717237672,2026-01-14
F. Zetterlund,8480188,2025020737,9,2.5,0.7682993668974173,2026-01-14
Johnathan Kovacevic,8480192,2025020735,1,2.5,0.2912773307433382,2026-01-14
J. Bryson,8480196,2025020736,7,2.5,0.492943867035782,2026-01-14
D. Batherson,8480208,2025020737,9,2.5,0.9122753226030468,2026-01-14
N. Cates,8480220,2025020736,4,2.5,0.6180837723156735,2026-01-14
Z. Whitecloud,8480727,2025020738,54,2.5,0.2291188590383074,2026-01-14
B. Tkachuk,8480801,2025020737,9,2.5,0.9914095389536164,2026-01-14
R. McLeod,8480802,2025020736,7,2.5,0.7590815587498987,2026-01-14
M. Samuelsson,8480807,2025020736,7,2.5,0.6640790145747019,2026-01-14
R. Dahlin,8480839,2025020736,7,2.5,0.9066202241279322,2026-01-14
M. Kesselring,8480891,2025020736,7,2.5,0.572989181302804,2026-01-14
P. Cotter,8481032,2025020735,1,2.5,0.2267421289305137,2026-01-14
A. Schmid,8481033,2025020738,54,2.5,0.0953226029215643,2026-01-14
S. Ersson,8481035,2025020736,4,2.5,0.079936494646212,2026-01-14
C. Reinhardt,8481133,2025020738,54,2.5,0.5599604110543889,2026-01-14
P. Krebs,8481522,2025020736,7,2.5,0.7262762473839078,2026-01-14
B. Byram,8481524,2025020736,7,2.5,0.4843421075558052,2026-01-14
M. Robertson,8481525,2025020737,3,2.5,0.3319532521783598,2026-01-14
K. Korczak,8481527,2025020738,54,2.5,0.3494609539177928,2026-01-14
D. Cozens,8481528,2025020737,9,2.5,0.8791635950879788,2026-01-14
A. Turcotte,8481532,2025020738,26,2.5,0.63847615006419,2026-01-14
T. Zegras,8481533,2025020736,4,2.5,0.5947233331225158,2026-01-14
C. York,8481546,2025020736,4,2.5,0.8506208688062868,2026-01-14
C. Ellis,8481551,2025020736,7,2.5,0.1023960770020746,2026-01-14
B. Brink,8481553,2025020736,4,2.5,0.676066088224082,2026-01-14
K. Kakko,8481554,2025020735,55,2.5,0.7095862602508044,2026-01-14
J. Hughes,8481559,2025020735,1,2.5,0.9658375184036606,2026-01-14
S. Pinto,8481596,2025020737,9,2.5,0.6154433378396766,2026-01-14
P. Dorofeyev,8481604,2025020738,54,2.5,0.940667748269428,2026-01-14
J. Spence,8481606,2025020737,9,2.5,0.5729026988882245,2026-01-14
Zac Jones,8481708,2025020736,7,2.5,0.1023960770020746,2026-01-14
A. Gritsyuk,8481721,2025020735,1,2.5,0.8628740796980091,2026-01-14
A. Edstrom,8481726,2025020737,3,2.5,0.8391375790890335,2026-01-14
Andre Lee,8481732,2025020738,26,2.5,0.6320915345220726,2026-01-14
T. Kartye,8481789,2025020735,55,2.5,0.5860482178791655,2026-01-14
B. Schneider,8482073,2025020737,3,2.5,0.59664933056765,2026-01-14
R. Greig,8482092,2025020737,9,2.5,0.9289319505694188,2026-01-14
T. Kleven,8482095,2025020737,9,2.5,0.3371049177071438,2026-01-14
J. Quinn,8482097,2025020736,7,2.5,0.9455526118000124,2026-01-14
J. Sanderson,8482105,2025020737,9,2.5,0.6815159817791726,2026-01-14
A. Lafrenière,8482109,2025020737,3,2.5,0.9361794890126276,2026-01-14
D. Mercer,8482110,2025020735,1,2.5,0.8992321265562516,2026-01-14
T. Stützle,8482116,2025020737,9,2.5,0.8256560236756314,2026-01-14
Q. Byfield,8482124,2025020738,26,2.5,0.8929049838326963,2026-01-14
A. Holtz,8482125,2025020738,54,2.5,0.6393648689370588,2026-01-14
E. Andrae,8482126,2025020736,4,2.5,0.1604291023340897,2026-01-14
J. Drysdale,8482142,2025020736,4,2.5,0.4038960757470005,2026-01-14
A. Laferriere,8482155,2025020738,26,2.5,0.9924695212056632,2026-01-14
W. Cuylle,8482157,2025020737,3,2.5,0.7499505635816496,2026-01-14
T. Foerster,8482159,2025020736,4,2.5,0.9006529805663337,2026-01-14
A. Zub,8482245,2025020737,9,2.5,0.3296870093255065,2026-01-14
J. Malott,8482408,2025020738,26,2.5,0.7066029141297696,2026-01-14
H. Shepard,8482411,2025020737,9,2.5,0.0750916401875931,2026-01-14
L. Meriläinen,8482447,2025020737,9,2.5,0.0750916401875931,2026-01-14
M. Rempe,8482460,2025020737,3,2.5,0.4314599666268328,2026-01-14
J. Dunne,8482623,2025020736,7,2.5,0.460361414401275,2026-01-14
J. Doan,8482659,2025020736,7,2.5,0.8963007978524725,2026-01-14
M. Beniers,8482665,2025020735,55,2.5,0.8295068118787571,2026-01-14
S. Morrow,8482666,2025020737,3,2.5,0.4517321282249859,2026-01-14
O. Power,8482671,2025020736,7,2.5,0.5745254224773931,2026-01-14
L. Hughes,8482684,2025020735,1,2.5,0.7012578979131154,2026-01-14
S. Helenius,8482726,2025020738,26,2.5,0.3676113092817455,2026-01-14
B. Clarke,8482730,2025020738,26,2.5,0.9004011007305616,2026-01-14
B. Othmann,8482747,2025020737,3,2.5,0.7408563241362509,2026-01-14
R. Winterton,8482751,2025020735,55,2.5,0.9363403542848524,2026-01-14
C. Lindbom,8482761,2025020738,54,2.5,0.0953226029215643,2026-01-14
R. Evans,8482858,2025020735,55,2.5,0.1464742590209286,2026-01-14
Jacob Melanson,8482874,2025020735,55,2.5,0.5042921926022076,2026-01-14
T. Kozak,8482896,2025020736,7,2.5,0.3521576280223143,2026-01-14
Marc McLaughlin,8483397,2025020735,1,2.5,0.0819671936342985,2026-01-14
Taylor Ward,8483406,2025020738,26,2.5,0.3281755252018725,2026-01-14
J.Kulich,8483468,2025020736,7,2.5,0.8743069241644941,2026-01-14
S. Nemec,8483495,2025020735,1,2.5,0.7241475805243133,2026-01-14
N. Ostlund,8483500,2025020736,7,2.5,0.6847124810274893,2026-01-14
S. Wright,8483524,2025020735,55,2.5,0.7455479420349208,2026-01-14
B. Meyers,8483570,2025020735,55,2.5,0.9762613160444178,2026-01-14
N. Laba,8483690,2025020737,3,2.5,0.5113988806468424,2026-01-14
N. Grebenkin,8483733,2025020736,4,2.5,0.5501708214922102,2026-01-14
A. Kuzmenko,8483808,2025020738,26,2.5,0.6799722218761659,2026-01-14
Braeden Bowman,8483890,2025020738,54,2.5,0.6200283301033187,2026-01-14
Denver Barkey,8484142,2025020736,4,2.5,0.4983746528782293,2026-01-14
Z. Benson,8484145,2025020736,7,2.5,0.9035879984601676,2026-01-14
G. Perreault,8484210,2025020737,3,2.5,0.4650125388313031,2026-01-14
Z. Metsa,8484305,2025020736,7,2.5,0.2731614095097178,2026-01-14
N. Matinpalo,8484321,2025020737,9,2.5,0.1951028736492994,2026-01-14
M. Michkov,8484387,2025020736,4,2.5,0.9694145570499229,2026-01-14
B. Catton,8484800,2025020735,55,2.5,0.8891616370518544,2026-01-14
