full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
Semyon Varlamov,8473575,2025020905,2,20.5,1.134192828999847e-05,,,,+8816743,2026-02-05
Semyon Varlamov,8473575,2025020905,2,20.5,1.134192828999847e-05,,,,+8816743,2026-02-05
J. Markstrom,8474593,2025020905,1,20.5,0.6820580462083888,,,,-215,2026-02-05
J. Allen,8474596,2025020905,1,20.5,0.6923789501168326,,,,-225,2026-02-05
I. Sorokin,8478009,2025020905,2,20.5,0.7738374293805987,,,,-342,2026-02-05
D. Rittich,8479496,2025020905,2,20.5,0.6218183298494963,,,,-164,2026-02-05
J. Quick,8471734,2025020906,3,20.5,0.6765490732263759,,,,-209,2026-02-05
F. Andersen,8475883,2025020906,12,20.5,0.8093495648704532,,,,-425,2026-02-05
S. Martin,8477484,2025020906,3,20.5,0.7928900339437471,,,,-383,2026-02-05
I. Shesterkin,8478048,2025020906,3,20.5,0.6286043392922445,,,,-169,2026-02-05
P. Kochetkov,8481611,2025020906,12,20.5,0.4595040344137393,,,,+118,2026-02-05
B. Bussi,8483548,2025020906,12,20.5,0.765774310647159,-115.0,0.5348837209302325,0.23089058971692644,-327,2026-02-05
J. Reimer,8473503,2025020907,9,20.5,0.7324049197856484,,,,-274,2026-02-05
L. Ullmark,8476999,2025020907,9,20.5,0.7308130022677292,,,,-271,2026-02-05
D. Vladar,8478435,2025020907,4,20.5,0.6559436669583484,,,,-191,2026-02-05
S. Ersson,8481035,2025020907,4,20.5,0.6879345772613297,,,,-220,2026-02-05
H. Shepard,8482411,2025020907,9,20.5,0.6024863345924597,,,,-152,2026-02-05
A. Kolosov,8482783,2025020907,4,20.5,0.4379347263736439,,,,+128,2026-02-05
J. Saros,8477424,2025020908,18,20.5,0.8315640119875601,,,,-494,2026-02-05
C. Lindgren,8479292,2025020908,15,20.5,0.8462820796349777,,,,-551,2026-02-05
L. Thompson,8480313,2025020908,15,20.5,0.6994857698993371,,,,-233,2026-02-05
J. Annunen,8481020,2025020908,18,20.5,0.8308886014863032,,,,-491,2026-02-05
G. Bjorklund,8482188,2025020908,15,20.5,0.6811307921223473,,,,-214,2026-02-05
C. Stevenson,8483532,2025020908,15,20.5,0.8555855270912698,,,,-592,2026-02-05
D. Kuemper,8475311,2025020909,26,20.5,0.6575994333774551,,,,-192,2026-02-05
A. Forsberg,8476341,2025020909,26,20.5,0.8388973875413237,,,,-521,2026-02-05
