full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
B. Dillon,8475455,2025020627,1,2.5,0.2060857168922352,,,,+385,2025-12-31
B. Dillon,8475455,2025020627,1,3.5,0.1532716604396205,,,,+552,2025-12-31
R. Gudas,8475462,2025020624,24,0.5,0.5513391143514472,,,,-123,2025-12-31
R. Gudas,8475462,2025020624,24,1.5,0.3996048839996646,,,,+150,2025-12-31
R. Gudas,8475462,2025020624,24,2.5,0.3119655561821879,,,,+221,2025-12-31
R. Gudas,8475462,2025020624,24,3.5,0.2030431512926872,,,,+393,2025-12-31
M. Zuccarello,8475692,2025020625,30,0.5,0.6069416782479287,-1050.0,0.9130434782608695,-0.30610180001294085,-154,2025-12-31
M. Zuccarello,8475692,2025020625,30,1.5,0.5054426161541535,-210.0,0.6774193548387096,-0.1719767386845561,-102,2025-12-31
M. Zuccarello,8475692,2025020625,30,2.5,0.3970832265639017,146.0,0.4065040650406504,-0.009420838476748683,+152,2025-12-31
M. Zuccarello,8475692,2025020625,30,3.5,0.3099035311331212,325.0,0.23529411764705882,0.07460941348606237,+223,2025-12-31
J. Zucker,8475722,2025020628,7,0.5,0.6914546575829402,,,,-224,2025-12-31
J. Zucker,8475722,2025020628,7,1.5,0.6332558440352543,,,,-173,2025-12-31
J. Zucker,8475722,2025020628,7,2.5,0.5416419549794138,,,,-118,2025-12-31
J. Zucker,8475722,2025020628,7,3.5,0.4471160367405317,,,,+124,2025-12-31
T. Toffoli,8475726,2025020625,28,0.5,0.6650490612757585,-1650.0,0.9428571428571428,-0.27780808158138437,-199,2025-12-31
T. Toffoli,8475726,2025020625,28,1.5,0.6482721500872515,-300.0,0.75,-0.10172784991274852,-184,2025-12-31
T. Toffoli,8475726,2025020625,28,2.5,0.5509031648589359,100.0,0.5,0.05090316485893587,-123,2025-12-31
T. Toffoli,8475726,2025020625,28,3.5,0.4321509012612524,245.0,0.2898550724637681,0.14229582879748426,+131,2025-12-31
