candidate_id,candidate_type,features_pipe,population,games,mae,rmse,actual_minus_forecast_bias,crps,brier,log_loss,ece,mean_forecast,champion_mae,champion_rmse,champion_actual_minus_forecast_bias,champion_crps,champion_brier,champion_log_loss,champion_ece,mae_delta,rmse_delta,actual_minus_forecast_bias_delta,crps_delta,brier_delta,log_loss_delta,ece_delta,constituent_single_mae_deltas,constituent_single_rmse_deltas,constituent_single_actual_minus_forecast_bias_deltas,constituent_single_crps_deltas,constituent_single_brier_deltas,constituent_single_log_loss_deltas,constituent_single_ece_deltas
S2_13,PAIR,home_offense|strict_prior_total_run_factor,2026_LATE_HOLDOUT,439,3.7068503771784873,4.723171978321961,0.5913752710548207,2.620668479933049,0.23174014475397653,0.6567436719211521,0.03687715492421795,8.335731790448596,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.028589065174063677,0.04224248554928067,-0.06967948630289866,0.018391832602600466,0.0012041156423659993,0.0023878158194418075,-0.007028467568469303,"[0.0017288396177010945, 0.028450104336317228]","[-0.000276784062676505, 0.04422275755701399]","[-0.015090169058990632, -0.05587452105206958]","[0.00014544450932829633, 0.019281518425304345]","[6.225183147051672e-05, 0.0012834129947328354]","[0.00018138431924685783, 0.002577211572622584]","[-0.0009943044929981576, -0.0058319917943839075]"
S2_13,PAIR,home_offense|strict_prior_total_run_factor,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.7732515814940464,4.638212716472903,0.3907182983298855,2.618062105474336,0.23072917711779448,0.6540070150914996,0.03455648918720836,8.295179137567551,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.05487411664676234,0.025573585861255133,-0.064669486008406,0.02074066588281198,0.0021147861524193623,0.004049135012852645,-0.007271625874071694,"[0.0013353416938324258, 0.054781676236445254]","[-0.003297757758296882, 0.03075210740708645]","[-0.01761330380135262, -0.04815564189319982]","[-0.0017741666100374864, 0.023849654323032876]","[-0.00014851345795074966, 0.0024020038629658236]","[-0.00043536336454308433, 0.004784714792619105]","[-0.0023456149537786353, -0.004921500007993705]"
S2_13,PAIR,home_offense|strict_prior_total_run_factor,ALL_GOVERNED_EVALUATION,4309,3.620069014898046,4.600291400837139,0.3022469029625808,2.5478885479692486,0.2290858456054958,0.6504858807044106,0.02205002571789829,8.612814596225165,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.03288889587332022,0.025470210633673496,-0.07467253164861004,0.01457497154210774,0.0015922436924240835,0.0033071252709360177,-0.007138196902196282,"[0.0007695944822749823, 0.03349483496274486]","[0.0004085940587907899, 0.027302564058632406]","[-0.01824643091435746, -0.05773112301828409]","[5.973990868080037e-05, 0.01585600558045952]","[-2.691768506893344e-05, 0.001773723537812688]","[-5.933990030004832e-05, 0.0037255895034087327]","[-0.001397955600409402, -0.005609728198368014]"
S2_14,PAIR,strict_prior_total_run_factor|park_history_depth,FROZEN_2025_VALIDATION,2433,3.6958314256608897,4.6252680926096925,-0.4107738896839848,2.5533654955802816,0.22996314952447655,0.6521094072453952,0.037913930793207415,9.298977753226936,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,0.0986247894943535,0.0336062608160006,-0.6258212897060522,0.021769716966248964,0.002777565521326686,0.00581275023106731,0.02144649214052404,"[0.027196686798764524, 0.06233888609813265]","[0.01829329888538922, 0.004781374455870235]","[-0.057715717654953286, -0.5626947302859571]","[0.011457453750576718, 0.0040253707830610885]","[0.001436777169747383, 0.0006212520057353177]","[0.002982977504307427, 0.001168917687034976]","[-0.004007110358010041, 0.015710382858841458]"
S2_14,PAIR,strict_prior_total_run_factor|park_history_depth,2026_SEQUENTIAL_EARLY,1281,3.660143235909837,4.548882362722291,-0.3704089546054768,2.527631427245204,0.22939436445638564,0.650994915182669,0.030401615578660158,9.360260632981745,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.13919726666843157,0.04811441449147491,-0.9478421994525639,0.022483824823453347,0.0024948773422819592,0.00493883358543068,-0.01934719000231425,"[0.044593417311902694, 0.07366065110140507]","[0.038262922123853293, -0.008661257244886755]","[-0.05956274250904503, -0.8797046459108389]","[0.022062771590902752, -0.010538184072413248]","[0.0025052029376495533, -0.001200034070548972]","[0.0054006007136444545, -0.0030450284910823466]","[-0.005877404368950748, -0.02542027407504544]"
S2_14,PAIR,strict_prior_total_run_factor|park_history_depth,2026_LATE_HOLDOUT,439,3.8642466859415894,4.721942974171548,-0.42470917939596825,2.622224551278791,0.2335117464944093,0.6596522375670925,0.04845713321229563,9.351816240899385,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.18598537393716574,0.041013481398867846,-1.0857639367536875,0.01994790394834256,0.0029757173827987815,0.005296381465382138,0.0045515107196083815,"[0.028450104336317228, 0.15192241167239828]","[0.04422275755701399, -0.02416098632014929]","[-0.05587452105206958, -1.0197567722128245]","[0.019281518425304345, -0.013708002318260082]","[0.0012834129947328354, 0.0003756105625630224]","[0.002577211572622584, -0.0004371142363762681]","[-0.0058319917943839075, -0.0016141822257215444]"
S2_14,PAIR,strict_prior_total_run_factor|park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.899951390683696,4.687716214650797,-0.6662921564269091,2.645772712052662,0.23367871375206478,0.6599153166330157,0.05700204938749471,9.352189592324343,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.18157392583641174,0.07507708403914926,-1.1216799407652007,0.04845127246113812,0.005064322786689668,0.00995743655436876,0.015173934326214653,"[0.054781676236445254, 0.14923413978823863]","[0.03075210740708645, 0.02489847351431962]","[-0.04815564189319982, -1.064635937288323]","[0.023849654323032876, 0.017931113346176808]","[0.0024020038629658236, 0.0016004145172814066]","[0.004784714792619105, 0.0022968077752114624]","[-0.004921500007993705, 0.010260891107519939]"
S2_14,PAIR,strict_prior_total_run_factor|park_history_depth,ALL_GOVERNED_EVALUATION,4309,3.7097697971474726,4.614964052674685,-0.4094443375744206,2.5560759410859912,0.23029010436714994,0.6528291473343583,0.037348863052770166,9.324505836762167,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.1225896781227469,0.04014286247121923,-0.7863637721856114,0.022762364658850398,0.0027965024540782257,0.005650391900883678,0.008160640432675594,"[0.03349483496274486, 0.07797731920835549]","[0.027302564058632406, -0.0014206938101279931]","[-0.05773112301828409, -0.7216742537516655]","[0.01585600558045952, -0.0016073905818720924]","[0.001773723537812688, 9.02344365843466e-05]","[0.0037255895034087327, -0.00020661311240577351]","[-0.005609728198368014, 0.0023385356291250187]"
S2_15,GROUP,home_starter_prior_starts|away_starter_prior_starts|park_history_depth,FROZEN_2025_VALIDATION,2433,3.6215431959637283,4.576167185015768,-0.1606191735693331,2.523487869884621,0.22633483765509527,0.6442375663273647,0.0166808614037416,9.048823037112285,3.5972066361665362,4.591661831793692,0.21504740002206743,2.5315957786140326,0.22718558400314987,0.6462966570143279,0.016467438652683374,0.02433655979719207,-0.015494646777924004,-0.37566657359140054,-0.008107908729411584,-0.0008507463480545985,-0.002059090686963194,0.00021342275105822733,"[-0.014788531822835793, -0.0004862533969243188, 0.06233888609813265]","[0.0028832171775938775, 0.0006452543845929526, 0.004781374455870235]","[0.1643495840315273, 0.01065308379750926, -0.5626947302859571]","[0.0008559802872198929, 0.00034047676592452447, 0.0040253707830610885]","[-1.400846198060246e-05, 3.6506201465613675e-05, 0.0006212520057353177]","[4.46584721475185e-05, 8.63559597713559e-05, 0.001168917687034976]","[0.012806954949520676, 0.000766860940025562, 0.015710382858841458]"
S2_15,GROUP,home_starter_prior_starts|away_starter_prior_starts|park_history_depth,2026_SEQUENTIAL_EARLY,1281,3.5602282292384166,4.478180642966752,-0.06125211066058053,2.4874024763542906,0.22485974213835982,0.6411473041144938,0.005737863485699961,9.05110378903685,3.5209459692414056,4.500767948230816,0.5774332448470871,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441,0.03928225999701107,-0.022587305264064383,-0.6386853555076677,-0.01774512606746015,-0.002039744975743857,-0.004908777482744542,-0.044010942095274445,"[0.002968443520760644, 0.00014859890634966177, 0.07366065110140507]","[0.02846325271718353, 0.0016588163488622243, -0.008661257244886755]","[0.20476675669718947, 0.013507913558665208, -0.8797046459108389]","[0.01725883544036355, 0.0010280663017256941, -0.010538184072413248]","[0.001876066367070106, 0.0001230506993976921, -0.001200034070548972]","[0.0042214562978014625, 0.0002788667847238857, -0.0030450284910823466]","[0.017658274068218675, 0.0011614384796464622, -0.02542027407504544]"
S2_15,GROUP,home_starter_prior_starts|away_starter_prior_starts|park_history_depth,2026_LATE_HOLDOUT,439,3.7807454363311614,4.648218287014724,-0.09115006776959238,2.583616299458334,0.2295705767960174,0.6511963101405966,0.02910956565653005,9.018257129273008,3.6782613120044236,4.68092949277268,0.6610547573577193,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725,0.10248412432673781,-0.032711205757956385,-0.7522048251273117,-0.01866034787211479,-0.0009654523155931405,-0.0031595459611136745,-0.014796056836157201,"[-0.004339936170778547, 0.0007956845347378838, 0.15192241167239828]","[0.04109086239337767, 0.0031360566220772768, -0.02416098632014929]","[0.2225774504094511, 0.01519307928062974, -1.0197567722128245]","[0.023205386210781498, 0.0020769467955594756, -0.013708002318260082]","[0.0020114402539415377, 0.00022783561852388057, 0.0003756105625630224]","[0.005225653554944754, 0.0005599140218620624, -0.0004371142363762681]","[0.019242079434832617, 0.0022389697731439104, -0.0016141822257215444]"
S2_15,GROUP,home_starter_prior_starts|away_starter_prior_starts|park_history_depth,PROSPECTIVE_AUG17_28_CLEAN_RAW,156,3.82770405763081,4.6247675725011295,-0.3412230070366198,2.608402357921668,0.22944373066589363,0.6507639622587533,0.03546405680158563,9.027120442934057,3.718377464847284,4.612639130611647,0.4553877843382915,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.10932659278352608,0.012128441889482033,-0.7966107913749113,0.01108091833014413,0.0008293397005185166,0.00080608218010636,-0.0063640582596944245,"[0.0021690949862809283, -0.00021711381555178377, 0.14923413978823863]","[0.041224280471245045, 0.001977824706227871, 0.02489847351431962]","[0.22321982861931267, 0.01419954540420032, -1.064635937288323]","[0.024700627327836955, 0.0012402329860732308, 0.017931113346176808]","[0.002852569233229185, 0.00016248948299282806, 0.0016004145172814066]","[0.006753593986909223, 0.000421829309963595, 0.0022968077752114624]","[0.018618861183871058, 0.0025238418329479803, 0.010260891107519939]"
S2_15,GROUP,home_starter_prior_starts|away_starter_prior_starts|park_history_depth,ALL_GOVERNED_EVALUATION,4309,3.6269983840737874,4.556473952073073,-0.13053981710349385,2.5219602884514085,0.22633852283393288,0.6442641108631311,0.014342531730264296,9.04560131629124,3.5871801190247257,4.5748211902034654,0.3769194346111908,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.03981826504906172,-0.018347238130392185,-0.5074592517146846,-0.011353287975732318,-0.0011550790791388377,-0.0029146445703435164,-0.014845690889830277,"[-0.007831231129259209, -0.0001571741843022778, 0.07797731920835549]","[0.01577206206024151, 0.0012500070878758152, -0.0014206938101279931]","[0.18442853266933557, 0.012092708525235918, -0.7216742537516655]","[0.008872506532278113, 0.0007543719872544763, -0.0016073905818720924]","[0.0008580138083272293, 8.6288171263188e-05, 9.02344365843466e-05]","[0.0020570810287300345, 0.00020397772785019086, -0.00020661311240577351]","[0.01584873090413952, 0.001033200271379247, 0.0023385356291250187]"
