candidate_id,features_pipe,population,metric,constituent_single_deltas,sum_constituent_single_deltas,observed_joint_delta,interaction_residual,interpretation_limit
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,rmse,"[-0.0014678576888496053, -0.0013708315088614142]",-0.0028386891977110196,-0.0029058685069509593,-6.717930923993976e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,actual_minus_forecast_bias,"[0.009306843897550876, 0.014715033653175336]",0.02402187755072621,0.024054079006729068,3.2201456002856066e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,crps,"[-0.0007526356098166431, -0.0006263711553535778]",-0.001379006765170221,-0.0014162628306770841,-3.725606550686322e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,brier,"[-7.858887780981538e-05, -4.043641948653365e-05]",-0.00011902529729634903,-0.00012220476692484383,-3.179469628494802e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,log_loss,"[-0.00011161021157879425, -0.00010029957933177513]",-0.00021190979091056938,-0.00021906040486918688,-7.150613958617491e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_02,home_prevention|away_prevention,ALL_GOVERNED_EVALUATION,ece,"[0.0010884890164955183, 0.001234925502915915]",0.0023234145194114333,0.002267938319819099,-5.547619959233446e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,mae,"[0.004143655184650985, 0.0001522056224589896]",0.004295860807109975,0.004465304630242972,0.00016944382313299755,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,rmse,"[0.0028145093834668344, 7.097898843166917e-05]",0.0028854883718985036,0.0028937920152971586,8.30364339865497e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,actual_minus_forecast_bias,"[-0.010222798177415532, -0.002531356657080125]",-0.012754154834495657,-0.01275751268828304,-3.3578537873835135e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,crps,"[0.0019132562041286327, 0.00011206377605166296]",0.0020253199801802957,0.0020289876425567677,3.6676623764719807e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,brier,"[0.00023082579406233372, 1.6752688116183911e-06]",0.0002325010628739521,0.00023312583852660995,6.247756526578385e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,log_loss,"[0.0005095817407666514, 7.338293352088243e-06]",0.0005169200341187397,0.0005177671941526407,8.471600339010621e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,FROZEN_2025_VALIDATION,ece,"[0.0008675432303968736, -0.0006401437516796449]",0.0002273994787172287,-0.0002523769675313141,-0.0004797764462485428,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,mae,"[0.0012158130761208419, 0.003352896976613451]",0.004568710052734293,0.004648647295264929,7.993724253063661e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,rmse,"[-0.0006141163356101487, 0.00022173935903868625]",-0.0003923769765714624,-0.0003776220919577966,1.4754884613665809e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,actual_minus_forecast_bias,"[-0.013430007392374543, -0.006686076120492324]",-0.020116083512866867,-0.020126705025165448,-1.0621512298580882e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,crps,"[-0.000592176558204649, 0.0003912219281461127]",-0.0002009546300585363,-0.00018579960198739087,1.5155028071145438e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,brier,"[-8.002242009882976e-05, 8.624033506193785e-05]",6.217914963108084e-06,7.642670572655108e-06,1.4247556095470237e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,log_loss,"[-0.00020441732640430477, 0.00016139878895660154]",-4.301853744770323e-05,-3.981849748713184e-05,3.200039960571388e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_SEQUENTIAL_EARLY,ece,"[-0.0011890006265652883, -0.0005878709426735476]",-0.001776871569238836,-0.0017776057317810262,-7.341625421902753e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,mae,"[-0.0016338018781310026, 0.0025680371431890947]",0.0009342352650580921,0.0009592485393987715,2.501327434067946e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,rmse,"[-0.006503502181566034, 0.002010661671055125]",-0.004492840510510909,-0.004466370202333536,2.647030817737317e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,actual_minus_forecast_bias,"[-0.013518942383288879, -0.007227762808960314]",-0.020746705192249193,-0.020763252635902063,-1.6547443652870086e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,crps,"[-0.003447058758712096, 0.0013139973299209906]",-0.0021330614287911054,-0.0021222626148884594,1.0798813902646032e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,brier,"[-0.00036248906574701256, 0.00016156362236777189]",-0.00020092544337924068,-0.00019878612114876404,2.139322230476637e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,log_loss,"[-0.000889939129935291, 0.0003504465392452083]",-0.0005394925906900827,-0.0005343902755583496,5.102315131733093e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,2026_LATE_HOLDOUT,ece,"[-0.00013762177950327192, -0.00047561273033928236]",-0.0006132345098425543,0.0001502953035190588,0.0007635298133616131,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,"[0.004177970773406425, 0.003212587930793376]",0.007390558704199801,0.0073184425325489855,-7.211617165081563e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,"[0.005170883434605145, 0.0006592372611198272]",0.005830120695724972,0.005841093040508838,1.0972344783866106e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,actual_minus_forecast_bias,"[-0.012721249970149284, -0.005370238499557756]",-0.01809148846970704,-0.018090558075982532,9.303937245075389e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,"[0.002768186377327897, 0.0007063566637368623]",0.0034745430410647593,0.0034684017835986403,-6.141257466119043e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,"[0.00023285489823787753, 9.853099270534793e-05]",0.00033138589094322546,0.000331203909404304,-1.8198153892146074e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,"[0.0005947675403251695, 0.00017235629995460133]",0.0007671238402797709,0.000766798097026955,-3.257432528158688e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,ece,"[-0.0004440371348869987, -0.00010476111815239247]",-0.0005487982530393912,-0.0023591971405948348,-0.0018103988875554436,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,mae,"[0.0026858886124196957, 0.0014606426849730347]",0.00414653129739273,0.0042659063575047895,0.00011937506011205912,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,rmse,"[0.0009271915616979598, 0.0003387741544740308]",0.0012659657161719906,0.001277826813637084,1.1861097465093451e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,actual_minus_forecast_bias,"[-0.011602515232511323, -0.004347737139960894]",-0.015950252372472218,-0.015956958105092622,-6.705732620404525e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,crps,"[0.0006532727902928137, 0.0003390213331320169]",0.0009922941234248306,0.0009997482094452614,7.45408602043085e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,brier,"[7.804202856095954e-05, 4.661106134007387e-05]",0.0001246530899010334,0.0001256407818105154,9.876919094820025e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,log_loss,"[0.0001578218237202611, 9.40681201905269e-05]",0.000251889943910788,0.00025382763060077806,1.937686689990059e-06,nonlinear metric-surface diagnostic; not causal decomposition
S2_03,home_starter_ra9|away_starter_ra9,ALL_GOVERNED_EVALUATION,ece,"[-0.0010393778923745087, -0.00037350437852296664]",-0.0014128822708974753,-0.0014133134001959279,-4.311292984525428e-07,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,mae,"[-0.014788531822835793, -0.0004862533969243188]",-0.015274785219760112,-0.015017589484337623,0.0002571957354224885,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,rmse,"[0.0028832171775938775, 0.0006452543845929526]",0.00352847156218683,0.003916088451571653,0.0003876168893848231,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,actual_minus_forecast_bias,"[0.1643495840315273, 0.01065308379750926]",0.17500266782903656,0.17479227521158322,-0.00021039261745334215,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,crps,"[0.0008559802872198929, 0.00034047676592452447]",0.0011964570531444174,0.001421685492410063,0.00022522843926564562,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,brier,"[-1.400846198060246e-05, 3.6506201465613675e-05]",2.2497739485011214e-05,4.84468778517988e-05,2.5949138366787583e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,log_loss,"[4.46584721475185e-05, 8.63559597713559e-05]",0.0001310144319188744,0.00019133247895863903,6.031804703976462e-05,nonlinear metric-surface diagnostic; not causal decomposition
S2_04,home_starter_prior_starts|away_starter_prior_starts,FROZEN_2025_VALIDATION,ece,"[0.012806954949520676, 0.000766860940025562]",0.013573815889546238,0.01347041904978661,-0.00010339683975962854,nonlinear metric-surface diagnostic; not causal decomposition
