omitted_feature,term,term_type,original_value,refit_value,absolute_change,percentage_change,sign_change,coefficient_vector_correlation,coefficient_vector_l2_distance,intercept_change,dispersion_change
away_offense,INTERCEPT,INTERCEPT,2.1965397963878517,2.196613094418585,7.329803073341523e-05,0.0033369771334874876,False,0.9930818420414683,0.007813136974328462,7.329803073341523e-05,0.0001796043326730834
away_offense,DISPERSION_ALPHA,DISPERSION,0.12944479977012996,0.12962440410280304,0.0001796043326730834,0.13874974737650914,False,0.9930818420414683,0.007813136974328462,7.329803073341523e-05,0.0001796043326730834
away_prevention,league_total,COEFFICIENT,-0.01265250483616578,-0.01296344801104351,0.0003109431748777314,2.45756218949575,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_offense,COEFFICIENT,0.01438300487029133,0.012686578849595318,0.0016964260206960118,-11.794656512979756,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_prevention,COEFFICIENT,-0.013582351836678185,-0.015077643486045202,0.0014952916493670178,11.009077568798416,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_offense,COEFFICIENT,0.013564475744245507,0.015000334379058176,0.0014358586348126694,10.585434054993298,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_starter_ra9,COEFFICIENT,0.013753975761015624,0.013838085077094333,8.410931607870896e-05,0.6115272961081483,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_starter_ra9,COEFFICIENT,0.006799765020473005,0.005468044510369562,0.0013317205101034436,-19.5848019173287,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_starter_prior_starts,COEFFICIENT,0.012677233712015375,0.012881682175124124,0.0002044484631087487,1.6127214166208372,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_starter_prior_starts,COEFFICIENT,0.0008268356527004493,0.0009549709366496158,0.0001281352839491665,15.49706807279972,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_expected_outs,COEFFICIENT,-0.011065970207803344,-0.011050937191826175,1.5033015977168607e-05,-0.13584905521043097,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_expected_outs,COEFFICIENT,0.007419496809107899,0.007922862669728522,0.0005033658606206229,6.784366562469703,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_workload_uncertainty_outs,COEFFICIENT,0.010362819278096425,0.010362896971169143,7.769307271837667e-08,0.0007497291097471337,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_workload_uncertainty_outs,COEFFICIENT,0.0014323801126656583,0.0012795610953840934,0.00015281901728156485,-10.668887115248255,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_bullpen_ra9,COEFFICIENT,0.015070549615556185,0.015417125911183356,0.00034657629562717153,2.299692476175037,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_bullpen_ra9,COEFFICIENT,0.010854280711089645,0.0009896923940466333,0.00986458831704301,-90.88200848688682,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_bullpen_likely_available_reliever_count,COEFFICIENT,-0.01084444912895344,-0.010618324006670603,0.00022612512228283727,-2.085169284248003,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_bullpen_likely_available_reliever_count,COEFFICIENT,0.003558827664027518,0.0031189288816312914,0.00043989878239622656,-12.360777871957813,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,home_bullpen_recent_innings_burden,COEFFICIENT,-0.000834537374008508,-0.0003558137832570816,0.00047872359075142636,-57.36394865720488,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,away_bullpen_recent_innings_burden,COEFFICIENT,0.007154814495771844,0.006399863206074701,0.0007549512896971432,-10.551654276197988,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,strict_prior_total_run_factor,COEFFICIENT,0.04347158492532503,0.04374242350005648,0.0002708385747314454,0.6230243852316143,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,park_history_depth,COEFFICIENT,-0.02681303790069205,-0.0264241194956275,0.00038891840506454986,-1.4504824350936818,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,game_number,COEFFICIENT,0.003839049993724805,0.003969193711160592,0.00013014371743578753,3.389997985139983,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,INTERCEPT,INTERCEPT,2.1965397963878517,2.196570371741778,3.057535392647637e-05,0.0013919781456614938,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
away_prevention,DISPERSION_ALPHA,DISPERSION,0.12944479977012996,0.1295223539154294,7.75541452994466e-05,0.05991290916063714,False,0.9879210787764812,0.010397278493518288,3.057535392647637e-05,7.75541452994466e-05
home_starter_ra9,league_total,COEFFICIENT,-0.01265250483616578,-0.012002113168695967,0.0006503916674698122,-5.140418248335617,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_offense,COEFFICIENT,0.01438300487029133,0.014083088985327258,0.00029991588496407207,-2.0852102023796175,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_prevention,COEFFICIENT,-0.013582351836678185,-0.010466752663768623,0.003115599172909562,-22.938583909276343,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_offense,COEFFICIENT,0.013564475744245507,0.013465511259739178,9.896448450632915e-05,-0.7295857677972782,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_prevention,COEFFICIENT,-0.013586090275206979,-0.013850652157226084,0.0002645618820191053,1.9472996031971,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_starter_ra9,COEFFICIENT,0.006799765020473005,0.0070289911827728585,0.00022922616229985315,3.371089465734328,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_starter_prior_starts,COEFFICIENT,0.012677233712015375,0.012928045457233698,0.0002508117452183229,1.9784422289273222,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_starter_prior_starts,COEFFICIENT,0.0008268356527004493,0.001083446546989982,0.0002566108942895327,31.03529624677411,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_expected_outs,COEFFICIENT,-0.011065970207803344,-0.015038056600703365,0.003972086392900021,35.894605880097544,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_expected_outs,COEFFICIENT,0.007419496809107899,0.007298550563719913,0.00012094624538798622,-1.6301138540758868,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_workload_uncertainty_outs,COEFFICIENT,0.010362819278096425,0.010693790064344993,0.00033097078624856786,3.1938295686399814,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_workload_uncertainty_outs,COEFFICIENT,0.0014323801126656583,0.0012504064140205216,0.00018197369864513674,-12.704288270694,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_bullpen_ra9,COEFFICIENT,0.015070549615556185,0.013858432491255308,0.0012121171243008773,-8.042952348928939,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_bullpen_ra9,COEFFICIENT,0.010854280711089645,0.010846535495160096,7.745215929548521e-06,-0.07135632600357718,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_bullpen_likely_available_reliever_count,COEFFICIENT,-0.01084444912895344,-0.011069525969882548,0.000225076840929107,2.075502759547071,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_bullpen_likely_available_reliever_count,COEFFICIENT,0.003558827664027518,0.0034932571796660017,6.557048436151621e-05,-1.8424742795022062,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,home_bullpen_recent_innings_burden,COEFFICIENT,-0.000834537374008508,-0.0012967826500942775,0.0004622452760857695,55.38940381609044,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
home_starter_ra9,away_bullpen_recent_innings_burden,COEFFICIENT,0.007154814495771844,0.007076112623612983,7.870187215886122e-05,-1.099984803314891,False,0.9968197005496297,0.005354867941628341,8.606997691895657e-05,0.00021943870244986452
