population,variant,omitted_feature,crps,brier,log_loss,ece,crps_delta,brier_delta,log_loss_delta,ece_delta,champion_crps,champion_brier,champion_log_loss,champion_ece
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,away_workload_uncertainty_outs,2.5048351657878944,0.22686829785031698,0.6459823446224974,0.04962199686467502,-0.0003124366338562723,-3.1189263786701726e-05,-7.373697474100105e-05,-0.00012680871629938695,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_BULLPEN_RA9_REFIT_V1,home_bullpen_ra9,2.5043776026708007,0.22679228461638817,0.6457957688367917,0.048342707697751355,-0.0007699997509500456,-0.00010720249771550838,-0.0002603127604466904,-0.0014060978832230522,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_BULLPEN_RA9_REFIT_V1,away_bullpen_ra9,2.504230877422159,0.22680355719969478,0.6458231510309468,0.048768949784717235,-0.0009167249995916116,-9.59299144089043e-05,-0.00023293056629158926,-0.000979855796257173,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,home_bullpen_likely_available_reliever_count,2.5045920232878935,0.22678976036615547,0.6457962892662217,0.051991909496883724,-0.0005555791338571758,-0.0001097267479482078,-0.00025979233101669497,0.002243103915909317,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,away_bullpen_likely_available_reliever_count,2.5046279909902665,0.22683313583820994,0.6458981535880275,0.048926627044928485,-0.0005196114314842681,-6.635127589374457e-05,-0.00015792800921088368,-0.0008221785360459227,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_HOME_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,home_bullpen_recent_innings_burden,2.5052882317540024,0.22691799343881505,0.646098673666732,0.04979231020932293,0.00014062933225167384,1.850632471137037e-05,4.259206949364103e-05,4.3504628348525753e-05,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_AWAY_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,away_bullpen_recent_innings_burden,2.5049121151514147,0.22689954761409337,0.6460257989541699,0.04959397978895621,-0.00023548727033606554,6.04999896847147e-08,-3.0282643068479942e-05,-0.00015482579201819835,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_STRICT_PRIOR_TOTAL_RUN_FACTOR_REFIT_V1,strict_prior_total_run_factor,2.5238877882429667,0.22907404146285476,0.6508096863260874,0.05353743648818992,0.01874018582121595,0.0021745543487510788,0.0047536047288490035,0.003788630907215512,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_PARK_HISTORY_DEPTH_REFIT_V1,park_history_depth,2.4930419264371597,0.22561928466544015,0.6427887258728482,0.014864062839443566,-0.012105675984591002,-0.001280202448663531,-0.0032673557243901863,-0.03488474274153084,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
2026_SEQUENTIAL_EARLY,RAW_MINUS_GAME_NUMBER_REFIT_V1,game_number,2.505269393537707,0.22692449618922916,0.6461081172766706,0.04963551695350089,0.00012179111595633785,2.5009075125481672e-05,5.2035679432238524e-05,-0.00011328862747352064,2.5051476024217507,0.22689948711410368,0.6460560815972384,0.04974880558097441
