feature,population,metric,stage1_frozen_delta,stage3_refit_delta,fraction_stage1_loss_recovered,recovery_defined,interpretation
home_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,log_loss,-0.0009267495120470759,-0.00025979233101669497,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,mae,0.0012517036250878633,9.976840515024676e-05,0.92029390731912,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,rmse,0.001069913841657666,-0.0007036130243163186,1.657635219697858,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,crps,0.0005969629826516609,-0.0005196114314842681,1.870424878233147,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,brier,6.501047348980715e-05,-6.635127589374457e-05,2.020624406068164,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_SEQUENTIAL_EARLY,log_loss,0.00015262996614440194,-0.00015792800921088368,2.0347116834283336,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,mae,0.00018341036900926255,0.0001822453990163453,0.006351712824144806,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,rmse,0.00010327855971414834,0.00019088243779830094,-0.8482290838158499,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,crps,8.230617379334504e-05,0.00014062933225167384,-0.7086121948125912,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,brier,1.0994857273349812e-05,1.850632471137037e-05,-0.6831800769462861,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,log_loss,2.487194289479966e-05,4.259206949364103e-05,-0.7124544581736867,True,positive frozen loss basis only
away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,mae,0.00045932008607874053,0.000851508705208559,-0.8538460019851738,True,positive frozen loss basis only
away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,rmse,-0.00010875786481623351,-0.0001660411221839908,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,crps,-0.00022463691836849264,-0.00023548727033606554,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,brier,-1.0325092464180674e-05,6.04999896847147e-08,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_SEQUENTIAL_EARLY,log_loss,-4.3861816969914535e-05,-3.0282643068479942e-05,,False,not defined because frozen removal did not worsen metric
strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,mae,0.044593417311902694,0.02897911331512537,0.3501481819068757,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,rmse,0.038262922123853293,0.030996874202660507,0.18989788332614294,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,crps,0.022062771590902752,0.01874018582121595,0.1505969345690376,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,brier,0.0025052029376495533,0.0021745543487510788,0.13198475218486597,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_SEQUENTIAL_EARLY,log_loss,0.0054006007136444545,0.0047536047288490035,0.11980074423218054,True,positive frozen loss basis only
park_history_depth,2026_SEQUENTIAL_EARLY,mae,0.07366065110140507,0.02713971591368347,0.6315574800401705,True,positive frozen loss basis only
park_history_depth,2026_SEQUENTIAL_EARLY,rmse,-0.008661257244886755,-0.014701609532532522,,False,not defined because frozen removal did not worsen metric
park_history_depth,2026_SEQUENTIAL_EARLY,crps,-0.010538184072413248,-0.012105675984591002,,False,not defined because frozen removal did not worsen metric
park_history_depth,2026_SEQUENTIAL_EARLY,brier,-0.001200034070548972,-0.001280202448663531,,False,not defined because frozen removal did not worsen metric
park_history_depth,2026_SEQUENTIAL_EARLY,log_loss,-0.0030450284910823466,-0.0032673557243901863,,False,not defined because frozen removal did not worsen metric
game_number,2026_SEQUENTIAL_EARLY,mae,0.0008618528665707004,0.0005268722703353212,0.38867492263298015,True,positive frozen loss basis only
game_number,2026_SEQUENTIAL_EARLY,rmse,0.00032160246854928687,0.00010999623772089961,0.6579745229659447,True,positive frozen loss basis only
game_number,2026_SEQUENTIAL_EARLY,crps,0.0002977045365262221,0.00012179111595633785,0.5908993615701574,True,positive frozen loss basis only
game_number,2026_SEQUENTIAL_EARLY,brier,4.745172826906008e-05,2.5009075125481672e-05,0.47295754996160333,True,positive frozen loss basis only
game_number,2026_SEQUENTIAL_EARLY,log_loss,0.00010988106718445856,5.2035679432238524e-05,0.5264363482665703,True,positive frozen loss basis only
league_total,2026_LATE_HOLDOUT,mae,-0.004693424681841307,-0.00011902934707563873,,False,not defined because frozen removal did not worsen metric
league_total,2026_LATE_HOLDOUT,rmse,0.020788595493461237,0.0030747179609118547,0.8520959262553853,True,positive frozen loss basis only
league_total,2026_LATE_HOLDOUT,crps,0.011999954759875031,0.0015747634737106608,0.8687692157826884,True,positive frozen loss basis only
league_total,2026_LATE_HOLDOUT,brier,0.001092062529273491,0.00013642751687961696,0.8750735299283849,True,positive frozen loss basis only
league_total,2026_LATE_HOLDOUT,log_loss,0.0027806912313582677,0.000323973544509526,0.883491722901116,True,positive frozen loss basis only
home_offense,2026_LATE_HOLDOUT,mae,0.0017288396177010945,0.000206603169826014,0.8804960461857403,True,positive frozen loss basis only
home_offense,2026_LATE_HOLDOUT,rmse,-0.000276784062676505,0.0023415197557508094,,False,not defined because frozen removal did not worsen metric
home_offense,2026_LATE_HOLDOUT,crps,0.00014544450932829633,0.0014570094057311245,-9.01763086458199,True,positive frozen loss basis only
home_offense,2026_LATE_HOLDOUT,brier,6.225183147051672e-05,0.00016037505720628564,-1.5762303440380123,True,positive frozen loss basis only
home_offense,2026_LATE_HOLDOUT,log_loss,0.00018138431924685783,0.0003754553234766034,-1.069943670078898,True,positive frozen loss basis only
home_prevention,2026_LATE_HOLDOUT,mae,0.0005064786993407289,-0.002169083466264432,5.2826746101817825,True,positive frozen loss basis only
home_prevention,2026_LATE_HOLDOUT,rmse,-0.0020409717396443483,-0.0029854616557729585,,False,not defined because frozen removal did not worsen metric
home_prevention,2026_LATE_HOLDOUT,crps,-0.0004895311267434366,-0.0021702304419624063,,False,not defined because frozen removal did not worsen metric
home_prevention,2026_LATE_HOLDOUT,brier,6.193255677805487e-05,-0.0002541757830754332,5.104073790886955,True,positive frozen loss basis only
home_prevention,2026_LATE_HOLDOUT,log_loss,0.0002603725942601498,-0.0005984953468523013,3.2986111443599864,True,positive frozen loss basis only
away_offense,2026_LATE_HOLDOUT,mae,0.00166851375179089,-0.001487812859681359,1.8916994888920893,True,positive frozen loss basis only
away_offense,2026_LATE_HOLDOUT,rmse,-0.0017044372098142802,-0.00016997535423790566,,False,not defined because frozen removal did not worsen metric
away_offense,2026_LATE_HOLDOUT,crps,-0.0009382642861210932,-0.0004347386329475178,,False,not defined because frozen removal did not worsen metric
away_offense,2026_LATE_HOLDOUT,brier,-4.480535959650034e-05,-6.319662154705141e-05,,False,not defined because frozen removal did not worsen metric
away_offense,2026_LATE_HOLDOUT,log_loss,-9.062907388934782e-05,-9.592443848571719e-05,,False,not defined because frozen removal did not worsen metric
away_prevention,2026_LATE_HOLDOUT,mae,0.0009658325251562516,0.0023758290105364566,-1.4598767888377924,True,positive frozen loss basis only
away_prevention,2026_LATE_HOLDOUT,rmse,0.0002759679724322339,-0.001524680637217557,6.524846321041672,True,positive frozen loss basis only
away_prevention,2026_LATE_HOLDOUT,crps,0.00025226446037462935,-0.0007785405770945886,4.086207926151803,True,positive frozen loss basis only
away_prevention,2026_LATE_HOLDOUT,brier,6.729254912229976e-05,-4.3404531069185515e-05,1.6450124365225138,True,positive frozen loss basis only
away_prevention,2026_LATE_HOLDOUT,log_loss,0.0001525337281081951,-0.0001599008800472479,2.0482985109616356,True,positive frozen loss basis only
home_starter_ra9,2026_LATE_HOLDOUT,mae,-0.0016338018781310026,-0.0003825025156083406,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,2026_LATE_HOLDOUT,rmse,-0.006503502181566034,-0.003077940592933537,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,2026_LATE_HOLDOUT,crps,-0.003447058758712096,-0.0006609948411666622,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,2026_LATE_HOLDOUT,brier,-0.00036248906574701256,-2.9793655683646447e-05,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,2026_LATE_HOLDOUT,log_loss,-0.000889939129935291,-6.021221626117956e-05,,False,not defined because frozen removal did not worsen metric
away_starter_ra9,2026_LATE_HOLDOUT,mae,0.0025680371431890947,0.0020036677362953448,0.21976683958429535,True,positive frozen loss basis only
away_starter_ra9,2026_LATE_HOLDOUT,rmse,0.002010661671055125,0.0030738119368844963,-0.5287564194086751,True,positive frozen loss basis only
away_starter_ra9,2026_LATE_HOLDOUT,crps,0.0013139973299209906,0.0018602628599295734,-0.4157280365565349,True,positive frozen loss basis only
away_starter_ra9,2026_LATE_HOLDOUT,brier,0.00016156362236777189,0.000205531957379268,-0.27214254277741884,True,positive frozen loss basis only
away_starter_ra9,2026_LATE_HOLDOUT,log_loss,0.0003504465392452083,0.0004633406652887473,-0.32214364646513655,True,positive frozen loss basis only
home_starter_prior_starts,2026_LATE_HOLDOUT,mae,-0.004339936170778547,0.0017475717884414266,,False,not defined because frozen removal did not worsen metric
home_starter_prior_starts,2026_LATE_HOLDOUT,rmse,0.04109086239337767,-0.0038187130005633563,1.0929333866007833,True,positive frozen loss basis only
home_starter_prior_starts,2026_LATE_HOLDOUT,crps,0.023205386210781498,-0.003979282787342608,1.1714809980406096,True,positive frozen loss basis only
home_starter_prior_starts,2026_LATE_HOLDOUT,brier,0.0020114402539415377,-0.0006321344489373659,1.3142695626671788,True,positive frozen loss basis only
home_starter_prior_starts,2026_LATE_HOLDOUT,log_loss,0.005225653554944754,-0.0014702879499660648,1.2813596298543004,True,positive frozen loss basis only
away_starter_prior_starts,2026_LATE_HOLDOUT,mae,0.0007956845347378838,0.001809062846795051,-1.2735930734043945,True,positive frozen loss basis only
away_starter_prior_starts,2026_LATE_HOLDOUT,rmse,0.0031360566220772768,0.0007075352325403017,0.7743869713450388,True,positive frozen loss basis only
away_starter_prior_starts,2026_LATE_HOLDOUT,crps,0.0020769467955594756,0.0006482839633639159,0.6878668414858047,True,positive frozen loss basis only
away_starter_prior_starts,2026_LATE_HOLDOUT,brier,0.00022783561852388057,9.887028966304445e-05,0.5660455099004575,True,positive frozen loss basis only
away_starter_prior_starts,2026_LATE_HOLDOUT,log_loss,0.0005599140218620624,0.00022821048979426717,0.5924186912924143,True,positive frozen loss basis only
home_expected_outs,2026_LATE_HOLDOUT,mae,-0.006790464214379899,-0.006379193455244181,,False,not defined because frozen removal did not worsen metric
home_expected_outs,2026_LATE_HOLDOUT,rmse,-0.0034463985973802735,-0.00518038742084137,,False,not defined because frozen removal did not worsen metric
home_expected_outs,2026_LATE_HOLDOUT,crps,-0.004032478017219621,-0.005476795626261577,,False,not defined because frozen removal did not worsen metric
home_expected_outs,2026_LATE_HOLDOUT,brier,-0.0005382215949630287,-0.0007665459585506351,,False,not defined because frozen removal did not worsen metric
home_expected_outs,2026_LATE_HOLDOUT,log_loss,-0.0012486052746482068,-0.0017972076229454403,,False,not defined because frozen removal did not worsen metric
away_expected_outs,2026_LATE_HOLDOUT,mae,-0.00023555240746775397,-0.006781345372645298,,False,not defined because frozen removal did not worsen metric
away_expected_outs,2026_LATE_HOLDOUT,rmse,-0.0010386280530383374,-0.0032077149725653342,,False,not defined because frozen removal did not worsen metric
away_expected_outs,2026_LATE_HOLDOUT,crps,-0.0007193601016450835,-0.0028902752608139792,,False,not defined because frozen removal did not worsen metric
away_expected_outs,2026_LATE_HOLDOUT,brier,-8.120253903987074e-05,-0.00042779154404279374,,False,not defined because frozen removal did not worsen metric
away_expected_outs,2026_LATE_HOLDOUT,log_loss,-0.00018187532196434208,-0.0009931549173761711,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,2026_LATE_HOLDOUT,mae,0.0013500165000106534,0.002066529042412224,-0.5307435445388381,True,positive frozen loss basis only
home_workload_uncertainty_outs,2026_LATE_HOLDOUT,rmse,-0.001562373787557192,0.0009607756438123616,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,2026_LATE_HOLDOUT,crps,-0.001271987770631533,0.0005052065096897707,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,2026_LATE_HOLDOUT,brier,-4.912740318882558e-05,0.00014723682009068484,,False,not defined because frozen removal did not worsen metric
home_workload_uncertainty_outs,2026_LATE_HOLDOUT,log_loss,-0.0001348939226467616,0.00034126465638584236,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,2026_LATE_HOLDOUT,mae,-0.000116932286502891,-2.3246502689033832e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,2026_LATE_HOLDOUT,rmse,-0.00037236407253349313,-8.391120086148618e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,2026_LATE_HOLDOUT,crps,-0.00027234199121961566,-8.649291062701181e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,2026_LATE_HOLDOUT,brier,-3.616124760386086e-05,-1.6483107300457878e-05,,False,not defined because frozen removal did not worsen metric
away_workload_uncertainty_outs,2026_LATE_HOLDOUT,log_loss,-9.157829530337391e-05,-4.388920210673941e-05,,False,not defined because frozen removal did not worsen metric
home_bullpen_ra9,2026_LATE_HOLDOUT,mae,-0.0008930721433082489,-0.0006756617166936429,,False,not defined because frozen removal did not worsen metric
home_bullpen_ra9,2026_LATE_HOLDOUT,rmse,0.0019810667360271594,-0.006696248348412759,4.38012255046059,True,positive frozen loss basis only
home_bullpen_ra9,2026_LATE_HOLDOUT,crps,0.0005219330224490726,-0.0039244311630501905,8.519032125301317,True,positive frozen loss basis only
home_bullpen_ra9,2026_LATE_HOLDOUT,brier,-5.554570761381883e-05,-0.0003731745785038043,,False,not defined because frozen removal did not worsen metric
home_bullpen_ra9,2026_LATE_HOLDOUT,log_loss,-0.0002148679039076784,-0.0009096305196987231,,False,not defined because frozen removal did not worsen metric
away_bullpen_ra9,2026_LATE_HOLDOUT,mae,0.0003857153174440242,0.001556914902460349,-3.0364352465372124,True,positive frozen loss basis only
away_bullpen_ra9,2026_LATE_HOLDOUT,rmse,0.001382893906794358,-0.0017782997484054874,2.285926374878393,True,positive frozen loss basis only
away_bullpen_ra9,2026_LATE_HOLDOUT,crps,0.0008640712259526673,-0.0009708486245152415,2.123574764852109,True,positive frozen loss basis only
away_bullpen_ra9,2026_LATE_HOLDOUT,brier,6.656639650248763e-05,-8.51229938431397e-05,2.2787682421709365,True,positive frozen loss basis only
away_bullpen_ra9,2026_LATE_HOLDOUT,log_loss,0.00016387662794303814,-0.00023786919674417817,2.451513859724152,True,positive frozen loss basis only
home_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,mae,-0.003261614685804215,-0.005749348125546394,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,rmse,-0.010489359123543096,-0.0036572729546691107,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,crps,-0.006158437799606453,-0.0023570532946717293,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,brier,-0.0006383052995938276,-0.00027426749939207795,,False,not defined because frozen removal did not worsen metric
home_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,log_loss,-0.0015511077473481238,-0.000662181961075814,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,mae,-0.0003102933667888941,-3.9978486963132553e-05,,False,not defined because frozen removal did not worsen metric
away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,rmse,0.0024253780867340424,3.695733466724249e-05,0.9847622377437208,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,crps,0.001226660876625374,-0.00014365079901423883,1.117107182393745,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,brier,0.00011537105819384164,-7.530634265479064e-06,1.065273166280805,True,positive frozen loss basis only
away_bullpen_likely_available_reliever_count,2026_LATE_HOLDOUT,log_loss,0.00026326486736505395,-4.9457828320997876e-05,1.1878633819089033,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,mae,0.00011197588239264533,-1.536929849255131e-05,1.137255435404015,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,rmse,4.296726359243053e-05,0.00023308171811464717,-4.424634911023489,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,crps,4.437895935849312e-05,0.00015768536689897417,-2.5531560266024305,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,brier,3.554096240032667e-06,1.3061257510993407e-05,-2.674987009038719,True,positive frozen loss basis only
home_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,log_loss,1.0388412874484665e-05,3.459838101216306e-05,-2.3304780460874177,True,positive frozen loss basis only
away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,mae,-0.0016637001481933922,-0.0008114389280637901,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,rmse,-0.0006624947615803123,-0.0013430884592731118,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,crps,-0.0003857888581890734,-0.0005719427277499634,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,brier,-7.577479655709873e-05,-6.922296376707382e-05,,False,not defined because frozen removal did not worsen metric
away_bullpen_recent_innings_burden,2026_LATE_HOLDOUT,log_loss,-0.0001588051150706038,-0.00014579171861339724,,False,not defined because frozen removal did not worsen metric
strict_prior_total_run_factor,2026_LATE_HOLDOUT,mae,0.028450104336317228,0.003962157914320752,0.8607330972328645,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_LATE_HOLDOUT,rmse,0.04422275755701399,0.045359147612245465,-0.025696951479481745,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_LATE_HOLDOUT,crps,0.019281518425304345,0.02032659265792658,-0.0542008263856812,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_LATE_HOLDOUT,brier,0.0012834129947328354,0.0013620777079351165,-0.0612933744049058,True,positive frozen loss basis only
strict_prior_total_run_factor,2026_LATE_HOLDOUT,log_loss,0.002577211572622584,0.0030150982489631772,-0.16990715119868768,True,positive frozen loss basis only
park_history_depth,2026_LATE_HOLDOUT,mae,0.15192241167239828,0.08060358372004783,0.46944244214698616,True,positive frozen loss basis only
park_history_depth,2026_LATE_HOLDOUT,rmse,-0.02416098632014929,-0.01605575548485838,,False,not defined because frozen removal did not worsen metric
park_history_depth,2026_LATE_HOLDOUT,crps,-0.013708002318260082,-0.006960793695913736,,False,not defined because frozen removal did not worsen metric
park_history_depth,2026_LATE_HOLDOUT,brier,0.0003756105625630224,0.0001760683170780597,0.5312476947489521,True,positive frozen loss basis only
park_history_depth,2026_LATE_HOLDOUT,log_loss,-0.0004371142363762681,-0.0003473235969017052,,False,not defined because frozen removal did not worsen metric
game_number,2026_LATE_HOLDOUT,mae,-0.0017392256021362407,-0.0015672173635441489,,False,not defined because frozen removal did not worsen metric
game_number,2026_LATE_HOLDOUT,rmse,-0.004115426894788499,-0.004359131227968049,,False,not defined because frozen removal did not worsen metric
game_number,2026_LATE_HOLDOUT,crps,-0.0023519696228579967,-0.0024425904304119506,,False,not defined because frozen removal did not worsen metric
game_number,2026_LATE_HOLDOUT,brier,-0.0002300190723074358,-0.00023656867379140412,,False,not defined because frozen removal did not worsen metric
game_number,2026_LATE_HOLDOUT,log_loss,-0.0005303990824232496,-0.0005430672341720788,,False,not defined because frozen removal did not worsen metric
league_total,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.007461465875917117,0.0002429816467013346,,False,not defined because frozen removal did not worsen metric
league_total,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.01606564919064013,0.0022439640995335353,0.8603253393058731,True,positive frozen loss basis only
league_total,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.008906086383141165,0.0015136490816103354,0.8300432966296388,True,positive frozen loss basis only
league_total,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.0011075944507398516,0.0001869625451654533,0.8311994565875931,True,positive frozen loss basis only
league_total,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0028277532724888532,0.00048377173114422245,0.8289201056362213,True,positive frozen loss basis only
home_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0013353416938324258,-0.0026539061768762195,2.987436016664408,True,positive frozen loss basis only
home_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.003297757758296882,-0.0031724482844763813,,False,not defined because frozen removal did not worsen metric
home_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.0017741666100374864,-0.002014822278588735,,False,not defined because frozen removal did not worsen metric
home_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-0.00014851345795074966,-0.0001798011226232521,,False,not defined because frozen removal did not worsen metric
home_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.00043536336454308433,-0.00048600661450970417,,False,not defined because frozen removal did not worsen metric
home_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.0013556272017076765,0.0028620751946015766,,False,not defined because frozen removal did not worsen metric
home_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.0010453212127545797,0.0011863675669721019,,False,not defined because frozen removal did not worsen metric
home_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.001179419500573431,0.000751734530257675,,False,not defined because frozen removal did not worsen metric
home_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-6.908186360007895e-05,6.751244991262673e-05,,False,not defined because frozen removal did not worsen metric
home_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-8.595124447741131e-05,0.00014846644700572398,,False,not defined because frozen removal did not worsen metric
away_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.001765348837466263,0.0024841493970324535,-0.40717196755166946,True,positive frozen loss basis only
away_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.0009165189541793239,0.002276375784303397,,False,not defined because frozen removal did not worsen metric
away_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,7.496257756534064e-05,0.0018689025541971382,-23.931140508984253,True,positive frozen loss basis only
away_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,3.2768561208040836e-05,0.0002336264413697331,-6.129591070126241,True,positive frozen loss basis only
away_offense,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,7.335983320633233e-05,0.0005375063231064514,-6.326983985836742,True,positive frozen loss basis only
away_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.0040149451995170615,-0.0018438761263492864,,False,not defined because frozen removal did not worsen metric
away_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,-0.0030126750662846646,-0.003972582284050397,,False,not defined because frozen removal did not worsen metric
away_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,-0.0020986622621745887,-0.0025170760865833586,,False,not defined because frozen removal did not worsen metric
away_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,-0.00022659885396700274,-0.0003002395300906735,,False,not defined because frozen removal did not worsen metric
away_prevention,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,-0.000480120555140795,-0.0007233913797354274,,False,not defined because frozen removal did not worsen metric
home_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.004177970773406425,0.0003969663786165256,0.9049858411783798,True,positive frozen loss basis only
home_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.005170883434605145,0.004649937526602699,0.10074601653483724,True,positive frozen loss basis only
home_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.002768186377327897,0.002327138602775669,0.15932734087723058,True,positive frozen loss basis only
home_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.00023285489823787753,0.00021785553132741553,0.06441508005186602,True,positive frozen loss basis only
home_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.0005947675403251695,0.0005650124893007424,0.05002803449589652,True,positive frozen loss basis only
away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.003212587930793376,0.001447347976802682,0.5494759963051822,True,positive frozen loss basis only
away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.0006592372611198272,-0.0003004465514546695,1.455748740513104,True,positive frozen loss basis only
away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0007063566637368623,0.000179246004966771,0.74623867209166,True,positive frozen loss basis only
away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,9.853099270534793e-05,6.771152251947021e-05,0.312789603957831,True,positive frozen loss basis only
away_starter_ra9,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.00017235629995460133,0.00012370920056115065,0.28224729473923693,True,positive frozen loss basis only
home_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0021690949862809283,0.020304908783216558,-8.361004894502479,True,positive frozen loss basis only
home_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.041224280471245045,0.011864442047402335,0.7121977166908207,True,positive frozen loss basis only
home_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.024700627327836955,0.008410982513408882,0.6594830405813246,True,positive frozen loss basis only
home_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.002852569233229185,0.0007770521064067171,0.7275957065809502,True,positive frozen loss basis only
home_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.006753593986909223,0.0015108030582211551,0.7762964339950538,True,positive frozen loss basis only
away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,-0.00021711381555178377,0.001077082028892118,,False,not defined because frozen removal did not worsen metric
away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.001977824706227871,0.00028065886240202786,0.8580972006678471,True,positive frozen loss basis only
away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,crps,0.0012402329860732308,0.0003194395659926741,0.7424358410236539,True,positive frozen loss basis only
away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,brier,0.00016248948299282806,4.240800398633282e-05,0.7390107765423525,True,positive frozen loss basis only
away_starter_prior_starts,PROSPECTIVE_AUG17_28_CLEAN_RAW,log_loss,0.000421829309963595,0.0001131994851205631,0.7316462311963753,True,positive frozen loss basis only
home_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,mae,0.0025517478837939755,0.009032006934632353,-2.539537346927642,True,positive frozen loss basis only
home_expected_outs,PROSPECTIVE_AUG17_28_CLEAN_RAW,rmse,0.007950085348058522,0.007804595884248755,0.0183003650200179,True,positive frozen loss basis only
