date,game_id,player_id,prediction_snapshots,multiplicity_class,side_changed,probability_changed,earliest_prediction_time,latest_valid_pregame_prediction_time,absolute_earliest_latest_change
2026-05-18,824680,673548,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,683734,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,683737,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,686217,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,687401,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,691718,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,824680,694208,4,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 20:16:05.589856+00:00,0.0
2026-05-18,825087,545121,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,571448,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,606992,1,ONE,False,False,2026-05-18 23:43:17.930178+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,642715,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,646240,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,656305,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,664056,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,666971,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,669477,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,672515,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,672695,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,682998,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,687551,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,691740,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,694374,1,ONE,False,False,2026-05-18 23:43:17.930178+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,699912,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,805811,1,ONE,False,False,2026-05-18 23:43:17.930178+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-18,825087,814439,5,FOUR_PLUS,False,False,2026-05-18 12:47:56.575898+00:00,2026-05-18 23:43:17.930178+00:00,0.0
2026-05-19,822736,543760,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,596103,3,THREE,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 18:17:11.488136+00:00,0.0
2026-05-19,822736,620443,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,621438,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,660688,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,665742,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,668901,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,678391,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,682928,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,683146,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,686452,1,ONE,False,False,2026-05-19 20:15:56.684414+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,686611,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,686894,3,THREE,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 18:17:11.488136+00:00,0.0
2026-05-19,822736,691781,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,695578,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,695734,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,696285,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,701807,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822736,805999,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,621493,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,624413,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,641933,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,656775,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,663743,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,665750,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,666018,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,668939,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,670764,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,676356,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,676439,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,680700,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,681297,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,683002,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,691406,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,691723,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,694212,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,822979,702616,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823059,542303,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,664040,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,665833,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,668804,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,669357,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,669707,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,676475,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,680779,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,687363,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,691023,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,691026,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823059,691373,4,FOUR_PLUS,False,False,2026-05-19 16:46:36.674607+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,693304,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823059,693409,1,ONE,False,False,2026-05-19 23:43:21.088221+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,701675,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,802139,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823059,804606,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,608701,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,641487,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,641598,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,643217,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,647304,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,656582,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,668227,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,671976,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,672284,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,678246,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,691011,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,695657,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,700337,1,ONE,False,False,2026-05-19 23:43:21.088221+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,702284,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,803011,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,805367,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,806068,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823136,808959,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,518692,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,571970,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,592206,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,592518,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,593428,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,605141,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,609280,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,657757,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,660271,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,663656,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,664034,1,ONE,False,False,2026-05-19 23:43:21.088221+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,665487,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,666023,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,669257,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,681624,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,701538,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823302,808975,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,823464,547180,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,592663,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,607208,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,624641,1,ONE,False,False,2026-05-19 20:15:56.684414+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,656941,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,663647,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,663886,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,664761,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,667472,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,668709,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,668715,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,669016,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,680574,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,681082,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,682829,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,694362,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,701398,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823464,702222,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,543807,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,592450,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,641355,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,641857,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,662139,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,663757,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,665862,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,669224,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,672960,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,676391,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,678218,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,682987,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,683011,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823548,700250,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,572233,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,605137,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,605170,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,621439,1,ONE,False,False,2026-05-19 20:15:56.684414+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,656484,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,663616,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,665019,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,668885,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,668904,2,TWO,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 16:46:36.674607+00:00,0.0
2026-05-19,823704,669699,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,670623,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,680777,1,ONE,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 12:48:33.338674+00:00,0.0
2026-05-19,823704,681546,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,686797,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,694728,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,701358,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,805904,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,823704,807712,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824033,545361,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,624585,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,641680,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,642350,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,643446,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,666176,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,667670,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,669127,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,672724,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,680869,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,681351,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,687093,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,687231,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,687263,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,687515,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,691016,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,694384,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,701762,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824033,703607,5,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 23:43:21.088221+00:00,0.0
2026-05-19,824112,516782,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,521692,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,575929,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,655316,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,657041,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,672580,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,677800,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
2026-05-19,824112,678882,4,FOUR_PLUS,False,False,2026-05-19 12:48:33.338674+00:00,2026-05-19 20:15:56.684414+00:00,0.0
