through_date,slates,predictions,resolved,n,brier,log_loss,mean_predicted,observed_rate,probability_sd,accuracy_50,ece,model_minus_baseline_a_brier,model_minus_baseline_a_log_loss,model_minus_baseline_b_brier,model_minus_baseline_b_log_loss
2026-07-24,119,40207,31574,31574,0.25052661215238614,0.6973190811755565,0.6481602996661281,0.5665737632229049,0.09949866127833844,0.5756001773611199,0.08234002767314404,0.004919867416319446,0.012983203904356921,0.00858913225658789,0.02034757999852399
2026-07-25,120,40595,31877,31877,0.25062591610277934,0.6975241293664375,0.6481564523584656,0.566113498760862,0.09947123510717973,0.5754305612196882,0.08247820084555373,0.0049539828205349135,0.013056992802708556,0.008585008461341914,0.02034047366362035
2026-07-26,121,40985,32200,32200,0.2506243370979451,0.6974992636811664,0.6480537228136043,0.5659006211180124,0.09947837493760928,0.5750310559006211,0.08278273189448167,0.004922464806141558,0.012971849883969377,0.008656028183827685,0.020469787155479202
2026-07-27,122,41271,32418,32418,0.2505162903055384,0.697276738174714,0.6480592095576351,0.5663211795915849,0.09945148814736204,0.5754210623727559,0.08238695746180663,0.004874035662406656,0.012869368316677288,0.00861562675793301,0.020387137992608162
2026-07-28,123,41660,32730,32730,0.2504767621802613,0.6971897040629079,0.6479948458359929,0.5664527956003667,0.09947995449651488,0.5754964864039108,0.08225903836683501,0.004853352938239713,0.012820285950649657,0.008631651350026998,0.02041513941196249
2026-07-29,124,42076,33061,33061,0.25060352658952467,0.6974782076128008,0.6479583911182825,0.5662260669671214,0.09946899968771368,0.5753909440125828,0.08231364045274477,0.004948163540259204,0.013044453935120437,0.00872787850616144,0.020641999229861097
2026-07-30,125,42335,33266,33266,0.2507232804103184,0.6977399010759763,0.6479230635166294,0.5658329826249023,0.09944562334793133,0.5750916852041124,0.08256602370470628,0.00501239177692861,0.013194348817798018,0.008797220193475508,0.020800810617287557
2026-07-31,126,42723,33576,33576,0.2506707759911788,0.6976055467632073,0.647856698608502,0.5654634262568501,0.09943533661671318,0.5749940433643078,0.08281607025225436,0.004907898625248014,0.012955323165327659,0.008734874616220384,0.02064915776201004
2026-08-01,127,43111,33878,33878,0.2505739292453177,0.697388549239269,0.6478601490170587,0.5656768404274161,0.09941207992370604,0.5752405691008914,0.08253259900328273,0.004841328629870023,0.012799290611661296,0.00872204797808987,0.020611671696609934
2026-08-02,128,43484,34164,34164,0.250558400897023,0.6973430421205731,0.6478498752279271,0.5656539046950005,0.09938615032428996,0.5752546540217773,0.08253816514537538,0.004822755431453496,0.012747658353904567,0.008737582283248169,0.020629830022047324
2026-08-03,129,43687,34319,34319,0.2505687584892863,0.6973597727060686,0.6478553347407427,0.5657216119350797,0.0994347137666566,0.5753372767271774,0.08252483450755824,0.00484276055562638,0.012783816301571771,0.008723529875965697,0.020593617432033695
2026-08-04,130,44078,34627,34627,0.25055524563545556,0.6973346236566452,0.6477970350383946,0.5654835821757588,0.09947081438888952,0.5753025096023334,0.08256966821759756,0.004795882370273119,0.012691494644191614,0.008738657576150916,0.02063000183621122
2026-08-05,131,44469,34937,34937,0.25076917076066163,0.697806202472208,0.6477116582911201,0.5647880470561296,0.09954904134734008,0.5747774565646736,0.08318463021235954,0.004912101881933639,0.012966361749542354,0.008848561666272237,0.020884432098138728
2026-08-06,132,44755,35166,35166,0.2506141931083515,0.6974722186074682,0.6476033066049202,0.5652619006995393,0.09953146602040984,0.5751578228971166,0.08260072513453232,0.004823706324467741,0.012766429250749445,0.008785902953109354,0.020744277280955292
2026-08-07,133,45145,35471,35471,0.2507145216555452,0.697699519138307,0.6475199212156406,0.565137718135942,0.09961024231401246,0.5749485495193256,0.0828104423360087,0.004906796291356236,0.012959028995826016,0.008797444063077753,0.02078694115078794
2026-08-08,134,45535,35779,35779,0.25061047819460663,0.6974608349779816,0.6474369284365891,0.5652198216831102,0.0996739269443418,0.5751697923362866,0.08257525440079855,0.0048144946949579825,0.012743990832328134,0.008741125635476549,0.02064641014468671
2026-08-09,135,45924,36085,36085,0.25071427731856893,0.6976998486799905,0.647340659862386,0.5652210059581544,0.09972613601029373,0.5750588887349314,0.08251790785146106,0.0049186700026998265,0.012983767884310882,0.008755684720508167,0.020696494266785437
2026-08-10,136,46183,36290,36290,0.2506810894544359,0.6976262954004585,0.647270381535403,0.5650868007715624,0.09978998865526872,0.575089556351612,0.08253749097961827,0.004866782684497362,0.012872571076304129,0.008759220544671348,0.0206990636977733
2026-08-11,137,46573,36591,36591,0.2507482319630273,0.6977725071384148,0.6472502261492157,0.5649203356016507,0.09983136137706473,0.5748408078489246,0.08268135528333698,0.004910789127780035,0.012972209651199496,0.008780242180421699,0.020749073790926165
2026-08-12,138,46962,36902,36902,0.2507181332446581,0.6977082612819681,0.6471940675183484,0.565091322963525,0.09984060630955914,0.5750094845807815,0.08257512829168687,0.004904856984484562,0.012956622968208098,0.00873932534660063,0.020662560934416874
2026-08-13,139,47198,37082,37082,0.25082013784401713,0.6979224994655917,0.6471491087088332,0.5649101990183917,0.09983319719472941,0.5745914459845747,0.08270563313562096,0.004981596855562598,0.013120000320154257,0.008782917416923858,0.020757740175950445
