identity,date,game_id,player_id,outcome_source,outcome_status,actual_hits,actual_sample_rows,actual_distinct_values,resolved,stat_identity_conflict,outcome_contract
823743:661388:hits:0.5,2026-08-22,823743,661388,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:663586:hits:0.5,2026-08-22,823743,663586,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:668930:hits:0.5,2026-08-22,823743,668930,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:671739:hits:0.5,2026-08-22,823743,671739,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:683734:hits:0.5,2026-08-22,823743,683734,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:686948:hits:0.5,2026-08-22,823743,686948,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:687401:hits:0.5,2026-08-22,823743,687401,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:694192:hits:0.5,2026-08-22,823743,694192,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:800325:hits:0.5,2026-08-22,823743,800325,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823743:806198:hits:0.5,2026-08-22,823743,806198,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:660688:hits:0.5,2026-08-22,823831,660688,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:665052:hits:0.5,2026-08-22,823831,665052,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:665923:hits:0.5,2026-08-22,823831,665923,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:669364:hits:0.5,2026-08-22,823831,669364,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:672640:hits:0.5,2026-08-22,823831,672640,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:677588:hits:0.5,2026-08-22,823831,677588,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:678391:hits:0.5,2026-08-22,823831,678391,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:681715:hits:0.5,2026-08-22,823831,681715,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:682928:hits:0.5,2026-08-22,823831,682928,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:683083:hits:0.5,2026-08-22,823831,683083,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:683357:hits:0.5,2026-08-22,823831,683357,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:686611:hits:0.5,2026-08-22,823831,686611,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:687605:hits:0.5,2026-08-22,823831,687605,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:691594:hits:0.5,2026-08-22,823831,691594,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:691781:hits:0.5,2026-08-22,823831,691781,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:691788:hits:0.5,2026-08-22,823831,691788,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:694673:hits:0.5,2026-08-22,823831,694673,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:695670:hits:0.5,2026-08-22,823831,695670,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:695734:hits:0.5,2026-08-22,823831,695734,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:696285:hits:0.5,2026-08-22,823831,696285,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823831:805300:hits:0.5,2026-08-22,823831,805300,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:518692:hits:0.5,2026-08-22,823910,518692,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:571970:hits:0.5,2026-08-22,823910,571970,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,3.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:605141:hits:0.5,2026-08-22,823910,605141,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:606192:hits:0.5,2026-08-22,823910,606192,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:660271:hits:0.5,2026-08-22,823910,660271,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:663656:hits:0.5,2026-08-22,823910,663656,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:663968:hits:0.5,2026-08-22,823910,663968,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:664040:hits:0.5,2026-08-22,823910,664040,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:665833:hits:0.5,2026-08-22,823910,665833,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:666163:hits:0.5,2026-08-22,823910,666163,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:668804:hits:0.5,2026-08-22,823910,668804,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:669242:hits:0.5,2026-08-22,823910,669242,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:669707:hits:0.5,2026-08-22,823910,669707,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:669743:hits:0.5,2026-08-22,823910,669743,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:676439:hits:0.5,2026-08-22,823910,676439,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:680779:hits:0.5,2026-08-22,823910,680779,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:693304:hits:0.5,2026-08-22,823910,693304,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823910:699013:hits:0.5,2026-08-22,823910,699013,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:521692:hits:0.5,2026-08-22,824073,521692,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:595879:hits:0.5,2026-08-22,824073,595879,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:650402:hits:0.5,2026-08-22,824073,650402,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:656716:hits:0.5,2026-08-22,824073,656716,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:664728:hits:0.5,2026-08-22,824073,664728,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:679529:hits:0.5,2026-08-22,824073,679529,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:679845:hits:0.5,2026-08-22,824073,679845,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:686469:hits:0.5,2026-08-22,824073,686469,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:686475:hits:0.5,2026-08-22,824073,686475,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:686555:hits:0.5,2026-08-22,824073,686555,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:686681:hits:0.5,2026-08-22,824073,686681,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:690993:hits:0.5,2026-08-22,824073,690993,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:693307:hits:0.5,2026-08-22,824073,693307,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:695506:hits:0.5,2026-08-22,824073,695506,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:695600:hits:0.5,2026-08-22,824073,695600,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:703601:hits:0.5,2026-08-22,824073,703601,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:805808:hits:0.5,2026-08-22,824073,805808,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824073:814430:hits:0.5,2026-08-22,824073,814430,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:514888:hits:0.5,2026-08-22,824151,514888,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:543877:hits:0.5,2026-08-22,824151,543877,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:572233:hits:0.5,2026-08-22,824151,572233,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:622268:hits:0.5,2026-08-22,824151,622268,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:641680:hits:0.5,2026-08-22,824151,641680,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:643446:hits:0.5,2026-08-22,824151,643446,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:662139:hits:0.5,2026-08-22,824151,662139,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:664774:hits:0.5,2026-08-22,824151,664774,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:666126:hits:0.5,2026-08-22,824151,666126,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:666211:hits:0.5,2026-08-22,824151,666211,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:670541:hits:0.5,2026-08-22,824151,670541,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:670623:hits:0.5,2026-08-22,824151,670623,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:671732:hits:0.5,2026-08-22,824151,671732,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:673237:hits:0.5,2026-08-22,824151,673237,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:680869:hits:0.5,2026-08-22,824151,680869,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:695720:hits:0.5,2026-08-22,824151,695720,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,3.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:701358:hits:0.5,2026-08-22,824151,701358,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
824151:703607:hits:0.5,2026-08-22,824151,703607,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-22/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
