source_lineage_grade,game_pk,side,frozen_rows,settled_wagers,wins,losses,voids,supported_nonappearances,book_rule_uncertified,technical_unresolved,stake_at_risk,returned_stake,gross_winning_profit,net_dollars,roi,average_odds
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823846,UNDER,9,9,5,4,0,0,0,0,45,0,13.399845377994762,-6.600154622005238,-0.14667010271122752,-181.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823847,OVER,10,10,3,7,0,0,0,0,50,0,21.7,-13.3,-0.266,145.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823847,UNDER,10,10,7,3,0,0,0,0,50,0,18.612958414323487,3.6129584143234883,0.07225916828646976,-191.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823848,OVER,11,11,3,8,0,0,0,0,55,0,19.55,-20.450000000000003,-0.3718181818181819,138.36363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823848,UNDER,11,11,8,3,0,0,0,0,55,0,21.901919831373934,6.901919831373932,0.12548945147952603,-181.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823849,OVER,11,9,5,4,2,2,0,0,45,10,34.699999999999996,14.699999999999996,0.32666666666666655,141.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823849,UNDER,11,9,4,5,2,2,0,0,45,10,10.84529532015291,-14.15470467984709,-0.3145489928854909,-185.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823850,OVER,9,9,4,5,0,0,0,0,45,0,29.7,4.700000000000001,0.10444444444444446,149.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823850,UNDER,9,9,5,4,0,0,0,0,45,0,12.7422034894918,-7.257796510508201,-0.16128436690018225,-197.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823851,OVER,12,12,6,6,0,0,0,0,60,0,43.45,13.450000000000003,0.2241666666666667,145.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823851,UNDER,12,12,6,6,0,0,0,0,60,0,16.0579385177836,-13.942061482216394,-0.23236769137027322,-191.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823852,OVER,12,10,4,6,1,1,0,1,50,5,23.761904761904763,-6.238095238095236,-0.12476190476190473,106.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823852,UNDER,12,10,6,4,1,1,0,1,50,5,17.795411962424197,-2.204588037575805,-0.0440917607515161,-164.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823854,OVER,11,10,3,7,0,0,0,1,50,0,21.75,-13.25,-0.265,142.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823854,UNDER,11,10,7,3,0,0,0,1,50,0,19.31712699661818,4.317126996618178,0.08634253993236357,-186.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823862,OVER,10,10,3,7,0,0,0,0,50,0,22.15,-12.850000000000001,-0.257,145.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823862,UNDER,10,10,7,3,0,0,0,0,50,0,18.923944593202968,3.92394459320297,0.0784788918640594,-190.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823863,OVER,9,9,1,8,0,0,0,0,45,0,5.9,-34.1,-0.7577777777777778,137.88888888888889
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823863,UNDER,9,9,8,1,0,0,0,0,45,0,22.113164333515936,17.11316433351594,0.3802925407447987,-180.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823864,OVER,10,10,3,7,0,0,0,0,50,0,19.811904761904763,-15.188095238095237,-0.30376190476190473,122.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823864,UNDER,10,10,7,3,0,0,0,0,50,0,18.40038688942959,3.4003868894295928,0.06800773778859186,-186.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823865,OVER,12,11,6,5,0,0,0,1,55,0,43.449999999999996,18.449999999999996,0.3354545454545454,143.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823865,UNDER,12,11,5,6,0,0,0,1,55,0,13.828935681808028,-16.171064318191974,-0.29401935123985407,-189.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823866,OVER,8,7,5,2,1,1,0,0,35,5,31.05,21.05,0.6014285714285714,127.28571428571429
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823866,UNDER,8,7,2,5,1,1,0,0,35,5,5.80668509014344,-19.19331490985656,-0.5483804259959018,-166.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823867,OVER,11,11,2,9,0,0,0,0,55,0,13.55,-31.45,-0.5718181818181818,135.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823867,UNDER,11,11,9,2,0,0,0,0,55,0,26.016592694367176,16.016592694367176,0.2912107762612214,-176.72727272727272
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823868,OVER,11,10,2,8,1,1,0,0,50,5,12.7,-27.3,-0.546,141.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823868,UNDER,11,10,8,2,1,1,0,0,50,5,21.765946393658407,11.765946393658409,0.23531892787316816,-185.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823869,OVER,15,13,10,3,2,2,0,0,65,10,64.2,49.199999999999996,0.7569230769230768,132.84615384615384
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823869,UNDER,15,13,3,10,2,2,0,0,65,10,7.8983185525666215,-42.10168144743338,-0.6477181761143597,-174.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823870,OVER,14,12,3,9,2,2,0,0,60,10,22.2,-22.799999999999997,-0.37999999999999995,146.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823870,UNDER,14,12,9,3,2,2,0,0,60,10,23.863940410094767,8.863940410094767,0.1477323401682461,-192.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823871,OVER,13,13,4,9,0,0,0,0,65,0,27.65,-17.35,-0.26692307692307693,148.30769230769232
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823871,UNDER,13,13,9,4,0,0,0,0,65,0,22.728272871394577,2.728272871394579,0.041973428790685836,-195.53846153846155
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823872,OVER,10,10,4,6,0,0,0,0,50,0,25.950000000000003,-4.050000000000001,-0.08100000000000002,130.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823872,UNDER,10,10,6,4,0,0,0,0,50,0,17.896538732452044,-2.103461267547955,-0.042069225350959104,-170.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823873,OVER,10,9,3,6,1,0,0,0,45,5,19.55,-10.45,-0.23222222222222222,132.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823873,UNDER,10,9,6,3,1,0,0,0,45,5,17.585404149486827,2.585404149486826,0.05745342554415169,-172.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823874,OVER,13,12,3,9,1,1,0,0,60,5,19.1,-25.900000000000002,-0.4316666666666667,138.58333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823874,UNDER,13,12,9,3,1,1,0,0,60,5,24.770379910166458,9.770379910166454,0.1628396651694409,-181.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823875,OVER,11,11,6,5,0,0,0,0,55,0,38.15,13.150000000000002,0.23909090909090913,142.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823875,UNDER,11,11,5,6,0,0,0,0,55,0,11.80641105304527,-18.193588946954726,-0.3307925263082678,-187.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823876,OVER,10,9,2,7,1,1,0,0,45,5,12.95,-22.049999999999997,-0.48999999999999994,134.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823876,UNDER,10,9,7,2,1,1,0,0,45,5,19.932826980660067,9.932826980660067,0.2207294884591126,-175.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823877,OVER,10,9,4,5,1,1,0,0,45,5,29.6,4.600000000000001,0.10222222222222226,158.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823877,UNDER,10,9,5,4,1,1,0,0,45,5,11.355908351117328,-8.644091648882673,-0.19209092553072607,-209.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823919,OVER,15,12,4,8,3,3,0,0,60,15,29.0,-10.999999999999998,-0.1833333333333333,126.33333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823919,UNDER,15,12,8,4,3,3,0,0,60,15,22.482510741025983,2.4825107410259846,0.04137517901709974,-188.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823921,OVER,13,12,6,6,1,1,0,0,60,5,44.75,14.750000000000002,0.24583333333333338,145.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823921,UNDER,13,12,6,6,1,1,0,0,60,5,16.254870278047804,-13.745129721952194,-0.22908549536586992,-191.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823922,OVER,13,12,6,6,1,1,0,0,60,5,44.05,14.05,0.2341666666666667,144.58333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823922,UNDER,13,12,6,6,1,1,0,0,60,5,16.25169923634629,-13.748300763653711,-0.2291383460608952,-190.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823923,OVER,15,15,8,7,0,0,0,0,75,0,51.715040650406515,16.7150406504065,0.22286720867208668,118.73333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823923,UNDER,15,15,7,8,0,0,0,0,75,0,20.291029535725293,-19.70897046427471,-0.26278627285699613,-173.26666666666668
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823924,OVER,14,14,6,8,0,0,0,0,70,0,37.454504504504506,-2.545495495495498,-0.0363642213642214,116.71428571428571
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823924,UNDER,14,14,8,6,0,0,0,0,70,0,23.101451029089908,-6.8985489709100865,-0.0985506995844298,-171.57142857142858
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823925,OVER,14,13,1,12,1,1,0,0,65,5,4.065040650406504,-55.9349593495935,-0.8605378361475923,111.38461538461539
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823925,UNDER,14,13,12,1,1,1,0,0,65,5,36.018945453995386,31.018945453995386,0.4772145454460829,-166.07692307692307
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823926,OVER,12,12,3,9,0,0,0,0,60,0,20.85,-24.15,-0.40249999999999997,93.16666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823926,UNDER,12,12,9,3,0,0,0,0,60,0,29.185586571886898,14.185586571886898,0.23642644286478162,-165.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823927,OVER,11,10,4,6,1,1,0,0,50,5,26.304504504504507,-3.6954954954954946,-0.0739099099099099,113.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823927,UNDER,11,10,6,4,1,1,0,0,50,5,17.32376517349122,-2.676234826508779,-0.05352469653017558,-175.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823928,OVER,13,11,4,7,2,1,0,0,55,10,26.2,-8.8,-0.16,111.54545454545455
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823928,UNDER,13,11,7,4,2,1,0,0,55,10,21.542927384549245,1.5429273845492446,0.028053225173622628,-170.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823929,OVER,14,12,3,9,2,2,0,0,60,10,16.3375029235207,-28.6624970764793,-0.47770828460798836,77.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823929,UNDER,14,12,9,3,2,2,0,0,60,10,26.34218139671025,11.342181396710249,0.18903635661183749,-167.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823930,OVER,15,15,7,8,0,0,0,0,75,0,44.7650406504065,4.765040650406505,0.06353387533875339,52.06666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823930,UNDER,15,15,8,7,0,0,0,0,75,0,28.709446175752586,-6.290553824247414,-0.08387405098996553,-155.46666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823931,OVER,14,14,2,12,0,0,0,0,70,0,11.9,-48.1,-0.6871428571428572,116.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823931,UNDER,14,14,12,2,0,0,0,0,70,0,36.25739662908337,26.257396629083367,0.37510566612976237,-172.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823932,OVER,11,11,3,8,0,0,0,0,55,0,17.6,-22.4,-0.40727272727272723,139.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823932,UNDER,11,11,8,3,0,0,0,0,55,0,20.920671398189015,5.920671398189016,0.10764857087616393,-183.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823933,OVER,9,9,1,8,0,0,0,0,45,0,7.05,-32.95,-0.7322222222222223,140.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823933,UNDER,9,9,8,1,0,0,0,0,45,0,22.319452063636685,17.319452063636685,0.3848767125252597,-185.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823934,OVER,11,11,4,7,0,0,0,0,55,0,26.25,-8.75,-0.1590909090909091,110.72727272727273
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823934,UNDER,11,11,7,4,0,0,0,0,55,0,21.742925958266138,1.742925958266138,0.03168956287756615,-168.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823935,OVER,11,11,9,2,0,0,0,0,55,0,66.8,56.8,1.0327272727272727,120.72727272727273
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823935,UNDER,11,11,2,9,0,0,0,0,55,0,8.077905491698594,-36.922094508301406,-0.6713108092418437,-183.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823936,OVER,12,10,4,6,1,1,0,1,50,5,24.4,-5.6,-0.11199999999999999,131.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823936,UNDER,12,10,6,4,1,1,0,1,50,5,16.839129378346158,-3.160870621653844,-0.06321741243307688,-172.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823937,OVER,12,11,2,9,0,0,0,1,55,0,13.850000000000001,-31.150000000000002,-0.5663636363636364,123.27272727272727
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823937,UNDER,12,11,9,2,0,0,0,1,55,0,25.13332397564912,15.13332397564912,0.27515134501180216,-186.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823950,OVER,13,12,2,10,1,1,0,0,60,5,14.25,-35.75,-0.5958333333333333,151.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823950,UNDER,13,12,10,2,1,1,0,0,60,5,25.06231977719178,15.062319777191782,0.2510386629531964,-199.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823951,OVER,11,11,3,8,0,0,0,0,55,0,22.05,-17.950000000000003,-0.3263636363636364,135.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823951,UNDER,11,11,8,3,0,0,0,0,55,0,24.050971615613534,9.050971615613534,0.16456312028388242,-177.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823952,OVER,10,7,3,4,3,3,0,0,35,15,20.25,0.25,0.007142857142857143,137.57142857142858
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823952,UNDER,10,7,4,3,3,3,0,0,35,15,11.067213667528382,-3.932786332471619,-0.1123653237849034,-180.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823953,OVER,12,12,8,4,0,0,0,0,60,0,52.95,32.95,0.5491666666666667,111.58333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823953,UNDER,12,12,4,8,0,0,0,0,60,0,13.45148223869154,-26.548517761308453,-0.4424752960218076,-151.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823954,OVER,12,12,3,9,0,0,0,0,60,0,19.25,-25.75,-0.42916666666666664,112.33333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823954,UNDER,12,12,9,3,0,0,0,0,60,0,27.497078541056815,12.497078541056815,0.20828464235094693,-168.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823955,OVER,10,10,4,6,0,0,0,0,50,0,26.8,-3.200000000000001,-0.06400000000000002,130.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823955,UNDER,10,10,6,4,0,0,0,0,50,0,18.19345845905385,-1.8065415409461476,-0.03613083081892295,-170.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823957,OVER,12,12,5,7,0,0,0,0,60,0,38.4,3.3999999999999986,0.05666666666666664,147.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823957,UNDER,12,12,7,5,0,0,0,0,60,0,18.91074535545183,-6.089254644548172,-0.10148757740913619,-193.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823996,OVER,8,7,1,6,1,1,0,0,35,5,5.6,-24.4,-0.6971428571428571,146.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823996,UNDER,8,7,6,1,1,1,0,0,35,5,15.104448489781632,10.104448489781632,0.2886985282794752,-193.28571428571428
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823999,OVER,14,13,4,9,1,1,0,0,65,5,25.299999999999997,-19.7,-0.3030769230769231,138.30769230769232
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823999,UNDER,14,13,9,4,1,1,0,0,65,5,24.4486878014618,4.448687801461805,0.06844135079172008,-181.69230769230768
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824001,OVER,10,9,2,7,1,1,0,0,45,5,14.5,-20.5,-0.45555555555555555,131.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824001,UNDER,10,9,7,2,1,1,0,0,45,5,17.719458245196705,7.719458245196705,0.17154351655992678,-202.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824002,OVER,15,14,7,7,1,1,0,0,70,5,46.14999999999999,11.149999999999995,0.15928571428571422,118.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824002,UNDER,15,14,7,7,1,1,0,0,70,5,21.389106857463805,-13.610893142536192,-0.1944413306076599,-161.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824003,OVER,13,12,5,7,1,1,0,0,60,5,35.001960784313724,0.001960784313723707,3.267973856206178e-05,125.33333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824003,UNDER,13,12,7,5,1,1,0,0,60,5,18.905853461994425,-6.094146538005575,-0.10156910896675958,-186.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824004,OVER,15,12,3,9,3,3,0,0,60,15,20.099999999999998,-24.900000000000002,-0.41500000000000004,136.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824004,UNDER,15,12,9,3,3,3,0,0,60,15,25.62169546235034,10.621695462350337,0.17702825770583894,-178.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824005,OVER,13,12,4,8,1,1,0,0,60,5,23.550000000000004,-16.45,-0.27416666666666667,137.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824005,UNDER,13,12,8,4,1,1,0,0,60,5,20.996678548480364,0.9966785484803649,0.016611309141339414,-180.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824006,OVER,13,13,4,9,0,0,0,0,65,0,29.249999999999996,-15.749999999999996,-0.24230769230769225,146.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824006,UNDER,13,13,9,4,0,0,0,0,65,0,24.251488807898586,4.251488807898584,0.06540752012151667,-192.15384615384616
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824007,OVER,15,14,3,11,1,1,0,0,70,5,17.604368932038835,-37.39563106796116,-0.5342233009708738,105.64285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824007,UNDER,15,14,11,3,1,1,0,0,70,5,31.087258532251802,16.087258532251802,0.2298179790321686,-175.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824010,OVER,10,10,5,5,0,0,0,0,50,0,32.3,7.3,0.146,139.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824010,UNDER,10,10,5,5,0,0,0,0,50,0,13.396229092832096,-11.603770907167904,-0.23207541814335808,-183.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824011,OVER,14,9,0,9,3,3,0,2,45,15,0,-45.0,-1.0,106.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824011,UNDER,14,9,9,0,3,3,0,2,45,15,27.70120864168551,27.70120864168551,0.6155824142596781,-167.88888888888889
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824012,OVER,12,11,5,6,1,1,0,0,55,5,32.05,2.0500000000000043,0.03727272727272735,142.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824012,UNDER,12,11,6,5,1,1,0,0,55,5,14.906054569348393,-10.093945430651608,-0.18352628055730197,-187.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824013,OVER,11,11,7,4,0,0,0,0,55,0,50.349999999999994,30.35,0.5518181818181819,151.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824013,UNDER,11,11,4,7,0,0,0,0,55,0,9.356393397230613,-25.643606602769385,-0.46624739277762517,-199.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824014,OVER,11,11,5,6,0,0,0,0,55,0,35.05,5.049999999999997,0.09181818181818177,153.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824014,UNDER,11,11,6,5,0,0,0,0,55,0,14.063537408206523,-10.936462591793475,-0.198844774396245,-202.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824015,OVER,11,10,2,8,0,0,0,1,50,0,15.4,-24.6,-0.49200000000000005,147.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824015,UNDER,11,10,8,2,0,0,0,1,50,0,21.152842663175804,11.152842663175802,0.22305685326351604,-194.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824016,OVER,11,9,3,6,2,2,0,0,45,10,19.05,-10.950000000000003,-0.2433333333333334,138.88888888888889
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824016,UNDER,11,9,6,3,2,2,0,0,45,10,16.005297864903078,1.0052978649030768,0.022339952553401706,-182.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824017,OVER,11,11,2,9,0,0,0,0,55,0,13.75,-31.249999999999996,-0.5681818181818181,120.63636363636364
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824017,UNDER,11,11,9,2,0,0,0,0,55,0,25.61865254525191,15.618652545251908,0.28397550082276196,-182.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824018,OVER,12,11,5,6,1,1,0,0,55,5,37.55,7.550000000000001,0.1372727272727273,146.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824018,UNDER,12,11,6,5,1,1,0,0,55,5,16.38356670031832,-8.616433299681685,-0.1566624236305761,-192.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824029,OVER,8,8,5,3,0,0,0,0,40,0,37.35,22.35,0.5587500000000001,150.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824029,UNDER,8,8,3,5,0,0,0,0,40,0,7.806348345789928,-17.193651654210072,-0.4298412913552518,-198.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824030,OVER,10,10,4,6,0,0,0,0,50,0,27.9,-2.1000000000000023,-0.042000000000000044,150.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824030,UNDER,10,10,6,4,0,0,0,0,50,0,14.549982941160712,-5.450017058839288,-0.10900034117678575,-198.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824031,OVER,11,11,3,8,0,0,0,0,55,0,21.0,-19.0,-0.34545454545454546,153.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824031,UNDER,11,11,8,3,0,0,0,0,55,0,19.217805236238412,4.217805236238416,0.07668736793160756,-202.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824032,OVER,15,15,5,10,0,0,0,0,75,0,36.25,-13.750000000000002,-0.18333333333333335,124.73333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824032,UNDER,15,15,10,5,0,0,0,0,75,0,29.385551330186615,4.385551330186616,0.05847401773582155,-181.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824033,OVER,14,14,8,6,0,0,0,0,70,0,61.0,31.000000000000004,0.4428571428571429,131.42857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824033,UNDER,14,14,6,8,0,0,0,0,70,0,17.41436270682371,-22.58563729317629,-0.32265196133108986,-191.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824034,OVER,10,7,3,4,3,3,0,0,35,15,18.71698113207547,-1.283018867924529,-0.03665768194070083,105.71428571428571
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824034,UNDER,10,7,4,3,3,3,0,0,35,15,10.952791850531476,-4.047208149468523,-0.11563451855624352,-176.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824035,OVER,14,13,2,11,1,1,0,0,65,5,13.649999999999999,-41.35,-0.6361538461538462,149.6153846153846
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,824035,UNDER,14,13,11,2,1,1,0,0,65,5,28.226662591589644,18.226662591589644,0.28041019371676373,-197.53846153846155
