slate_date,run_tag,game_pk,player_mlb_id,market_source,roster_source,recovery_method
2026-05-08,local_daily_20260508T123001Z,824443,680777,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824443,681807,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,514888,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,572233,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,663886,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,663993,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,668709,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,668715,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,670541,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,670623,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,670770,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,680574,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,682829,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,694728,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,701358,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824522,701398,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,647304,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,663728,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,668227,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,670042,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,678246,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,695657,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,803011,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824607,808959,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,575929,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,596115,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,666018,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,668723,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,676356,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,677800,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,678882,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,680776,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,691406,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,691785,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,702332,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,802415,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824768,807799,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,621493,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,624413,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,641933,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,643446,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,666126,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,667670,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,668939,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,669127,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,669236,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,671732,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,683002,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,691016,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,691723,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,701762,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,824846,805779,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,543760,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,545121,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,606466,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,621438,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,665742,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,666182,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,666971,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,668901,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,669004,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,672515,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,682626,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,682998,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,683146,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-08,local_daily_20260508T123001Z,825088,701807,backend/mlb/exports/odds_history/2026-05-08/odds_mlb_playerprops__local_daily_20260508T123001Z.json,backend/mlb/exports/odds_history/2026-05-08/mlb_predictions_wide_calibrated__local_daily_20260508T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,543807,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,545361,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,624585,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,662139,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,665489,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,666176,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,672960,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,676391,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,687263,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822820,694384,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,607043,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,608324,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,608369,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,663538,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,664023,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,673548,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,673962,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,677649,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,683737,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
2026-05-09,local_daily_20260509T123001Z,822905,691718,backend/mlb/exports/odds_history/2026-05-09/odds_mlb_playerprops__local_daily_20260509T123001Z.json,backend/mlb/exports/odds_history/2026-05-09/mlb_predictions_wide_calibrated__local_daily_20260509T123001Z.csv,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS
