schema,object_name,object_type,classification,reason,future_action
mlb,today_slate_rows.idx_today_slate_key,INDEX,ACTIVE_OPERATIONAL,supports parent relation; not itself source data,RETAIN_OPERATIONAL
mlb,today_wide_rows.idx_today_wide_key,INDEX,ACTIVE_OPERATIONAL,supports parent relation; not itself source data,RETAIN_OPERATIONAL
mlb,today_workspace_mlb.idx_today_workspace_mlb_key,INDEX,DERIVED_RESEARCH_QUARANTINE,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,backfill_progress.backfill_progress_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,blocked_shot_events.blocked_shot_events_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,blocked_shot_events.idx_nhl_blocked_shot_events_blocking_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,blocked_shot_events.idx_nhl_blocked_shot_events_game_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,blocked_shot_events.idx_nhl_blocked_shot_events_shooter_pos,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,blocked_shot_events.idx_nhl_blocked_shot_events_shooting_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,data_quality_audit.data_quality_audit_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,eval_sog_daily.eval_sog_daily_game_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,eval_sog_daily.eval_sog_daily_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,eval_sog_daily.eval_sog_daily_segment_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,game_manpower_segments.game_manpower_segments_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,game_manpower_segments.ix_game_manpower_segments_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,game_manpower_segments.ix_game_manpower_segments_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games.games_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games.games_unique_short,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games.idx_games_game_id_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games.idx_games_season_short,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games.idx_games_teams_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games_season_audit.games_season_audit_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,games_write_audit.games_write_audit_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.goalie_game_logs_raw_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.goalie_logs_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.goalie_logs_opp_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.goalie_logs_team_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.idx_goalie_raw_game_id,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.idx_goalie_raw_player_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_game_logs_raw.idx_goalie_raw_team_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_roll_feats_m.goalie_roll_feats_m_uniq,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_rolling_agg.goalie_roll_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalie_rolling_agg.goalie_rolling_agg_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalies2023_stage.ix_goalies2023_stage_player_season,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalies_szn_sit.gss_player_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalies_szn_sit.gss_player_sit_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalies_szn_sit.gss_sit_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,goalies_szn_sit.gss_team_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,import_goalie_logs_stage.uq_import_goalie_logs_stage_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,import_skater_logs_stage.ux_import_skater_logs_stage_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,import_skater_points_stage.import_skater_points_stage_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,import_skater_points_stage.import_skater_points_stage_pid_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,keep_games_filter.keep_games_filter_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,pairing_features_store_v2.idx_pairing_store_v2_game_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,pairing_features_store_v2.idx_pairing_store_v2_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,pairing_features_store_v2.pairing_features_store_v2_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,player_external_ids.ix_player_external_ids_provider,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,player_external_ids.player_external_ids_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,player_external_ids.player_external_ids_provider_provider_player_id_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,player_external_ids.uq_player_external_ids_player_provider,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,player_external_ids.ux_player_external_ids_provider_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,players.players_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,pp_roles_slate.pk_pp_roles_slate,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.idx_predictions_created,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.idx_predictions_lookup,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.predictions_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.uq_nhl_predictions_player_game_prop_line,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.uq_pred,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,predictions.ux_predictions_unique,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,roster_names.roster_names_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,roster_status.roster_status_latest_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,roster_status.roster_status_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,roster_status.roster_status_uk,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,roster_status.roster_status_unique,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game.idx_shift_teammate_overlap_game_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game.idx_shift_teammate_overlap_game_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game.shift_teammate_overlap_game_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game_recent_v2.idx_overlap_recent_v2_game_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game_recent_v2.idx_overlap_recent_v2_game_team_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shift_teammate_overlap_game_recent_v2.shift_teammate_overlap_game_recent_v2_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_pairings_game.idx_shiftcharts_pairings_game_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_pairings_game.shiftcharts_pairings_game_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_game_period,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_game_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_json_gin,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.idx_shiftcharts_raw_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.shiftcharts_raw_pk,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_raw.shiftcharts_raw_shift_id_uniq,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_shifts.idx_shiftcharts_shifts_game_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_shifts.idx_shiftcharts_shifts_game_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shiftcharts_shifts.shiftcharts_shifts_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.idx_nhl_sog_events_abs_sec,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.idx_nhl_sog_events_defending_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.idx_nhl_sog_events_game_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.idx_nhl_sog_events_shooter_pos,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.idx_nhl_sog_events_shooting_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_on_goal_events.shot_on_goal_events_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_stats_denali.idx_shot_stats_denali_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_stats_denali.idx_shot_stats_denali_season_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shot_stats_denali.shot_stats_denali_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shots_all.idx_shots_all_game_id,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shots_all.idx_shots_all_season,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,shots_all.idx_shots_all_shooter,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.idx_skater_game_logs_raw_player_date_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.idx_skater_logs_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.idx_skater_raw_game_id,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.idx_skater_raw_player_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.idx_skater_raw_team_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.sk_logs_game_player_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skater_game_logs_raw_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skater_logs_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skater_logs_opp_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skater_logs_team_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skglr_player_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.skglr_team_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_logs_raw.sklr_offenders_by_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_special_teams_exposure.ix_st_expo_game_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_game_special_teams_exposure.skater_game_special_teams_exposure_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.skater_points_raw_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.skater_points_raw_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.skater_points_raw_pid_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.skater_points_raw_pk,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.skater_points_raw_uniq,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.spr_game_team_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.tf_points_enriched_game_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_points_raw.tf_points_enriched_player_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_rolling_agg.idx_skater_rolling_agg_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_rolling_agg.skater_roll_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skater_rolling_agg.skater_rolling_agg_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skaters2023_stage.ix_skaters2023_stage_player_season,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skaters_szn_sit.skaters_szn_sit_player_season_sit_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,skaters_szn_sit.skaters_szn_sit_team_season_sit_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_context_rolling.team_context_rolling_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_external_ids.team_external_ids_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_external_ids.team_external_ids_provider_provider_team_id_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_game_sit.idx_team_game_sit_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_game_sit.idx_team_game_sit_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_game_sit.team_game_sit_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_pp_toi_totals_by_date_team.uq_team_pp_toi_totals_by_date_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,team_roll10_m.team_roll10_m_uniq,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams.teams_abbr_key,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams.teams_pkey,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams_game_sit.tgs_date_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams_game_sit.tgs_game_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams_game_sit.tgs_opp_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams_game_sit.tgs_team_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,teams_game_sit.tgs_team_sit_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,tf_skater_attempts_roll10.uq_tf_skater_attempts_roll10,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,tf_team_roll10.idx_tf_team_roll10_game_team_opp,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,tf_team_roll10.idx_tf_team_roll10_team_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,tf_team_roll10.tf_team_roll10_team_date_unique,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,tf_team_roll10.tf_team_roll10_team_id_game_id_idx,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2.idx_training_goalie_game_team_opp,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2.training_features_goalie_saves_v2_pk,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2.uq_training_features_goalie_saves_v2_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2_ready.idx_saves_ready_date_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2_ready.idx_saves_ready_date_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_goalie_saves_v2_ready.uq_saves_ready_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_saves_enr_filt.ux_saves_enr_filt,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_saves_enriched.idx_feat_saves_goalie_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_saves_enriched.ux_saves_enr,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame.idx_sog_pregame_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame.idx_sog_pregame_player_date,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame.ux_sog_pregame_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_player,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_season_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame_v2.idx_sog_enriched_v2_team,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame_v2.uq_sog_pregame_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
nhl,training_features_nhl_sog_enriched_pregame_v2_mt.ux_sog_pregame_v2_player_game,INDEX,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
