schema,object_name,object_type,caller_path,caller_class,evidence
nhl,import_skater_points_stage,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,import_skater_points_stage,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,import_skater_points_stage,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,keep_games_filter,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,keep_games_filter,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,keep_games_filter,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,keep_games_filter,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,keep_games_filter,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,lines_szn_sit_denali,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,lines_szn_sit_denali,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,lines_szn_sit_denali,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,pairing_features_store_v2,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,pairing_features_store_v2,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,pairing_features_v2,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,pairing_features_v2,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/scripts/archive/backfill_pp_toi_from_box.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/scripts/archive/backfill_pp_toi_from_shiftcharts.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/scripts/archive/backfill_skater_points.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/scripts/archive/backfill_sog_splits.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/scripts/archive/seed_goalie_logs_for_date.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/upsert_player_names_from_rosters.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/nhl/scripts/import_roster_today.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/nhl/scripts/refresh_all_team_rosters.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/nhl/scripts/seed_goalie_logs_for_date.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backend/nhl/scripts/seed_skater_logs_for_date.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_external_ids,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_roll,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_roll,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_roll,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_summary,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_summary,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2023_summary,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_roll,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_roll,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_roll,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_summary,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_summary,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_2024_summary,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_shots_2023,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_shots_2023,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_game_shots_2023,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_history_denali,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/create_player_sog_denali_base.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_history_denali,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_history_denali,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_history_denali,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_phoenix_denali,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_phoenix_denali,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_shot_phoenix_denali,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_sog_denali_base,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/create_player_sog_denali_base.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_sog_denali_base,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,player_sog_denali_base,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend/scripts/legacy/generateStatDerivedProps.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend/scripts/precompute/precompute_props_daily.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend/scripts/v2_backfill_mlb_api_training.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend/scripts/v2_write_mlb_api_labels_to_mtp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend/scripts/v2_write_training_from_pfp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,archive/defunct_20250926_090506/mlb_backend_app/routes/api/score_props.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/20260222_runtime_cleanup/ingest_boxscore.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/20260222_runtime_cleanup/tools/check_pbp_aggregates.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/20260222_runtime_cleanup/tools/inspect_fixture.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_goalie_splits.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_pbp_optional.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_player_names.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_players_from_api.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_players_from_boxscores.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_pp_toi_from_shiftcharts.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_pp_toi_from_shifts.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_skater_points.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_skater_toi_pptoi.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/backfill_sog_splits.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/debug_sog_game.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/fetch_nhl_to_csv.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/nhl_dbg_strength.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/run_nhl_daily_local.sh,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/scripts/archive/seed_goalie_logs_for_date.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/debug_seed_sog_seed_one.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/upsert_player_names_from_rosters.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/upsert_players_from_stage.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/domains/nhl/repository/prop_repository.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/domains/nhl/repository/queries.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/precompute/precompute_props_daily.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_16_side_starter_direct_source_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_001_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_002_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_003_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_four_side_history_complete_starter_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_identity_role_strict_prior_history.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/audit_and_execute_mlb_selected_proposition_cohort_004_low_sample_start_discovery.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/audit_mlb_conditional_second_hit_tendency.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/audit_mlb_hits05_strict_pregame_pa_reconstruction.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/audit_mlb_july12_prediction_sentinel_failure_reopened.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/audit_mlb_o15_market_comparator_price_coverage.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/backfill_mlb_betonline_player_props_from_inventory.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/backfill_mlb_lineup_context_diagnostics.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/backfill_mlb_player_pa.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/benchmark_mlb_explicit_multi_hit_probability.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/build_mlb_external_normalized_platform_v1.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/capture_mlb_governed_pregame_lineups.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/certify_mlb_external_batter_event_core.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/database_audit/inventory_mlb_supabase_estate.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/dry_run_capture_pregame_lineups.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/dry_run_lineup_slot_backfill_prepass.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/dry_run_starter_bf_write_gate.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_canonical_strict_prior_pa_history_spine_activation.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_july12_pa_source_refresh_and_parent_activation_pilot.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_july17_first_prospective_pa_shadow_capture.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_001.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_002.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_003.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_004.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_starter_identity_role_holdout_discovery.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/expanded_o15_universe_builder.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/insert_mlb_stat_derived.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/recertify_mlb_betonline_post_backfill.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/reconcile_mlb_existing_u15_tracking_suppression.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/reconstruct_mlb_hits_full_nonmarket_spine_model_v2.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/refresh_mlb_ubo5_completed_game_history.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_batter_pitcher_encounter_ledger_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_cc_0001_prospective_extension.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_contact_hitter_regime_validation.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_encounter_informed_multi_hit_probability_experiment.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_historical_outcome_gap_authoritative_recovery.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_hits05_granular_opportunity_contact_challenger.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_o15_market_anchored_ranking_challenger.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_o15_market_increment_stability_shadow.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_pitch_discipline_repeated_contact_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_pregame_lineup_turnover_exposure_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_second_hit_sequence_probability_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_selected_proposition_remaining_starter_recovery_campaign.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_starter_facing_pa_exposure_restoration.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_mlb_ubo_coherent_revision.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/run_oddsapi_batter_hits_alternate_live_discovery.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/tool_upload_8rain.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/validate_mlb_external_normalized_platform_v1.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/scripts/validate_mlb_o15_market_incremental_probability.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/v2_backfill_mlb_api_training.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/v2_write_mlb_api_labels_to_mtp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/mlb/v2_write_training_from_pfp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/analyze_nhl_sog_quality_layers.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/backfill_blocked_shot_events_from_pbp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/backfill_shot_on_goal_events_from_pbp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/benchmark_sog_ge4_vs_poisson.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/build_sog_poisson_residual_dataset.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/certify_nhl_sog_outcome_denominator.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/evaluate_sog_predictions.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_attempt_block_goalie_position_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_blocked_actual_goalie_overall_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_blocked_actual_goalie_position_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_blocked_goalie_overall_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_blocked_goalie_position_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_blocked_position_defense_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_onice_defender_archetype_deployment_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_onice_defender_deployment_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_onice_defender_playernorm_deployment_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_onice_defender_share_deployment_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,players,RELATION,backend/nhl/scripts/experiment_sog_exact_onice_pair_archetype_deployment_base.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
