canonical_season,game_id,remediated_game_date,home_team_id,home_team,away_team_id,away_team,home_days_rest,home_back_to_back,home_games_prior_3d,home_games_prior_5d,home_games_prior_7d,home_consecutive_road_games_prior,home_prior_game_id,home_schedule_status,away_days_rest,away_back_to_back,away_games_prior_3d,away_games_prior_5d,away_games_prior_7d,away_consecutive_road_games_prior,away_prior_game_id,away_schedule_status,opponent_rest_difference,chronology_order
2024,2024020350,2024-11-27,17,DET,20,CGY,2.0,False,1,2,3,1,2024020341.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020340.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020351,2024-11-27,14,TBL,15,WSH,2.0,False,1,2,3,0,2024020334.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020335.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020352,2024-11-27,13,FLA,10,TOR,2.0,False,1,2,3,0,2024020335.0,EXACT_STRICT_PRIOR,3.0,False,1,1,2,0,2024020333.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020353,2024-11-27,2,NYI,6,BOS,2.0,False,1,2,3,0,2024020341.0,EXACT_STRICT_PRIOR,1.0,True,1,2,3,0,2024020345.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020354,2024-11-27,5,PIT,23,VAN,4.0,False,0,2,2,0,2024020326.0,EXACT_STRICT_PRIOR,1.0,True,1,2,2,2,2024020345.0,EXACT_STRICT_PRIOR,3.0,game_date_then_game_id
2024,2024020355,2024-11-27,29,CBJ,8,MTL,4.0,False,0,1,2,0,2024020328.0,EXACT_STRICT_PRIOR,1.0,True,1,2,2,0,2024020346.0,EXACT_STRICT_PRIOR,3.0,game_date_then_game_id
2024,2024020356,2024-11-27,18,NSH,4,PHI,2.0,False,1,2,3,1,2024020336.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020338.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020357,2024-11-27,16,CHI,25,DAL,4.0,False,0,1,2,1,2024020318.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020339.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020358,2024-11-27,21,COL,54,VGK,2.0,False,1,2,3,4,2024020334.0,EXACT_STRICT_PRIOR,2.0,False,1,2,4,4,2024020338.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020359,2024-11-27,26,LAK,52,WPG,2.0,False,1,2,3,1,2024020344.0,EXACT_STRICT_PRIOR,2.0,False,1,3,3,3,2024020342.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020360,2024-11-27,55,SEA,24,ANA,2.0,False,1,2,3,2,2024020343.0,EXACT_STRICT_PRIOR,2.0,False,1,2,2,0,2024020343.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020361,2024-11-27,28,SJS,9,OTT,2.0,False,1,2,4,0,2024020344.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020340.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020362,2024-11-29,4,PHI,3,NYR,2.0,False,1,2,3,1,2024020356.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020349.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020363,2024-11-29,30,MIN,16,CHI,2.0,False,1,2,3,1,2024020347.0,EXACT_STRICT_PRIOR,2.0,False,1,1,2,0,2024020357.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020364,2024-11-29,7,BUF,23,VAN,2.0,False,1,1,3,0,2024020347.0,EXACT_STRICT_PRIOR,2.0,False,2,2,3,3,2024020354.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020365,2024-11-29,17,DET,1,NJD,2.0,False,1,2,3,0,2024020350.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020348.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020366,2024-11-29,15,WSH,2,NYI,2.0,False,1,2,3,2,2024020351.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020353.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020367,2024-11-29,12,CAR,13,FLA,2.0,False,1,2,3,0,2024020349.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020352.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020368,2024-11-29,29,CBJ,20,CGY,2.0,False,1,1,2,0,2024020355.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020350.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020369,2024-11-29,18,NSH,14,TBL,2.0,False,1,2,3,0,2024020356.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020351.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020370,2024-11-29,24,ANA,26,LAK,2.0,False,1,2,3,1,2024020360.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020359.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020371,2024-11-29,28,SJS,55,SEA,2.0,False,1,2,3,0,2024020361.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020360.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020372,2024-11-29,6,BOS,5,PIT,2.0,False,2,2,3,1,2024020353.0,EXACT_STRICT_PRIOR,2.0,False,1,1,3,0,2024020354.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020373,2024-11-29,25,DAL,21,COL,2.0,False,1,2,3,3,2024020357.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020358.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020374,2024-11-29,54,VGK,52,WPG,2.0,False,1,2,3,5,2024020358.0,EXACT_STRICT_PRIOR,2.0,False,1,2,4,4,2024020359.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020375,2024-11-29,68,UTA,22,EDM,3.0,False,1,2,3,4,2024020346.0,EXACT_STRICT_PRIOR,6.0,False,0,0,1,0,2024020332.0,EXACT_STRICT_PRIOR,-3.0,game_date_then_game_id
2024,2024020376,2024-11-30,3,NYR,8,MTL,1.0,True,2,3,4,2,2024020362.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,1,2024020355.0,EXACT_STRICT_PRIOR,-2.0,game_date_then_game_id
2024,2024020377,2024-11-30,13,FLA,12,CAR,1.0,True,2,3,4,1,2024020367.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020367.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020378,2024-11-30,14,TBL,10,TOR,1.0,True,2,3,4,1,2024020369.0,EXACT_STRICT_PRIOR,3.0,False,1,1,2,1,2024020352.0,EXACT_STRICT_PRIOR,-2.0,game_date_then_game_id
2024,2024020379,2024-11-30,1,NJD,15,WSH,1.0,True,2,3,4,1,2024020365.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020366.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020380,2024-11-30,5,PIT,20,CGY,1.0,True,2,2,3,1,2024020372.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,3,2024020368.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020381,2024-11-30,19,STL,4,PHI,3.0,False,1,2,3,3,2024020348.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020362.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020382,2024-11-30,26,LAK,9,OTT,1.0,True,2,3,4,1,2024020370.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,1,2024020361.0,EXACT_STRICT_PRIOR,-2.0,game_date_then_game_id
2024,2024020383,2024-11-30,2,NYI,7,BUF,1.0,True,2,3,4,1,2024020366.0,EXACT_STRICT_PRIOR,1.0,True,2,2,3,0,2024020364.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020384,2024-11-30,30,MIN,18,NSH,1.0,True,2,3,4,0,2024020363.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020369.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020385,2024-11-30,21,COL,22,EDM,1.0,True,2,3,4,1,2024020373.0,EXACT_STRICT_PRIOR,1.0,True,1,1,2,1,2024020375.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020386,2024-11-30,54,VGK,68,UTA,1.0,True,2,3,4,0,2024020374.0,EXACT_STRICT_PRIOR,1.0,True,1,2,4,0,2024020375.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020387,2024-11-30,55,SEA,28,SJS,1.0,True,2,3,4,1,2024020371.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020371.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020388,2024-12-01,17,DET,23,VAN,2.0,False,1,2,3,0,2024020365.0,EXACT_STRICT_PRIOR,2.0,False,1,3,3,4,2024020364.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020389,2024-12-01,6,BOS,8,MTL,2.0,False,1,3,3,0,2024020372.0,EXACT_STRICT_PRIOR,1.0,True,1,3,3,2,2024020376.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020390,2024-12-01,16,CHI,29,CBJ,2.0,False,1,2,2,1,2024020363.0,EXACT_STRICT_PRIOR,2.0,False,1,2,2,0,2024020368.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020391,2024-12-01,25,DAL,52,WPG,2.0,False,1,2,3,0,2024020373.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,5,2024020374.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020392,2024-12-01,24,ANA,9,OTT,2.0,False,1,2,3,0,2024020370.0,EXACT_STRICT_PRIOR,1.0,True,1,2,3,2,2024020382.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020393,2024-12-02,3,NYR,1,NJD,2.0,False,2,3,4,0,2024020376.0,EXACT_STRICT_PRIOR,2.0,False,2,3,4,0,2024020379.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020394,2024-12-02,10,TOR,16,CHI,2.0,False,1,2,2,2,2024020378.0,EXACT_STRICT_PRIOR,1.0,True,2,3,3,0,2024020390.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020395,2024-12-02,68,UTA,25,DAL,2.0,False,2,2,3,1,2024020386.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020391.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020396,2024-12-03,6,BOS,17,DET,2.0,False,1,2,4,0,2024020389.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020388.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020397,2024-12-03,7,BUF,21,COL,3.0,False,1,2,3,1,2024020383.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,0,2024020385.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020398,2024-12-03,8,MTL,2,NYI,2.0,False,2,2,4,3,2024020389.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,0,2024020383.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020399,2024-12-03,5,PIT,13,FLA,3.0,False,1,2,3,0,2024020380.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,0,2024020377.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020400,2024-12-03,15,WSH,28,SJS,3.0,False,1,2,3,1,2024020379.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,1,2024020387.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020401,2024-12-03,12,CAR,55,SEA,3.0,False,1,2,3,1,2024020377.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,0,2024020387.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020402,2024-12-03,30,MIN,23,VAN,3.0,False,1,2,3,0,2024020384.0,EXACT_STRICT_PRIOR,2.0,False,1,2,4,5,2024020388.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020403,2024-12-03,52,WPG,19,STL,2.0,False,1,2,3,6,2024020391.0,EXACT_STRICT_PRIOR,3.0,False,1,1,2,0,2024020381.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020404,2024-12-03,20,CGY,29,CBJ,3.0,False,1,2,3,4,2024020380.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020390.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020405,2024-12-03,54,VGK,22,EDM,3.0,False,1,2,3,0,2024020386.0,EXACT_STRICT_PRIOR,3.0,False,1,2,2,2,2024020385.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020406,2024-12-04,10,TOR,18,NSH,2.0,False,1,2,3,0,2024020394.0,EXACT_STRICT_PRIOR,4.0,False,0,2,3,1,2024020384.0,EXACT_STRICT_PRIOR,-2.0,game_date_then_game_id
2024,2024020407,2024-12-04,16,CHI,6,BOS,2.0,False,2,3,4,1,2024020394.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020396.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020408,2024-12-04,24,ANA,54,VGK,3.0,False,1,2,3,0,2024020392.0,EXACT_STRICT_PRIOR,1.0,True,1,3,4,0,2024020405.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020409,2024-12-04,26,LAK,25,DAL,4.0,False,0,2,3,0,2024020382.0,EXACT_STRICT_PRIOR,2.0,False,2,3,4,1,2024020395.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020410,2024-12-05,7,BUF,52,WPG,2.0,False,1,2,3,0,2024020397.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020403.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020411,2024-12-05,8,MTL,18,NSH,2.0,False,1,3,3,0,2024020398.0,EXACT_STRICT_PRIOR,1.0,True,1,2,3,2,2024020406.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020412,2024-12-05,9,OTT,17,DET,4.0,False,0,2,2,3,2024020392.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020396.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020413,2024-12-05,14,TBL,28,SJS,5.0,False,0,1,2,0,2024020378.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020400.0,EXACT_STRICT_PRIOR,3.0,game_date_then_game_id
2024,2024020414,2024-12-05,4,PHI,13,FLA,5.0,False,0,1,2,1,2024020381.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020399.0,EXACT_STRICT_PRIOR,3.0,game_date_then_game_id
2024,2024020415,2024-12-05,12,CAR,21,COL,2.0,False,1,2,3,0,2024020401.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020397.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020416,2024-12-05,2,NYI,55,SEA,2.0,False,1,2,3,1,2024020398.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020401.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020417,2024-12-05,20,CGY,19,STL,2.0,False,1,2,3,0,2024020404.0,EXACT_STRICT_PRIOR,2.0,False,1,2,2,1,2024020403.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020418,2024-12-05,22,EDM,29,CBJ,2.0,False,1,2,3,3,2024020405.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020404.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020419,2024-12-06,10,TOR,15,WSH,2.0,False,1,2,3,0,2024020406.0,EXACT_STRICT_PRIOR,3.0,False,1,1,3,0,2024020400.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020420,2024-12-06,1,NJD,55,SEA,4.0,False,0,1,3,1,2024020393.0,EXACT_STRICT_PRIOR,1.0,True,2,2,4,2,2024020416.0,EXACT_STRICT_PRIOR,3.0,game_date_then_game_id
2024,2024020421,2024-12-06,3,NYR,5,PIT,4.0,False,0,1,3,0,2024020393.0,EXACT_STRICT_PRIOR,3.0,False,1,1,3,0,2024020399.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020422,2024-12-06,23,VAN,29,CBJ,3.0,False,1,2,3,6,2024020402.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,3,2024020418.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020423,2024-12-06,54,VGK,25,DAL,2.0,False,2,2,4,1,2024020408.0,EXACT_STRICT_PRIOR,2.0,False,1,3,4,2,2024020409.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020424,2024-12-06,24,ANA,30,MIN,2.0,False,1,2,3,0,2024020408.0,EXACT_STRICT_PRIOR,3.0,False,1,1,3,0,2024020402.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020425,2024-12-07,6,BOS,4,PHI,3.0,False,1,2,3,1,2024020407.0,EXACT_STRICT_PRIOR,2.0,False,1,1,2,0,2024020414.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020426,2024-12-07,7,BUF,68,UTA,2.0,False,1,2,3,0,2024020410.0,EXACT_STRICT_PRIOR,5.0,False,0,1,2,0,2024020395.0,EXACT_STRICT_PRIOR,-3.0,game_date_then_game_id
2024,2024020427,2024-12-07,16,CHI,52,WPG,3.0,False,1,2,3,0,2024020407.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020410.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020428,2024-12-07,2,NYI,12,CAR,2.0,False,1,2,3,0,2024020416.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020415.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020429,2024-12-07,13,FLA,28,SJS,2.0,False,1,2,3,2,2024020414.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,3,2024020413.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020430,2024-12-07,8,MTL,15,WSH,2.0,False,1,2,4,0,2024020411.0,EXACT_STRICT_PRIOR,1.0,True,1,2,3,1,2024020419.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020431,2024-12-07,9,OTT,18,NSH,2.0,False,1,1,3,0,2024020412.0,EXACT_STRICT_PRIOR,2.0,False,2,2,3,3,2024020411.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020432,2024-12-07,17,DET,21,COL,2.0,False,1,2,3,2,2024020412.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020415.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020433,2024-12-07,5,PIT,10,TOR,1.0,True,1,2,3,1,2024020421.0,EXACT_STRICT_PRIOR,1.0,True,2,3,4,0,2024020419.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020434,2024-12-07,26,LAK,30,MIN,3.0,False,1,1,2,0,2024020409.0,EXACT_STRICT_PRIOR,1.0,True,1,2,3,1,2024020424.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020435,2024-12-07,22,EDM,19,STL,2.0,False,1,2,3,0,2024020418.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,2,2024020417.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020436,2024-12-08,3,NYR,55,SEA,2.0,False,1,1,2,0,2024020421.0,EXACT_STRICT_PRIOR,2.0,False,2,3,3,3,2024020420.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020437,2024-12-08,23,VAN,14,TBL,2.0,False,1,2,3,0,2024020422.0,EXACT_STRICT_PRIOR,3.0,False,1,1,1,0,2024020413.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020438,2024-12-08,9,OTT,2,NYI,1.0,True,2,2,3,0,2024020431.0,EXACT_STRICT_PRIOR,1.0,True,2,3,3,0,2024020428.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020439,2024-12-08,52,WPG,29,CBJ,1.0,True,2,3,4,2,2024020427.0,EXACT_STRICT_PRIOR,2.0,False,2,3,4,4,2024020422.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020440,2024-12-08,1,NJD,21,COL,2.0,False,1,1,2,0,2024020420.0,EXACT_STRICT_PRIOR,1.0,True,2,3,3,3,2024020432.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020441,2024-12-08,4,PHI,68,UTA,1.0,True,2,2,2,1,2024020425.0,EXACT_STRICT_PRIOR,1.0,True,1,1,2,1,2024020426.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020442,2024-12-08,25,DAL,20,CGY,2.0,False,1,2,4,3,2024020423.0,EXACT_STRICT_PRIOR,3.0,False,1,2,2,0,2024020417.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020443,2024-12-09,7,BUF,17,DET,2.0,False,1,2,3,0,2024020426.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020432.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020444,2024-12-09,3,NYR,16,CHI,1.0,True,2,2,3,0,2024020436.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020427.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020445,2024-12-09,8,MTL,24,ANA,2.0,False,1,2,3,0,2024020430.0,EXACT_STRICT_PRIOR,3.0,False,1,2,2,0,2024020424.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020446,2024-12-10,1,NJD,10,TOR,2.0,False,1,2,2,0,2024020440.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,1,2024020433.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020447,2024-12-10,5,PIT,21,COL,3.0,False,1,2,3,0,2024020433.0,EXACT_STRICT_PRIOR,2.0,False,2,3,4,4,2024020440.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020448,2024-12-10,12,CAR,28,SJS,3.0,False,1,2,3,1,2024020428.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,4,2024020429.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020449,2024-12-10,29,CBJ,4,PHI,2.0,False,1,3,4,5,2024020439.0,EXACT_STRICT_PRIOR,2.0,False,2,3,3,0,2024020441.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020450,2024-12-10,2,NYI,26,LAK,2.0,False,2,3,4,1,2024020438.0,EXACT_STRICT_PRIOR,3.0,False,1,1,2,0,2024020434.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020451,2024-12-10,18,NSH,20,CGY,3.0,False,1,2,3,4,2024020431.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020442.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020452,2024-12-10,52,WPG,6,BOS,2.0,False,2,3,4,0,2024020439.0,EXACT_STRICT_PRIOR,3.0,False,1,1,3,0,2024020425.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020453,2024-12-10,22,EDM,14,TBL,3.0,False,1,2,3,0,2024020435.0,EXACT_STRICT_PRIOR,2.0,False,1,2,2,1,2024020437.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020454,2024-12-10,68,UTA,30,MIN,2.0,False,2,2,2,2,2024020441.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,2,2024020434.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020455,2024-12-10,23,VAN,19,STL,2.0,False,1,2,3,0,2024020437.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,3,2024020435.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020456,2024-12-10,55,SEA,13,FLA,2.0,False,1,3,4,4,2024020436.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,0,2024020429.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020457,2024-12-11,7,BUF,3,NYR,2.0,False,1,2,3,0,2024020443.0,EXACT_STRICT_PRIOR,2.0,False,2,3,3,0,2024020444.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020458,2024-12-11,9,OTT,24,ANA,3.0,False,1,2,3,0,2024020438.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,1,2024020445.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020459,2024-12-12,10,TOR,24,ANA,2.0,False,1,2,3,2,2024020446.0,EXACT_STRICT_PRIOR,1.0,True,2,2,3,2,2024020458.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020460,2024-12-12,8,MTL,5,PIT,3.0,False,1,2,3,0,2024020445.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020447.0,EXACT_STRICT_PRIOR,1.0,game_date_then_game_id
2024,2024020461,2024-12-12,1,NJD,26,LAK,2.0,False,1,2,3,0,2024020446.0,EXACT_STRICT_PRIOR,2.0,False,1,2,2,1,2024020450.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020462,2024-12-12,4,PHI,17,DET,2.0,False,1,3,4,1,2024020449.0,EXACT_STRICT_PRIOR,3.0,False,1,2,3,1,2024020443.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020463,2024-12-12,29,CBJ,15,WSH,2.0,False,1,2,4,0,2024020449.0,EXACT_STRICT_PRIOR,5.0,False,0,1,2,2,2024020430.0,EXACT_STRICT_PRIOR,-3.0,game_date_then_game_id
2024,2024020464,2024-12-12,2,NYI,16,CHI,2.0,False,1,3,4,0,2024020450.0,EXACT_STRICT_PRIOR,3.0,False,1,2,2,1,2024020444.0,EXACT_STRICT_PRIOR,-1.0,game_date_then_game_id
2024,2024020465,2024-12-12,19,STL,28,SJS,2.0,False,1,2,3,4,2024020455.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,5,2024020448.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020466,2024-12-12,25,DAL,18,NSH,4.0,False,0,1,2,0,2024020442.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020451.0,EXACT_STRICT_PRIOR,2.0,game_date_then_game_id
2024,2024020467,2024-12-12,30,MIN,22,EDM,2.0,False,1,2,3,3,2024020454.0,EXACT_STRICT_PRIOR,2.0,False,1,2,3,0,2024020453.0,EXACT_STRICT_PRIOR,0.0,game_date_then_game_id
2024,2024020468,2024-12-12,52,WPG,54,VGK,2.0,False,1,3,4,0,2024020452.0,EXACT_STRICT_PRIOR,6.0,False,0,0,1,0,2024020423.0,EXACT_STRICT_PRIOR,-4.0,game_date_then_game_id
