source,slate_date,run_tag,raw_payload_path,source_observed_at_utc,sha256,status
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_90886b82a7992a92d8826ca80ba69be0.json,2026-07-29T03:47:47.496368+00:00,726fc8596448f4fcf706f15d2b80bdc337560a3fc1a63ab67038f3e5524382a1,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_f915125c1b1553c2c8ceb8acef3f2c11.json,2026-07-29T03:47:47.672999+00:00,8f7c8f0435a003492ac9f258f894da03857f481e6c1d9c906307d515e8bead0e,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_00cfd9daf945b43d83d13223ae65d32d.json,2026-07-29T03:47:47.834142+00:00,5f4f8246f1af3112050ae321e963517c516b28ac6da21d7807db695b73b9ff4e,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_428de1142289c9bb933a480d8c5b44f4.json,2026-07-29T03:47:47.988020+00:00,b8e43bac2534bdab9b7693dfd56766977f3fb7e3916269efaf283067e2cde92f,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_2803bb8e96c2e13f37418f06bbba2ead.json,2026-07-29T03:47:48.141905+00:00,bef10caa31029ede7f2f50ea0de515835a7b2b37e0125d39380c9e03794128a2,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_92e25bff5f6c907dca22a23e2493de73.json,2026-07-29T03:47:48.294032+00:00,1cc508270789faaa7df834534980ab8aa019f58a23822a3b10488781823fce6d,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_fc8fe7c515f49fbf66ce1f60a9d39f32.json,2026-07-29T03:47:48.457276+00:00,7c4c706c0710b05f118875f6776a61175f122cfafd90b219fe23068987d376d3,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_f7a4edfc8ce302460d9f8c40851ca78b.json,2026-07-29T03:47:48.606631+00:00,39ab76f54c06b3c217e01b64e99bf6e72cbe3f0f793d08ce4937c70e8455c686,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_b8e341bd32a393ea6e1d1f3b843bf452.json,2026-07-29T03:47:48.762709+00:00,e7fcd355c9e493cee463147d58a2b007f9565cfdaa6162fb229acd1f2e45dbb7,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_d3a738dccfb8833e757d8dbc4caead9d.json,2026-07-29T03:47:48.920504+00:00,aec829090c15cfa1d4a9385d0f173fbe3066e450ca315cabacd0eb450f9158c9,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_0eb6629148e96e8af74128cc11ba2b37.json,2026-07-29T03:47:49.082473+00:00,209dbd7d82f3c2759b26a43ab43fd57d61c85e67a218296464296dd89b0ce613,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_8550a2048d2b7f67231d7180079f8ddd.json,2026-07-29T03:47:49.230576+00:00,d46117e2a06d0c6876eb14fe6ebde1530474bb7d785b83f0b0d221ac4b6981d4,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_c8354a0c9f4876c67feb31fa06f35aa5.json,2026-07-29T03:47:49.391065+00:00,4f02b8aa256c1a2ab240c7a403e71f639a4b612f68016c15703895545ca767ae,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_45eb66bca21d81d652f8f776e25c0a60.json,2026-07-29T03:47:49.571722+00:00,2cf6f10feadb91b8327a86dfd213050337aefd64654f826173a03755de4e57da,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_8777958bb59fab1de0fad4589b6bc278.json,2026-07-29T03:47:49.786946+00:00,affda83b2fcee14a437da960cc356e71315782cfa14b7c15193b726d2263e857,PRESERVED
THE_ODDS_API,2026-07-28,cleanroom_20260729T034711Z,backend/mlb/exports/cleanroom_v1/raw/THE_ODDS_API/2026-07-28/cleanroom_20260729T034711Z/event_94e1ca20cc591b6b6cdc042c16880a40.json,2026-07-29T03:47:49.940603+00:00,26b1992b8d45f6bceb1adb8d41099dca1c020e235a57bb29cc4542478cf56de2,PRESERVED
