game_date,player_id,team_id,opponent_id,is_home,y_saves,d10_shots_faced_per60,d10_save_pct,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_index,rest_days,b2b_flag,d5_saves_per60,d10_saves_per60,d5_shots_faced_per60,season_save_pct,start_prob
2023-10-17,8478499,30,10,t,24,28.14284192102018,0.9278350515463916,29.5,25.8,27.588040887312022,3,f,26.135,26.135,28.143,0.9278350515463916,1.0
2023-10-17,8478872,2,19,f,33,28.50559098170106,0.8977272727272727,23.666666666666664,28.0,25.742312768410432,1,t,25.561,25.561,28.506,0.8977272727272727,1.0
2023-10-17,8479394,22,29,t,26,26.85072094995759,0.8875,28.25,28.333333333333332,28.291635984273984,3,f,23.821,23.821,26.851,0.8875,1.0
2023-10-17,8479979,10,30,f,32,20.88665318963612,0.9054054054054054,26.2,28.0,27.085051227568314,5,f,18.892,18.892,20.887,0.9054054054054054,1.0
2023-10-17,8480382,9,24,f,37,27.001267236108003,0.90990990990991,32.2,24.0,27.79928056623049,3,f,24.556,24.556,27.001,0.90990990990991,1.0
2023-10-17,8480947,18,12,t,17,34.0,0.8823529411764705,32.8,27.4,29.97865907608277,3,f,30.0,30.0,34.0,0.8823529411764705,1.0
2023-10-17,8482221,4,27,t,23,31.596410611666503,0.851063829787234,29.0,38.4,33.370645783382734,3,f,26.897,26.897,31.596,0.851063829787234,1.0
2023-10-18,8475311,32,21,f,23,26.731424703018632,0.8928571428571428,28.8,29.2,28.999310336626973,2,f,23.843,23.843,26.731,0.8928571428571428,1.0
2023-10-18,8476341,21,32,t,23,25.69830905742508,0.948051948051948,31.4,28.0,29.651306885194792,3,f,24.362,24.362,25.698,0.948051948051948,1.0
2023-10-18,8477465,23,11,f,23,29.027870680044593,0.9210526315789472,32.4,27.75,29.984996248123828,4,f,26.732,26.732,29.028,0.9210526315789472,1.0
2023-10-18,8478024,11,23,t,30,26.052639343311352,0.8764044943820224,29.625,30.4,30.009998333888657,2,f,23.019,23.019,26.053,0.8764044943820224,1.0
2023-10-19,8470594,15,14,t,20,27.49086454720716,0.9298245614035088,27.4,25.0,26.1725046566048,2,f,25.56,25.56,27.491,0.9298245614035088,1.0
2023-10-19,8471734,20,18,t,9,18.096514745308312,0.7777777777777777,29.0,32.0,30.46309242345563,3,f,14.075,14.075,18.097,0.7777777777777777,1.0
2023-10-19,8475660,14,15,f,29,28.429023285874322,0.8938053097345132,29.4,30.6,29.993999399879968,2,f,25.404,25.404,28.429,0.8938053097345132,1.0
2023-10-19,8475683,13,28,t,29,27.238457959334863,0.8805970149253731,37.0,27.5,31.89827581547316,3,f,23.984,23.984,27.238,0.8805970149253731,1.0
2023-10-19,8475789,12,22,f,28,36.97727272727273,0.9457364341085271,30.0,24.0,26.832815729997478,2,f,34.045,34.045,36.977,0.9457364341085271,1.0
2023-10-19,8475852,8,9,f,37,30.3184165232358,0.8991596638655462,28.25,29.333333333333332,28.786570943178813,3,f,27.234,27.234,30.318,0.8991596638655462,1.0
2023-10-19,8476434,1,10,t,21,32.89440969555638,0.8829787234042553,24.75,24.0,24.37211521390788,4,f,28.912,28.912,32.894,0.8829787234042553,1.0
