slate_date,run_tag,run_timestamp_utc,run_timestamp_pt,normal_wrapper_execution_time,decision_ready_output_status,official_games_represented,provider_events,betonline_tb15_sides,two_sided_tb15_markets,same_run_roster_artifact,same_run_roster_rows,exact_game_identity_availability,exact_player_identity_availability,market_source_payload_path,roster_source_payload_path,source_timestamps,original_manifest_hash_availability,current_market_sha256,current_odds_sha256,current_roster_sha256,first_pitch_relationship,run_eligibility_decision,reason
2026-05-18,local_daily_20260518T180005Z,2026-05-18T18:00:05+00:00,2026-05-18T11:00:05-07:00,2026-05-18T18:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T180005Z.csv,1846,NO,NO,backend/mlb/exports/odds_history/2026-05-18/odds_mlb_playerprops__local_daily_20260518T180005Z.json,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T180005Z.csv,2026-05-18T18:00:38.745577+00:00,NO,,102f9eb488a9b7c194e1433ee9719e334eeab0f746f6c4996b96cac688974c0f,2e75d22ddfa121cbaa418e3a3f0d877c7d3b5bbf275f1a4f6393818dbb83c422,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-18,local_daily_20260518T200005Z,2026-05-18T20:00:05+00:00,2026-05-18T13:00:05-07:00,2026-05-18T20:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T200005Z.csv,1851,NO,NO,backend/mlb/exports/odds_history/2026-05-18/odds_mlb_playerprops__local_daily_20260518T200005Z.json,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T200005Z.csv,2026-05-18T20:00:37.090460+00:00,NO,,a04998c87a249fa2ef3575036ad9d516cda54f914028a80195a6cdc2f43a4182,cbc7e8417e722c9d05e79774cb799390201c494627854f78542e4ae99d976493,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-18,local_daily_20260518T233000Z,2026-05-18T23:30:00+00:00,2026-05-18T16:30:00-07:00,2026-05-18T23:30:00+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T233000Z.csv,1683,NO,NO,backend/mlb/exports/odds_history/2026-05-18/odds_mlb_playerprops__local_daily_20260518T233000Z.json,backend/mlb/exports/odds_history/2026-05-18/mlb_predictions_wide_calibrated__local_daily_20260518T233000Z.csv,2026-05-18T23:30:31.855335+00:00,NO,,921488d617393aa64b04302db005b8ebe21439cc256f45725060037c1bb39f62,c4cc5271a7eafad477866f13dd542c64977f0beac7f4293d5e7a53c7001bd677,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-19,local_daily_20260519T123000Z,2026-05-19T12:30:00+00:00,2026-05-19T05:30:00-07:00,2026-05-19T12:30:00+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T123000Z.csv,1854,NO,NO,backend/mlb/exports/odds_history/2026-05-19/odds_mlb_playerprops__local_daily_20260519T123000Z.json,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T123000Z.csv,2026-05-19T12:33:25.221871+00:00,NO,,601e6125c49ba69d415ddf9a6ddea2fcd2b77165e2a131ad4daf81ff21fce303,fa4c538a071c44bd302adefae0a5f8895edbc646f88b95a2222f262f0ca3f79d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-19,local_daily_20260519T163005Z,2026-05-19T16:30:05+00:00,2026-05-19T09:30:05-07:00,2026-05-19T16:30:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T163005Z.csv,1903,NO,NO,backend/mlb/exports/odds_history/2026-05-19/odds_mlb_playerprops__local_daily_20260519T163005Z.json,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T163005Z.csv,2026-05-19T16:30:40.423853+00:00,NO,,5f39e8f63d02256b1a92bcddaae100d82c712746d8965f58871df3abc93c2ac2,369cd0e51c3df17f4bb7b057d79b80e4380d8f9fdb5eacc869d3b3fa1038e39d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-19,local_daily_20260519T180005Z,2026-05-19T18:00:05+00:00,2026-05-19T11:00:05-07:00,2026-05-19T18:00:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T180005Z.csv,1905,NO,NO,backend/mlb/exports/odds_history/2026-05-19/odds_mlb_playerprops__local_daily_20260519T180005Z.json,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T180005Z.csv,2026-05-19T18:00:42.330221+00:00,NO,,a4c9a2c985c08c7613924cdd3512a856cf618590df325f1b0cf041e6eb2df2a0,40683e9372b24b8164e8c922da335bc0fd3674cae08ef0bad6c4e27fd10f2c7b,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-19,local_daily_20260519T200005Z,2026-05-19T20:00:05+00:00,2026-05-19T13:00:05-07:00,2026-05-19T20:00:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T200005Z.csv,1895,NO,NO,backend/mlb/exports/odds_history/2026-05-19/odds_mlb_playerprops__local_daily_20260519T200005Z.json,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T200005Z.csv,2026-05-19T20:00:37.024583+00:00,NO,,e1444c7cca7e7a996bd5d1c3a9b95c04787f37ea0da824d61e2f265a34048e84,46d020a9535ae79a53e785e0f14f0146f54c120fd3674ef10a12f866aa3243e9,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-19,local_daily_20260519T233000Z,2026-05-19T23:30:00+00:00,2026-05-19T16:30:00-07:00,2026-05-19T23:30:00+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T233000Z.csv,1672,NO,NO,backend/mlb/exports/odds_history/2026-05-19/odds_mlb_playerprops__local_daily_20260519T233000Z.json,backend/mlb/exports/odds_history/2026-05-19/mlb_predictions_wide_calibrated__local_daily_20260519T233000Z.csv,2026-05-19T23:30:33.059548+00:00,NO,,3966d00194378d3e16ba3c3bcbb6268b78f6b81c76b25d41bf98d31b82de2f42,d24f62346ff4162d3b376d39707ea5e5cab7986bacac67bfdf8fb38fba85fcc1,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-20,local_daily_20260520T123004Z,2026-05-20T12:30:04+00:00,2026-05-20T05:30:04-07:00,2026-05-20T12:30:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,1927,NO,NO,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T123004Z.json,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T123004Z.csv,2026-05-20T12:33:35.618228+00:00,NO,,226ae47a86841ad2c4286a0ebe872afad62727060ba3cf1a8c77e4a7940d1932,0915e8bd907a5a6f5143f40e98008d909caf5ee603cdc1f53d283bfce9cd9990,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-20,local_daily_20260520T163004Z,2026-05-20T16:30:04+00:00,2026-05-20T09:30:04-07:00,2026-05-20T16:30:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T163004Z.csv,1974,NO,NO,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T163004Z.json,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T163004Z.csv,2026-05-20T16:30:41.211393+00:00,NO,,6b2dff7b52de1627778c30d950379a06cc1ce391f201860fa0a663b0cd8157b4,aaf31b17d5961e4890b64ed8591f9414f29d1f07c3ca1e45cf667b5264184c51,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-20,local_daily_20260520T180005Z,2026-05-20T18:00:05+00:00,2026-05-20T11:00:05-07:00,2026-05-20T18:00:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T180005Z.csv,1908,NO,NO,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T180005Z.json,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T180005Z.csv,2026-05-20T18:00:39.175628+00:00,NO,,31776f52899fa6e5a5382672dae0f4434e2b9590b0bc700a6c5caa9068fd93fb,e356f735face5b8d6a132f539d18364b256f07fcf59f5fd479a0f44563371158,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-20,local_daily_20260520T200005Z,2026-05-20T20:00:05+00:00,2026-05-20T13:00:05-07:00,2026-05-20T20:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T200005Z.csv,1479,NO,NO,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T200005Z.json,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T200005Z.csv,2026-05-20T20:00:40.590240+00:00,NO,,82f2906cd4ac188c5bb0eaa11dae800d81be66add22d59c3d626fc0544c9b256,b7cced0a418b4f13223888223b733724a903dd3e05de7c6afd42fb54fa71f54e,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-20,local_daily_20260520T233002Z,2026-05-20T23:30:02+00:00,2026-05-20T16:30:02-07:00,2026-05-20T23:30:02+00:00,NO,0,9,0,0,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T233002Z.csv,1069,NO,NO,backend/mlb/exports/odds_history/2026-05-20/odds_mlb_playerprops__local_daily_20260520T233002Z.json,backend/mlb/exports/odds_history/2026-05-20/mlb_predictions_wide_calibrated__local_daily_20260520T233002Z.csv,2026-05-20T23:30:31.120646+00:00,NO,,f0c88403328f9666d866bb7850575c87f4f565f258b9cdd3eddecb1e78218bbb,2d07a29088d60197d9825d9563ec5e92a34798d5a65ee78b39126f6aae6ca25a,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-21,local_daily_20260521T123004Z,2026-05-21T12:30:04+00:00,2026-05-21T05:30:04-07:00,2026-05-21T12:30:04+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T123004Z.csv,877,NO,NO,backend/mlb/exports/odds_history/2026-05-21/odds_mlb_playerprops__local_daily_20260521T123004Z.json,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T123004Z.csv,2026-05-21T12:33:14.813654+00:00,NO,,2091da625f5f1835afa50c1af84f33f73f4b9e680a5e449d19a6b35a7b6154e8,afeea6071450a86ed618984c0841de762cdc527e27db1a3c262948bc65d953f5,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-21,local_daily_20260521T163000Z,2026-05-21T16:30:00+00:00,2026-05-21T09:30:00-07:00,2026-05-21T16:30:00+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T163000Z.csv,877,NO,NO,backend/mlb/exports/odds_history/2026-05-21/odds_mlb_playerprops__local_daily_20260521T163000Z.json,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T163000Z.csv,2026-05-21T16:30:29.737753+00:00,NO,,ae4dfd580fce8e21a2e71286182498ee10d0a2b13a0e982524998ed9ad949088,198265d3e1f7aaac844589dc092557ca24021e9a39c25c73b6c95979450ba2a8,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-21,local_daily_20260521T180005Z,2026-05-21T18:00:05+00:00,2026-05-21T11:00:05-07:00,2026-05-21T18:00:05+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T180005Z.csv,849,NO,NO,backend/mlb/exports/odds_history/2026-05-21/odds_mlb_playerprops__local_daily_20260521T180005Z.json,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T180005Z.csv,2026-05-21T18:00:32.752150+00:00,NO,,e63491ee9cfa39924e2ba5b22a9d5d54aeb9752f8c01f0e252e271c30f06ddbb,0397f612756911d33195aeb52e289881c12336394f5ba7eb5af5646ca82656ab,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-21,local_daily_20260521T200002Z,2026-05-21T20:00:02+00:00,2026-05-21T13:00:02-07:00,2026-05-21T20:00:02+00:00,NO,0,7,0,0,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T200002Z.csv,642,NO,NO,backend/mlb/exports/odds_history/2026-05-21/odds_mlb_playerprops__local_daily_20260521T200002Z.json,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T200002Z.csv,2026-05-21T20:00:33.029616+00:00,NO,,60efddd4e682bec8f14ea1ffe088b0abfa66fd27458f76dbfd31fd28ce0e63bd,a6ac9cef95a7212c86d36058c5535b399080112e7c2b89a7b1eea986fd3d6048,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-21,local_daily_20260521T233001Z,2026-05-21T23:30:01+00:00,2026-05-21T16:30:01-07:00,2026-05-21T23:30:01+00:00,NO,0,4,0,0,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T233001Z.csv,483,NO,NO,backend/mlb/exports/odds_history/2026-05-21/odds_mlb_playerprops__local_daily_20260521T233001Z.json,backend/mlb/exports/odds_history/2026-05-21/mlb_predictions_wide_calibrated__local_daily_20260521T233001Z.csv,2026-05-21T23:30:29.884790+00:00,NO,,56cd757022fe34ea3000ee39cda4f5ff3a19c352392749749ab273555f2b3499,5f47a0ce5f3549aa6c5a5dcb8dbe0ce3d7b89a8af46e926a9adc63d44bbd2cd7,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-22,local_daily_20260522T123000Z,2026-05-22T12:30:00+00:00,2026-05-22T05:30:00-07:00,2026-05-22T12:30:00+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T123000Z.csv,1794,NO,NO,backend/mlb/exports/odds_history/2026-05-22/odds_mlb_playerprops__local_daily_20260522T123000Z.json,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T123000Z.csv,2026-05-22T12:31:53.136018+00:00,NO,,9356d3a1a78a68101d24123cb17973e4e27ac19e188de559e09985f7d5222aa9,44cf70551d6b84740c9df4591f46ee056c06984e8f99f30d8df0fba5f710eedc,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-22,local_daily_20260522T163004Z,2026-05-22T16:30:04+00:00,2026-05-22T09:30:04-07:00,2026-05-22T16:30:04+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T163004Z.csv,1917,NO,NO,backend/mlb/exports/odds_history/2026-05-22/odds_mlb_playerprops__local_daily_20260522T163004Z.json,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T163004Z.csv,2026-05-22T16:30:38.830031+00:00,NO,,b1c60427f0ffb9838f06f04afd451391237008378a5bf795c645cf05f67a16a3,a550a28972b31cb7625b84e7ed952fff5f8db00ff779bd73774bcd6cb27e3e7a,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-22,local_daily_20260522T180003Z,2026-05-22T18:00:03+00:00,2026-05-22T11:00:03-07:00,2026-05-22T18:00:03+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T180003Z.csv,1919,NO,NO,backend/mlb/exports/odds_history/2026-05-22/odds_mlb_playerprops__local_daily_20260522T180003Z.json,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T180003Z.csv,2026-05-22T18:00:36.702276+00:00,NO,,95a9b820e37451359cf8701c578219ad02d930d22cc4a4dd900c0ab6e81da624,37a04f92e3a80b69efeccca1a02cd0671879bd422c7757c6779e51858d4db3a9,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-22,local_daily_20260522T200005Z,2026-05-22T20:00:05+00:00,2026-05-22T13:00:05-07:00,2026-05-22T20:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T200005Z.csv,1739,NO,NO,backend/mlb/exports/odds_history/2026-05-22/odds_mlb_playerprops__local_daily_20260522T200005Z.json,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T200005Z.csv,2026-05-22T20:00:36.739464+00:00,NO,,2f5149d5410f56a1b96b91083a162d3038c099d79fa7d747ce1eaa0478af2556,af06925056dff17000f15f83817d5b49e0e8ad8808a3c824b753ce0af34fb3e8,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-22,local_daily_20260522T233001Z,2026-05-22T23:30:01+00:00,2026-05-22T16:30:01-07:00,2026-05-22T23:30:01+00:00,NO,0,13,0,0,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T233001Z.csv,1520,NO,NO,backend/mlb/exports/odds_history/2026-05-22/odds_mlb_playerprops__local_daily_20260522T233001Z.json,backend/mlb/exports/odds_history/2026-05-22/mlb_predictions_wide_calibrated__local_daily_20260522T233001Z.csv,2026-05-22T23:30:32.555120+00:00,NO,,d43205d101c619f40aa7d8a15a3fa1bbc1479410973f1b16b20c0b188a73b0fd,e11a577ecabc807d391ea667639e3a6386c431c1ba4bf74ba8f7cd15b6563ed8,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-23,local_daily_20260523T123002Z,2026-05-23T12:30:02+00:00,2026-05-23T05:30:02-07:00,2026-05-23T12:30:02+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T123002Z.csv,1912,NO,NO,backend/mlb/exports/odds_history/2026-05-23/odds_mlb_playerprops__local_daily_20260523T123002Z.json,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T123002Z.csv,2026-05-23T12:33:08.237667+00:00,NO,,511fb7d47eb986e4c21021cd678659e2e980df8716ded302cd35178567b652bb,705b7c0cbf8e584080e191bd261a5566536a1f5cea1bdbde252e0cce795ae2ff,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-23,local_daily_20260523T163005Z,2026-05-23T16:30:05+00:00,2026-05-23T09:30:05-07:00,2026-05-23T16:30:05+00:00,NO,0,15,0,0,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T163005Z.csv,1819,NO,NO,backend/mlb/exports/odds_history/2026-05-23/odds_mlb_playerprops__local_daily_20260523T163005Z.json,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T163005Z.csv,2026-05-23T16:30:37.450104+00:00,NO,,09b60b8c1ff7028bb81155c6dc948b726f1d0241632c0de6c8cf7dd2c7d5455c,aca0c0c5c66759d96179039f4028e401ad0953b50a10ae8797e2cecae8a7a66d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-23,local_daily_20260523T180005Z,2026-05-23T18:00:05+00:00,2026-05-23T11:00:05-07:00,2026-05-23T18:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T180005Z.csv,1637,NO,NO,backend/mlb/exports/odds_history/2026-05-23/odds_mlb_playerprops__local_daily_20260523T180005Z.json,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T180005Z.csv,2026-05-23T18:00:37.226551+00:00,NO,,c9ad3c8ab0026cea0b42ea2293aad80e18a45cf1d4ac36178b0a8c535378a5dd,aa67569905fa6ec9331a996ca60d22a1de6b3f509a5fe14565f7a0f2aa4e3f95,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-23,local_daily_20260523T200005Z,2026-05-23T20:00:05+00:00,2026-05-23T13:00:05-07:00,2026-05-23T20:00:05+00:00,NO,0,14,0,0,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T200005Z.csv,1471,NO,NO,backend/mlb/exports/odds_history/2026-05-23/odds_mlb_playerprops__local_daily_20260523T200005Z.json,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T200005Z.csv,2026-05-23T20:00:37.137238+00:00,NO,,6b9927dda60ebb85465b9dd6fae2a42aea7e425c55ce75a7e82043e005426858,98a0aeecd2236fa49e45e5c38caa652d5d49f63506dbf73d8dcae95623c69424,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-23,local_daily_20260523T233002Z,2026-05-23T23:30:02+00:00,2026-05-23T16:30:02-07:00,2026-05-23T23:30:02+00:00,NO,0,6,0,0,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T233002Z.csv,683,NO,NO,backend/mlb/exports/odds_history/2026-05-23/odds_mlb_playerprops__local_daily_20260523T233002Z.json,backend/mlb/exports/odds_history/2026-05-23/mlb_predictions_wide_calibrated__local_daily_20260523T233002Z.csv,2026-05-23T23:30:30.228409+00:00,NO,,af21fa69d77d0b39433213f91a450bee56b2e2defc03f46fd549df4e37be103c,65e4c725c94d1cd882003665c0e166f4f19488b822ab094402056cb73f7f5b81,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-24,local_daily_20260524T123002Z,2026-05-24T12:30:02+00:00,2026-05-24T05:30:02-07:00,2026-05-24T12:30:02+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T123002Z.csv,1898,NO,NO,backend/mlb/exports/odds_history/2026-05-24/odds_mlb_playerprops__local_daily_20260524T123002Z.json,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T123002Z.csv,2026-05-24T12:33:10.613929+00:00,NO,,66e93ffbebe05856c72ccac3c686d9fa11c542a120dc0af740521d84f642535c,814ebd6c3a8ee374188632461d804aa33de7d2f176f75a84652276d7d2d05596,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-24,local_daily_20260524T163000Z,2026-05-24T16:30:00+00:00,2026-05-24T09:30:00-07:00,2026-05-24T16:30:00+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T163000Z.csv,1841,NO,NO,backend/mlb/exports/odds_history/2026-05-24/odds_mlb_playerprops__local_daily_20260524T163000Z.json,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T163000Z.csv,2026-05-24T16:30:35.487598+00:00,NO,,f8a4f0224a86cbef9bd0651f98a20de3778f6e0704881a8426dfe92f531a9208,b7e15058dac86c3d685fc6cbca2dba53ddb22e4ee18d6d1dc560e326cb8d5d1d,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-24,local_daily_20260524T180005Z,2026-05-24T18:00:05+00:00,2026-05-24T11:00:05-07:00,2026-05-24T18:00:05+00:00,NO,0,16,0,0,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T180005Z.csv,1723,NO,NO,backend/mlb/exports/odds_history/2026-05-24/odds_mlb_playerprops__local_daily_20260524T180005Z.json,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T180005Z.csv,2026-05-24T18:00:40.084340+00:00,NO,,a5f61d4919e59600623c2d3874f9bd2ead48a3fe85c124d59cdad29df6a6a073,1cb2800cd279ed890da1791d3d0fdf440c5769e6b6172717fbb59e24d5f19c7e,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-24,local_daily_20260524T200005Z,2026-05-24T20:00:05+00:00,2026-05-24T13:00:05-07:00,2026-05-24T20:00:05+00:00,NO,0,13,0,0,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T200005Z.csv,1037,NO,NO,backend/mlb/exports/odds_history/2026-05-24/odds_mlb_playerprops__local_daily_20260524T200005Z.json,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T200005Z.csv,2026-05-24T20:00:37.606752+00:00,NO,,cf3d9b0d3cb4e1ee198a77a9504f2eae5d308a03e21b64b3e474af266b9dc8af,0026b901b629931f99b7ed92d5fa59767d3b95dbbc9ecc03a4de5421978a2935,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
2026-05-24,local_daily_20260524T233001Z,2026-05-24T23:30:01+00:00,2026-05-24T16:30:01-07:00,2026-05-24T23:30:01+00:00,NO,0,4,0,0,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T233001Z.csv,225,NO,NO,backend/mlb/exports/odds_history/2026-05-24/odds_mlb_playerprops__local_daily_20260524T233001Z.json,backend/mlb/exports/odds_history/2026-05-24/mlb_predictions_wide_calibrated__local_daily_20260524T233001Z.csv,2026-05-24T23:30:24.365035+00:00,NO,,e6c5ec80b42b3898862eab8b07e73de37a8607066139530dd1246fe341216b92,5e5772677cd61de65deaf6a685c7d6402b86c4b1f1ec5654f089d29e329d1ad3,NOT_CERTIFIED,MARKET_ARTIFACT_MISSING,MARKET_ARTIFACT_MISSING
