slate_date,game_pk,player_mlb_id,player,local_row_count,local_verification,official_source_payload,official_source_sha256
2026-07-30,823023,673548,Seiya Suzuki,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,676475,Alec Burleson,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,683737,Michael Busch,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,691023,Jordan Walker,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,691026,Masyn Winn,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,691458,Blaze Jordan,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,691718,Pete Crow-Armstrong,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823023,802139,JJ Wetherholt,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823023_db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73.json,db83777a472e64c24aa1b06783bbdf01caad8ac97a593930bb2b4ab6ff8c6d73
2026-07-30,823595,596019,Francisco Lindor,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823595_3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e.json,3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e
2026-07-30,823595,666182,Bo Bichette,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823595_3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e.json,3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e
2026-07-30,823595,672640,Otto Lopez,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823595_3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e.json,3e1de386a03d441468db74d01fc8fa1230742574b948b30c961f716a4173834e
2026-07-30,823674,521692,Salvador Perez,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,605137,Josh Bell,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,605170,Victor Caratini,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,657041,Lane Thomas,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,668885,Austin Martin,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,668904,Royce Lewis,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,668942,Josh Rojas,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,668952,Ryan Kreidler,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,679845,Nick Loftin,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,680777,Ryan Jeffers,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,686555,Isaac Collins,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,686681,Michael Massey,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,686797,Brooks Lee,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,695506,Jac Caglianone,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,695600,Carter Jensen,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,702176,Alan Roden,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823674,807712,Luke Keaschall,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823674_f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2.json,f3a3bb535840674a960a59b9d5d83bdb27eb799e51d57b8f7cb5da2d5d5208f2
2026-07-30,823921,518692,Freddie Freeman,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,571970,Max Muncy,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,605141,Mookie Betts,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,647304,Josh Naylor,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,660271,Shohei Ohtani,0,LOCAL_ROW_MISSING,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,663656,Kyle Tucker,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,663728,Cal Raleigh,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,668227,Randy Arozarena,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,669242,Tommy Edman,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,681624,Andy Pages,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,686527,Dominic Canzone,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,687221,Dalton Rushing,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,823921,702284,Cole Young,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_823921_265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405.json,265d61d49b4eb49fd213c98c1f4a70a8a5e2b983ac308fb2115497a298950405
2026-07-30,824488,542303,Marcell Ozuna,0,LOCAL_ROW_MISSING,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,656811,Ryan O'Hearn,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,663886,Tyler Stephenson,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,663968,Jake Mangum,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,664040,Brandon Lowe,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,668709,JJ Bleday,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,668804,Bryan Reynolds,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,682622,Noelvi Marte,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,682829,Elly De La Cruz,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,693304,Nick Gonzales,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,694378,Jacob Gonzalez,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,699013,Esmerlyn Valdez,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824488,701398,Sal Stewart,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824488_4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0.json,4a2af63b69ffdf1095bcec56e626d24754b6275dadefeb289c0bd4a5b16cf7f0
2026-07-30,824568,502671,Paul Goldschmidt,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,545341,Randal Grichuk,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,663757,Trent Grisham,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,678246,Miguel Vargas,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,691176,Jasson Domínguez,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,695657,Colson Montgomery,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,695731,Braden Montgomery,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,700250,Ben Rice,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,805367,Chase Meidroth,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824568,808959,Munetaka Murakami,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824568_50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155.json,50f1014c75025ae781ed069f6d340dbdecc196e01724ea8ed588575a4d9a6155
2026-07-30,824894,621566,Matt Olson,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,645277,Ozzie Albies,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,660688,Keibert Ruiz,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,663586,Austin Riley,0,LOCAL_ROW_MISSING,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,671739,Michael Harris II,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,682928,CJ Abrams,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,686611,Dylan Crews,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
2026-07-30,824894,686948,Drake Baldwin,1,LOCAL_ROW_VERIFIED_EXACT,artifacts/analysis/model_development/mlb_routine_market_historical_replay_inventory_and_evaluation/2026-08-03/official_sources/game_824894_fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb.json,fe67db3b4489b68a171dadf7f61b52b2bec7e6528e9c2161136c49cddf49b2bb
