row_type,feature,pitcher_id,games,comparison,within_pitcher_pearson,within_pitcher_month_pearson,within_pitcher_date_and_quality_controlled_pearson,within_pitcher_direct_signal,count_actual_pearson,mean_within_pitcher_count_change,count_raw_residual_pearson,count_repaired_residual_pearson,count_quality_pearson
PITCHER,away_starter_prior_starts,592836,34,final_total,,,,ABSENT,-0.04751351976409992,2.0606060606060606,0.01806314174725577,-0.034095221686582196,0.1572432242227242
PITCHER,away_starter_prior_starts,592866,31,final_total,,,,ABSENT,-0.22929629200634916,1.9,-0.19644507213653964,-0.21644255297415202,0.1724158121990431
PITCHER,away_starter_prior_starts,593334,11,final_total,,,,ABSENT,-0.12613991275785427,1.9,-0.09984419548867156,-0.11052354783370737,-0.289539415100109
PITCHER,away_starter_prior_starts,593423,19,final_total,,,,ABSENT,0.047609515856239785,1.8888888888888888,0.04833590490383174,0.034525652433319926,0.5576113982706724
PITCHER,away_starter_prior_starts,593958,46,final_total,,,,ABSENT,0.10096480931254903,1.9111111111111112,0.16082350909388296,0.10718669108430638,0.44506497831031383
PITCHER,away_starter_prior_starts,594798,29,final_total,,,,ABSENT,0.049468209064327064,2.0,0.11875968875865582,0.08237048095098799,-0.0878768596312264
PITCHER,away_starter_prior_starts,594902,25,final_total,,,,ABSENT,-0.2547282450732286,1.9166666666666667,-0.23423822288042356,-0.2427648237771965,0.24456722163047878
PITCHER,away_starter_prior_starts,596133,14,final_total,,,,ABSENT,-0.0335233587262101,1.8461538461538463,0.004604293455862241,0.001026441716145224,0.36887709412585307
PITCHER,away_starter_prior_starts,596295,34,final_total,,,,ABSENT,0.10832350049162179,2.0303030303030303,0.17558602780161647,0.1514891622991439,-0.5492407410934715
PITCHER,away_starter_prior_starts,601713,38,final_total,,,,ABSENT,0.1381736103798141,2.027027027027027,0.15372487976763496,0.1501461548631946,-0.8303497630521963
PITCHER,away_starter_prior_starts,605135,50,final_total,,,,ABSENT,0.06742950382541117,2.122448979591837,0.12760676793837775,0.1234401941128136,-0.26113794303336235
PITCHER,away_starter_prior_starts,605182,14,final_total,,,,ABSENT,-0.3903179013180331,2.0,-0.269826504374183,-0.29731725193495306,0.22555366075321798
PITCHER,away_starter_prior_starts,605280,21,final_total,,,,ABSENT,0.06728050324038208,1.9,0.1215041328461995,0.11838497139467762,-0.29713659292689565
PITCHER,away_starter_prior_starts,605288,35,final_total,,,,ABSENT,0.23397138864344152,1.8235294117647058,0.27435582926209895,0.23370910919966686,0.3193358378831534
PITCHER,away_starter_prior_starts,605397,14,final_total,,,,ABSENT,-0.06664416148373838,2.6923076923076925,-0.0433348703909408,-0.07269061865175434,-0.6278437018691468
PITCHER,away_starter_prior_starts,605400,54,final_total,,,,ABSENT,-0.16207101818176353,1.9433962264150944,-0.10775556459124411,-0.13041544404588382,-0.29349376715885206
PITCHER,away_starter_prior_starts,605483,29,final_total,,,,ABSENT,-0.2292887889298622,2.1785714285714284,-0.1833579224467703,-0.19946657246501412,-0.7242176001712819
PITCHER,away_starter_prior_starts,605488,29,final_total,,,,ABSENT,0.14490173183061011,2.0,0.1721301984392176,0.1563529912476465,0.7812262540656612
PITCHER,away_starter_prior_starts,605540,16,final_total,,,,ABSENT,-0.04764982581398425,2.066666666666667,-0.03635588862900105,-0.07833450787675492,0.28923974115981277
PITCHER,away_starter_prior_starts,607067,41,final_total,,,,ABSENT,0.23453921339615683,2.325,0.28882582100111875,0.26405050773616934,0.28807838258547136
PITCHER,away_starter_prior_starts,607074,49,final_total,,,,ABSENT,0.05716184938081514,1.7916666666666667,0.10243946499220469,0.09379192129631846,-0.7476585134851957
PITCHER,away_starter_prior_starts,607192,31,final_total,,,,ABSENT,0.09517703695787298,2.2,0.1749506604893805,0.14719131994324075,-0.28483781562466604
PITCHER,away_starter_prior_starts,607200,40,final_total,,,,ABSENT,-0.052653540336129824,1.6666666666666667,-0.030076979993459763,-0.03818283867796951,0.8507815104914516
PITCHER,away_starter_prior_starts,607259,36,final_total,,,,ABSENT,-0.24952400820475187,2.0285714285714285,-0.20220975893456997,-0.2326121404413573,0.0904043495550468
PITCHER,away_starter_prior_starts,607536,50,final_total,,,,ABSENT,0.23268421085615748,2.020408163265306,0.2967988476558767,0.28229371142465737,0.6364450072866139
PITCHER,away_starter_prior_starts,607625,53,final_total,,,,ABSENT,0.20355546544545183,2.0384615384615383,0.2622725852266636,0.24727731190003446,0.2625321686155446
PITCHER,away_starter_prior_starts,608331,52,final_total,,,,ABSENT,0.03962288880147726,1.7254901960784315,0.11809903550834364,0.10991352934920447,0.2756747628671413
PITCHER,away_starter_prior_starts,608337,35,final_total,,,,ABSENT,-0.07698422171918441,1.8235294117647058,-0.006732210134817601,-0.04361501211742398,0.0018817054582115512
PITCHER,away_starter_prior_starts,608344,13,final_total,,,,ABSENT,-0.004387523321380198,2.25,0.06500835510705451,0.05288754064085835,-0.4978954365290755
PITCHER,away_starter_prior_starts,608372,25,final_total,,,,ABSENT,0.3599485210548629,1.9583333333333333,0.4133228855935226,0.39610189820516944,0.6714990005191395
PITCHER,away_starter_prior_starts,608379,52,final_total,,,,ABSENT,-0.27767453632378764,2.0392156862745097,-0.22670221861031614,-0.24556447917987545,-0.3383618419494763
PITCHER,away_starter_prior_starts,608566,24,final_total,,,,ABSENT,0.0003207709244300425,1.7391304347826086,0.025189386696016516,0.006953711441728196,0.6403746913053386
PITCHER,away_starter_prior_starts,615698,45,final_total,,,,ABSENT,0.0840425520818705,1.7954545454545454,0.13286332772770487,0.12570152074071203,-0.12648989604261682
PITCHER,away_starter_prior_starts,621107,38,final_total,,,,ABSENT,0.04695873693440355,1.837837837837838,0.12354237677275248,0.11340702989194769,0.80471352435367
PITCHER,away_starter_prior_starts,621111,28,final_total,,,,ABSENT,0.12156549040196953,2.185185185185185,0.19561098326010457,0.18288124914733583,-0.23393870506378772
PITCHER,away_starter_prior_starts,621112,22,final_total,,,,ABSENT,-0.04588159773249317,1.8095238095238095,0.004783221751506021,-0.01713716397696287,0.2364979829204531
PITCHER,away_starter_prior_starts,621121,10,final_total,,,,ABSENT,0.5783937034422171,2.0,0.5779437916616824,0.5684524312542607,-0.29239873977681474
PITCHER,away_starter_prior_starts,621244,50,final_total,,,,ABSENT,0.22189193239808874,1.8979591836734695,0.24481355710308506,0.24546661321194455,-0.397971106202956
PITCHER,away_starter_prior_starts,621389,11,final_total,,,,ABSENT,0.09835751442307523,2.4,0.10329987067120679,0.08943414336849921,0.7279478354903046
PITCHER,away_starter_prior_starts,622072,11,final_total,,,,ABSENT,-0.5369357471947287,2.0,-0.48534435939449105,-0.49850560360682455,0.8569541186053631
PITCHER,away_starter_prior_starts,622491,55,final_total,,,,ABSENT,0.22503768854183762,2.0185185185185186,0.28219369091144825,0.27701630845067426,0.5668591405619403
PITCHER,away_starter_prior_starts,622608,14,final_total,,,,ABSENT,0.5925123946664448,2.076923076923077,0.6140212954910969,0.5932004771710602,0.8050177097438412
PITCHER,away_starter_prior_starts,622663,46,final_total,,,,ABSENT,-0.16906412817672034,1.9555555555555555,-0.10161291485034864,-0.11257293531348858,-0.4678180506166025
PITCHER,away_starter_prior_starts,623167,20,final_total,,,,ABSENT,-0.20743030843282892,2.3684210526315788,-0.16036384813054458,-0.1645664577194165,-0.4152643453713688
PITCHER,away_starter_prior_starts,624133,47,final_total,,,,ABSENT,0.17450987335072307,2.0217391304347827,0.2505298444962066,0.2159212103077622,-0.42311175376318144
PITCHER,away_starter_prior_starts,625643,18,final_total,,,,ABSENT,0.2427363752211008,2.1176470588235294,0.3130733918958413,0.28041529837583284,0.22558172466390866
PITCHER,away_starter_prior_starts,628317,20,final_total,,,,ABSENT,0.31229174462407455,1.7894736842105263,0.34960230437283824,0.3395234327318123,-0.29095730556268173
PITCHER,away_starter_prior_starts,628711,10,final_total,,,,ABSENT,0.051660370454402624,1.8888888888888888,0.08380591287935445,0.08162748875770678,0.7668532439474597
PITCHER,away_starter_prior_starts,640455,31,final_total,,,,ABSENT,-0.2088124700237207,2.066666666666667,-0.14441685510172184,-0.16462837512813866,-0.3856412980598619
PITCHER,away_starter_prior_starts,641154,41,final_total,,,,ABSENT,-0.06364696156580138,1.875,-0.03024500988150258,-0.03174984983187221,0.3175084708867266
PITCHER,away_starter_prior_starts,641302,11,final_total,,,,ABSENT,0.18694712362442836,1.7,0.28802170243565406,0.2027750868352975,0.16298451915110482
PITCHER,away_starter_prior_starts,641482,24,final_total,,,,ABSENT,0.025074583013584114,2.0434782608695654,0.05458279704692137,0.03208466387963229,0.132303555071813
PITCHER,away_starter_prior_starts,641540,24,final_total,,,,ABSENT,0.42619048584316843,1.6521739130434783,0.48119897295166697,0.48092100947229277,0.5927711080911048
PITCHER,away_starter_prior_starts,641585,13,final_total,,,,ABSENT,0.31366949590682913,2.25,0.30380910425356816,0.29968571103965164,0.43575112649480796
PITCHER,away_starter_prior_starts,641712,14,final_total,,,,ABSENT,-0.5298932337351712,1.9230769230769231,-0.515682385744476,-0.5234222023625281,0.8196659956406093
PITCHER,away_starter_prior_starts,641743,11,final_total,,,,ABSENT,-0.015822789456215805,2.0,0.04142150197626481,0.038803975414779056,0.19868768217643293
PITCHER,away_starter_prior_starts,641778,22,final_total,,,,ABSENT,0.140663724867345,1.8095238095238095,0.17198099401538297,0.12446904307583068,-0.3713458981550885
PITCHER,away_starter_prior_starts,641793,45,final_total,,,,ABSENT,0.1851815928697475,1.9772727272727273,0.24421471348868554,0.2350410601598433,0.20077106339714199
PITCHER,away_starter_prior_starts,641816,18,final_total,,,,ABSENT,-0.014388687762912283,2.411764705882353,0.022120104648378353,-0.03056689807096657,0.0007913080179188865
PITCHER,away_starter_prior_starts,641927,47,final_total,,,,ABSENT,0.23474739666048508,2.0869565217391304,0.2954893430956615,0.2907466599304895,0.7676785698307348
PITCHER,away_starter_prior_starts,642547,55,final_total,,,,ABSENT,0.20453678262172234,2.1296296296296298,0.25790462376195394,0.24218239593083346,-0.2967294998794305
PITCHER,away_starter_prior_starts,645261,42,final_total,,,,ABSENT,-0.04871249447280307,1.951219512195122,0.02154317829781895,-0.028458241465357973,0.03356757464778726
PITCHER,away_starter_prior_starts,647336,24,final_total,,,,ABSENT,-0.23481498516013435,1.9565217391304348,-0.17616950102138973,-0.22996611951299034,-0.48714307519678857
PITCHER,away_starter_prior_starts,650633,38,final_total,,,,ABSENT,0.20676366851610234,2.054054054054054,0.2502871241519233,0.23457891575804374,0.018430162607531962
PITCHER,away_starter_prior_starts,650644,43,final_total,,,,ABSENT,-0.17385413575041192,2.0238095238095237,-0.09381708058185882,-0.12055336979413046,0.8181351120091069
PITCHER,away_starter_prior_starts,650911,46,final_total,,,,ABSENT,-0.0074179436945345616,2.2666666666666666,0.05465299250336552,0.03692979071430697,-0.726133333233535
PITCHER,away_starter_prior_starts,656288,38,final_total,,,,ABSENT,-0.10024966531259319,2.108108108108108,-0.06147454987267503,-0.07696580690296514,0.3698524188673745
PITCHER,away_starter_prior_starts,656302,60,final_total,,,,ABSENT,-0.12621962982135695,1.9661016949152543,-0.04810802182580996,-0.06156886321732508,-0.14432122263429728
PITCHER,away_starter_prior_starts,656427,56,final_total,,,,ABSENT,0.003266732089861799,1.8727272727272728,0.05030092079076378,0.04553801477452834,0.08605363912127818
PITCHER,away_starter_prior_starts,656492,12,final_total,,,,ABSENT,-0.05131817931672902,1.9090909090909092,-0.09178413234218656,-0.07086558746003478,0.13756117029031123
PITCHER,away_starter_prior_starts,656550,23,final_total,,,,ABSENT,-0.3312115332583017,2.090909090909091,-0.29664134349113036,-0.3106617393673528,-0.35774823281250817
PITCHER,away_starter_prior_starts,656557,31,final_total,,,,ABSENT,0.10233311662607103,1.9333333333333333,0.1485483446835406,0.14474036914310842,-0.6990580231586199
PITCHER,away_starter_prior_starts,656605,59,final_total,,,,ABSENT,0.019520690907782065,2.0,0.08269565540527833,0.07031151910153433,0.23478734990701683
PITCHER,away_starter_prior_starts,656629,13,final_total,,,,ABSENT,0.21089661000645468,2.0833333333333335,0.24842717812930637,0.24714478183786254,-0.6071053570868307
PITCHER,away_starter_prior_starts,656731,26,final_total,,,,ABSENT,0.009412127097571344,2.08,0.028433724352426203,2.1074240710471532e-05,0.3033334507436345
PITCHER,away_starter_prior_starts,656756,25,final_total,,,,ABSENT,0.3820986244523602,2.125,0.35999942574465466,0.35613731976863255,-0.12239933628790406
PITCHER,away_starter_prior_starts,656849,45,final_total,,,,ABSENT,-0.3129188893421649,1.9090909090909092,-0.2354565855996888,-0.2627527092806726,-0.46163920618152393
PITCHER,away_starter_prior_starts,656876,30,final_total,,,,ABSENT,0.0030943974861517153,2.103448275862069,0.10927457695863593,0.0752383059560238,0.12488816742488922
PITCHER,away_starter_prior_starts,657006,26,final_total,,,,ABSENT,0.1393793554335578,2.16,0.19423380754205766,0.18910540359719036,0.8070186408956559
PITCHER,away_starter_prior_starts,657277,60,final_total,,,,ABSENT,0.08435543270454461,2.016949152542373,0.1651235161683808,0.1570628155607049,-0.31083323891401254
PITCHER,away_starter_prior_starts,657376,29,final_total,,,,ABSENT,-0.11073008388833372,2.142857142857143,-0.0518250303453468,-0.07256885923525057,-0.7829573584625532
PITCHER,away_starter_prior_starts,657746,53,final_total,,,,ABSENT,0.10663066361812405,2.0,0.1727023593890275,0.14931515214324592,0.3191967172064798
PITCHER,away_starter_prior_starts,660271,23,final_total,,,,ABSENT,-0.10733052478942275,2.227272727272727,-0.03176385064551704,-0.09100059925485603,0.3173809653799453
PITCHER,away_starter_prior_starts,661563,22,final_total,,,,ABSENT,0.0190593384293805,2.0476190476190474,0.03467980544803106,0.008593295275347593,0.14799918968623396
PITCHER,away_starter_prior_starts,663362,20,final_total,,,,ABSENT,0.22606015940817367,1.6842105263157894,0.2123772322666012,0.20244507807573472,-0.5351758853315882
PITCHER,away_starter_prior_starts,663372,30,final_total,,,,ABSENT,-0.22257869034894479,2.0689655172413794,-0.15170186849153927,-0.197032663665099,-0.385577141787778
PITCHER,away_starter_prior_starts,663436,30,final_total,,,,ABSENT,0.2987338327689544,1.9310344827586208,0.34027676410667035,0.3138300435688345,-0.2916390571193179
PITCHER,away_starter_prior_starts,663460,15,final_total,,,,ABSENT,0.2752016455029131,2.142857142857143,0.26834998197100374,0.27311165848953245,-0.0242933195484834
PITCHER,away_starter_prior_starts,663554,33,final_total,,,,ABSENT,0.008264596454065997,2.0,0.06163795793037352,0.02594024565132757,-0.3807011325873563
PITCHER,away_starter_prior_starts,663556,22,final_total,,,,ABSENT,-0.13306508812700937,1.7619047619047619,0.004081989768182002,-0.05366452620872851,0.8764031990564983
PITCHER,away_starter_prior_starts,663559,33,final_total,,,,ABSENT,-0.047721908595919356,2.0,0.033908252567155836,0.023069089350334235,-0.10582120521187459
PITCHER,away_starter_prior_starts,663567,15,final_total,,,,ABSENT,0.15667283804443344,2.142857142857143,0.20388759096392897,0.12909635345868453,0.638458012225827
PITCHER,away_starter_prior_starts,663568,16,final_total,,,,ABSENT,-0.19887416406126623,1.6,-0.16258918537637385,-0.17334928646685527,0.3809297714883673
PITCHER,away_starter_prior_starts,663623,53,final_total,,,,ABSENT,0.09334024170083921,1.9423076923076923,0.149897215922242,0.13565464425367843,0.30756844848196835
PITCHER,away_starter_prior_starts,663776,26,final_total,,,,ABSENT,-0.3290984153126855,1.88,-0.2936404114652323,-0.31808036079550916,0.7783047335423048
PITCHER,away_starter_prior_starts,663855,15,final_total,,,,ABSENT,-0.5786095175555853,2.0714285714285716,-0.5544387185273403,-0.5654505345492238,0.7134759457711303
PITCHER,away_starter_prior_starts,663903,55,final_total,,,,ABSENT,-0.03376926793487046,2.0555555555555554,-0.0086229751469082,-0.02233375478079943,-0.48004130626724767
PITCHER,away_starter_prior_starts,663947,10,final_total,,,,ABSENT,0.7151136007025526,2.0,0.6961396243404424,0.6915206028170612,-0.020373958354448014
PITCHER,away_starter_prior_starts,663969,10,final_total,,,,ABSENT,-0.19290834157333758,2.0,-0.16399072393626873,-0.20299425502539709,0.43905433795022536
PITCHER,away_starter_prior_starts,663978,28,final_total,,,,ABSENT,-0.3801894525875205,1.8888888888888888,-0.3586228965179842,-0.3785019698554808,0.4169211608602263
PITCHER,away_starter_prior_starts,664062,12,final_total,,,,ABSENT,0.05470991916455891,2.1818181818181817,0.07968196052026924,0.060306030178478444,0.7299110610705498
PITCHER,away_starter_prior_starts,664285,56,final_total,,,,ABSENT,0.08520695196407707,1.981818181818182,0.13984792817602776,0.13318647501173939,0.29157091269438323
PITCHER,away_starter_prior_starts,664299,26,final_total,,,,ABSENT,-0.15596870294596457,1.88,-0.17552266697157798,-0.18039314963330288,0.8100913507626771
PITCHER,away_starter_prior_starts,665152,48,final_total,,,,ABSENT,-0.025472940137148594,1.9574468085106382,0.05771824334598099,0.033711822971418316,-0.35631863987647033
PITCHER,away_starter_prior_starts,665622,14,final_total,,,,ABSENT,-0.42940638380926927,1.9230769230769231,-0.3494531634992019,-0.3731406689674148,-0.3396579526622243
PITCHER,away_starter_prior_starts,665795,39,final_total,,,,ABSENT,0.1716484846368612,2.0526315789473686,0.2079360440535336,0.18085531109582015,-0.11848969767150051
PITCHER,away_starter_prior_starts,665871,30,final_total,,,,ABSENT,0.06047462827034044,1.793103448275862,0.1092058581058617,0.07602736381013601,0.27953842263576706
PITCHER,away_starter_prior_starts,666129,19,final_total,,,,ABSENT,0.12250032822490851,2.0555555555555554,0.2129230327304303,0.18320135975365837,-0.026490848023580475
PITCHER,away_starter_prior_starts,666142,32,final_total,,,,ABSENT,0.18544503163148657,1.967741935483871,0.21297370297389076,0.19502817962687255,0.7664647928682382
PITCHER,away_starter_prior_starts,666157,31,final_total,,,,ABSENT,0.29850641850018095,2.1333333333333333,0.3745011460429574,0.3377729438448809,-0.3890585435967596
PITCHER,away_starter_prior_starts,666159,11,final_total,,,,ABSENT,-0.4181221387000086,1.9,-0.39365939554012136,-0.4030446195424821,0.2650314474317831
PITCHER,away_starter_prior_starts,666200,46,final_total,,,,ABSENT,0.03744354975166353,2.111111111111111,0.08406317730998084,0.050963052605256735,0.5338592808862155
PITCHER,away_starter_prior_starts,666201,13,final_total,,,,ABSENT,-0.1062002039498509,1.9166666666666667,-0.10574945186279054,-0.11456373906433828,-0.22827604112265565
PITCHER,away_starter_prior_starts,666214,14,final_total,,,,ABSENT,0.2734078952288511,2.3076923076923075,0.2981380449518202,0.2250023821348346,0.6082302942925544
PITCHER,away_starter_prior_starts,667755,39,final_total,,,,ABSENT,0.20866828334351098,1.868421052631579,0.26187038577922156,0.24927266607863638,-0.35556591182669195
PITCHER,away_starter_prior_starts,668678,57,final_total,,,,ABSENT,0.03884059108761238,2.017857142857143,0.12013370086393188,0.11509498672059698,0.14626879069023555
PITCHER,away_starter_prior_starts,668881,36,final_total,,,,ABSENT,-0.002670746273954691,1.9714285714285715,0.017703289568635806,-0.00901009819346133,-0.6367705545398914
PITCHER,away_starter_prior_starts,668909,41,final_total,,,,ABSENT,0.24134739904584876,2.1,0.3025454190739434,0.27761578737273257,-0.23418025171418588
PITCHER,away_starter_prior_starts,668933,20,final_total,,,,ABSENT,0.07507762591480877,2.0,0.07932876002085727,0.06842843841018734,0.5742395843455684
PITCHER,away_starter_prior_starts,668964,19,final_total,,,,ABSENT,0.11535323203555842,1.8333333333333333,0.18306937607354454,0.16771031871459707,-0.4980285828193115
PITCHER,away_starter_prior_starts,669022,58,final_total,,,,ABSENT,-0.04826717615930228,1.9298245614035088,-0.011554484917533712,-0.024175537602777332,0.5683307200337605
PITCHER,away_starter_prior_starts,669160,24,final_total,,,,ABSENT,0.13388817577597875,2.130434782608696,0.22150343251848378,0.18571952081937265,0.8395452733548546
PITCHER,away_starter_prior_starts,669194,47,final_total,,,,ABSENT,0.0749761413890309,1.9130434782608696,0.12994516262324754,0.09283196565930416,-0.503925820094523
PITCHER,away_starter_prior_starts,669203,38,final_total,,,,ABSENT,0.2302535407323013,1.945945945945946,0.2775267965239649,0.2637858059048347,-0.524923873043728
PITCHER,away_starter_prior_starts,669302,55,final_total,,,,ABSENT,0.03024134397423926,2.0185185185185186,0.09604210346355481,0.08643546220123617,-0.09387776812971907
PITCHER,away_starter_prior_starts,669330,12,final_total,,,,ABSENT,-0.49779798769143246,2.1818181818181817,-0.4339547087293007,-0.4571511083799344,-0.09310137596015053
PITCHER,away_starter_prior_starts,669358,34,final_total,,,,ABSENT,0.08864208917169099,1.9393939393939394,0.13314922306087934,0.11009163823365552,0.4921806357126419
PITCHER,away_starter_prior_starts,669372,20,final_total,,,,ABSENT,-0.22138584534273684,2.1578947368421053,-0.21775078447636625,-0.23138399187422354,-0.30636828520843523
PITCHER,away_starter_prior_starts,669373,47,final_total,,,,ABSENT,-0.27012485874138803,2.0,-0.24325101544316008,-0.2550970710938585,-0.35087142612826144
PITCHER,away_starter_prior_starts,669387,15,final_total,,,,ABSENT,-0.15144563320384566,1.7142857142857142,0.16208079686294335,0.015193301487800629,0.47427910690423564
PITCHER,away_starter_prior_starts,669432,33,final_total,,,,ABSENT,0.16454515403735606,2.03125,0.20162642098866737,0.18318552565712837,-0.7420536676392604
PITCHER,away_starter_prior_starts,669456,19,final_total,,,,ABSENT,0.09575323361978261,2.0555555555555554,0.1668626957498904,0.11703249959097567,0.5213800278912332
PITCHER,away_starter_prior_starts,669461,34,final_total,,,,ABSENT,-0.05432514897607057,2.0,0.011761619993582375,-0.01904120998614107,0.0233775410692351
PITCHER,away_starter_prior_starts,669467,34,final_total,,,,ABSENT,0.316357300624046,2.1818181818181817,0.3323496021919449,0.33173219421402306,0.6501682454423124
PITCHER,away_starter_prior_starts,669713,14,final_total,,,,ABSENT,-0.4222220717862905,1.8461538461538463,-0.363661093432459,-0.40948557423867094,-0.3073394751839234
PITCHER,away_starter_prior_starts,669854,22,final_total,,,,ABSENT,0.022780737297751662,2.142857142857143,0.0990591210447622,0.06761280573147051,-0.32134491875763427
PITCHER,away_starter_prior_starts,669923,55,final_total,,,,ABSENT,-0.04782170379479096,1.9444444444444444,0.04359258356152228,0.03138236309440626,0.09163945996859978
PITCHER,away_starter_prior_starts,670102,15,final_total,,,,ABSENT,-0.3058916111899079,1.8571428571428572,-0.2531750197749731,-0.24424053523090292,-0.6026415557444879
PITCHER,away_starter_prior_starts,670912,23,final_total,,,,ABSENT,0.005337698010860869,1.8181818181818181,0.07842062943111748,0.04511993232388773,0.13047541084337855
PITCHER,away_starter_prior_starts,671096,49,final_total,,,,ABSENT,0.04098687778359463,1.9791666666666667,0.12313289658629856,0.09577627348384267,0.5687726952410749
PITCHER,away_starter_prior_starts,671106,37,final_total,,,,ABSENT,-0.11110128240029148,1.9444444444444444,-0.07222081847999615,-0.07939404742729143,0.8413597041538586
PITCHER,away_starter_prior_starts,671212,11,final_total,,,,ABSENT,0.16952133950676934,2.1,0.18690461605432482,0.08616802186454553,0.6518892204598905
PITCHER,away_starter_prior_starts,671737,49,final_total,,,,ABSENT,0.08088789058349667,1.9375,0.17181496410234653,0.142876777149388,0.04676095687037159
PITCHER,away_starter_prior_starts,672282,32,final_total,,,,ABSENT,0.04725070048142155,2.161290322580645,0.1308150722568144,0.09885939343993848,-0.08218820507881537
PITCHER,away_starter_prior_starts,672456,18,final_total,,,,ABSENT,-0.10516531459784433,2.588235294117647,-0.10018831377557208,-0.1294135836872036,-0.6869449070720794
PITCHER,away_starter_prior_starts,673540,27,final_total,,,,ABSENT,-0.11173148981242807,2.1923076923076925,-0.04049646468718761,-0.07427692914570826,-0.20295088380713383
PITCHER,away_starter_prior_starts,674072,12,final_total,,,,ABSENT,-0.17965799231147064,1.9090909090909092,-0.16038459501317165,-0.17955427444965788,-0.3291069077836167
PITCHER,away_starter_prior_starts,674370,11,final_total,,,,ABSENT,0.14640995290098457,2.6,0.1695432484607931,0.13743084958542204,0.30351384268095466
PITCHER,away_starter_prior_starts,675911,35,final_total,,,,ABSENT,0.2177288140335472,1.8823529411764706,0.2647518453945991,0.2304610658767324,0.6464363812599068
PITCHER,away_starter_prior_starts,676083,15,final_total,,,,ABSENT,-0.14534481537019253,2.2142857142857144,-0.08335366232842542,-0.11634650551324266,-0.288413267181161
PITCHER,away_starter_prior_starts,676106,24,final_total,,,,ABSENT,-0.4287109264930835,2.130434782608696,-0.333936930271152,-0.3689084200234786,-0.18789829417797368
PITCHER,away_starter_prior_starts,676272,20,final_total,,,,ABSENT,0.1663828714551233,1.7894736842105263,0.18792071931772653,0.17183667840635164,0.3864934579672903
PITCHER,away_starter_prior_starts,676282,25,final_total,,,,ABSENT,0.10061795641903044,1.7916666666666667,0.1355893262420966,0.12418313538003758,-0.6746467232935204
PITCHER,away_starter_prior_starts,676440,55,final_total,,,,ABSENT,-0.15144183988656026,1.9814814814814814,-0.09147282115482262,-0.11013205728220855,0.6468010488342448
PITCHER,away_starter_prior_starts,676664,51,final_total,,,,ABSENT,0.07032092306504463,1.88,0.12195912704122032,0.11287483405519859,-0.12444438130697688
PITCHER,away_starter_prior_starts,676710,27,final_total,,,,ABSENT,0.027093857731975826,2.0,0.04153343387949637,0.029581188572828813,-0.5407582477487944
PITCHER,away_starter_prior_starts,676917,17,final_total,,,,ABSENT,-0.15159896562575476,2.0,-0.16097590287382618,-0.1703744234558408,0.5156871214045906
PITCHER,away_starter_prior_starts,676962,20,final_total,,,,ABSENT,-0.33364435495485717,1.5263157894736843,-0.303055376814415,-0.3439781697716948,0.7598257889284952
PITCHER,away_starter_prior_starts,676974,20,final_total,,,,ABSENT,0.08187741477015978,2.1578947368421053,0.13734537883401454,0.09426020513643182,0.2698953184864489
PITCHER,away_starter_prior_starts,676979,38,final_total,,,,ABSENT,0.34257711291949366,1.837837837837838,0.3438462657399783,0.34171906697648,-0.38017676691802604
PITCHER,away_starter_prior_starts,677944,34,final_total,,,,ABSENT,0.021493429791917942,1.8181818181818181,0.06937735247289104,0.043493040330191475,-0.1410975501534889
PITCHER,away_starter_prior_starts,677952,15,final_total,,,,ABSENT,0.4627007058702995,2.0714285714285716,0.42199640513444814,0.4173068198615238,0.5102012205514175
PITCHER,away_starter_prior_starts,677958,16,final_total,,,,ABSENT,-0.1575456427112246,2.3333333333333335,-0.1329310861444967,-0.17824563373310814,-0.018156065705243845
PITCHER,away_starter_prior_starts,677960,31,final_total,,,,ABSENT,0.0505037152330199,1.8333333333333333,0.10258448346681473,0.044478900145334246,-0.21596077263917066
PITCHER,away_starter_prior_starts,678368,10,final_total,,,,ABSENT,0.049918248275606404,1.8888888888888888,0.10753941852862775,0.10307112498307902,0.07143297886388454
PITCHER,away_starter_prior_starts,678394,45,final_total,,,,ABSENT,-0.07247425821866116,2.0681818181818183,-0.004526090835540671,-0.02377435365934754,-0.23007743928860286
PITCHER,away_starter_prior_starts,678906,11,final_total,,,,ABSENT,-0.06263375868915223,1.6,-0.02898840021044267,-0.03804567419036234,-0.454077714154929
PITCHER,away_starter_prior_starts,679525,18,final_total,,,,ABSENT,0.09724956841058195,1.8235294117647058,0.088096377616678,0.0781333103951093,-0.6340984461073922
PITCHER,away_starter_prior_starts,680570,25,final_total,,,,ABSENT,-0.12285876580151346,2.2083333333333335,-0.05846537250557419,-0.08944925249013137,-0.4908708176351948
PITCHER,away_starter_prior_starts,680573,31,final_total,,,,ABSENT,0.06527471920942843,1.9666666666666666,0.10063662988204336,0.08579753639482234,0.7465495202162745
PITCHER,away_starter_prior_starts,680686,19,final_total,,,,ABSENT,0.007476723919823473,1.6111111111111112,0.03335542888980827,0.024909955126308954,-0.16293594533455127
PITCHER,away_starter_prior_starts,680694,35,final_total,,,,ABSENT,-0.014693906136045466,1.8823529411764706,0.07114569039975654,0.010242040246265774,-0.3242109597528192
